x	y	car_pre_inf
489567	2144997	1.959199106
489667	2144997	1.952880053
489767	2144997	1.946783903
489867	2144997	1.940911043
489967	2144997	1.935261418
490067	2144997	1.929834887
490167	2144997	1.924631661
490267	2144997	1.919652866
490367	2144997	1.914901288
490467	2144997	1.910382393
490567	2144997	1.906105771
490667	2144997	1.902087221
490767	2144997	1.898351788
490867	2144997	1.894938058
490967	2144997	1.891903732
491067	2144997	1.889331178
491167	2144997	1.887328219
491267	2144997	1.88601428
491367	2144997	1.885483447
491467	2144997	1.885758361
491567	2144997	1.886774685
491667	2144997	1.88841283
491767	2144997	1.890544454
491867	2144997	1.893060588
491967	2144997	1.895878592
492067	2144997	1.898938711
492167	2144997	1.90219825
492267	2144997	1.9056265
492367	2144997	1.909201012
492467	2144997	1.912905052
492567	2144997	1.916725882
492667	2144997	1.920653614
492767	2144997	1.924680426
492867	2144997	1.92880003
492967	2144997	1.933007294
493067	2144997	1.937297978
493167	2144997	1.941668544
493267	2144997	1.946116009
493367	2144997	1.950637843
493467	2144997	1.955231889
493567	2144997	1.959896297
493667	2144997	1.964629479
493767	2144997	1.969430068
493867	2144997	1.974296887
493967	2144997	1.979228924
494067	2144997	1.984225313
494167	2144997	1.989285313
494267	2144997	1.994408296
494367	2144997	1.999593733
494467	2144997	2.004841186
494567	2144997	2.010150294
494667	2144997	2.015520772
494767	2144997	2.020952398
494867	2144997	2.026445012
494967	2144997	2.031998505
495067	2144997	2.037612821
495167	2144997	2.043287947
495267	2144997	2.049023914
495367	2144997	2.054820789
495467	2144997	2.060678679
495567	2144997	2.066597718
495667	2144997	2.072578076
495767	2144997	2.078619949
495867	2144997	2.084723559
495967	2144997	2.090889153
496067	2144997	2.097117001
496167	2144997	2.103407394
496267	2144997	2.109760643
496367	2144997	2.116177078
496467	2144997	2.122657045
496567	2144997	2.129200908
496667	2144997	2.135809043
496767	2144997	2.142481842
496867	2144997	2.14921971
496967	2144997	2.156023062
497067	2144997	2.162892325
497167	2144997	2.169827935
497267	2144997	2.176830339
497367	2144997	2.183899991
497467	2144997	2.191037351
479567	2145097	2.240586014
479667	2145097	2.226179745
479767	2145097	2.212192543
479867	2145097	2.198652356
479967	2145097	2.185588318
480067	2145097	2.17303069
480167	2145097	2.161010795
480267	2145097	2.149560916
480367	2145097	2.138714175
480467	2145097	2.128504367
480567	2145097	2.118965769
480667	2145097	2.110132902
480767	2145097	2.102040249
480867	2145097	2.094721928
480967	2145097	2.088211306
481067	2145097	2.082540578
481167	2145097	2.077740273
481267	2145097	2.073838732
481367	2145097	2.070861521
481467	2145097	2.068830826
481567	2145097	2.067764806
481667	2145097	2.06767694
481767	2145097	2.06857538
481867	2145097	2.070462322
481967	2145097	2.073333424
482067	2145097	2.077177296
482167	2145097	2.081975067
482267	2145097	2.087700067
482367	2145097	2.094317622
482467	2145097	2.101784965
482567	2145097	2.110051269
482667	2145097	2.119057769
482767	2145097	2.128737942
482867	2145097	2.139017685
482967	2145097	2.149815411
483067	2145097	2.161041942
483167	2145097	2.172600044
483267	2145097	2.184383381
483367	2145097	2.196274633
483467	2145097	2.20814248
483567	2145097	2.219837274
483667	2145097	2.231185716
483767	2145097	2.241986234
483867	2145097	2.252009536
483967	2145097	2.261012522
484067	2145097	2.268773592
484167	2145097	2.275144686
484267	2145097	2.280092483
484367	2145097	2.283696965
484467	2145097	2.286108401
484567	2145097	2.287495309
484667	2145097	2.288010054
484767	2145097	2.287775819
484867	2145097	2.286886696
484967	2145097	2.285412863
485067	2145097	2.283406522
485167	2145097	2.280906951
485267	2145097	2.277944374
485367	2145097	2.274542775
485467	2145097	2.270721906
485567	2145097	2.266498722
485667	2145097	2.261888388
485767	2145097	2.25690501
485867	2145097	2.251562147
485967	2145097	2.245873181
486067	2145097	2.239851581
486167	2145097	2.23351109
486267	2145097	2.226865849
486367	2145097	2.219930492
486467	2145097	2.212720195
486567	2145097	2.205250715
486667	2145097	2.197538408
486767	2145097	2.189600225
486867	2145097	2.181453714
486967	2145097	2.173117001
487067	2145097	2.164608767
487167	2145097	2.15594822
487267	2145097	2.147155059
487367	2145097	2.138249431
487467	2145097	2.129251878
487567	2145097	2.120183273
487667	2145097	2.111064752
487767	2145097	2.101917626
487867	2145097	2.092763286
487967	2145097	2.083623089
488067	2145097	2.074518235
488167	2145097	2.065469628
488267	2145097	2.056497723
488367	2145097	2.047622367
488467	2145097	2.038862632
488567	2145097	2.030236642
488667	2145097	2.021761411
488767	2145097	2.013452687
488867	2145097	2.00532481
488967	2145097	1.9973906
489067	2145097	1.989661271
489167	2145097	1.982146385
489267	2145097	1.974853845
489367	2145097	1.967789936
489467	2145097	1.960959407
489567	2145097	1.954365614
489667	2145097	1.948010696
489767	2145097	1.941895819
489867	2145097	1.936021458
489967	2145097	1.930387749
490067	2145097	1.924994905
490167	2145097	1.919843731
490267	2145097	1.914936253
490367	2145097	1.910276525
490467	2145097	1.905871676
490567	2145097	1.901733287
490667	2145097	1.897879218
490767	2145097	1.894335932
490867	2145097	1.891141259
490967	2145097	1.888347014
491067	2145097	1.886019911
491167	2145097	1.8842377
491267	2145097	1.883076772
491367	2145097	1.882591038
491467	2145097	1.88279089
491567	2145097	1.883636772
491667	2145097	1.885052609
491767	2145097	1.886948544
491867	2145097	1.889239242
491967	2145097	1.891852728
492067	2145097	1.894732028
492167	2145097	1.897833374
492267	2145097	1.901123476
492367	2145097	1.904576966
492467	2145097	1.908174356
492567	2145097	1.911900495
492667	2145097	1.91574346
492767	2145097	1.919693738
492867	2145097	1.923743652
492967	2145097	1.927886929
493067	2145097	1.932118394
493167	2145097	1.936433739
493267	2145097	1.940829349
493367	2145097	1.945302171
493467	2145097	1.949849613
493567	2145097	1.954469464
493667	2145097	1.959159836
493767	2145097	1.963919109
493867	2145097	1.968745896
493967	2145097	1.973639008
494067	2145097	1.978597427
494167	2145097	1.983620286
494267	2145097	1.988706852
494367	2145097	1.993856505
494467	2145097	1.999068729
494567	2145097	2.004343102
494667	2145097	2.009679281
494767	2145097	2.015077
494867	2145097	2.020536058
494967	2145097	2.026056316
495067	2145097	2.031637689
495167	2145097	2.037280144
495267	2145097	2.04298369
495367	2145097	2.048748383
495467	2145097	2.054574314
495567	2145097	2.060461611
495667	2145097	2.066410437
495767	2145097	2.07242098
495867	2145097	2.078493463
495967	2145097	2.08462813
496067	2145097	2.090825251
496167	2145097	2.09708512
496267	2145097	2.103408049
496367	2145097	2.109794373
496467	2145097	2.116244443
496567	2145097	2.122758627
496667	2145097	2.12933731
496767	2145097	2.13598089
496867	2145097	2.142689779
496967	2145097	2.149464402
497067	2145097	2.156305196
497167	2145097	2.163212606
497267	2145097	2.17018709
497367	2145097	2.177229112
479567	2145197	2.229349275
479667	2145197	2.214615239
479767	2145197	2.200298227
479867	2145197	2.186427453
479967	2145197	2.173033488
480067	2145197	2.160148228
480167	2145197	2.147804831
480267	2145197	2.136037638
480367	2145197	2.124882052
480467	2145197	2.114374389
480567	2145197	2.104551688
480667	2145197	2.095451474
480767	2145197	2.087111474
480867	2145197	2.079569273
480967	2145197	2.072861918
481067	2145197	2.067025459
481167	2145197	2.062094421
481267	2145197	2.058101227
481367	2145197	2.055075551
481467	2145197	2.053043632
481567	2145197	2.052027541
481667	2145197	2.052044434
481767	2145197	2.053105794
481867	2145197	2.0552167
481967	2145197	2.058375146
482067	2145197	2.062571429
482167	2145197	2.06778765
482267	2145197	2.073997342
482367	2145197	2.081165245
482467	2145197	2.08924724
482567	2145197	2.098190448
482667	2145197	2.107933459
482767	2145197	2.118406675
482867	2145197	2.129532696
482967	2145197	2.14122666
483067	2145197	2.153396416
483167	2145197	2.165942327
483267	2145197	2.17875642
483367	2145197	2.191720472
483467	2145197	2.204702421
483567	2145197	2.217550276
483667	2145197	2.230082768
483767	2145197	2.242076973
483867	2145197	2.253257291
483967	2145197	2.263300156
484067	2145197	2.271880716
484167	2145197	2.278772747
484267	2145197	2.283944465
484367	2145197	2.287555234
484467	2145197	2.289856482
484567	2145197	2.291093186
484667	2145197	2.291459487
484767	2145197	2.291095227
484867	2145197	2.290097505
484967	2145197	2.288533471
485067	2145197	2.286450272
485167	2145197	2.283881954
485267	2145197	2.280854047
485367	2145197	2.2773866
485467	2145197	2.273496186
485567	2145197	2.269197254
485667	2145197	2.264503044
485767	2145197	2.259426218
485867	2145197	2.253979294
485967	2145197	2.248174944
486067	2145197	2.242026203
486167	2145197	2.235546607
486267	2145197	2.228750281
486367	2145197	2.221652003
486467	2145197	2.214267229
486567	2145197	2.206612109
486667	2145197	2.198703491
486767	2145197	2.19055891
486867	2145197	2.182196576
486967	2145197	2.173635347
487067	2145197	2.164894709
487167	2145197	2.155994743
487267	2145197	2.146956088
487367	2145197	2.137799897
487467	2145197	2.128547786
487567	2145197	2.119221773
487667	2145197	2.109844205
487767	2145197	2.100437673
487867	2145197	2.091024912
487967	2145197	2.08162868
488067	2145197	2.072271629
488167	2145197	2.062976149
488267	2145197	2.053764206
488367	2145197	2.044657156
488467	2145197	2.035675557
488567	2145197	2.026838975
488667	2145197	2.018165788
488767	2145197	2.009673005
488867	2145197	2.001376102
488967	2145197	1.993288883
489067	2145197	1.985423381
489167	2145197	1.977789801
489267	2145197	1.970396516
489367	2145197	1.963250114
489467	2145197	1.956355501
489567	2145197	1.94971607
489667	2145197	1.943333921
489767	2145197	1.937210138
489867	2145197	1.931345127
489967	2145197	1.925739019
490067	2145197	1.920392136
490167	2145197	1.915305547
490267	2145197	1.910481727
490367	2145197	1.905925355
490467	2145197	1.901644286
490567	2145197	1.897650732
490667	2145197	1.893962658
490767	2145197	1.890605322
490867	2145197	1.887612693
490967	2145197	1.885028128
491067	2145197	1.882903166
491167	2145197	1.881292927
491267	2145197	1.880247092
491367	2145197	1.879797785
491467	2145197	1.879949081
491567	2145197	1.880673996
491667	2145197	1.881920861
491767	2145197	1.883625155
491867	2145197	1.885720833
491967	2145197	1.88814767
492067	2145197	1.890854432
492167	2145197	1.893799232
492267	2145197	1.896948535
492367	2145197	1.900275711
492467	2145197	1.90375963
492567	2145197	1.907383459
492667	2145197	1.9111337
492767	2145197	1.91499944
492867	2145197	1.918971785
492967	2145197	1.923043426
493067	2145197	1.927208307
493167	2145197	1.931461378
493267	2145197	1.935798398
493367	2145197	1.940215788
493467	2145197	1.944710511
493567	2145197	1.949279983
493667	2145197	1.953921998
493767	2145197	1.958634668
493867	2145197	1.963416379
493967	2145197	1.968265747
494067	2145197	1.973181592
494167	2145197	1.978162906
494267	2145197	1.983208833
494367	2145197	1.988318654
494467	2145197	1.993491764
494567	2145197	1.998727666
494667	2145197	2.004025952
494767	2145197	2.009386302
494867	2145197	2.014808468
494967	2145197	2.02029227
495067	2145197	2.02583759
495167	2145197	2.031444364
495267	2145197	2.037112579
495367	2145197	2.042842268
495467	2145197	2.048633507
495567	2145197	2.054486409
495667	2145197	2.060401125
495767	2145197	2.066377836
495867	2145197	2.072416756
495967	2145197	2.078518126
496067	2145197	2.084682212
496167	2145197	2.090909307
496267	2145197	2.097199722
496367	2145197	2.103553794
496467	2145197	2.109971876
496567	2145197	2.116454339
496667	2145197	2.123001572
496767	2145197	2.129613979
496867	2145197	2.136291979
496967	2145197	2.143036003
497067	2145197	2.149846495
497167	2145197	2.15672391
479567	2145297	2.218283865
479667	2145297	2.203205897
479767	2145297	2.188541524
479867	2145297	2.174321185
479967	2145297	2.160576871
480067	2145297	2.1473421
480167	2145297	2.134651879
480267	2145297	2.122542633
480367	2145297	2.111052103
480467	2145297	2.100219209
480567	2145297	2.090083868
480667	2145297	2.080686765
480767	2145297	2.072069067
480867	2145297	2.064272071
480967	2145297	2.057336796
481067	2145297	2.051303488
481167	2145297	2.046211063
481267	2145297	2.042096466
481367	2145297	2.038993962
481467	2145297	2.036934356
481567	2145297	2.03594417
481667	2145297	2.036044767
481767	2145297	2.037251479
481867	2145297	2.039572744
481967	2145297	2.043009285
482067	2145297	2.047553394
482167	2145297	2.053188322
482267	2145297	2.059887834
482367	2145297	2.067615958
482467	2145297	2.076326929
482567	2145297	2.085965351
482667	2145297	2.096466565
482767	2145297	2.107757179
482867	2145297	2.119755724
482967	2145297	2.132373329
483067	2145297	2.145514313
483167	2145297	2.159076476
483267	2145297	2.172950811
483367	2145297	2.187020131
483467	2145297	2.201155789
483567	2145297	2.215211039
483667	2145297	2.229008662
483767	2145297	2.242319506
483867	2145297	2.254830378
483967	2145297	2.26611491
484067	2145297	2.275667855
484167	2145297	2.283095655
484267	2145297	2.28837133
484367	2145297	2.29182535
484467	2145297	2.293885536
484567	2145297	2.294893805
484667	2145297	2.295076745
484767	2145297	2.294575651
484867	2145297	2.293478469
484967	2145297	2.291841364
485067	2145297	2.289701678
485167	2145297	2.287085516
485267	2145297	2.284012242
485367	2145297	2.280497208
485467	2145297	2.276553454
485567	2145297	2.272192802
485667	2145297	2.267426573
485767	2145297	2.262266062
485867	2145297	2.256722859
485967	2145297	2.250809056
486067	2145297	2.24453739
486167	2145297	2.237921324
486267	2145297	2.230975097
486367	2145297	2.223713751
486467	2145297	2.216153131
486567	2145297	2.208309886
486667	2145297	2.200201449
486767	2145297	2.191846023
486867	2145297	2.183262553
486967	2145297	2.174470705
487067	2145297	2.165490833
487167	2145297	2.156343953
487267	2145297	2.147051704
487367	2145297	2.137636305
487467	2145297	2.128120513
487567	2145297	2.118527559
487667	2145297	2.108881081
487767	2145297	2.099205035
487867	2145297	2.089523599
487967	2145297	2.079861046
488067	2145297	2.070241604
488167	2145297	2.060689295
488267	2145297	2.051227743
488367	2145297	2.04187998
488467	2145297	2.032668222
488567	2145297	2.023613647
488667	2145297	2.014736163
488767	2145297	2.0060542
488867	2145297	1.997584502
488967	2145297	1.989341972
489067	2145297	1.981339539
489167	2145297	1.973588099
489267	2145297	1.966096495
489367	2145297	1.958871582
489467	2145297	1.951918347
489567	2145297	1.945240106
489667	2145297	1.938838759
489767	2145297	1.93271512
489867	2145297	1.926869293
489967	2145297	1.921301124
490067	2145297	1.916010701
490167	2145297	1.910998932
490267	2145297	1.906268196
490367	2145297	1.901823087
490467	2145297	1.897671253
490567	2145297	1.893824324
490667	2145297	1.890298878
490767	2145297	1.887117306
490867	2145297	1.884308305
490967	2145297	1.881906516
491067	2145297	1.879950649
491167	2145297	1.878479468
491267	2145297	1.877525616
491367	2145297	1.877108454
491467	2145297	1.877228434
491567	2145297	1.877865533
491667	2145297	1.878982564
491767	2145297	1.880531702
491867	2145297	1.882461504
491967	2145297	1.88472233
492067	2145297	1.887269514
492167	2145297	1.890064612
492267	2145297	1.89307543
492367	2145297	1.896275415
492467	2145297	1.899642824
492567	2145297	1.903159891
492667	2145297	1.906812075
492767	2145297	1.910587432
492867	2145297	1.914476106
492967	2145297	1.918469921
493067	2145297	1.922562056
493167	2145297	1.926746792
493267	2145297	1.931019308
493367	2145297	1.935375528
493467	2145297	1.939811986
493567	2145297	1.94432573
493667	2145297	1.948914238
493767	2145297	1.953575352
493867	2145297	1.958307223
493967	2145297	1.963108269
494067	2145297	1.967977136
494167	2145297	1.972912668
494267	2145297	1.977913882
494367	2145297	1.982979946
494467	2145297	1.988110162
494567	2145297	1.993303946
494667	2145297	1.998560823
494767	2145297	2.003880409
494867	2145297	2.009262401
494967	2145297	2.014706575
495067	2145297	2.02021277
495167	2145297	2.02578089
495267	2145297	2.031410892
495367	2145297	2.037102783
495467	2145297	2.042856616
495567	2145297	2.048672488
495667	2145297	2.054550533
495767	2145297	2.060490921
495867	2145297	2.066493854
495967	2145297	2.072559565
496067	2145297	2.078688315
496167	2145297	2.08488039
496267	2145297	2.091136101
496367	2145297	2.097455782
496467	2145297	2.103839785
496567	2145297	2.110288485
496667	2145297	2.116802271
496767	2145297	2.123381551
496867	2145297	2.130026747
496967	2145297	2.136738298
479667	2145397	2.191973757
479767	2145397	2.176944371
479867	2145397	2.162355258
479967	2145397	2.148239786
480067	2145397	2.134633073
480167	2145397	2.121571963
480267	2145397	2.109094976
480367	2145397	2.097242228
480467	2145397	2.086055312
480567	2145397	2.075577126
480667	2145397	2.065851658
480767	2145397	2.056923707
480867	2145397	2.048838529
480967	2145397	2.04164141
481067	2145397	2.035377159
481167	2145397	2.030089502
481267	2145397	2.025820393
481367	2145397	2.022609221
481467	2145397	2.020491947
481567	2145397	2.019500151
481667	2145397	2.019660036
481767	2145397	2.02099139
481867	2145397	2.023506571
481967	2145397	2.027209525
482067	2145397	2.032094902
482167	2145397	2.038147324
482267	2145397	2.045340829
482367	2145397	2.05363856
482467	2145397	2.062992708
482567	2145397	2.07334474
482667	2145397	2.084625898
482767	2145397	2.096757948
482867	2145397	2.109654136
482967	2145397	2.12322027
483067	2145397	2.137355819
483167	2145397	2.151954879
483267	2145397	2.166906743
483367	2145397	2.182095672
483467	2145397	2.197399072
483567	2145397	2.212682501
483667	2145397	2.227788155
483767	2145397	2.24250947
483867	2145397	2.256536748
483967	2145397	2.269355305
484067	2145397	2.280155784
484167	2145397	2.288129051
484267	2145397	2.293262824
484367	2145397	2.296309071
484467	2145397	2.297987367
484567	2145397	2.298719268
484667	2145397	2.298723135
484767	2145397	2.298113504
484867	2145397	2.296953886
484967	2145397	2.295281999
485067	2145397	2.293121992
485167	2145397	2.290490657
485267	2145397	2.287400778
485367	2145397	2.283863031
485467	2145397	2.27988714
485567	2145397	2.275482584
485667	2145397	2.270659067
485767	2145397	2.26542681
485867	2145397	2.259796749
485967	2145397	2.253780647
486067	2145397	2.24739117
486167	2145397	2.240641913
486267	2145397	2.233547411
486367	2145397	2.226123133
486467	2145397	2.21838546
486567	2145397	2.210351661
486667	2145397	2.20203987
486767	2145397	2.193469053
486867	2145397	2.184658978
486967	2145397	2.175630191
487067	2145397	2.166403986
487167	2145397	2.157002374
487267	2145397	2.14744805
487367	2145397	2.137764363
487467	2145397	2.127975267
487567	2145397	2.118105272
487667	2145397	2.10817938
487767	2145397	2.098222999
487867	2145397	2.088261848
487967	2145397	2.078321829
488067	2145397	2.068428882
488167	2145397	2.058608803
488267	2145397	2.04888705
488367	2145397	2.039288507
488467	2145397	2.029837241
488567	2145397	2.020556234
488667	2145397	2.011467119
488767	2145397	2.002589922
488867	2145397	1.993942815
488967	2145397	1.98554192
489067	2145397	1.977401153
489167	2145397	1.969532135
489267	2145397	1.961944173
489367	2145397	1.954644327
489467	2145397	1.947637549
489567	2145397	1.940926915
489667	2145397	1.934513921
489767	2145397	1.928398854
489867	2145397	1.92258122
489967	2145397	1.917060232
490067	2145397	1.911835343
490167	2145397	1.906906823
490267	2145397	1.902276389
490367	2145397	1.897947866
490467	2145397	1.893927883
490567	2145397	1.89022655
490667	2145397	1.88685807
490767	2145397	1.883841113
490867	2145397	1.881198768
490967	2145397	1.878957733
491067	2145397	1.87714643
491167	2145397	1.875791854
491267	2145397	1.874915389
491367	2145397	1.874528436
491467	2145397	1.874629182
491567	2145397	1.875201731
491667	2145397	1.876217926
491767	2145397	1.877641157
491867	2145397	1.879430767
491967	2145397	1.881545909
492067	2145397	1.883948215
492167	2145397	1.886603259
492267	2145397	1.889481092
492367	2145397	1.892556165
492467	2145397	1.895806941
492567	2145397	1.899215382
492667	2145397	1.902766421
492767	2145397	1.906447471
492867	2145397	1.910248001
492967	2145397	1.914159175
493067	2145397	1.918173558
493167	2145397	1.922284869
493267	2145397	1.926487788
493367	2145397	1.930777791
493467	2145397	1.93515102
493567	2145397	1.93960418
493667	2145397	1.94413445
493767	2145397	1.948739408
493867	2145397	1.953416979
493967	2145397	1.958165382
494067	2145397	1.962983089
494167	2145397	1.967868793
494267	2145397	1.97282138
494367	2145397	1.977839903
494467	2145397	1.982923563
494567	2145397	1.98807169
494667	2145397	1.99328373
494767	2145397	1.998559233
494867	2145397	2.003897839
494967	2145397	2.00929927
495067	2145397	2.014763323
495167	2145397	2.02028986
495267	2145397	2.025878805
495367	2145397	2.031530136
495467	2145397	2.037243881
495567	2145397	2.043020113
495667	2145397	2.048858948
495767	2145397	2.05476054
495867	2145397	2.060725077
495967	2145397	2.066752781
496067	2145397	2.072843904
496167	2145397	2.078998725
496267	2145397	2.085217549
496367	2145397	2.091500706
496467	2145397	2.097848547
496567	2145397	2.104261444
496667	2145397	2.110739787
496767	2145397	2.117283987
496867	2145397	2.123894467
479667	2145497	2.18094301
479767	2145497	2.165531005
479867	2145497	2.150553817
479967	2145497	2.136046135
480067	2145497	2.122044626
480167	2145497	2.108587942
480267	2145497	2.095716689
480367	2145497	2.083473373
480467	2145497	2.071902304
480567	2145497	2.061049446
480667	2145497	2.050962221
480767	2145497	2.041689238
480867	2145497	2.033279949
480967	2145497	2.025784216
481067	2145497	2.019251786
481167	2145497	2.013731647
481267	2145497	2.009271286
481367	2145497	2.005915821
481467	2145497	2.003707026
481567	2145497	2.002682252
481667	2145497	2.00287327
481767	2145497	2.00430506
481867	2145497	2.006994584
481967	2145497	2.010949608
482067	2145497	2.016167615
482167	2145497	2.022634883
482267	2145497	2.030325791
482367	2145497	2.039202405
482467	2145497	2.049214392
482567	2145497	2.060299293
482667	2145497	2.072383156
482767	2145497	2.085381504
482867	2145497	2.09920061
482967	2145497	2.113738992
483067	2145497	2.128889064
483167	2145497	2.144538805
483267	2145497	2.160573312
483367	2145497	2.176875982
483467	2145497	2.193328887
483567	2145497	2.209811371
483667	2145497	2.226194508
483767	2145497	2.242324758
483867	2145497	2.25797551
483967	2145497	2.27269094
484067	2145497	2.285316636
484167	2145497	2.293829728
484267	2145497	2.298274646
484367	2145497	2.300600978
484467	2145497	2.301836954
484567	2145497	2.30233906
484667	2145497	2.302241316
484767	2145497	2.301602407
484867	2145497	2.300451988
484967	2145497	2.298807195
485067	2145497	2.296679341
485167	2145497	2.294076975
485267	2145497	2.29100745
485367	2145497	2.287477806
485467	2145497	2.283495325
485567	2145497	2.279067876
485667	2145497	2.27420415
485767	2145497	2.268913804
485867	2145497	2.263207546
485967	2145497	2.257097179
486067	2145497	2.250595607
486167	2145497	2.243716828
486267	2145497	2.236475905
486367	2145497	2.228888934
486467	2145497	2.220973003
486567	2145497	2.212746153
486667	2145497	2.204227342
486767	2145497	2.195436407
486867	2145497	2.186394035
486967	2145497	2.177121728
487067	2145497	2.167641785
487167	2145497	2.157977271
487267	2145497	2.148151997
487367	2145497	2.138190486
487467	2145497	2.128117947
487567	2145497	2.117960227
487667	2145497	2.107743756
487767	2145497	2.097495476
487867	2145497	2.087242741
487967	2145497	2.077013199
488067	2145497	2.066834633
488167	2145497	2.056734781
488267	2145497	2.046741108
488367	2145497	2.036880555
488467	2145497	2.027179254
488567	2145497	2.017662218
488667	2145497	2.008353023
488767	2145497	1.9992735
488867	2145497	1.99044343
488967	2145497	1.981880304
489067	2145497	1.973599116
489167	2145497	1.965612254
489267	2145497	1.957929466
489367	2145497	1.950557928
489467	2145497	1.943502409
489567	2145497	1.936765536
489667	2145497	1.930348138
489767	2145497	1.924249665
489867	2145497	1.918468674
489967	2145497	1.913003349
490067	2145497	1.907852067
490167	2145497	1.903013974
490267	2145497	1.898489579
490367	2145497	1.894281336
490467	2145497	1.890394205
490567	2145497	1.886836125
490667	2145497	1.883618357
490767	2145497	1.880755553
490867	2145497	1.878265423
490967	2145497	1.876167814
491067	2145497	1.874483055
491167	2145497	1.87322958
491267	2145497	1.872421075
491367	2145497	1.872063706
491467	2145497	1.872154161
491567	2145497	1.87267912
491667	2145497	1.87361632
491767	2145497	1.874936862
491867	2145497	1.876608048
491967	2145497	1.878596086
492067	2145497	1.880868186
492167	2145497	1.883393944
492267	2145497	1.886146054
492367	2145497	1.88910053
492467	2145497	1.892236623
492567	2145497	1.895536551
492667	2145497	1.898985165
492767	2145497	1.902569596
492867	2145497	1.906278922
492967	2145497	1.910103869
493067	2145497	1.914036554
493167	2145497	1.918070265
493267	2145497	1.922199273
493367	2145497	1.926418681
493467	2145497	1.930724292
493567	2145497	1.935112505
493667	2145497	1.939580226
493767	2145497	1.944124794
493867	2145497	1.948743917
493967	2145497	1.953435625
494067	2145497	1.958198222
494167	2145497	1.963030254
494267	2145497	1.967930476
494367	2145497	1.972897826
494467	2145497	1.977931402
494567	2145497	1.983030446
494667	2145497	1.988194325
494767	2145497	1.993422516
494867	2145497	1.998714599
494967	2145497	2.004070242
495067	2145497	2.009489192
495167	2145497	2.014971271
495267	2145497	2.020516362
495367	2145497	2.026124413
495467	2145497	2.031795421
495567	2145497	2.037529435
495667	2145497	2.043326549
495767	2145497	2.049186896
495867	2145497	2.05511065
495967	2145497	2.061098018
496067	2145497	2.06714924
496167	2145497	2.073264586
496267	2145497	2.079444353
496367	2145497	2.085688865
496467	2145497	2.091998467
496567	2145497	2.09837353
496667	2145497	2.104814442
479667	2145597	2.170140112
479767	2145597	2.154328089
479867	2145597	2.138943602
479967	2145597	2.124022575
480067	2145597	2.109603159
480167	2145597	2.095725754
480267	2145597	2.082433019
480367	2145597	2.069769839
480467	2145597	2.057783259
480567	2145597	2.046522368
480667	2145597	2.036038127
480767	2145597	2.026383116
480867	2145597	2.017611212
480967	2145597	2.009777157
481067	2145597	2.002936018
481167	2145597	1.997142524
481267	2145597	1.992450266
481367	2145597	1.988910752
481467	2145597	1.986572321
481567	2145597	1.985478914
481667	2145597	1.98566874
481767	2145597	1.98717284
481867	2145597	1.990013628
481967	2145597	1.994203445
482067	2145597	1.999743212
482167	2145597	2.006621269
482267	2145597	2.014812465
482367	2145597	2.024277603
482467	2145597	2.034963284
482567	2145597	2.046802196
482667	2145597	2.059713862
482767	2145597	2.073605831
482867	2145597	2.08837525
482967	2145597	2.10391077
483067	2145597	2.120094676
483167	2145597	2.136805169
483267	2145597	2.153918706
483367	2145597	2.171312309
483467	2145597	2.18886574
483567	2145597	2.206463372
483667	2145597	2.223995341
483767	2145597	2.241356748
483867	2145597	2.25844005
483967	2145597	2.275092285
484067	2145597	2.290700716
484167	2145597	2.299677581
484267	2145597	2.302378801
484367	2145597	2.30400206
484467	2145597	2.305025017
484567	2145597	2.305514689
484667	2145597	2.305489016
484767	2145597	2.304955623
484867	2145597	2.303919409
484967	2145597	2.302384494
485067	2145597	2.300354875
485167	2145597	2.297834767
485267	2145597	2.294828861
485367	2145597	2.291342557
485467	2145597	2.287382161
485567	2145597	2.282955041
485667	2145597	2.278069735
485767	2145597	2.272736018
485867	2145597	2.266964926
485967	2145597	2.260768754
486067	2145597	2.254161029
486167	2145597	2.247156472
486267	2145597	2.239770947
486367	2145597	2.232021407
486467	2145597	2.223925842
486567	2145597	2.215503229
486667	2145597	2.206773488
486767	2145597	2.197757443
486867	2145597	2.18847679
486967	2145597	2.178954069
487067	2145597	2.169212647
487167	2145597	2.159276697
487267	2145597	2.149171187
487367	2145597	2.138921862
487467	2145597	2.128555225
487567	2145597	2.118098506
487667	2145597	2.107579623
487767	2145597	2.097027118
487867	2145597	2.086470072
487967	2145597	2.075937985
488067	2145597	2.065460629
488167	2145597	2.055067844
488267	2145597	2.044789304
488367	2145597	2.034654229
488467	2145597	2.02469106
488567	2145597	2.014927098
488667	2145597	2.005388127
488767	2145597	1.996098025
488867	2145597	1.987078407
488967	2145597	1.978348299
489067	2145597	1.969923894
489167	2145597	1.961818389
489267	2145597	1.954041938
489367	2145597	1.946601723
489467	2145597	1.939502139
489567	2145597	1.932745108
489667	2145597	1.926330473
489767	2145597	1.920256487
489867	2145597	1.91452035
489967	2145597	1.909118788
490067	2145597	1.904048641
490167	2145597	1.899307448
490267	2145597	1.894894013
490367	2145597	1.890808917
490467	2145597	1.887054967
490567	2145597	1.883637516
490667	2145597	1.880564625
490767	2145597	1.877846958
490867	2145597	1.875497328
490967	2145597	1.873529819
491067	2145597	1.871958414
491167	2145597	1.870795223
491267	2145597	1.870048502
491367	2145597	1.869720828
491467	2145597	1.869807852
491567	2145597	1.870297948
491667	2145597	1.871172854
