x	y	coe_com_sup
489867	2146297	3.307902926
489967	2146297	3.307875956
490067	2146297	3.307647823
490167	2146297	3.30726391
490267	2146297	3.306764573
490367	2146297	3.306185656
490467	2146297	3.305558969
490567	2146297	3.304912702
490667	2146297	3.304271766
490767	2146297	3.303658042
490867	2146297	3.303090552
490967	2146297	3.302585542
491067	2146297	3.302156525
491167	2146297	3.301814269
491267	2146297	3.301566792
491367	2146297	3.30141937
491467	2146297	3.301374591
491567	2146297	3.301432465
491667	2146297	3.301590608
491767	2146297	3.301844485
491867	2146297	3.302187702
491967	2146297	3.302612338
492067	2146297	3.303109286
492167	2146297	3.30366858
492267	2146297	3.304279702
492367	2146297	3.30493185
492467	2146297	3.305614162
492567	2146297	3.30631589
492667	2146297	3.307026537
492767	2146297	3.307735938
492867	2146297	3.308434329
492967	2146297	3.309112361
493067	2146297	3.309761115
493167	2146297	3.310372077
493267	2146297	3.310937123
493367	2146297	3.311448473
493467	2146297	3.311898654
493567	2146297	3.312280455
493667	2146297	3.312586876
493767	2146297	3.312811088
493867	2146297	3.312946384
493967	2146297	3.312986134
494067	2146297	3.312923751
494167	2146297	3.312752649
494267	2146297	3.312466216
494367	2146297	3.312057782
494467	2146297	3.311520607
494567	2146297	3.310847858
494667	2146297	3.31003261
494767	2146297	3.309067842
494867	2146297	3.307946454
494967	2146297	3.306661283
495067	2146297	3.305205138
495167	2146297	3.30357084
495267	2146297	3.301751277
495367	2146297	3.299739471
495467	2146297	3.297528649
495567	2146297	3.295112328
479567	2146397	0.106839676
479667	2146397	0.119912177
479767	2146397	0.133787127
479867	2146397	0.148502214
479967	2146397	0.1640955
480067	2146397	0.180604978
480167	2146397	0.198067994
480267	2146397	0.216520497
480367	2146397	0.235996118
480467	2146397	0.256525032
480567	2146397	0.278132626
480667	2146397	0.30083793
480767	2146397	0.32465186
480867	2146397	0.349575239
480967	2146397	0.375596642
481067	2146397	0.402690003
481167	2146397	0.430811883
481267	2146397	0.459898103
481367	2146397	0.489859053
481467	2146397	0.520572271
481567	2146397	0.551869479
481667	2146397	0.583512916
481767	2146397	0.615152778
481867	2146397	0.646258463
481967	2146397	0.676041112
482067	2146397	0.703480892
482167	2146397	0.727716993
482267	2146397	0.751249935
482367	2146397	0.840576062
482467	2146397	0.931872751
482567	2146397	1.015843444
482667	2146397	1.080575423
482767	2146397	1.145056958
482867	2146397	1.208807555
482967	2146397	1.271218933
483067	2146397	1.331754236
483167	2146397	1.390055104
483267	2146397	1.446070717
483367	2146397	1.500265937
483467	2146397	1.553947913
483567	2146397	1.609652731
483667	2146397	1.671232165
483767	2146397	1.742871652
483867	2146397	1.826539372
483967	2146397	1.918634761
484067	2146397	2.008408615
484167	2146397	2.082836383
484267	2146397	2.136266689
484367	2146397	2.172536135
484467	2146397	2.19835886
484567	2146397	2.218520226
484667	2146397	2.235506172
484767	2146397	2.25053572
484867	2146397	2.264322991
484967	2146397	2.277415517
485067	2146397	2.290303386
485167	2146397	2.303440298
485267	2146397	2.317239635
485367	2146397	2.332067432
485467	2146397	2.348237818
485567	2146397	2.366011193
485667	2146397	2.385594283
485767	2146397	2.407141251
485867	2146397	2.430755372
485967	2146397	2.456491044
486067	2146397	2.484356004
486167	2146397	2.514313654
486267	2146397	2.546285368
486367	2146397	2.580152633
486467	2146397	2.615758886
486567	2146397	2.652910989
486667	2146397	2.691380375
486767	2146397	2.730904049
486867	2146397	2.771185751
486967	2146397	2.811897777
487067	2146397	2.852684039
487167	2146397	2.893165097
487267	2146397	2.932945882
487367	2146397	2.971626667
487467	2146397	3.008817442
487567	2146397	3.044155152
487667	2146397	3.077322328
487767	2146397	3.108064764
487867	2146397	3.136205383
487967	2146397	3.161651704
488067	2146397	3.184395401
488167	2146397	3.204504083
488267	2146397	3.222107052
488367	2146397	3.23737779
488467	2146397	3.250516075
488567	2146397	3.261732109
488667	2146397	3.271234051
488767	2146397	3.279219462
488867	2146397	3.285870426
488967	2146397	3.291351665
489067	2146397	3.295810768
489167	2146397	3.299379663
489267	2146397	3.302176553
489367	2146397	3.304307803
489467	2146397	3.305869447
489567	2146397	3.306948266
489667	2146397	3.307622512
489767	2146397	3.307962415
489867	2146397	3.308030618
489967	2146397	3.307882639
490067	2146397	3.307567397
490167	2146397	3.30712779
490267	2146397	3.306601315
490367	2146397	3.306020674
490467	2146397	3.305414341
490567	2146397	3.304807064
490667	2146397	3.30422028
490767	2146397	3.303672443
490867	2146397	3.303179261
490967	2146397	3.302753857
491067	2146397	3.302406871
491167	2146397	3.302146518
491267	2146397	3.301978633
491367	2146397	3.301906716
491467	2146397	3.301932011
491567	2146397	3.302053607
491667	2146397	3.302268604
491767	2146397	3.302572303
491867	2146397	3.302958446
491967	2146397	3.303419476
492067	2146397	3.303946809
492167	2146397	3.304531097
492267	2146397	3.305162481
492367	2146397	3.305830813
492467	2146397	3.306525847
492567	2146397	3.307237393
492667	2146397	3.307955438
492767	2146397	3.308670235
492867	2146397	3.309372358
492967	2146397	3.310052735
493067	2146397	3.31070266
493167	2146397	3.311313787
493267	2146397	3.311878118
493367	2146397	3.312387967
493467	2146397	3.312835937
493567	2146397	3.313214876
493667	2146397	3.313517842
493767	2146397	3.31373806
493867	2146397	3.313868887
493967	2146397	3.313903771
494067	2146397	3.313836218
494167	2146397	3.313659764
494267	2146397	3.313367939
494367	2146397	3.312954255
494467	2146397	3.312412181
494567	2146397	3.311735137
494667	2146397	3.310916488
494767	2146397	3.309949548
494867	2146397	3.308827593
494967	2146397	3.307543878
495067	2146397	3.306091672
495167	2146397	3.304464294
495267	2146397	3.30265516
495367	2146397	3.300657845
495467	2146397	3.298466145
495567	2146397	3.296074149
479567	2146497	0.109931926
479667	2146497	0.12308606
479767	2146497	0.13706244
479867	2146497	0.151902069
479967	2146497	0.167646808
480067	2146497	0.184338961
480167	2146497	0.202020704
480267	2146497	0.220733311
480367	2146497	0.240516158
480467	2146497	0.261405461
480567	2146497	0.283432717
480667	2146497	0.306622837
480767	2146497	0.330991948
480867	2146497	0.356544856
480967	2146497	0.383272164
481067	2146497	0.411146983
481167	2146497	0.440121139
481267	2146497	0.470120597
481367	2146497	0.501039634
481467	2146497	0.532732891
481567	2146497	0.565004178
481667	2146497	0.597591237
481767	2146497	0.630149078
481867	2146497	0.662248143
481967	2146497	0.693447734
482067	2146497	0.723647145
482167	2146497	0.754601919
482267	2146497	0.797470006
482367	2146497	0.869913935
482467	2146497	0.953852709
482567	2146497	1.032460266
482667	2146497	1.10009591
482767	2146497	1.163189947
482867	2146497	1.223780905
482967	2146497	1.281741239
483067	2146497	1.336552103
483167	2146497	1.387668351
483267	2146497	1.434702552
483367	2146497	1.477687729
483467	2146497	1.517594132
483567	2146497	1.557281899
483667	2146497	1.602685218
483767	2146497	1.662500227
483867	2146497	1.744192864
483967	2146497	1.847325659
484067	2146497	1.954996395
484167	2146497	2.038965316
484267	2146497	2.089687985
484367	2146497	2.120414755
484467	2146497	2.143782806
484567	2146497	2.164669357
484667	2146497	2.184062829
484767	2146497	2.202028135
484867	2146497	2.218682689
484967	2146497	2.234339052
485067	2146497	2.24943611
485167	2146497	2.264456412
485267	2146497	2.279870453
485367	2146497	2.296106187
485467	2146497	2.313534978
485567	2146497	2.332466881
485667	2146497	2.353150685
485767	2146497	2.375776149
485867	2146497	2.400477074
485967	2146497	2.427334529
486067	2146497	2.456379916
486167	2146497	2.487597708
486267	2146497	2.520927766
486367	2146497	2.556267152
486467	2146497	2.593471383
486567	2146497	2.632355153
486667	2146497	2.672692572
486767	2146497	2.71421714
486867	2146497	2.756621779
486967	2146497	2.799559457
487067	2146497	2.842645147
487167	2146497	2.885460095
487267	2146497	2.927559521
487367	2146497	2.968484862
487467	2146497	3.007781205
487567	2146497	3.045019628
487667	2146497	3.079822695
487767	2146497	3.111889676
487867	2146497	3.141016947
487967	2146497	3.167109142
488067	2146497	3.19017842
488167	2146497	3.210332046
488267	2146497	3.227751318
488367	2146497	3.242666445
488467	2146497	3.255331988
488567	2146497	3.266006225
488667	2146497	3.274936142
488767	2146497	3.282348254
488867	2146497	3.288444513
488967	2146497	3.293402056
489067	2146497	3.297375422
489167	2146497	3.300499932
489267	2146497	3.302895202
489367	2146497	3.304668082
489467	2146497	3.305914723
489567	2146497	3.306721806
489667	2146497	3.30716719
489767	2146497	3.307320265
489867	2146497	3.307242283
489967	2146497	3.30698678
490067	2146497	3.306600139
490167	2146497	3.306122264
490267	2146497	3.30558731
490367	2146497	3.305024411
490467	2146497	3.304458356
490567	2146497	3.303910183
490667	2146497	3.303397678
490767	2146497	3.30293577
490867	2146497	3.302536828
490967	2146497	3.302210876
491067	2146497	3.301965743
491167	2146497	3.301807165
491267	2146497	3.30173886
491367	2146497	3.301762597
491467	2146497	3.30187828
491567	2146497	3.302084046
491667	2146497	3.3023764
491767	2146497	3.302750371
491867	2146497	3.303199704
491967	2146497	3.303717059
492067	2146497	3.304294234
492167	2146497	3.304922368
492267	2146497	3.305592149
492367	2146497	3.306294
492467	2146497	3.307018229
492567	2146497	3.307755175
492667	2146497	3.308495303
492767	2146497	3.309229293
492867	2146497	3.309948087
492967	2146497	3.310642932
493067	2146497	3.311305387
493167	2146497	3.311927334
493267	2146497	3.312500958
493367	2146497	3.313018736
493467	2146497	3.313473407
493567	2146497	3.313857943
493667	2146497	3.314165517
493767	2146497	3.314389468
493867	2146497	3.314523271
493967	2146497	3.314560502
494067	2146497	3.314494809
494167	2146497	3.314319886
494267	2146497	3.314029448
494367	2146497	3.313617216
494467	2146497	3.313076898
494567	2146497	3.312402184
494667	2146497	3.311586743
494767	2146497	3.310624228
494867	2146497	3.30950829
494967	2146497	3.308232593
495067	2146497	3.306790846
495167	2146497	3.305176838
495267	2146497	3.30338448
495367	2146497	3.301407854
495467	2146497	3.299241277
495567	2146497	3.296879357
479467	2146597	0.100568221
479567	2146597	0.112989784
479667	2146597	0.126210174
479767	2146597	0.140272341
479867	2146597	0.155220922
479967	2146597	0.171102038
480067	2146597	0.187962946
480167	2146597	0.205851516
480267	2146597	0.224815498
480367	2146597	0.244901504
480467	2146597	0.266153679
480567	2146597	0.28861201
480667	2146597	0.312310222
480767	2146597	0.337273268
480867	2146597	0.363514387
480967	2146597	0.391031751
481067	2146597	0.419804727
481167	2146597	0.449789784
481267	2146597	0.48091609
481367	2146597	0.513080908
481467	2146597	0.546145255
481567	2146597	0.579931263
481667	2146597	0.614225704
481767	2146597	0.648802109
481867	2146597	0.68349418
481967	2146597	0.718402909
482067	2146597	0.754436965
482167	2146597	0.794551408
482267	2146597	0.844925252
482367	2146597	0.909644056
482467	2146597	0.982677674
482567	2146597	1.054907877
482667	2146597	1.121882872
482767	2146597	1.184020992
482867	2146597	1.242257063
482967	2146597	1.296622002
483067	2146597	1.346613445
483167	2146597	1.39148659
483267	2146597	1.430405576
483367	2146597	1.462624594
483467	2146597	1.487942049
483567	2146597	1.508000803
483667	2146597	1.529573575
483767	2146597	1.567901943
483867	2146597	1.639669387
483967	2146597	1.756865179
484067	2146597	1.902245969
484167	2146597	2.001389421
484267	2146597	2.038037589
484367	2146597	2.058586534
484467	2146597	2.081049799
484567	2146597	2.105280295
484667	2146597	2.128942074
484767	2146597	2.15082908
484867	2146597	2.170745153
484967	2146597	2.189030088
485067	2146597	2.206242201
485167	2146597	2.222989974
485267	2146597	2.23985197
485367	2146597	2.257342825
485467	2146597	2.275901916
485567	2146597	2.295892597
485667	2146597	2.31760594
485767	2146597	2.34126603
485867	2146597	2.367035389
485967	2146597	2.395019905
486067	2146597	2.425272995
486167	2146597	2.457798921
486267	2146597	2.492555232
486367	2146597	2.529454328
486467	2146597	2.568364192
486567	2146597	2.60910832
486667	2146597	2.651464954
486767	2146597	2.695165796
486867	2146597	2.739894515
486967	2146597	2.785285588
487067	2146597	2.830924329
487167	2146597	2.876349366
487267	2146597	2.921059259
487367	2146597	2.964525192
487467	2146597	3.006211412
487567	2146597	3.045603912
487667	2146597	3.082245566
487767	2146597	3.115772851
487867	2146597	3.145946731
487967	2146597	3.172669933
488067	2146597	3.195985728
488167	2146597	3.216058578
488267	2146597	3.233142109
488367	2146597	3.247542421
488467	2146597	3.259584122
488567	2146597	3.269583779
488667	2146597	3.277832445
488767	2146597	3.284586721
488867	2146597	3.290066627
488967	2146597	3.294458209
489067	2146597	3.297918818
489167	2146597	3.300583277
489267	2146597	3.302569498
489367	2146597	3.303982683
489467	2146597	3.30491783
489567	2146597	3.305460844
489667	2146597	3.305688799
489767	2146597	3.305669919
489867	2146597	3.305463671
489967	2146597	3.305121124
490067	2146597	3.304685578
490167	2146597	3.304193376
490267	2146597	3.303674803
490367	2146597	3.303154959
490467	2146597	3.302654571
490567	2146597	3.302190687
490667	2146597	3.301777254
490767	2146597	3.301425574
490867	2146597	3.301144645
490967	2146597	3.300941415
491067	2146597	3.300820959
491167	2146597	3.300786607
491267	2146597	3.300840031
491367	2146597	3.300981328
491467	2146597	3.301209094
491567	2146597	3.301520513
491667	2146597	3.301911463
491767	2146597	3.302376641
491867	2146597	3.302909714
491967	2146597	3.303503469
492067	2146597	3.304149988
492167	2146597	3.30484081
492267	2146597	3.305567096
492367	2146597	3.306319773
492467	2146597	3.307089669
492567	2146597	3.307867625
492667	2146597	3.308644583
492767	2146597	3.30941166
492867	2146597	3.310160197
492967	2146597	3.310881793
493067	2146597	3.311568322
493167	2146597	3.312211942
493267	2146597	3.312805083
493367	2146597	3.313340437
493467	2146597	3.31381094
493567	2146597	3.314209744
493667	2146597	3.314530194
493767	2146597	3.314765797
493867	2146597	3.314910197
493967	2146597	3.314957143
494067	2146597	3.314900469
494167	2146597	3.314734069
494267	2146597	3.314451875
494367	2146597	3.314047846
494467	2146597	3.313515952
494567	2146597	3.312850172
494667	2146597	3.312044491
494767	2146597	3.311092907
494867	2146597	3.309989441
494967	2146597	3.308728159
495067	2146597	3.307303193
495167	2146597	3.305708778
495267	2146597	3.303939287
495367	2146597	3.301989277
495467	2146597	3.29985354
495567	2146597	3.297527156
479467	2146697	0.10355608
479567	2146697	0.116010872
479667	2146697	0.129279993
479767	2146697	0.1434096
479867	2146697	0.158448187
479967	2146697	0.17444649
480067	2146697	0.191457256
480167	2146697	0.209534832
480267	2146697	0.228734523
480367	2146697	0.249111643
480467	2146697	0.270720193
480567	2146697	0.293611116
480667	2146697	0.317830074
480767	2146697	0.343414718
480867	2146697	0.370391492
480967	2146697	0.398772011
481067	2146697	0.428549192
481167	2146697	0.459693357
481267	2146697	0.492148762
481367	2146697	0.525831328
481467	2146697	0.560629148
481567	2146697	0.596409037
481667	2146697	0.633036034
481767	2146697	0.670420119
481867	2146697	0.708617842
481967	2146697	0.748035004
482067	2146697	0.789771827
482167	2146697	0.835971159
482267	2146697	0.889338279
482367	2146697	0.950755227
482467	2146697	1.017344633
482567	2146697	1.084466446
482667	2146697	1.148831823
482767	2146697	1.209244532
482867	2146697	1.265417893
482967	2146697	1.317009703
483067	2146697	1.363380985
483167	2146697	1.403594206
483267	2146697	1.436404332
483367	2146697	1.460213035
483467	2146697	1.473061907
483567	2146697	1.473052075
483667	2146697	1.461736867
483767	2146697	1.463213541
483867	2146697	1.500917627
483967	2146697	1.606751762
484067	2146697	1.837656628
484167	2146697	1.959171254
484267	2146697	1.955159634
484367	2146697	1.974236903
484467	2146697	2.006865137
484567	2146697	2.040799154
484667	2146697	2.071605765
484767	2146697	2.098446382
484867	2146697	2.121793646
484967	2146697	2.142514116
485067	2146697	2.161523479
485167	2146697	2.179664149
485267	2146697	2.197668328
485367	2146697	2.216153606
485467	2146697	2.235630334
485567	2146697	2.256512498
485667	2146697	2.279128813
485767	2146697	2.303732746
485867	2146697	2.330511051
485967	2146697	2.359590691
486067	2146697	2.391044218
486167	2146697	2.424893687
486267	2146697	2.461113217
486367	2146697	2.499630326
486467	2146697	2.540326102
486567	2146697	2.58303433
486667	2146697	2.627539628
486767	2146697	2.673574721
486867	2146697	2.72081708
486967	2146697	2.76888535
487067	2146697	2.817336451
487167	2146697	2.86566482
487267	2146697	2.913306144
487367	2146697	2.95964875
487467	2146697	3.004056109
487567	2146697	3.045902868
487667	2146697	3.084623436
487767	2146697	3.119766595
487867	2146697	3.15104388
487967	2146697	3.178357499
488067	2146697	3.20179831
488167	2146697	3.221614509
488267	2146697	3.23816147
488367	2146697	3.251847189
488467	2146697	3.263085282
488567	2146697	3.272261622
488667	2146697	3.279715352
488767	2146697	3.285731918
488867	2146697	3.290544789
488967	2146697	3.29434261
489067	2146697	3.29727903
489167	2146697	3.299482764
489267	2146697	3.301065992
489367	2146697	3.302129924
489467	2146697	3.302767415
489567	2146697	3.30306337
489667	2146697	3.303094101
489767	2146697	3.302926591
489867	2146697	3.302618223
489967	2146697	3.3022171
490067	2146697	3.30176282
490167	2146697	3.301287526
490267	2146697	3.300817032
490367	2146697	3.300371898
490467	2146697	3.299968393
490567	2146697	3.299619291
490667	2146697	3.299334523
490767	2146697	3.299121672
490867	2146697	3.298986352
490967	2146697	3.298932472
491067	2146697	3.298962426
491167	2146697	3.299077229
491267	2146697	3.299276599
491367	2146697	3.299559041
491467	2146697	3.299921904
491567	2146697	3.300361452
491667	2146697	3.300872948
491767	2146697	3.301450744
491867	2146697	3.302088392
491967	2146697	3.302778762
492067	2146697	3.303514166
492167	2146697	3.304286493
492267	2146697	3.305087326
492367	2146697	3.305908067
492467	2146697	3.306740035
492567	2146697	3.307574564
492667	2146697	3.308403077
492767	2146697	3.309217144
492867	2146697	3.31000853
492967	2146697	3.310769224
493067	2146697	3.311491457
493167	2146697	3.312167708
493267	2146697	3.312790703
493367	2146697	3.313353405
493467	2146697	3.313849
493567	2146697	3.314270873
493667	2146697	3.314612593
493767	2146697	3.314867884
493867	2146697	3.315030604
493967	2146697	3.315094724
494067	2146697	3.315054301
494167	2146697	3.314903465
494267	2146697	3.314636397
494367	2146697	3.314247322
494467	2146697	3.313730494
494567	2146697	3.313080197
494667	2146697	3.312290743
494767	2146697	3.311356478
494867	2146697	3.310271795
494967	2146697	3.309031149
495067	2146697	3.307629084
495167	2146697	3.306060258
495267	2146697	3.304319483
495367	2146697	3.302401756
495467	2146697	3.30030231
495567	2146697	3.298016658
479467	2146797	0.10652518
479567	2146797	0.11899504
479667	2146797	0.132293281
479767	2146797	0.146469272
479867	2146797	0.161575444
479967	2146797	0.177667348
480067	2146797	0.194803595
480167	2146797	0.213045625
480267	2146797	0.232457227
480367	2146797	0.253103747
480467	2146797	0.27505087
480567	2146797	0.298362922
480667	2146797	0.323100607
480767	2146797	0.349318166
480867	2146797	0.377059987
480967	2146797	0.406356811
481067	2146797	0.437221785
481167	2146797	0.469646839
481267	2146797	0.503600101
481367	2146797	0.539025598
481467	2146797	0.575847268
481567	2146797	0.613980847
481667	2146797	0.65335964
481767	2146797	0.693983683
481867	2146797	0.736004359
481967	2146797	0.77984922
482067	2146797	0.8263479
482167	2146797	0.876695467
482267	2146797	0.931947941
482367	2146797	0.992043203
482467	2146797	1.05526353
482567	2146797	1.118967373
482667	2146797	1.180832995
482767	2146797	1.239412657
482867	2146797	1.293876574
482967	2146797	1.343565985
483067	2146797	1.387720786
483167	2146797	1.425342974
483267	2146797	1.455069486
483367	2146797	1.474958863
483467	2146797	1.482094053
483567	2146797	1.471864923
483667	2146797	1.43715296
483767	2146797	1.396560776
483867	2146797	1.35122052
483967	2146797	1.302487402
484067	2146797	1.524311282
484167	2146797	1.732810586
484267	2146797	1.788970886
484367	2146797	1.862679742
484467	2146797	1.92594796
484567	2146797	1.976114051
484667	2146797	2.015641875
484767	2146797	2.047330632
484867	2146797	2.073494578
484967	2146797	2.095946109
485067	2146797	2.11610192
485167	2146797	2.135079686
485267	2146797	2.153768846
485367	2146797	2.172880522
485467	2146797	2.192983172
485567	2146797	2.214528769
485667	2146797	2.23787253
485767	2146797	2.263288041
485867	2146797	2.290978885
485967	2146797	2.321087434
486067	2146797	2.35370127
486167	2146797	2.388857536
486267	2146797	2.426545504
486367	2146797	2.466707556
486467	2146797	2.509238763
486567	2146797	2.553985164
486667	2146797	2.600740804
486767	2146797	2.649243511
486867	2146797	2.699169454
486967	2146797	2.750126646
487067	2146797	2.801648045
487167	2146797	2.853185711
487267	2146797	2.904108902
487367	2146797	2.953710795
487467	2146797	3.00123024
487567	2146797	3.045894892
487667	2146797	3.086987998
487767	2146797	3.123931306
487867	2146797	3.156363847
487967	2146797	3.184189377
488067	2146797	3.207572954
488167	2146797	3.226887945
488267	2146797	3.2426347
488367	2146797	3.255358128
488467	2146797	3.265583345
488567	2146797	3.273775908
488667	2146797	3.280324047
488767	2146797	3.285536825
488867	2146797	3.289652381
488967	2146797	3.292851835
489067	2146797	3.295275464
489167	2146797	3.297038172
489267	2146797	3.298241511
489367	2146797	3.298980595
489467	2146797	3.29934599
489567	2146797	3.299422329
489667	2146797	3.299285871
489767	2146797	3.299002621
489867	2146797	3.298627646
489967	2146797	3.29820549
490067	2146797	3.297771299
490167	2146797	3.297352252
490267	2146797	3.296969012
490367	2146797	3.296637058
490467	2146797	3.296367794
490567	2146797	3.29616946
490667	2146797	3.296047821
490767	2146797	3.296006695
490867	2146797	3.296048331
490967	2146797	3.296173676
491067	2146797	3.29638255
491167	2146797	3.296673773
491267	2146797	3.297045235
491367	2146797	3.29749396
491467	2146797	3.298016145
491567	2146797	3.29860721
491667	2146797	3.29926185
491767	2146797	3.299974099
491867	2146797	3.300737403
491967	2146797	3.301544706
492067	2146797	3.302388539
492167	2146797	3.303261117
492267	2146797	3.304154432
492367	2146797	3.305060343
492467	2146797	3.305970658
492567	2146797	3.306877204
492667	2146797	3.307771896
492767	2146797	3.308646778
492867	2146797	3.309494066
492967	2146797	3.310306175
493067	2146797	3.311075731
493167	2146797	3.311795582
493267	2146797	3.312458798
493367	2146797	3.313058659
493467	2146797	3.313588651
493567	2146797	3.314042442
493667	2146797	3.314413873
493767	2146797	3.314696931
493867	2146797	3.314885735
493967	2146797	3.314974512
494067	2146797	3.314957584
494167	2146797	3.314829349
494267	2146797	3.314584269
494367	2146797	3.314216856
494467	2146797	3.313721671
494567	2146797	3.313093318
494667	2146797	3.312326443
494767	2146797	3.311415748
494867	2146797	3.310355994
494967	2146797	3.309142022
495067	2146797	3.307768772
495167	2146797	3.306231311
495267	2146797	3.304524861
495367	2146797	3.302644838
495467	2146797	3.300586884
495567	2146797	3.298346911
479467	2146897	0.109479526
479667	2146897	0.135250851
479767	2146897	0.14944964
479867	2146897	0.164597594
479967	2146897	0.180755075
480067	2146897	0.197986702
480167	2146897	0.216361369
480267	2146897	0.235952027
480367	2146897	0.256835133
480467	2146897	0.27908966
480567	2146897	0.302795538
480667	2146897	0.328031456
480767	2146897	0.354871951
480867	2146897	0.38338385
480967	2146897	0.413622212
481067	2146897	0.445626143
481167	2146897	0.479415064
481267	2146897	0.514986362
481367	2146897	0.552315738
481467	2146897	0.591362184
481567	2146897	0.632080273
481667	2146897	0.674443252
481767	2146897	0.718480388
481867	2146897	0.764328522
481967	2146897	0.812284864
482067	2146897	0.862817669
482167	2146897	0.916450343
482267	2146897	0.973448084
482367	2146897	1.033413202
482467	2146897	1.095131787
482567	2146897	1.156891914
482667	2146897	1.217021456
482767	2146897	1.274217993
482867	2146897	1.327542595
482967	2146897	1.376245834
483067	2146897	1.419598529
483167	2146897	1.456769019
483267	2146897	1.48671035
483367	2146897	1.508004806
483467	2146897	1.518623183
483567	2146897	1.51566464
483667	2146897	1.495804352
483767	2146897	1.45326328
483867	2146897	1.335231287
483967	2146897	0.97473241
484067	2146897	0.698635864
484167	2146897	1.290137224
484267	2146897	1.601919847
484367	2146897	1.762171675
484467	2146897	1.857750903
484567	2146897	1.921087372
484667	2146897	1.966254738
484767	2146897	2.000379902
484867	2146897	2.027559306
484967	2146897	2.050398667
485067	2146897	2.070689442
485167	2146897	2.089734437
485267	2146897	2.108517565
485367	2146897	2.127799256
485467	2146897	2.148174178
485567	2146897	2.170108733
485667	2146897	2.19396695
485767	2146897	2.220029175
485867	2146897	2.248505809
485967	2146897	2.279547313
486067	2146897	2.313251196
486167	2146897	2.349666461
486267	2146897	2.388795883
486367	2146897	2.430596462
486467	2146897	2.474978288
486567	2146897	2.521801982
486667	2146897	2.570874724
486767	2146897	2.621944689
486867	2146897	2.674693608
486967	2146897	2.728727168
487067	2146897	2.783563272
487167	2146897	2.8386191
487267	2146897	2.893199802
487367	2146897	2.94649486
487467	2146897	2.997592542
487567	2146897	3.045526234
487667	2146897	3.089363795
487767	2146897	3.128335455
487867	2146897	3.161967821
487967	2146897	3.190169457
488067	2146897	3.213224835
488167	2146897	3.231699492
488267	2146897	3.246302955
488367	2146897	3.257762914
488467	2146897	3.2667401
488567	2146897	3.273786261
488667	2146897	3.279333773
488767	2146897	3.283704001
488867	2146897	3.28712543
488967	2146897	3.289756577
489067	2146897	3.291710635
489167	2146897	3.293078419
489267	2146897	3.293945362
489367	2146897	3.294399483
489467	2146897	3.294530814
489567	2146897	3.294426126
489667	2146897	3.294163328
489767	2146897	3.293808026
489867	2146897	3.29341264
489967	2146897	3.293017322
490067	2146897	3.29265177
490167	2146897	3.292337262
490267	2146897	3.292088553
490367	2146897	3.291915472
490467	2146897	3.291824192
490567	2146897	3.2918182
490667	2146897	3.291899019
490767	2146897	3.292066716
490867	2146897	3.292320264
490967	2146897	3.292657777
491067	2146897	3.293076663
491167	2146897	3.293573712
491267	2146897	3.294145154
491367	2146897	3.294786683
491467	2146897	3.295493481
491567	2146897	3.296260232
491667	2146897	3.297081154
491767	2146897	3.297950025
491867	2146897	3.298860233
491967	2146897	3.299804824
492067	2146897	3.300776567
492167	2146897	3.301768014
492267	2146897	3.302771571
492367	2146897	3.303779564
492467	2146897	3.304784296
492567	2146897	3.305778107
492667	2146897	3.306753419
492767	2146897	3.307702778
492867	2146897	3.308618882
492967	2146897	3.309494605
493067	2146897	3.31032301
493167	2146897	3.311097357
493267	2146897	3.3118111
493367	2146897	3.312457888
493467	2146897	3.313031548
493567	2146897	3.313526081
493667	2146897	3.313935641
493767	2146897	3.314254522
493867	2146897	3.314477143
493967	2146897	3.314598029
494067	2146897	3.314611798
494167	2146897	3.314513149
494267	2146897	3.314296847
494367	2146897	3.313957722
494467	2146897	3.313490655
494567	2146897	3.312890585
494667	2146897	3.312152505
494767	2146897	3.311271472
494867	2146897	3.310242618
494967	2146897	3.309061162
495067	2146897	3.307722431
495167	2146897	3.306221885
495267	2146897	3.30455514
495367	2146897	3.302718005
495467	2146897	3.300706505
495567	2146897	3.298516926
479467	2146997	0.112426159
479567	2146997	0.124866718
479667	2146997	0.138157352
479767	2146997	0.152353229
479867	2146997	0.167514145
479967	2146997	0.18370501
480067	2146997	0.200996298
480167	2146997	0.219464384
480267	2146997	0.239191686
480367	2146997	0.260266483
480467	2146997	0.282782266
480567	2146997	0.306836457
480667	2146997	0.332528363
480767	2146997	0.359956249
480967	2146997	0.420384342
481067	2146997	0.45353858
481167	2146997	0.488727573
481267	2146997	0.525980873
481367	2146997	0.56530571
481467	2146997	0.606690506
481567	2146997	0.650113977
481667	2146997	0.695560851
481767	2146997	0.743043502
481867	2146997	0.792624409
481967	2146997	0.844425496
482067	2146997	0.898598385
482167	2146997	0.955225595
482267	2146997	1.014152723
482367	2146997	1.074826396
482467	2146997	1.136266869
482567	2146997	1.197232708
482667	2146997	1.256477253
482767	2146997	1.312934489
482867	2146997	1.365764744
482967	2146997	1.414306714
483067	2146997	1.458011788
483167	2146997	1.496401912
483267	2146997	1.529060999
483367	2146997	1.555673248
483467	2146997	1.576166327
483567	2146997	1.591087744
483667	2146997	1.60205248
483767	2146997	1.609715811
483867	2146997	1.606090603
483967	2146997	1.528929138
484067	2146997	1.098075095
484167	2146997	1.338558993
484267	2146997	1.584409966
484367	2146997	1.73283307
