x	y	coe_com_dur
488267	2139597	0.221283762
488367	2139597	0.221132792
488467	2139597	0.220925651
488567	2139597	0.22066628
488667	2139597	0.220358645
488767	2139597	0.220006701
488867	2139597	0.219614363
488967	2139597	0.219185475
491067	2139597	0.207230783
491167	2139597	0.206714574
491267	2139597	0.206215016
491367	2139597	0.205733002
491467	2139597	0.205269333
491567	2139597	0.204824726
491667	2139597	0.204399812
491767	2139597	0.203995143
491867	2139597	0.203611194
491967	2139597	0.20324837
492067	2139597	0.202907004
492167	2139597	0.202587364
492267	2139597	0.202289657
492367	2139597	0.202014031
492467	2139597	0.201760578
492567	2139597	0.201529341
492667	2139597	0.201320312
492767	2139597	0.201133441
492867	2139597	0.200968636
492967	2139597	0.200825766
493067	2139597	0.200704667
493167	2139597	0.200605144
493267	2139597	0.20052697
493367	2139597	0.200469896
493467	2139597	0.200433648
493567	2139597	0.200417933
493667	2139597	0.200422439
493767	2139597	0.200446841
493867	2139597	0.200490797
493967	2139597	0.200553958
494067	2139597	0.200635963
494167	2139597	0.200736446
494267	2139597	0.200855033
494367	2139597	0.200991349
494467	2139597	0.201145014
494567	2139597	0.201315647
494667	2139597	0.201502869
494767	2139597	0.201706299
494867	2139597	0.20192556
494967	2139597	0.202160278
495067	2139597	0.202410081
495167	2139597	0.202674601
495267	2139597	0.202953478
495367	2139597	0.203246354
495467	2139597	0.203552879
495567	2139597	0.203872707
495667	2139597	0.204205501
495767	2139597	0.204550929
495867	2139597	0.204908666
495967	2139597	0.205278394
496067	2139597	0.205659805
496167	2139597	0.206052594
496267	2139597	0.206456466
496367	2139597	0.206871133
496467	2139597	0.207296315
496567	2139597	0.207731737
496667	2139597	0.208177134
496767	2139597	0.208632246
496867	2139597	0.209096822
496967	2139597	0.209570617
497067	2139597	0.210053393
497167	2139597	0.21054492
497267	2139597	0.211044971
497367	2139597	0.211553331
497467	2139597	0.212069787
497567	2139597	0.212594134
497667	2139597	0.213126173
479867	2139697	0.120191019
479967	2139697	0.120512957
480067	2139697	0.120865035
480167	2139697	0.121248025
480267	2139697	0.121662719
480367	2139697	0.122109932
480467	2139697	0.122590498
480567	2139697	0.123105275
480667	2139697	0.123655135
480767	2139697	0.124240972
480867	2139697	0.124863692
480967	2139697	0.125524211
481067	2139697	0.126223456
481167	2139697	0.126962355
481267	2139697	0.127741834
481367	2139697	0.128562809
481467	2139697	0.129426181
481567	2139697	0.130332826
481667	2139697	0.131283585
481767	2139697	0.132279254
481867	2139697	0.133320575
481967	2139697	0.134408217
482067	2139697	0.135542772
482167	2139697	0.136724734
482267	2139697	0.137954486
482367	2139697	0.139232288
482467	2139697	0.140558261
482567	2139697	0.14193237
482667	2139697	0.143354415
482767	2139697	0.144824013
482867	2139697	0.146340591
482967	2139697	0.147903372
483067	2139697	0.149511366
483167	2139697	0.151163367
483267	2139697	0.152857946
483367	2139697	0.154593449
483467	2139697	0.156367996
483567	2139697	0.158179488
483667	2139697	0.160025607
483767	2139697	0.161903826
483867	2139697	0.163811419
483967	2139697	0.165745467
484067	2139697	0.167702875
484167	2139697	0.169680386
484267	2139697	0.171674588
484367	2139697	0.173681937
484467	2139697	0.175698764
484567	2139697	0.177721292
484667	2139697	0.179745651
484767	2139697	0.181767884
484867	2139697	0.183783964
484967	2139697	0.185789802
485067	2139697	0.187781255
485167	2139697	0.189754137
485267	2139697	0.191704222
485367	2139697	0.193627255
485467	2139697	0.195518957
485567	2139697	0.197375036
485667	2139697	0.199191188
485767	2139697	0.200963119
485867	2139697	0.202686548
485967	2139697	0.204357231
486067	2139697	0.205970979
486167	2139697	0.207523683
486267	2139697	0.209011347
486367	2139697	0.210430122
486467	2139697	0.211776345
486567	2139697	0.213046589
486667	2139697	0.214237711
486767	2139697	0.215346899
486867	2139697	0.21637173
486967	2139697	0.217310211
487067	2139697	0.218160833
487167	2139697	0.218922601
487267	2139697	0.219595065
487367	2139697	0.220178337
487467	2139697	0.220673094
487567	2139697	0.221080566
487667	2139697	0.22140252
487767	2139697	0.221641217
487867	2139697	0.221799376
487967	2139697	0.221880113
488067	2139697	0.221886888
488167	2139697	0.221823441
488267	2139697	0.221693735
488367	2139697	0.221501891
488467	2139697	0.221252133
488567	2139697	0.220948742
488667	2139697	0.220596003
488767	2139697	0.220198171
488867	2139697	0.219759435
488967	2139697	0.219283893
490967	2139697	0.207087432
491067	2139697	0.206529636
491167	2139697	0.205988834
491267	2139697	0.205466001
491367	2139697	0.204962014
491467	2139697	0.204477659
491567	2139697	0.204013629
491667	2139697	0.203570533
491767	2139697	0.2031489
491867	2139697	0.202749176
491967	2139697	0.202371737
492067	2139697	0.202016886
492167	2139697	0.201684859
492267	2139697	0.201375828
492367	2139697	0.201089906
492467	2139697	0.200827151
492567	2139697	0.200587568
492667	2139697	0.200371112
492767	2139697	0.200177696
492867	2139697	0.200007189
492967	2139697	0.199859424
493067	2139697	0.199734198
493167	2139697	0.199631277
493267	2139697	0.199550398
493367	2139697	0.199491276
493467	2139697	0.199453601
493567	2139697	0.199437044
493667	2139697	0.199441258
493767	2139697	0.199465885
493867	2139697	0.199510551
493967	2139697	0.199574874
494067	2139697	0.199658465
494167	2139697	0.199760926
494267	2139697	0.199881858
494367	2139697	0.200020856
494467	2139697	0.200177517
494567	2139697	0.200351434
494667	2139697	0.200542204
494767	2139697	0.200749426
494867	2139697	0.200972701
494967	2139697	0.201211634
495067	2139697	0.201465836
495167	2139697	0.201734921
495267	2139697	0.202018511
495367	2139697	0.202316234
495467	2139697	0.202627724
495567	2139697	0.202952623
495667	2139697	0.20329058
495767	2139697	0.20364125
495867	2139697	0.204004299
495967	2139697	0.204379398
496067	2139697	0.204766227
496167	2139697	0.205164475
496267	2139697	0.205573838
496367	2139697	0.205994019
496467	2139697	0.206424731
496567	2139697	0.206865694
496667	2139697	0.207316636
496767	2139697	0.207777292
496867	2139697	0.208247405
496967	2139697	0.208726725
497067	2139697	0.209215011
497167	2139697	0.209712028
497267	2139697	0.210217547
497367	2139697	0.210731347
497467	2139697	0.211253215
497567	2139697	0.211782941
497667	2139697	0.212320325
479767	2139797	0.118604474
479867	2139797	0.118889924
479967	2139797	0.119204964
480067	2139797	0.119550365
480167	2139797	0.119926927
480267	2139797	0.120335471
480367	2139797	0.120776846
480467	2139797	0.121251925
480567	2139797	0.121761605
480667	2139797	0.122306808
480767	2139797	0.122888477
480867	2139797	0.123507574
480967	2139797	0.124165079
481067	2139797	0.124861985
481167	2139797	0.125599293
481267	2139797	0.126378008
481367	2139797	0.12719913
481467	2139797	0.128063651
481567	2139797	0.12897254
481667	2139797	0.129926739
481767	2139797	0.130927146
481867	2139797	0.131974608
481967	2139797	0.133069905
482067	2139797	0.134213735
482167	2139797	0.135406699
482267	2139797	0.136649287
482367	2139797	0.13794186
482467	2139797	0.139284631
482567	2139797	0.140677656
482667	2139797	0.142120809
482767	2139797	0.143613774
482867	2139797	0.145156029
482967	2139797	0.146746834
483067	2139797	0.148385221
483167	2139797	0.150069986
483267	2139797	0.151799685
483367	2139797	0.15357263
483467	2139797	0.155386891
483567	2139797	0.157240297
483667	2139797	0.159130443
483767	2139797	0.161054699
483867	2139797	0.163010217
483967	2139797	0.164993949
484067	2139797	0.167002657
484167	2139797	0.169032929
484267	2139797	0.171081195
484367	2139797	0.173143743
484467	2139797	0.175216735
484567	2139797	0.177296223
484667	2139797	0.179378161
484767	2139797	0.181458418
484867	2139797	0.183532795
484967	2139797	0.185597027
485067	2139797	0.187646798
485167	2139797	0.189677746
485267	2139797	0.191685466
485367	2139797	0.193665522
485467	2139797	0.195613447
485567	2139797	0.197524752
485667	2139797	0.199394928
485767	2139797	0.201219461
485867	2139797	0.202993838
485967	2139797	0.204713567
486067	2139797	0.206374192
486167	2139797	0.207971326
486267	2139797	0.209500675
486367	2139797	0.210958084
486467	2139797	0.212339577
486567	2139797	0.213641412
486667	2139797	0.214860139
486767	2139797	0.215992656
486867	2139797	0.217036274
486967	2139797	0.217988776
487067	2139797	0.218848473
487167	2139797	0.219614246
487267	2139797	0.220285589
487367	2139797	0.220862623
487467	2139797	0.221346108
487567	2139797	0.221737427
487667	2139797	0.222038561
487767	2139797	0.222252049
487867	2139797	0.222380929
487967	2139797	0.222428679
488067	2139797	0.222399148
488167	2139797	0.222296478
488267	2139797	0.222125036
488367	2139797	0.221889347
488467	2139797	0.221594024
488567	2139797	0.221243717
488667	2139797	0.220843059
488767	2139797	0.220396623
488867	2139797	0.219908892
488967	2139797	0.219384225
489067	2139797	0.21882684
490967	2139797	0.206390822
491067	2139797	0.205806909
491167	2139797	0.205241382
491267	2139797	0.2046952
491367	2139797	0.204169223
491467	2139797	0.203664215
491567	2139797	0.203180846
491667	2139797	0.2027197
491767	2139797	0.202281277
491867	2139797	0.201865994
491967	2139797	0.201474195
492067	2139797	0.201106148
492167	2139797	0.200762056
492267	2139797	0.200442054
492367	2139797	0.200146217
492467	2139797	0.199874565
492567	2139797	0.199627063
492667	2139797	0.199403627
492767	2139797	0.19920413
492867	2139797	0.1990284
492967	2139797	0.198876229
493067	2139797	0.198747376
493167	2139797	0.198641566
493267	2139797	0.198558498
493367	2139797	0.198497846
493467	2139797	0.198459264
493567	2139797	0.198442384
493667	2139797	0.198446826
493767	2139797	0.198472195
493867	2139797	0.198518084
493967	2139797	0.198584077
494067	2139797	0.198669755
494167	2139797	0.19877469
494267	2139797	0.198898452
494367	2139797	0.19904061
494467	2139797	0.199200734
494567	2139797	0.199378393
494667	2139797	0.199573159
494767	2139797	0.199784609
494867	2139797	0.200012323
494967	2139797	0.200255885
495067	2139797	0.200514888
495167	2139797	0.200788928
495267	2139797	0.20107761
495367	2139797	0.201380547
495467	2139797	0.201697358
495567	2139797	0.202027671
495667	2139797	0.202371122
495767	2139797	0.202727356
495867	2139797	0.203096026
495967	2139797	0.203476793
496067	2139797	0.203869329
496167	2139797	0.204273313
496267	2139797	0.204688433
496367	2139797	0.205114385
496467	2139797	0.205550875
496567	2139797	0.205997617
496667	2139797	0.206454332
496767	2139797	0.20692075
496867	2139797	0.20739661
496967	2139797	0.207881658
497067	2139797	0.208375647
497167	2139797	0.20887834
497267	2139797	0.209389504
497367	2139797	0.209908916
497467	2139797	0.210436358
497567	2139797	0.210971621
497667	2139797	0.2115145
479667	2139897	0.117061428
479767	2139897	0.117310393
479867	2139897	0.117588351
479967	2139897	0.117896071
480067	2139897	0.118234347
480167	2139897	0.118604004
480267	2139897	0.119005892
480367	2139897	0.119440893
480467	2139897	0.119909916
480567	2139897	0.1204139
480667	2139897	0.120953812
480767	2139897	0.121530647
480867	2139897	0.122145425
480967	2139897	0.122799188
481067	2139897	0.123492998
481167	2139897	0.124227932
481267	2139897	0.125005077
481367	2139897	0.125825523
481467	2139897	0.126690355
481567	2139897	0.127600645
481667	2139897	0.128557439
481767	2139897	0.129561749
481867	2139897	0.130614536
481967	2139897	0.131716698
482067	2139897	0.132869052
482167	2139897	0.134072319
482267	2139897	0.135327105
482367	2139897	0.136633884
482467	2139897	0.137992978
482567	2139897	0.13940454
482667	2139897	0.140868533
482767	2139897	0.142384718
482867	2139897	0.143952632
482967	2139897	0.145571581
483067	2139897	0.147240623
483167	2139897	0.148958561
483267	2139897	0.150723938
483367	2139897	0.152535031
483467	2139897	0.154389856
483567	2139897	0.156286167
483667	2139897	0.158221465
483767	2139897	0.160193005
483867	2139897	0.162197814
483967	2139897	0.1642327
484067	2139897	0.166294268
484167	2139897	0.168378943
484267	2139897	0.170482983
484367	2139897	0.172602498
484467	2139897	0.174733471
484567	2139897	0.176871769
484667	2139897	0.179013167
484767	2139897	0.181153355
484867	2139897	0.183287952
484967	2139897	0.185412518
485067	2139897	0.187522561
485167	2139897	0.189613542
485267	2139897	0.191680883
485367	2139897	0.193719965
485467	2139897	0.195726137
485567	2139897	0.197694713
485667	2139897	0.199620981
485767	2139897	0.201500206
485867	2139897	0.203327637
485967	2139897	0.205098525
486067	2139897	0.206808137
486167	2139897	0.208451786
486267	2139897	0.21002486
486367	2139897	0.211522866
486467	2139897	0.212941478
486567	2139897	0.214276601
486667	2139897	0.215524431
486767	2139897	0.21668153
486867	2139897	0.217744899
486967	2139897	0.218712051
487067	2139897	0.219581081
487167	2139897	0.220350722
487267	2139897	0.22102039
487367	2139897	0.221590216
487467	2139897	0.222061047
487567	2139897	0.222434442
487667	2139897	0.22271263
487767	2139897	0.222898469
487867	2139897	0.22299537
487967	2139897	0.223007228
488067	2139897	0.222938333
488167	2139897	0.222793284
488267	2139897	0.222576909
488367	2139897	0.222294178
488467	2139897	0.221950135
488567	2139897	0.221549835
488667	2139897	0.221098284
488767	2139897	0.220600397
488867	2139897	0.220060964
488967	2139897	0.219484618
489067	2139897	0.21887582
489167	2139897	0.218238839
490967	2139897	0.205671444
491067	2139897	0.205061271
491167	2139897	0.204470937
491267	2139897	0.203901383
491367	2139897	0.203353448
491467	2139897	0.20282787
491567	2139897	0.202325296
491667	2139897	0.20184628
491767	2139897	0.201391291
491867	2139897	0.200960714
491967	2139897	0.200554858
492067	2139897	0.200173954
492167	2139897	0.199818167
492267	2139897	0.199487593
492367	2139897	0.199182268
492467	2139897	0.198902169
492567	2139897	0.19864722
492667	2139897	0.198417295
492767	2139897	0.198212223
492867	2139897	0.19803179
492967	2139897	0.197875746
493067	2139897	0.197743805
493167	2139897	0.197635652
493267	2139897	0.197550945
493367	2139897	0.197489317
493467	2139897	0.197450382
493567	2139897	0.197433733
493667	2139897	0.197438953
493767	2139897	0.19746561
493867	2139897	0.197513262
493967	2139897	0.19758146
494067	2139897	0.19766975
494167	2139897	0.197777675
494267	2139897	0.197904775
494367	2139897	0.198050592
494467	2139897	0.198214665
494567	2139897	0.198396541
494667	2139897	0.198595767
494767	2139897	0.198811896
494867	2139897	0.199044487
494967	2139897	0.199293105
495067	2139897	0.199557323
495167	2139897	0.199836719
495267	2139897	0.200130882
495367	2139897	0.200439408
495467	2139897	0.200761902
495567	2139897	0.20109798
495667	2139897	0.201447263
495767	2139897	0.201809387
495867	2139897	0.202183992
495967	2139897	0.20257073
496067	2139897	0.202969264
496167	2139897	0.203379264
496267	2139897	0.20380041
496367	2139897	0.204232392
496467	2139897	0.204674908
496567	2139897	0.205127667
496667	2139897	0.205590383
496767	2139897	0.206062783
496867	2139897	0.206544601
496967	2139897	0.207035578
497067	2139897	0.207535464
497167	2139897	0.208044018
497267	2139897	0.208561005
497367	2139897	0.209086198
497467	2139897	0.209619378
497567	2139897	0.210160332
497667	2139897	0.210708856
497767	2139897	0.211264749
479567	2139997	0.115563333
479667	2139997	0.115775931
479767	2139997	0.116016892
479867	2139997	0.116286973
479967	2139997	0.116586962
480067	2139997	0.116917673
480167	2139997	0.117279955
480267	2139997	0.117674685
480367	2139997	0.118102775
480467	2139997	0.118565171
480567	2139997	0.119062852
480667	2139997	0.119596831
480767	2139997	0.120168152
480867	2139997	0.120777893
480967	2139997	0.121427161
481067	2139997	0.122117088
481167	2139997	0.122848829
481267	2139997	0.123623556
481367	2139997	0.124442453
481467	2139997	0.125306704
481567	2139997	0.126217488
481667	2139997	0.127175967
481767	2139997	0.128183272
481867	2139997	0.129240489
481967	2139997	0.130348645
482067	2139997	0.131508688
482167	2139997	0.132721471
482267	2139997	0.133987731
482367	2139997	0.135308069
482467	2139997	0.136682928
482567	2139997	0.138112571
482667	2139997	0.139597066
482767	2139997	0.141136258
482867	2139997	0.142729759
482967	2139997	0.144376926
483067	2139997	0.146076851
483167	2139997	0.147828349
483267	2139997	0.14962995
483367	2139997	0.151479899
483467	2139997	0.153376151
483567	2139997	0.15531638
483667	2139997	0.157297985
483767	2139997	0.159318099
483867	2139997	0.161373609
483967	2139997	0.163461165
484067	2139997	0.165577207
484167	2139997	0.167717978
484267	2139997	0.16987955
484367	2139997	0.172057845
484467	2139997	0.174248651
484567	2139997	0.176447646
484667	2139997	0.178650412
484767	2139997	0.180852452
484867	2139997	0.183049204
484967	2139997	0.185236048
485067	2139997	0.187408316
485167	2139997	0.189561296
485267	2139997	0.191690235
485367	2139997	0.193790341
485467	2139997	0.19585678
485567	2139997	0.197884679
485667	2139997	0.199869122
485767	2139997	0.201805156
485867	2139997	0.203687792
485967	2139997	0.205512017
486067	2139997	0.207272811
486167	2139997	0.208965168
486267	2139997	0.210584134
486367	2139997	0.212124845
486467	2139997	0.213582587
486567	2139997	0.214952861
486667	2139997	0.21623146
486767	2139997	0.217414552
486867	2139997	0.218498773
486967	2139997	0.219481314
487067	2139997	0.220360007
487167	2139997	0.221133398
487267	2139997	0.221800809
487367	2139997	0.222362367
487467	2139997	0.222819024
487567	2139997	0.223172535
487667	2139997	0.223425422
487767	2139997	0.223580912
487867	2139997	0.223642853
487967	2139997	0.223615617
488067	2139997	0.223504006
488167	2139997	0.223313141
488267	2139997	0.223048365
488367	2139997	0.222715152
488467	2139997	0.222319018
488567	2139997	0.221865459
488667	2139997	0.221359883
488767	2139997	0.22080757
488867	2139997	0.220213628
488967	2139997	0.219582976
489067	2139997	0.218920316
489167	2139997	0.21823013
489267	2139997	0.21751667
490967	2139997	0.204927882
491067	2139997	0.20429136
491167	2139997	0.203676192
491267	2139997	0.203083296
491367	2139997	0.202513487
491467	2139997	0.201967478
491567	2139997	0.201445886
491667	2139997	0.200949232
491767	2139997	0.200477953
491867	2139997	0.200032398
491967	2139997	0.199612838
492067	2139997	0.199219466
492167	2139997	0.198852404
492267	2139997	0.198511708
492367	2139997	0.19819737
492467	2139997	0.197909322
492567	2139997	0.197647445
492667	2139997	0.197411567
492767	2139997	0.19720147
492867	2139997	0.197016898
492967	2139997	0.196857553
493067	2139997	0.196723105
493167	2139997	0.196613196
493267	2139997	0.196527438
493367	2139997	0.196465424
493467	2139997	0.196426723
493567	2139997	0.196410892
493667	2139997	0.196417471
493767	2139997	0.196445991
493867	2139997	0.196495974
493967	2139997	0.196566937
494067	2139997	0.196658391
494167	2139997	0.196769847
494267	2139997	0.196900815
494367	2139997	0.197050806
494467	2139997	0.197219335
494567	2139997	0.19740592
494667	2139997	0.197610085
494767	2139997	0.197831359
494867	2139997	0.19806928
494967	2139997	0.198323393
495067	2139997	0.198593249
495167	2139997	0.198878412
495267	2139997	0.199178452
495367	2139997	0.199492951
495467	2139997	0.199821499
495567	2139997	0.200163698
495667	2139997	0.200519158
495767	2139997	0.200887501
495867	2139997	0.20126836
495967	2139997	0.201661375
496067	2139997	0.202066201
496167	2139997	0.202482499
496267	2139997	0.202909943
496367	2139997	0.203348214
496467	2139997	0.203797006
496567	2139997	0.20425602
496667	2139997	0.204724967
496767	2139997	0.205203569
496867	2139997	0.205691554
496967	2139997	0.206188661
497067	2139997	0.206694636
497167	2139997	0.207209235
497267	2139997	0.207732221
497367	2139997	0.208263364
497467	2139997	0.208802442
497567	2139997	0.209349243
497667	2139997	0.209903557
497767	2139997	0.210465185
499167	2139997	0.218998339
499267	2139997	0.219649676
499367	2139997	0.22030589
499467	2139997	0.220966867
499567	2139997	0.221632496
499667	2139997	0.222302672
499767	2139997	0.222977292
479367	2140097	0.113961988
479467	2140097	0.114111452
479567	2140097	0.114287907
479667	2140097	0.114492069
479767	2140097	0.114724682
479867	2140097	0.114986517
479967	2140097	0.115278376
480067	2140097	0.115601094
480167	2140097	0.115955539
480267	2140097	0.116342616
480367	2140097	0.116763266
480467	2140097	0.117218466
480567	2140097	0.117709236
480667	2140097	0.118236631
480767	2140097	0.118801748
480867	2140097	0.11940572
480967	2140097	0.120049718
481067	2140097	0.120734947
481167	2140097	0.12146264
481267	2140097	0.12223406
481367	2140097	0.123050485
481467	2140097	0.123913207
481567	2140097	0.124823517
481667	2140097	0.1257827
481767	2140097	0.126792015
481867	2140097	0.127852685
481967	2140097	0.128965876
482067	2140097	0.130132683
482167	2140097	0.131354103
482267	2140097	0.132631019
482367	2140097	0.133964174
482467	2140097	0.135354147
482567	2140097	0.136801332
482667	2140097	0.138305909
482767	2140097	0.139867827
482867	2140097	0.14148678
482967	2140097	0.14316219
483067	2140097	0.144893189
483167	2140097	0.146678608
483267	2140097	0.148516969
483367	2140097	0.150406481
483467	2140097	0.152345038
483567	2140097	0.154330226
483667	2140097	0.156359331
483767	2140097	0.158429354
483867	2140097	0.160537025
483967	2140097	0.162678825
484067	2140097	0.164851008
484167	2140097	0.167049622
484267	2140097	0.169270539
484367	2140097	0.171509473
484467	2140097	0.173762006
484567	2140097	0.176023613
484667	2140097	0.178289676
484767	2140097	0.180555503
484867	2140097	0.182816346
484967	2140097	0.185067403
485067	2140097	0.187303832
485167	2140097	0.189520751
485267	2140097	0.191713241
485367	2140097	0.193876341
485467	2140097	0.196005045
485567	2140097	0.198094298
485667	2140097	0.200138993
485767	2140097	0.202133962
485867	2140097	0.204073981
485967	2140097	0.205953773
486067	2140097	0.207768019
486167	2140097	0.209511383
486267	2140097	0.211178539
486367	2140097	0.212764221
486467	2140097	0.21426328
486567	2140097	0.215670761
486667	2140097	0.216981991
486767	2140097	0.218192678
486867	2140097	0.219299023
486967	2140097	0.220297826
487067	2140097	0.221186601
487167	2140097	0.221963663
487267	2140097	0.222628204
487367	2140097	0.223180344
487467	2140097	0.223621146
487567	2140097	0.223952599
487667	2140097	0.224177565
487767	2140097	0.224299706
487867	2140097	0.224323378
487967	2140097	0.224253517
488067	2140097	0.22409551
488167	2140097	0.223855076
488267	2140097	0.223538143
488367	2140097	0.223150745
488467	2140097	0.222698922
488567	2140097	0.222188648
488667	2140097	0.221625762
488767	2140097	0.221015925
488867	2140097	0.220364581
488967	2140097	0.219676932
489067	2140097	0.218957929
489167	2140097	0.218212258
489267	2140097	0.217444345
489367	2140097	0.216658357
490867	2140097	0.204843509
490967	2140097	0.204158688
491067	2140097	0.203495787
491167	2140097	0.202855815
491267	2140097	0.202239665
491367	2140097	0.201648125
491467	2140097	0.201081878
491567	2140097	0.200541509
491667	2140097	0.200027506
491767	2140097	0.199540268
491867	2140097	0.199080105
491967	2140097	0.198647248
492067	2140097	0.198241849
492167	2140097	0.197863985
492267	2140097	0.197513667
492367	2140097	0.197190841
492467	2140097	0.196895393
492567	2140097	0.196627154
492667	2140097	0.196385906
492767	2140097	0.196171383
492867	2140097	0.195983279
492967	2140097	0.195821249
493067	2140097	0.195684918
493167	2140097	0.195573878
493267	2140097	0.195487697
493367	2140097	0.195425921
493467	2140097	0.19538808
493567	2140097	0.195373685
493667	2140097	0.195382236
493767	2140097	0.195413225
493867	2140097	0.195466137
493967	2140097	0.195540451
494067	2140097	0.195635644
494167	2140097	0.195751195
494267	2140097	0.195886581
494367	2140097	0.196041285
494467	2140097	0.196214792
494567	2140097	0.196406596
494667	2140097	0.196616195
494767	2140097	0.196843094
494867	2140097	0.19708681
494967	2140097	0.197346867
495067	2140097	0.197622798
495167	2140097	0.197914147
495267	2140097	0.19822047
495367	2140097	0.198541332
495467	2140097	0.198876311
495567	2140097	0.199224993
495667	2140097	0.199586978
495767	2140097	0.199961876
495867	2140097	0.20034931
495967	2140097	0.200748911
496067	2140097	0.201160325
496167	2140097	0.201583205
496267	2140097	0.202017218
496367	2140097	0.20246204
496467	2140097	0.202917357
496567	2140097	0.203382865
496667	2140097	0.203858273
496767	2140097	0.204343294
496867	2140097	0.204837656
496967	2140097	0.205341093
497067	2140097	0.205853349
497167	2140097	0.206374176
497267	2140097	0.206903335
497367	2140097	0.207440594
497467	2140097	0.20798573
497567	2140097	0.208538528
497667	2140097	0.209098778
497767	2140097	0.20966628
499067	2140097	0.217623553
499167	2140097	0.218274865
499267	2140097	0.218931107
499367	2140097	0.219592165
499467	2140097	0.220257924
499567	2140097	0.220928274
499667	2140097	0.221603112
499767	2140097	0.222282333
499867	2140097	0.222965838
499967	2140097	0.223653531
500067	2140097	0.22434532
500467	2140097	0.227151664
500567	2140097	0.227862629
500667	2140097	0.228577188
500767	2140097	0.229295266
500867	2140097	0.23001679
500967	2140097	0.230741689
501067	2140097	0.231469895
501167	2140097	0.232201342
501667	2140097	0.235904985
501767	2140097	0.23665458
501867	2140097	0.237407001
501967	2140097	0.238162194
502067	2140097	0.238920108
502167	2140097	0.239680692
502267	2140097	0.240443899
502367	2140097	0.24120968
502467	2140097	0.241977989
479367	2140197	0.112706864
479467	2140197	0.112847492
479567	2140197	0.113015157
479667	2140197	0.113210583
479767	2140197	0.113434523
479867	2140197	0.113687759
479967	2140197	0.113971108
480067	2140197	0.114285421
480167	2140197	0.114631585
480267	2140197	0.115010527
480367	2140197	0.115423214
480467	2140197	0.115870657
480567	2140197	0.11635391
480667	2140197	0.116874071
480767	2140197	0.117432286
480867	2140197	0.118029744
480967	2140197	0.11866768
481067	2140197	0.11934737
481167	2140197	0.12007013
481267	2140197	0.120837313
481367	2140197	0.121650297
481467	2140197	0.122510484
481567	2140197	0.123419288
481667	2140197	0.124378121
481767	2140197	0.125388382
481867	2140197	0.12645144
481967	2140197	0.127568616
482067	2140197	0.128741162
482167	2140197	0.129970239
482267	2140197	0.13125689
482367	2140197	0.132602018
482467	2140197	0.134006358
482567	2140197	0.135470446
482667	2140197	0.136994598
482767	2140197	0.13857888
482867	2140197	0.140223083
482967	2140197	0.141926704
483067	2140197	0.143688925
483167	2140197	0.145508602
483267	2140197	0.147384248
483367	2140197	0.149314036
483467	2140197	0.151295794
483567	2140197	0.153327012
483667	2140197	0.155404854
483767	2140197	0.157526171
483867	2140197	0.159687524
483967	2140197	0.161885203
484067	2140197	0.164115259
484167	2140197	0.166373527
484267	2140197	0.168655656
484367	2140197	0.170957137
484467	2140197	0.173273331
484567	2140197	0.175599493
484667	2140197	0.177930797
484767	2140197	0.180262348
484867	2140197	0.182589206
484967	2140197	0.184906388
485067	2140197	0.187208879
485167	2140197	0.189491635
485267	2140197	0.191749577
485367	2140197	0.193977586
485467	2140197	0.1961705
485567	2140197	0.198323096
485667	2140197	0.200430084
485767	2140197	0.202486096
485867	2140197	0.204485682
485967	2140197	0.206423301
486067	2140197	0.208293335
486167	2140197	0.2100901
486267	2140197	0.211807879
486367	2140197	0.213440965
486467	2140197	0.214983727
486567	2140197	0.216430691
486667	2140197	0.217776644
486767	2140197	0.219016755
486867	2140197	0.220146701
486967	2140197	0.221162814
487067	2140197	0.222062211
487167	2140197	0.222842913
487267	2140197	0.223503951
487367	2140197	0.22404542
487467	2140197	0.224468509
487567	2140197	0.224775478
487667	2140197	0.224969596
487767	2140197	0.225055039
487867	2140197	0.225036765
487967	2140197	0.224920365
488067	2140197	0.224711912
488167	2140197	0.22441781
488267	2140197	0.22404465
488367	2140197	0.22359909
488467	2140197	0.223087747
488567	2140197	0.222517112
488667	2140197	0.221893483
488767	2140197	0.221222918
488867	2140197	0.220511202
488967	2140197	0.219763828
489067	2140197	0.218985986
489167	2140197	0.21818256
489267	2140197	0.217358139
489367	2140197	0.216517019
489467	2140197	0.215663216
490767	2140197	0.204810517
490867	2140197	0.204075213
490967	2140197	0.203362388
491067	2140197	0.202673142
491167	2140197	0.202008458
491267	2140197	0.201369203
491367	2140197	0.200756134
491467	2140197	0.200169902
491567	2140197	0.199611056
491667	2140197	0.199080049
491767	2140197	0.198577238
491867	2140197	0.198102895
491967	2140197	0.197657204
492067	2140197	0.197240274
492167	2140197	0.196852135
492267	2140197	0.196492749
492367	2140197	0.196162013
492467	2140197	0.195859763
492567	2140197	0.195585781
492667	2140197	0.195339795
492767	2140197	0.19512149
492867	2140197	0.194930509
492967	2140197	0.194766457
493067	2140197	0.194628906
493167	2140197	0.194517403
493267	2140197	0.194431465
493367	2140197	0.194370594
493467	2140197	0.194334271
493567	2140197	0.194321965
493667	2140197	0.194333135
493767	2140197	0.194367229
493867	2140197	0.194423694
493967	2140197	0.194501972
494067	2140197	0.194601505
494167	2140197	0.194721736
494267	2140197	0.194862113
494367	2140197	0.195022087
494467	2140197	0.195201115
494567	2140197	0.195398663
