x	y	coe_com_inf
486167	2140497	0.85778464
486267	2140497	0.859765902
486367	2140497	0.861771418
486467	2140497	0.863800203
486567	2140497	0.865851328
486667	2140497	0.867923932
486767	2140497	0.870017214
486867	2140497	0.872130443
486967	2140497	0.874262959
487067	2140497	0.876414174
487167	2140497	0.878583573
487267	2140497	0.88077072
487367	2140497	0.882975258
487467	2140497	0.885196909
487567	2140497	0.887435477
487667	2140497	0.889690851
487767	2140497	0.891963001
487867	2140497	0.894251984
487967	2140497	0.896557942
488067	2140497	0.898881103
488167	2140497	0.901221779
488267	2140497	0.903580369
488367	2140497	0.905957356
488467	2140497	0.908353305
488567	2140497	0.910768865
488667	2140497	0.913204765
488767	2140497	0.915661809
488867	2140497	0.918140878
488967	2140497	0.920642925
489067	2140497	0.92316897
489167	2140497	0.925720095
489267	2140497	0.928297443
489367	2140497	0.930902207
489467	2140497	0.93353563
489567	2140497	0.936198992
489667	2140497	0.938893608
489767	2140497	0.941620818
489867	2140497	0.944381979
489967	2140497	0.947178456
490167	2140497	0.952882811
490267	2140497	0.955793379
490367	2140497	0.958744628
490467	2140497	0.961737824
490567	2140497	0.96477419
490667	2140497	0.967854889
490767	2140497	0.970981018
490867	2140497	0.974153599
490967	2140497	0.977373575
491067	2140497	0.980641797
491167	2140497	0.983959021
491267	2140497	0.987325905
491367	2140497	0.990743001
491467	2140497	0.994210754
491567	2140497	0.997729502
491667	2140497	1.00129947
491767	2140497	1.004920777
491867	2140497	1.008593432
491967	2140497	1.012317343
492067	2140497	1.016092312
492167	2140497	1.019918048
492267	2140497	1.023794166
492367	2140497	1.027720198
492467	2140497	1.031695593
492567	2140497	1.035719732
492667	2140497	1.039791928
492767	2140497	1.043911435
492867	2140497	1.048077459
492967	2140497	1.052289159
493067	2140497	1.056545659
493167	2140497	1.060846054
493267	2140497	1.065189413
493367	2140497	1.06957479
493467	2140497	1.074001225
493567	2140497	1.078467755
493667	2140497	1.082973411
493767	2140497	1.087517231
493867	2140497	1.092098258
493967	2140497	1.096715544
494067	2140497	1.101368157
494167	2140497	1.106055178
494267	2140497	1.110775709
494367	2140497	1.11552887
494467	2140497	1.120313804
494567	2140497	1.125129676
494667	2140497	1.129975674
494767	2140497	1.134851011
494867	2140497	1.139754927
494967	2140497	1.144686682
495067	2140497	1.149645566
495167	2140497	1.154630892
495267	2140497	1.159641997
495367	2140497	1.164678243
495467	2140497	1.169739017
495567	2140497	1.174823728
495667	2140497	1.179931808
495767	2140497	1.185062711
495867	2140497	1.190215914
495967	2140497	1.195390912
496067	2140497	1.200587222
496167	2140497	1.205804381
496267	2140497	1.211041942
496367	2140497	1.216299477
496467	2140497	1.221576576
496567	2140497	1.226872842
496667	2140497	1.232187898
496767	2140497	1.237521378
496867	2140497	1.242872932
496967	2140497	1.248242224
497067	2140497	1.253628928
497167	2140497	1.259032734
497267	2140497	1.26445334
497367	2140497	1.269890458
497467	2140497	1.275343808
497567	2140497	1.280813121
497667	2140497	1.286298137
497767	2140497	1.291798607
497867	2140497	1.297314287
498967	2140497	1.358928677
499067	2140497	1.364610543
499167	2140497	1.370305072
499267	2140497	1.376012102
499367	2140497	1.381731478
499467	2140497	1.387463046
499567	2140497	1.393206657
499667	2140497	1.398962166
499767	2140497	1.404729429
499867	2140497	1.410508307
499967	2140497	1.416298664
500067	2140497	1.422100365
500167	2140497	1.42791328
500267	2140497	1.433737279
500367	2140497	1.439572236
500467	2140497	1.445418028
500567	2140497	1.451274534
500667	2140497	1.457141633
500767	2140497	1.463019208
500867	2140497	1.468907144
500967	2140497	1.474805328
501067	2140497	1.480713648
501167	2140497	1.486631995
501267	2140497	1.49256026
501367	2140497	1.498498338
501467	2140497	1.504446123
501567	2140497	1.510403513
501667	2140497	1.516370405
501767	2140497	1.522346701
501867	2140497	1.5283323
501967	2140497	1.534327107
502067	2140497	1.540331024
502167	2140497	1.546343958
502267	2140497	1.552365814
502367	2140497	1.558396502
502467	2140497	1.564435929
502567	2140497	1.570484007
502667	2140497	1.576540646
480167	2140597	0.823225485
480267	2140597	0.821681604
480367	2140597	0.820212585
480467	2140597	0.818818814
480567	2140597	0.817500633
480667	2140597	0.816258345
480767	2140597	0.815092207
480867	2140597	0.814002429
480967	2140597	0.812989177
481067	2140597	0.812052567
481167	2140597	0.811192667
481267	2140597	0.810409492
481367	2140597	0.809703007
481467	2140597	0.809073125
481567	2140597	0.808519703
481667	2140597	0.808042546
481767	2140597	0.807641403
481867	2140597	0.807315969
481967	2140597	0.807065881
482067	2140597	0.806890724
482167	2140597	0.806790022
482267	2140597	0.806763246
482367	2140597	0.806809812
482467	2140597	0.806929077
482567	2140597	0.807120345
482667	2140597	0.807382865
482767	2140597	0.807715832
482867	2140597	0.808118386
482967	2140597	0.808589618
483067	2140597	0.809128564
483167	2140597	0.809734212
483267	2140597	0.810405501
483367	2140597	0.811141324
483467	2140597	0.811940527
483567	2140597	0.812801913
483667	2140597	0.813724243
483767	2140597	0.814706241
483867	2140597	0.815746593
483967	2140597	0.816843949
484067	2140597	0.817996931
484167	2140597	0.819204129
484267	2140597	0.820464109
484367	2140597	0.821775417
484467	2140597	0.823136576
484567	2140597	0.824546095
484667	2140597	0.826002474
484767	2140597	0.827504202
484867	2140597	0.829049766
484967	2140597	0.830637649
485067	2140597	0.832266344
485167	2140597	0.833934347
485267	2140597	0.835640168
485367	2140597	0.837382334
485467	2140597	0.839159391
485567	2140597	0.840969911
485667	2140597	0.842812492
485767	2140597	0.844685768
485867	2140597	0.846588408
485967	2140597	0.848519122
486067	2140597	0.850476664
486167	2140597	0.852459836
486267	2140597	0.854467492
486367	2140597	0.856498543
486467	2140597	0.858551955
486567	2140597	0.86062676
486667	2140597	0.862722052
486767	2140597	0.864836994
486867	2140597	0.86697082
486967	2140597	0.869122838
487067	2140597	0.871292432
487167	2140597	0.873479062
487267	2140597	0.875682271
487367	2140597	0.877901684
487467	2140597	0.880137009
487567	2140597	0.882388042
487667	2140597	0.884654665
487767	2140597	0.886936849
487867	2140597	0.889234652
487967	2140597	0.891548225
488067	2140597	0.893877808
488167	2140597	0.896223733
488267	2140597	0.898586419
488367	2140597	0.900966377
488467	2140597	0.903364206
488567	2140597	0.905780593
488667	2140597	0.90821631
488767	2140597	0.910672211
488867	2140597	0.913149231
488967	2140597	0.915648383
489067	2140597	0.918170752
489167	2140597	0.920717491
489267	2140597	0.923289818
489367	2140597	0.925889009
489467	2140597	0.928516388
489567	2140597	0.931173328
489667	2140597	0.933861236
489767	2140597	0.936581547
489867	2140597	0.939335718
489967	2140597	0.942125215
490067	2140597	0.944951506
490167	2140597	0.947816049
490267	2140597	0.95072028
490367	2140597	0.95366561
490467	2140597	0.956653404
490567	2140597	0.959684978
490667	2140597	0.962761587
490767	2140597	0.965884415
490867	2140597	0.969054563
490967	2140597	0.972273046
491067	2140597	0.97554078
491167	2140597	0.97885858
491267	2140597	0.982227148
491367	2140597	0.985647077
491467	2140597	0.98911884
491567	2140597	0.992642794
491667	2140597	0.996219173
491767	2140597	0.999848098
491867	2140597	1.003529568
491967	2140597	1.007263471
492067	2140597	1.011049587
492167	2140597	1.014887589
492267	2140597	1.018777055
492367	2140597	1.022717468
492467	2140597	1.02670823
492567	2140597	1.030748664
492667	2140597	1.034838026
492767	2140597	1.038975511
492867	2140597	1.043160262
492967	2140597	1.047391376
493067	2140597	1.051667913
493167	2140597	1.055988907
493267	2140597	1.060353364
493367	2140597	1.064760279
493467	2140597	1.069208636
493567	2140597	1.073697412
493667	2140597	1.07822559
493767	2140597	1.082792154
493867	2140597	1.087396101
493967	2140597	1.092036439
494067	2140597	1.096712195
494167	2140597	1.101422412
494267	2140597	1.106166156
494367	2140597	1.110942517
494467	2140597	1.115750606
494567	2140597	1.120589563
494667	2140597	1.125458554
494767	2140597	1.130356769
494867	2140597	1.135283429
494967	2140597	1.140237779
495067	2140597	1.145219094
495167	2140597	1.150226674
495267	2140597	1.155259846
495367	2140597	1.160317964
495467	2140597	1.165400405
495567	2140597	1.170506575
495667	2140597	1.175635899
495767	2140597	1.180787829
495867	2140597	1.185961838
495967	2140597	1.19115742
496067	2140597	1.196374093
496167	2140597	1.201611391
496267	2140597	1.206868868
496367	2140597	1.212146099
496467	2140597	1.217442674
496567	2140597	1.222758199
496667	2140597	1.228092299
496767	2140597	1.233444611
496867	2140597	1.238814788
496967	2140597	1.244202496
497067	2140597	1.249607415
497167	2140597	1.255029236
497267	2140597	1.260467662
497367	2140597	1.265922409
497467	2140597	1.271393199
497567	2140597	1.27687977
497667	2140597	1.282381864
497767	2140597	1.287899235
498967	2140597	1.355219745
499067	2140597	1.360916555
499167	2140597	1.3666259
499267	2140597	1.372347622
499367	2140597	1.378081567
499467	2140597	1.383827585
499567	2140597	1.38958553
499667	2140597	1.395355257
499767	2140597	1.401136627
499867	2140597	1.406929503
499967	2140597	1.412733749
500067	2140597	1.418549235
500167	2140597	1.42437583
500267	2140597	1.43021341
500367	2140597	1.436061848
500467	2140597	1.441921024
500567	2140597	1.447790817
500667	2140597	1.45367111
500767	2140597	1.459561787
500867	2140597	1.465462735
500967	2140597	1.471373842
501067	2140597	1.477294997
501167	2140597	1.483226093
501267	2140597	1.489167023
501367	2140597	1.495117681
501467	2140597	1.501077965
501567	2140597	1.507047773
501667	2140597	1.513027004
501767	2140597	1.519015559
501867	2140597	1.525013342
501967	2140597	1.531020254
502067	2140597	1.537036203
502167	2140597	1.543061093
502267	2140597	1.549094833
502367	2140597	1.555137331
502467	2140597	1.561188498
502567	2140597	1.567248245
480167	2140697	0.81674266
480267	2140697	0.815190892
480367	2140697	0.813715038
480467	2140697	0.812315505
480567	2140697	0.810992658
480667	2140697	0.809746818
480767	2140697	0.808578261
480867	2140697	0.807487215
480967	2140697	0.80647386
481067	2140697	0.805538326
481167	2140697	0.80468069
481267	2140697	0.80390098
481367	2140697	0.803199166
481467	2140697	0.802575167
481567	2140697	0.802028843
481667	2140697	0.801560001
481767	2140697	0.801168389
481867	2140697	0.800853698
481967	2140697	0.800615559
482067	2140697	0.800453549
482167	2140697	0.800367181
482267	2140697	0.800355915
482367	2140697	0.80041915
482467	2140697	0.800556225
482567	2140697	0.800766425
482667	2140697	0.801048976
482767	2140697	0.801403047
482867	2140697	0.801827751
482967	2140697	0.802322148
483067	2140697	0.802885242
483167	2140697	0.803515987
483267	2140697	0.804213283
483367	2140697	0.804975982
483467	2140697	0.805802889
483567	2140697	0.806692763
483667	2140697	0.807644318
483767	2140697	0.808656226
483867	2140697	0.809727124
483967	2140697	0.810855608
484067	2140697	0.812040244
484167	2140697	0.813279565
484267	2140697	0.814572078
484367	2140697	0.815916268
484467	2140697	0.817310595
484567	2140697	0.818753508
484667	2140697	0.820243439
484767	2140697	0.821778812
484867	2140697	0.823358048
484967	2140697	0.824979565
485067	2140697	0.826641788
485167	2140697	0.828343145
485267	2140697	0.830082082
485367	2140697	0.831857056
485467	2140697	0.83366655
485567	2140697	0.835509069
485667	2140697	0.83738315
485767	2140697	0.839287361
485867	2140697	0.841220312
485967	2140697	0.843180652
486067	2140697	0.845167077
486167	2140697	0.847178335
486267	2140697	0.849213226
486367	2140697	0.851270608
486467	2140697	0.853349401
486567	2140697	0.855448589
486667	2140697	0.857567225
486767	2140697	0.859704431
486867	2140697	0.861859404
486967	2140697	0.864031419
487067	2140697	0.866219828
487167	2140697	0.868424067
487267	2140697	0.870643654
487367	2140697	0.872878197
487467	2140697	0.875127388
487567	2140697	0.877391012
487667	2140697	0.879668945
487767	2140697	0.881961155
487867	2140697	0.884267704
487967	2140697	0.886588749
488067	2140697	0.888924544
488167	2140697	0.891275436
488267	2140697	0.893641868
488367	2140697	0.89602438
488467	2140697	0.898423603
488567	2140697	0.900840263
488667	2140697	0.903275178
488767	2140697	0.905729252
488867	2140697	0.908203477
488967	2140697	0.910698928
489067	2140697	0.913216758
489167	2140697	0.915758195
489267	2140697	0.918324536
489367	2140697	0.920917141
489467	2140697	0.923537426
489567	2140697	0.926186857
489667	2140697	0.928866941
489767	2140697	0.931579216
489867	2140697	0.934325244
489967	2140697	0.9371066
490067	2140697	0.939924861
490167	2140697	0.942781595
490267	2140697	0.945678351
490367	2140697	0.948616647
490467	2140697	0.951597954
490567	2140697	0.954623693
490667	2140697	0.957695217
490767	2140697	0.960813802
490867	2140697	0.963980637
490967	2140697	0.967196815
491067	2140697	0.970463322
491167	2140697	0.973781034
491267	2140697	0.977150705
491367	2140697	0.980572967
491467	2140697	0.984048326
491567	2140697	0.987577156
491667	2140697	0.991159702
491767	2140697	0.994796081
491867	2140697	0.998486283
491967	2140697	1.002230173
492067	2140697	1.006027501
492167	2140697	1.009877903
492267	2140697	1.013780911
492367	2140697	1.017735956
492467	2140697	1.021742385
492567	2140697	1.025799459
492667	2140697	1.02990637
492767	2140697	1.034062246
492867	2140697	1.038266162
492967	2140697	1.042517146
493067	2140697	1.046814192
493167	2140697	1.051156263
493267	2140697	1.055542301
493367	2140697	1.059971236
493467	2140697	1.064441989
493567	2140697	1.068953481
493667	2140697	1.073504635
493767	2140697	1.078094385
493867	2140697	1.082721678
493967	2140697	1.087385476
494067	2140697	1.092084762
494167	2140697	1.096818541
494267	2140697	1.101585843
494367	2140697	1.106385725
494467	2140697	1.111217269
494567	2140697	1.116079589
494667	2140697	1.120971826
494767	2140697	1.125893151
494867	2140697	1.130842765
494967	2140697	1.135819899
495067	2140697	1.140823813
495167	2140697	1.145853795
495267	2140697	1.150909164
495367	2140697	1.155989263
495467	2140697	1.161093466
495567	2140697	1.166221171
495667	2140697	1.1713718
495767	2140697	1.176544803
495867	2140697	1.181739651
495967	2140697	1.186955837
496067	2140697	1.192192879
496167	2140697	1.197450311
496267	2140697	1.20272769
496367	2140697	1.208024592
496467	2140697	1.213340609
496567	2140697	1.218675352
496667	2140697	1.224028445
496767	2140697	1.229399532
496867	2140697	1.234788268
496967	2140697	1.240194324
497067	2140697	1.245617382
497167	2140697	1.251057139
497267	2140697	1.256513302
497367	2140697	1.261985589
497467	2140697	1.26747373
497567	2140697	1.272977463
497667	2140697	1.278496538
497767	2140697	1.28403071
498967	2140697	1.351540374
499067	2140697	1.357252019
499167	2140697	1.362976071
499267	2140697	1.368712376
499367	2140697	1.374460782
499467	2140697	1.380221142
499567	2140697	1.385993313
499667	2140697	1.391777152
499767	2140697	1.397572524
499867	2140697	1.403379291
499967	2140697	1.409197323
500067	2140697	1.41502649
500167	2140697	1.420866665
500267	2140697	1.426717723
500367	2140697	1.432579541
500467	2140697	1.438452001
500567	2140697	1.444334984
500667	2140697	1.450228373
500767	2140697	1.456132056
500867	2140697	1.462045919
500967	2140697	1.467969853
501067	2140697	1.47390375
501167	2140697	1.479847501
501267	2140697	1.485801003
501367	2140697	1.491764151
501467	2140697	1.497736844
501567	2140697	1.503718981
501667	2140697	1.509710462
501767	2140697	1.51571119
501867	2140697	1.521721068
501967	2140697	1.527740001
502067	2140697	1.533767895
502167	2140697	1.539804658
502267	2140697	1.545850199
502367	2140697	1.551904426
502467	2140697	1.55796725
502567	2140697	1.564038585
480267	2140797	0.808703576
480367	2140797	0.80722067
480467	2140797	0.805815187
480567	2140797	0.804487516
480667	2140797	0.803237998
480767	2140797	0.802066929
480867	2140797	0.800974555
480967	2140797	0.799961071
481067	2140797	0.799026623
481167	2140797	0.798171301
481267	2140797	0.79739514
481367	2140797	0.796698122
481467	2140797	0.79608017
481667	2140797	0.795080867
481767	2140797	0.794699071
481867	2140797	0.794395448
481967	2140797	0.794169627
482067	2140797	0.794021173
482167	2140797	0.793949592
482267	2140797	0.793954328
482367	2140797	0.794034766
482467	2140797	0.794190228
482567	2140797	0.794419976
482667	2140797	0.794723215
482767	2140797	0.795099086
482867	2140797	0.795546677
482967	2140797	0.796065014
483067	2140797	0.796653068
483167	2140797	0.797309758
483267	2140797	0.798033944
483367	2140797	0.798824439
483467	2140797	0.799680002
483567	2140797	0.800599346
483667	2140797	0.801581137
483767	2140797	0.802623997
483867	2140797	0.803726507
483967	2140797	0.80488721
484067	2140797	0.806104612
484167	2140797	0.807377189
484267	2140797	0.808703385
484367	2140797	0.81008162
484467	2140797	0.811510293
484567	2140797	0.812987783
484667	2140797	0.814512457
484767	2140797	0.816082671
484867	2140797	0.817696775
484967	2140797	0.819353119
485067	2140797	0.821050055
485167	2140797	0.822785946
485267	2140797	0.824559163
485367	2140797	0.826368097
485467	2140797	0.828211159
485567	2140797	0.830086789
485667	2140797	0.831993454
485767	2140797	0.833929659
485867	2140797	0.835893948
485967	2140797	0.837884908
486067	2140797	0.839901175
486167	2140797	0.841941437
486267	2140797	0.84400444
486367	2140797	0.846088987
486467	2140797	0.848193948
486567	2140797	0.850318257
486667	2140797	0.852460923
486767	2140797	0.854621025
486867	2140797	0.856797722
486967	2140797	0.858990253
487067	2140797	0.861197938
487167	2140797	0.863420184
487267	2140797	0.865656486
487367	2140797	0.86790643
487467	2140797	0.870169692
487567	2140797	0.872446046
487667	2140797	0.874735357
487767	2140797	0.877037593
487867	2140797	0.879352817
487967	2140797	0.881681192
488067	2140797	0.884022984
488167	2140797	0.886378557
488267	2140797	0.888748376
488367	2140797	0.89113301
488467	2140797	0.893533123
488567	2140797	0.895949483
488667	2140797	0.89838295
488767	2140797	0.900834484
488867	2140797	0.903305134
488967	2140797	0.90579604
489067	2140797	0.908308426
489167	2140797	0.910843598
489267	2140797	0.913402936
489367	2140797	0.915987889
489467	2140797	0.91859997
489567	2140797	0.921240743
489667	2140797	0.923911821
489767	2140797	0.926614853
489867	2140797	0.929351514
489967	2140797	0.932123494
490067	2140797	0.934932489
490167	2140797	0.937780186
490267	2140797	0.940668254
490367	2140797	0.943598326
490467	2140797	0.946571992
490567	2140797	0.949590783
490667	2140797	0.95265616
490767	2140797	0.9557695
490867	2140797	0.958932085
490967	2140797	0.962145094
491067	2140797	0.965409591
491167	2140797	0.968726514
491267	2140797	0.972096676
491367	2140797	0.975520751
491467	2140797	0.978999276
491567	2140797	0.982532645
491667	2140797	0.986121112
491767	2140797	0.989764789
491867	2140797	0.993463651
491967	2140797	0.997217541
492067	2140797	1.001026171
492167	2140797	1.004889134
492267	2140797	1.00880591
492367	2140797	1.012775875
492467	2140797	1.016798309
492567	2140797	1.020872407
492667	2140797	1.024997289
492767	2140797	1.029172009
492867	2140797	1.033395568
492967	2140797	1.03766692
493067	2140797	1.041984981
493167	2140797	1.046348643
493267	2140797	1.050756778
493367	2140797	1.055208244
493467	2140797	1.059701898
493567	2140797	1.064236598
493667	2140797	1.068811207
493767	2140797	1.073424605
493867	2140797	1.078075685
493967	2140797	1.082763362
494067	2140797	1.087486576
494167	2140797	1.092244292
494267	2140797	1.097035502
494367	2140797	1.10185923
494467	2140797	1.10671453
494567	2140797	1.111600488
494667	2140797	1.116516223
494767	2140797	1.121460885
494867	2140797	1.126433658
494967	2140797	1.131433756
495067	2140797	1.136460428
495167	2140797	1.141512952
495267	2140797	1.146590635
495367	2140797	1.151692816
495467	2140797	1.156818861
495567	2140797	1.161968164
495667	2140797	1.167140147
495767	2140797	1.172334256
495867	2140797	1.177549961
495967	2140797	1.182786757
496067	2140797	1.18804416
496167	2140797	1.193321709
496267	2140797	1.198618962
496367	2140797	1.203935496
496467	2140797	1.209270908
496567	2140797	1.214624811
496667	2140797	1.219996836
496767	2140797	1.225386627
496867	2140797	1.230793847
496967	2140797	1.236218168
497067	2140797	1.241659279
497167	2140797	1.247116881
497267	2140797	1.252590684
497367	2140797	1.258080413
497467	2140797	1.263585801
497567	2140797	1.269106593
497667	2140797	1.27464254
498967	2140797	1.347890837
499067	2140797	1.353617201
499167	2140797	1.359355845
499267	2140797	1.365106618
499367	2140797	1.370869371
499467	2140797	1.376643961
499567	2140797	1.382430245
499667	2140797	1.388228086
499767	2140797	1.394037347
499867	2140797	1.399857898
499967	2140797	1.405689607
500067	2140797	1.411532347
500167	2140797	1.417385994
500267	2140797	1.423250425
500367	2140797	1.429125519
500467	2140797	1.435011159
500567	2140797	1.440907229
500667	2140797	1.446813613
500767	2140797	1.452730201
500867	2140797	1.458656881
500967	2140797	1.464593544
501067	2140797	1.470540084
501167	2140797	1.476496396
501267	2140797	1.482462375
501367	2140797	1.488437919
501467	2140797	1.494422928
501567	2140797	1.500417301
501667	2140797	1.506420941
501767	2140797	1.512433751
501867	2140797	1.518455636
501967	2140797	1.524486502
502067	2140797	1.530526256
502167	2140797	1.536574805
502267	2140797	1.54263206
502367	2140797	1.548697931
502467	2140797	1.554772331
480167	2140897	0.803787923
480267	2140897	0.802219633
480367	2140897	0.800729443
480467	2140897	0.799317809
480567	2140897	0.797985142
480667	2140897	0.796731808
480767	2140897	0.795558122
480867	2140897	0.79446435
480967	2140897	0.793450705
481067	2140897	0.792517346
481167	2140897	0.791664379
481267	2140897	0.79089185
481367	2140897	0.790199749
481467	2140897	0.789588006
481667	2140897	0.788605015
481767	2140897	0.788233323
481867	2140897	0.787941101
481967	2140897	0.787727971
482067	2140897	0.787593491
482167	2140897	0.787537157
482267	2140897	0.7875584
482367	2140897	0.787656588
482467	2140897	0.787831027
482567	2140897	0.788080956
482667	2140897	0.788405557
482767	2140897	0.788803946
482867	2140897	0.789275179
482967	2140897	0.789818253
483067	2140897	0.790432105
483167	2140897	0.791115615
483267	2140897	0.791867604
483367	2140897	0.792686842
483467	2140897	0.793572043
483567	2140897	0.794521873
483667	2140897	0.795534947
483767	2140897	0.796609834
483867	2140897	0.797745061
483967	2140897	0.798939111
484067	2140897	0.800190433
484167	2140897	0.801497438
484267	2140897	0.802858509
484367	2140897	0.804271998
484467	2140897	0.805736236
484567	2140897	0.807249535
484667	2140897	0.80881019
484767	2140897	0.810416485
484867	2140897	0.8120667
484967	2140897	0.81375911
485067	2140897	0.815491995
485167	2140897	0.817263643
485267	2140897	0.819072354
485367	2140897	0.820916445
485467	2140897	0.822794255
485567	2140897	0.824704151
485667	2140897	0.826644533
485767	2140897	0.828613834
485867	2140897	0.830610532
485967	2140897	0.832633149
486067	2140897	0.834680257
486167	2140897	0.836750483
486267	2140897	0.838842513
486367	2140897	0.840955096
486467	2140897	0.843087046
486567	2140897	0.845237248
486667	2140897	0.847404662
486767	2140897	0.849588323
486867	2140897	0.85178735
486967	2140897	0.854000943
487067	2140897	0.856228389
487167	2140897	0.858469064
487267	2140897	0.860722437
487367	2140897	0.862988071
487467	2140897	0.865265626
487567	2140897	0.867554859
487667	2140897	0.86985563
487767	2140897	0.872167899
487867	2140897	0.874491731
487967	2140897	0.876827296
488067	2140897	0.879174869
488167	2140897	0.881534831
488267	2140897	0.88390767
488367	2140897	0.886293981
488467	2140897	0.888694466
488567	2140897	0.891109929
488667	2140897	0.89354128
488767	2140897	0.895989532
488867	2140897	0.898455793
488967	2140897	0.900941272
489067	2140897	0.903447266
489167	2140897	0.905975162
489267	2140897	0.908526427
489367	2140897	0.911102605
489467	2140897	0.913705308
489567	2140897	0.916336209
489667	2140897	0.918997032
489767	2140897	0.921689542
489867	2140897	0.924415535
489967	2140897	0.927176828
490067	2140897	0.929975241
490167	2140897	0.932812592
490267	2140897	0.935690676
490367	2140897	0.938611257
490467	2140897	0.941576049
490567	2140897	0.944586706
490667	2140897	0.947644803
490767	2140897	0.950751828
490867	2140897	0.953909167
490967	2140897	0.957118091
491067	2140897	0.960379745
491167	2140897	0.963695141
491267	2140897	0.967065149
491367	2140897	0.970490491
491467	2140897	0.973971737
491567	2140897	0.977509301
491667	2140897	0.981103443
491767	2140897	0.984754271
491867	2140897	0.98846174
491967	2140897	0.992225663
492067	2140897	0.996045712
492167	2140897	0.999921431
492267	2140897	1.003852241
492367	2140897	1.007837451
492467	2140897	1.011876271
492567	2140897	1.01596782
492667	2140897	1.020111139
492767	2140897	1.024305201
492867	2140897	1.028548924
492967	2140897	1.03284118
493067	2140897	1.037180805
493167	2140897	1.041566611
493267	2140897	1.045997391
493367	2140897	1.050471933
493467	2140897	1.054989021
493567	2140897	1.059547447
493667	2140897	1.064146012
493767	2140897	1.068783537
493867	2140897	1.073458862
493967	2140897	1.078170852
494067	2140897	1.082918402
494167	2140897	1.087700434
494267	2140897	1.092515906
494367	2140897	1.097363807
494467	2140897	1.102243162
494567	2140897	1.107153031
494667	2140897	1.11209251
494767	2140897	1.11706073
494867	2140897	1.122056857
494967	2140897	1.127080093
495067	2140897	1.132129672
495167	2140897	1.137204863
495267	2140897	1.142304967
495367	2140897	1.147429315
495467	2140897	1.15257727
495567	2140897	1.157748223
495667	2140897	1.162941593
495767	2140897	1.168156825
495867	2140897	1.173393391
495967	2140897	1.178650787
496067	2140897	1.18392853
496167	2140897	1.189226162
496267	2140897	1.194543244
496367	2140897	1.199879358
496467	2140897	1.205234103
496567	2140897	1.210607097
496667	2140897	1.215997976
496767	2140897	1.221406388
496867	2140897	1.226832001
496967	2140897	1.232274493
497067	2140897	1.237733557
497167	2140897	1.243208899
497267	2140897	1.248700236
497367	2140897	1.254207296
497467	2140897	1.259729818
497567	2140897	1.265267551
498867	2140897	1.338542752
498967	2140897	1.344271406
499067	2140897	1.350012367
499167	2140897	1.355765482
499267	2140897	1.361530602
499367	2140897	1.367307583
499467	2140897	1.373096283
499567	2140897	1.378896563
499667	2140897	1.384708288
499767	2140897	1.390531325
499867	2140897	1.396365544
499967	2140897	1.402210816
500067	2140897	1.408067018
500167	2140897	1.413934026
500267	2140897	1.419811721
500367	2140897	1.425699982
500467	2140897	1.431598696
500567	2140897	1.437507746
500667	2140897	1.44342702
500767	2140897	1.449356409
500867	2140897	1.455295803
500967	2140897	1.461245095
501067	2140897	1.467204179
501167	2140897	1.473172951
501267	2140897	1.479151309
501367	2140897	1.485139153
501467	2140897	1.491136381
501567	2140897	1.497142897
501667	2140897	1.503158603
501767	2140897	1.509183403
501867	2140897	1.515217204
501967	2140897	1.521259912
502067	2140897	1.527311435
502167	2140897	1.533371683
502267	2140897	1.539440565
502367	2140897	1.545517994
480167	2140997	0.797316001
480267	2140997	0.795739044
480367	2140997	0.794241322
480467	2140997	0.79282332
480567	2140997	0.791485473
480667	2140997	0.790228171
480767	2140997	0.789051752
480867	2140997	0.787956502
480967	2140997	0.786942652
481067	2140997	0.78601038
481167	2140997	0.785159804
481267	2140997	0.784390983
481367	2140997	0.783703917
481667	2140997	0.782132314
481767	2140997	0.781771018
481867	2140997	0.781490532
481967	2140997	0.781290473
482067	2140997	0.781170393
482167	2140997	0.781129776
482267	2140997	0.781168041
482367	2140997	0.78128454
482467	2140997	0.781478559
482567	2140997	0.781749319
482667	2140997	0.782095975
482767	2140997	0.782517617
482867	2140997	0.783013272
482967	2140997	0.783581904
483067	2140997	0.784222415
483167	2140997	0.784933645
483267	2140997	0.785714377
483367	2140997	0.786563336
483467	2140997	0.78747919
483567	2140997	0.788460554
483667	2140997	0.789505993
483767	2140997	0.790614021
483867	2140997	0.791783106
483967	2140997	0.793011673
484067	2140997	0.794298108
484167	2140997	0.795640759
484267	2140997	0.797037939
484367	2140997	0.798487934
484467	2140997	0.799989005
484567	2140997	0.80153939
484667	2140997	0.803137311
484767	2140997	0.804780978
484867	2140997	0.806468594
484967	2140997	0.80819836
485067	2140997	0.809968477
485167	2140997	0.811777158
485267	2140997	0.813622625
485367	2140997	0.815503118
485467	2140997	0.817416903
485567	2140997	0.81936227
485667	2140997	0.821337545
485767	2140997	0.823341092
485867	2140997	0.825371315
485967	2140997	0.827426669
486067	2140997	0.82950566
486167	2140997	0.831606851
486267	2140997	0.833728864
486367	2140997	0.835870391
486467	2140997	0.838030189
486567	2140997	0.84020709
486667	2140997	0.842400005
486767	2140997	0.844607921
486867	2140997	0.846829913
486967	2140997	0.849065142
487067	2140997	0.851312859
487167	2140997	0.853572409
487267	2140997	0.855843231
487367	2140997	0.858124865
487467	2140997	0.86041695
487567	2140997	0.862719229
