x	y	car_pre_dur
486767	2139297	2.688995053
486867	2139297	2.685601168
486967	2139297	2.682507988
487067	2139297	2.679718044
487167	2139297	2.677233023
487267	2139297	2.675053725
487367	2139297	2.673180049
487467	2139297	2.671610981
487567	2139297	2.670344612
487667	2139297	2.669378166
487767	2139297	2.668708048
487867	2139297	2.668329903
487967	2139297	2.66823869
488067	2139297	2.668428762
488167	2139297	2.668893957
488267	2139297	2.669627685
488367	2139297	2.670623026
488467	2139297	2.671872812
488567	2139297	2.673369721
488667	2139297	2.675106349
488767	2139297	2.677075291
491167	2139297	2.77822082
491267	2139297	2.784204257
491367	2139297	2.790303669
491467	2139297	2.796517097
491567	2139297	2.802842659
491667	2139297	2.809278542
491767	2139297	2.815822994
491867	2139297	2.822474313
491967	2139297	2.829230845
492067	2139297	2.836090974
492167	2139297	2.84305312
492267	2139297	2.850115733
492367	2139297	2.857277288
492467	2139297	2.864536286
492567	2139297	2.871891249
492667	2139297	2.879340716
492767	2139297	2.886883247
492867	2139297	2.894517417
492967	2139297	2.902241817
493067	2139297	2.910055055
493167	2139297	2.917955756
493267	2139297	2.925942559
493367	2139297	2.934014122
493467	2139297	2.94216912
493567	2139297	2.950406243
493667	2139297	2.958724205
493767	2139297	2.967121735
493867	2139297	2.975597584
493967	2139297	2.984150525
494067	2139297	2.992779353
494167	2139297	3.001482883
494267	2139297	3.010259956
494367	2139297	3.019109436
494467	2139297	3.028030212
494567	2139297	3.037021198
494667	2139297	3.046081331
494767	2139297	3.055209576
494867	2139297	3.064404924
494967	2139297	3.073666389
495067	2139297	3.082993014
495167	2139297	3.092383866
495267	2139297	3.101838038
495367	2139297	3.111354649
495467	2139297	3.120932843
495567	2139297	3.130571789
495667	2139297	3.140270679
495767	2139297	3.150028731
495867	2139297	3.159845187
495967	2139297	3.169719311
496067	2139297	3.179650389
496167	2139297	3.189637731
496267	2139297	3.199680667
496367	2139297	3.209778548
496467	2139297	3.219930746
496567	2139297	3.230136652
496667	2139297	3.240395676
496767	2139297	3.250707248
496867	2139297	3.261070813
496967	2139297	3.271485836
497067	2139297	3.281951796
497167	2139297	3.292468189
497267	2139297	3.303034527
497367	2139297	3.313650336
497467	2139297	3.324315154
480267	2139397	3.269100839
480367	2139397	3.257312815
480467	2139397	3.245565273
480567	2139397	3.233858609
480667	2139397	3.22219325
480767	2139397	3.210569655
480867	2139397	3.19898832
480967	2139397	3.187449778
481067	2139397	3.17595461
481167	2139397	3.164503444
481267	2139397	3.15309696
481367	2139397	3.141735901
481467	2139397	3.130421075
481567	2139397	3.119153361
481667	2139397	3.107933722
481767	2139397	3.096763206
481867	2139397	3.085642963
481967	2139397	3.074574244
482067	2139397	3.063558419
482167	2139397	3.052596984
482267	2139397	3.041691568
482367	2139397	3.030843949
482467	2139397	3.020056056
482567	2139397	3.009329987
482667	2139397	2.998668011
482767	2139397	2.988072583
482867	2139397	2.977546344
482967	2139397	2.967092138
483067	2139397	2.956713007
483167	2139397	2.946412207
483267	2139397	2.9361932
483367	2139397	2.926059666
483467	2139397	2.9160155
483567	2139397	2.906064812
483667	2139397	2.896211926
483767	2139397	2.886461379
483867	2139397	2.876817917
483967	2139397	2.867286492
484067	2139397	2.857872256
484167	2139397	2.848580563
484267	2139397	2.839416956
484367	2139397	2.83038717
484467	2139397	2.821497122
484567	2139397	2.812752913
484667	2139397	2.80416082
484767	2139397	2.795727294
484867	2139397	2.787458959
484967	2139397	2.779362604
485067	2139397	2.771445182
485167	2139397	2.763713804
485267	2139397	2.75617573
485367	2139397	2.748838364
485467	2139397	2.741709234
485567	2139397	2.734795985
485667	2139397	2.728106346
485767	2139397	2.721648111
485867	2139397	2.715429099
485967	2139397	2.709457115
486067	2139397	2.703739895
486167	2139397	2.698285051
486267	2139397	2.6931
486367	2139397	2.68819189
486467	2139397	2.683567515
486567	2139397	2.67923323
486667	2139397	2.675194854
486767	2139397	2.671457583
486867	2139397	2.668025895
486967	2139397	2.66490347
487067	2139397	2.662093114
487167	2139397	2.659596697
487267	2139397	2.657415108
487367	2139397	2.655548232
487467	2139397	2.653994937
487567	2139397	2.652753095
487667	2139397	2.651819614
487767	2139397	2.651190494
487867	2139397	2.650860899
487967	2139397	2.65082524
488067	2139397	2.651077276
488167	2139397	2.651610211
488267	2139397	2.652416805
488367	2139397	2.653489479
488467	2139397	2.654820414
488567	2139397	2.656401652
488667	2139397	2.658225186
488767	2139397	2.660283035
491067	2139397	2.757465004
491167	2139397	2.763397395
491267	2139397	2.76944669
491367	2139397	2.775610904
491467	2139397	2.781888142
491567	2139397	2.788276583
491667	2139397	2.794774469
491767	2139397	2.801380101
491867	2139397	2.80809183
491967	2139397	2.814908045
492067	2139397	2.821827175
492167	2139397	2.828847676
492267	2139397	2.835968032
492367	2139397	2.84318675
492467	2139397	2.850502355
492567	2139397	2.857913391
492667	2139397	2.865418417
492767	2139397	2.873016006
492867	2139397	2.880704747
492967	2139397	2.88848324
493067	2139397	2.8963501
493167	2139397	2.904303956
493267	2139397	2.91234345
493367	2139397	2.920467242
493467	2139397	2.928674003
493567	2139397	2.936962427
493667	2139397	2.945331221
493767	2139397	2.953779113
493867	2139397	2.962304851
493967	2139397	2.970907202
494067	2139397	2.979584959
494167	2139397	2.988336933
494267	2139397	2.997161961
494367	2139397	3.006058904
494467	2139397	3.015026648
494567	2139397	3.024064103
494667	2139397	3.033170206
494767	2139397	3.04234392
494867	2139397	3.051584235
494967	2139397	3.060890165
495067	2139397	3.070260754
495167	2139397	3.07969507
495267	2139397	3.089192208
495367	2139397	3.098751289
495467	2139397	3.10837146
495567	2139397	3.118051894
495667	2139397	3.127791788
495767	2139397	3.137590364
495867	2139397	3.147446869
495967	2139397	3.157360573
496067	2139397	3.167330769
496167	2139397	3.177356773
496267	2139397	3.187437921
496367	2139397	3.197573574
496467	2139397	3.207763109
496567	2139397	3.218005926
496667	2139397	3.228301443
496767	2139397	3.238649097
496867	2139397	3.249048344
496967	2139397	3.259498655
497067	2139397	3.269999518
497167	2139397	3.280550439
497267	2139397	3.291150938
497367	2139397	3.301800549
497467	2139397	3.31249882
497567	2139397	3.323245315
480067	2139497	3.28093172
480167	2139497	3.26901874
480267	2139497	3.257144651
480367	2139497	3.245309759
480467	2139497	3.233514396
480567	2139497	3.221758918
480667	2139497	3.210043708
480767	2139497	3.198369181
480867	2139497	3.186735783
480967	2139497	3.175144001
481067	2139497	3.16359436
481167	2139497	3.152087434
481267	2139497	3.140623846
481367	2139497	3.129204279
481467	2139497	3.117829477
481567	2139497	3.10650026
481667	2139497	3.095217523
481767	2139497	3.08398225
481867	2139497	3.072795525
481967	2139497	3.061658536
482067	2139497	3.050572589
482167	2139497	3.039539119
482267	2139497	3.028559699
482367	2139497	3.017636053
482467	2139497	3.006770066
482567	2139497	2.995963793
482667	2139497	2.985219473
482767	2139497	2.974539536
482867	2139497	2.963926611
482967	2139497	2.953383537
483067	2139497	2.942913367
483167	2139497	2.932519374
483267	2139497	2.922205057
483367	2139497	2.911974137
483467	2139497	2.901830568
483567	2139497	2.891778529
483667	2139497	2.881822425
483767	2139497	2.871966885
483867	2139497	2.862216759
483967	2139497	2.85257711
484067	2139497	2.843053216
484167	2139497	2.83365056
484267	2139497	2.824374826
484367	2139497	2.815231898
484467	2139497	2.806227851
484567	2139497	2.797368952
484667	2139497	2.788661654
484767	2139497	2.780112597
484867	2139497	2.771728602
484967	2139497	2.763516675
485067	2139497	2.755483999
485167	2139497	2.747637936
485267	2139497	2.739986021
485367	2139497	2.732535955
485467	2139497	2.725295596
485567	2139497	2.718272945
485667	2139497	2.711476127
485767	2139497	2.704913364
485867	2139497	2.698592938
485967	2139497	2.692523156
486067	2139497	2.686712288
486167	2139497	2.681168508
486267	2139497	2.675899822
486367	2139497	2.670913979
486467	2139497	2.66621838
486567	2139497	2.661819978
486667	2139497	2.657725168
486767	2139497	2.653939681
486867	2139497	2.650468477
486967	2139497	2.647315644
487067	2139497	2.644484309
487167	2139497	2.641976562
487267	2139497	2.639793403
487367	2139497	2.637934703
487467	2139497	2.636399205
487567	2139497	2.63518453
487667	2139497	2.634287227
487767	2139497	2.633702835
487867	2139497	2.633425964
487967	2139497	2.633450407
488067	2139497	2.633769241
488167	2139497	2.63437496
488267	2139497	2.635259589
488367	2139497	2.636414812
488467	2139497	2.637832089
488567	2139497	2.639502763
488667	2139497	2.641418162
488767	2139497	2.643569685
488867	2139497	2.645948882
491067	2139497	2.742691427
491167	2139497	2.748690392
491267	2139497	2.754805089
491367	2139497	2.76103361
491467	2139497	2.767374129
491567	2139497	2.773824892
491667	2139497	2.780384208
491767	2139497	2.787050437
491867	2139497	2.793821986
491967	2139497	2.800697295
492067	2139497	2.807674838
492167	2139497	2.814753113
492267	2139497	2.82193064
492367	2139497	2.829205958
492467	2139497	2.836577619
492567	2139497	2.844044191
492667	2139497	2.851604251
492767	2139497	2.859256388
492867	2139497	2.866999201
492967	2139497	2.874831301
493067	2139497	2.882751308
493167	2139497	2.890757856
493267	2139497	2.898849587
493367	2139497	2.90702516
493467	2139497	2.915283248
493567	2139497	2.923622539
493667	2139497	2.932041738
493767	2139497	2.940539568
493867	2139497	2.949114773
493967	2139497	2.957766115
494067	2139497	2.966492381
494167	2139497	2.975292379
494267	2139497	2.98416494
494367	2139497	2.993108922
494467	2139497	3.002123206
494567	2139497	3.0112067
494667	2139497	3.020358338
494767	2139497	3.029577083
494867	2139497	3.038861922
494967	2139497	3.048211869
495067	2139497	3.057625969
495167	2139497	3.067103291
495267	2139497	3.076642931
495367	2139497	3.086244014
495467	2139497	3.095905689
495567	2139497	3.105627134
495667	2139497	3.115407549
495767	2139497	3.125246163
495867	2139497	3.135142227
495967	2139497	3.145095017
496067	2139497	3.155103834
496167	2139497	3.165167999
496267	2139497	3.175286858
496367	2139497	3.185459776
496467	2139497	3.195686141
496567	2139497	3.205965361
496667	2139497	3.216296861
496767	2139497	3.226680088
496867	2139497	3.237114505
496967	2139497	3.247599593
497067	2139497	3.25813485
497167	2139497	3.268719789
497267	2139497	3.27935394
497367	2139497	3.290036845
497467	2139497	3.300768064
497567	2139497	3.311547166
479967	2139597	3.281158784
480067	2139597	3.269163695
480167	2139597	3.257206374
480267	2139597	3.245287072
480367	2139597	3.23340606
480467	2139597	3.221563631
480567	2139597	3.2097601
480667	2139597	3.197995806
480767	2139597	3.186271117
480867	2139597	3.174586433
480967	2139597	3.162942186
481067	2139597	3.151338847
481167	2139597	3.139776933
481267	2139597	3.128257006
481367	2139597	3.116779685
481467	2139597	3.105345649
481567	2139597	3.093955648
481667	2139597	3.082610509
481767	2139597	3.071311145
481867	2139597	3.060058567
481967	2139597	3.048853891
482067	2139597	3.037698355
482167	2139597	3.026593324
482267	2139597	3.015540308
482367	2139597	3.004540969
482467	2139597	2.993597138
482567	2139597	2.982710823
482667	2139597	2.971884224
482767	2139597	2.96111974
482867	2139597	2.950419983
482967	2139597	2.939787782
483067	2139597	2.929226197
483167	2139597	2.918738517
483267	2139597	2.90832827
483367	2139597	2.897999225
483467	2139597	2.88775539
483567	2139597	2.877601014
483667	2139597	2.867540587
483767	2139597	2.857578831
483867	2139597	2.8477207
483967	2139597	2.837971376
484067	2139597	2.828336258
484167	2139597	2.818820964
484267	2139597	2.809431319
484367	2139597	2.800173354
484467	2139597	2.791053302
484567	2139597	2.782077593
484667	2139597	2.773252853
484767	2139597	2.764585904
484867	2139597	2.756083762
484967	2139597	2.747753641
485067	2139597	2.739602948
485167	2139597	2.731639291
485267	2139597	2.723870473
485367	2139597	2.716304491
485467	2139597	2.708949531
485567	2139597	2.701813957
485667	2139597	2.694906295
485767	2139597	2.68823521
485867	2139597	2.681809474
485967	2139597	2.675637921
486067	2139597	2.669729396
486167	2139597	2.664092685
486267	2139597	2.658736439
486367	2139597	2.653669074
486467	2139597	2.648898672
486567	2139597	2.644432864
486667	2139597	2.640278701
486767	2139597	2.636442533
486867	2139597	2.632929879
486967	2139597	2.629745306
487067	2139597	2.62689232
487167	2139597	2.624373276
487267	2139597	2.622189307
487367	2139597	2.620340284
487467	2139597	2.618824805
487567	2139597	2.617640209
487667	2139597	2.616782632
487767	2139597	2.616247082
487867	2139597	2.616027541
487967	2139597	2.616117085
488067	2139597	2.616508022
488167	2139597	2.617192034
488267	2139597	2.618160321
488367	2139597	2.619403743
488467	2139597	2.620912954
488567	2139597	2.622678528
488667	2139597	2.624691068
488767	2139597	2.626941303
488867	2139597	2.629420169
488967	2139597	2.632118877
491067	2139597	2.728038933
491167	2139597	2.734103905
491267	2139597	2.740283392
491367	2139597	2.74657557
491467	2139597	2.752978695
491567	2139597	2.759491088
491667	2139597	2.766111131
491767	2139597	2.772837251
491867	2139597	2.779667914
491967	2139597	2.786601617
492067	2139597	2.793636883
492167	2139597	2.800772255
492267	2139597	2.808006291
492367	2139597	2.815337563
492467	2139597	2.822764653
492567	2139597	2.830286151
492667	2139597	2.837900652
492767	2139597	2.845606762
492867	2139597	2.853403092
492967	2139597	2.861288258
493067	2139597	2.869260887
493167	2139597	2.877319613
493267	2139597	2.885463081
493367	2139597	2.893689948
493467	2139597	2.901998883
493567	2139597	2.91038857
493667	2139597	2.918857709
493767	2139597	2.927405018
493867	2139597	2.936029233
493967	2139597	2.944729112
494067	2139597	2.953503434
494167	2139597	2.962351002
494267	2139597	2.971270643
494367	2139597	2.980261208
494467	2139597	2.989321574
494567	2139597	2.998450646
494667	2139597	3.007647356
494767	2139597	3.016910662
494867	2139597	3.026239551
494967	2139597	3.035633038
495067	2139597	3.045090166
495167	2139597	3.054610006
495267	2139597	3.064191656
495367	2139597	3.073834244
495467	2139597	3.083536921
495567	2139597	3.09329887
495667	2139597	3.103119296
495767	2139597	3.112997433
495867	2139597	3.122932537
495967	2139597	3.132923893
496067	2139597	3.142970805
496167	2139597	3.153072605
496267	2139597	3.163228645
496367	2139597	3.173438298
496467	2139597	3.183700961
496567	2139597	3.194016049
496667	2139597	3.204382998
496767	2139597	3.214801262
496867	2139597	3.225270315
496967	2139597	3.235789646
497067	2139597	3.246358762
497167	2139597	3.256977187
497267	2139597	3.267644458
497367	2139597	3.278360129
497467	2139597	3.289123767
497567	2139597	3.299934953
497667	2139597	3.310793279
479867	2139697	3.281606147
479967	2139697	3.269531565
480067	2139697	3.257493723
480167	2139697	3.245492822
480267	2139697	3.23352908
480367	2139697	3.22160273
480467	2139697	3.209714026
480567	2139697	3.197863241
480667	2139697	3.186050672
480767	2139697	3.17427664
480867	2139697	3.162541492
480967	2139697	3.150845609
481067	2139697	3.139189405
481167	2139697	3.127573335
481267	2139697	3.1159979
481367	2139697	3.10446365
481467	2139697	3.092971194
481567	2139697	3.08152121
481667	2139697	3.070114447
481767	2139697	3.058751743
481867	2139697	3.047434029
481967	2139697	3.036162344
482067	2139697	3.024937845
482167	2139697	3.013761823
482267	2139697	3.002635714
482367	2139697	2.991561112
482467	2139697	2.980539784
482567	2139697	2.969573683
482667	2139697	2.958664963
482767	2139697	2.947815985
482867	2139697	2.937029335
482967	2139697	2.926307831
483067	2139697	2.915654532
483167	2139697	2.905072742
483267	2139697	2.894566019
483367	2139697	2.884138173
483467	2139697	2.873793271
483567	2139697	2.863535635
483667	2139697	2.853369839
483767	2139697	2.843300701
483867	2139697	2.833333286
483967	2139697	2.823472892
484067	2139697	2.813725048
484167	2139697	2.804095504
484267	2139697	2.79459023
484367	2139697	2.785215405
484467	2139697	2.775977415
484567	2139697	2.766882852
484667	2139697	2.757938509
484767	2139697	2.749151385
484867	2139697	2.740528683
484967	2139697	2.732077813
485067	2139697	2.7238064
485167	2139697	2.715722287
485267	2139697	2.707833535
485367	2139697	2.700148431
485467	2139697	2.692675483
485567	2139697	2.685423418
485667	2139697	2.678401168
485767	2139697	2.671617854
485867	2139697	2.665082752
485967	2139697	2.658805259
486067	2139697	2.652794832
486167	2139697	2.64706092
486267	2139697	2.641612881
486367	2139697	2.636459875
486467	2139697	2.631610747
486567	2139697	2.627073896
486667	2139697	2.622857128
486767	2139697	2.618967508
486867	2139697	2.615411206
486967	2139697	2.612193356
487067	2139697	2.609317914
487167	2139697	2.606787554
487267	2139697	2.604603579
487367	2139697	2.602765864
487467	2139697	2.601272848
487567	2139697	2.600121549
487667	2139697	2.599307628
487767	2139697	2.598825479
487867	2139697	2.598668356
487967	2139697	2.598828517
488067	2139697	2.599297387
488167	2139697	2.600065724
488267	2139697	2.601123794
488367	2139697	2.602461534
488467	2139697	2.604068702
488567	2139697	2.605935024
488667	2139697	2.608050311
488767	2139697	2.610404568
488867	2139697	2.612988079
488967	2139697	2.615791475
490967	2139697	2.707496719
491067	2139697	2.713511878
491167	2139697	2.719642115
491267	2139697	2.72588561
491367	2139697	2.732240635
491467	2139697	2.738705536
491567	2139697	2.745278721
491667	2139697	2.751958651
491767	2139697	2.758743824
491867	2139697	2.765632774
491967	2139697	2.772624057
492067	2139697	2.779716251
492167	2139697	2.786907943
492267	2139697	2.794197735
492367	2139697	2.801584231
492467	2139697	2.809066042
492567	2139697	2.816641781
492667	2139697	2.824310065
492767	2139697	2.832069511
492867	2139697	2.83991874
492967	2139697	2.847856376
493067	2139697	2.85588105
493167	2139697	2.863991395
493267	2139697	2.872186056
493367	2139697	2.880463685
493467	2139697	2.888822947
493567	2139697	2.89726252
493667	2139697	2.905781097
493767	2139697	2.914377388
493867	2139697	2.923050122
493967	2139697	2.93179805
494067	2139697	2.940619943
494167	2139697	2.949514597
494267	2139697	2.958480831
494367	2139697	2.967517492
494467	2139697	2.976623452
494567	2139697	2.98579761
494667	2139697	2.995038895
494767	2139697	3.004346263
494867	2139697	3.013718699
494967	2139697	3.023155218
495067	2139697	3.032654861
495167	2139697	3.042216701
495267	2139697	3.05183984
495367	2139697	3.061523404
495467	2139697	3.071266553
495567	2139697	3.08106847
495667	2139697	3.090928368
495767	2139697	3.100845484
495867	2139697	3.110819082
495967	2139697	3.120848453
496067	2139697	3.130932909
496167	2139697	3.141071788
496267	2139697	3.151264452
496367	2139697	3.161510282
496467	2139697	3.171808683
496567	2139697	3.182159079
496667	2139697	3.192560917
496767	2139697	3.203013658
496867	2139697	3.213516787
496967	2139697	3.224069802
497067	2139697	3.234672221
497167	2139697	3.245323575
497267	2139697	3.256023413
497367	2139697	3.266771299
497467	2139697	3.277566808
497567	2139697	3.28840953
497667	2139697	3.299299069
479767	2139797	3.282269845
479867	2139797	3.270118271
479967	2139797	3.258002497
480067	2139797	3.24592268
480167	2139797	3.233878988
480267	2139797	3.221871606
480367	2139797	3.20990073
480467	2139797	3.197966576
480567	2139797	3.186069376
480667	2139797	3.174209382
480767	2139797	3.162386866
480867	2139797	3.150602127
480967	2139797	3.138855489
481067	2139797	3.127147308
481167	2139797	3.115477978
481267	2139797	3.10384793
481367	2139797	3.092257646
481467	2139797	3.080707661
481567	2139797	3.069198572
481667	2139797	3.05773105
481767	2139797	3.046305847
481867	2139797	3.034923808
481967	2139797	3.023585886
482067	2139797	3.012293151
482167	2139797	3.00104681
482267	2139797	2.989848215
482367	2139797	2.978698882
482467	2139797	2.967600507
482567	2139797	2.956554978
482667	2139797	2.945564391
482767	2139797	2.934631066
482867	2139797	2.923757555
482967	2139797	2.912946658
483067	2139797	2.90220143
483167	2139797	2.891525185
483267	2139797	2.88092151
483367	2139797	2.870394259
483467	2139797	2.859947557
483567	2139797	2.849585801
483667	2139797	2.839313651
483767	2139797	2.829136029
483867	2139797	2.819058113
483967	2139797	2.809085322
484067	2139797	2.799223317
484167	2139797	2.789477988
484267	2139797	2.779855447
484367	2139797	2.770362022
484467	2139797	2.761004253
484567	2139797	2.751788888
484667	2139797	2.742722883
484767	2139797	2.733813403
484867	2139797	2.725067828
484967	2139797	2.716493756
485067	2139797	2.708099013
485167	2139797	2.699891661
485267	2139797	2.69188001
485367	2139797	2.68407262
485467	2139797	2.676478313
485567	2139797	2.669106173
485667	2139797	2.661965536
485767	2139797	2.655065985
485867	2139797	2.64841732
485967	2139797	2.642029524
486067	2139797	2.635912707
486167	2139797	2.630077035
486267	2139797	2.62453264
486367	2139797	2.619289507
486467	2139797	2.61435734
486567	2139797	2.609745412
486667	2139797	2.605462397
486767	2139797	2.60151619
486867	2139797	2.59791373
486967	2139797	2.594660815
487067	2139797	2.591761947
487167	2139797	2.589220184
487267	2139797	2.587037039
487367	2139797	2.585212409
487467	2139797	2.583744553
487567	2139797	2.58263012
487667	2139797	2.581864219
487767	2139797	2.581440534
487867	2139797	2.581351474
487967	2139797	2.581588351
488067	2139797	2.582141573
488167	2139797	2.583000848
488267	2139797	2.584155381
488367	2139797	2.585594071
488467	2139797	2.58730568
488567	2139797	2.589279
488667	2139797	2.591502981
488767	2139797	2.593966847
488867	2139797	2.59666019
488967	2139797	2.599573034
489067	2139797	2.602695895
490967	2139797	2.693033826
491067	2139797	2.699114715
491167	2139797	2.705309282
491267	2139797	2.711615821
491367	2139797	2.71803271
491467	2139797	2.724558395
491567	2139797	2.73119138
491667	2139797	2.73793021
491767	2139797	2.744773464
491867	2139797	2.751719747
491967	2139797	2.75876768
492067	2139797	2.765915895
492167	2139797	2.773163031
492267	2139797	2.780507729
492367	2139797	2.787948631
492467	2139797	2.795484375
492567	2139797	2.803113599
492667	2139797	2.810834936
492767	2139797	2.818647017
492867	2139797	2.826548471
492967	2139797	2.834537928
493067	2139797	2.842614018
493167	2139797	2.850775375
493267	2139797	2.859020639
493367	2139797	2.867348457
493467	2139797	2.875757486
493567	2139797	2.884246397
493667	2139797	2.892813873
493767	2139797	2.901458615
493867	2139797	2.910179343
493967	2139797	2.918974799
494067	2139797	2.927843744
494167	2139797	2.936784966
494267	2139797	2.945797277
494367	2139797	2.954879515
494467	2139797	2.964030548
494567	2139797	2.973249269
494667	2139797	2.982534603
494767	2139797	2.991885503
494867	2139797	3.001300951
494967	2139797	3.010779962
495067	2139797	3.020321577
495167	2139797	3.02992487
495267	2139797	3.039588943
495367	2139797	3.049312928
495467	2139797	3.059095986
495567	2139797	3.068937306
495667	2139797	3.078836105
495767	2139797	3.088791628
495867	2139797	3.098803144
495967	2139797	3.108869951
496067	2139797	3.118991369
496167	2139797	3.129166745
496267	2139797	3.139395448
496367	2139797	3.149676869
496467	2139797	3.160010422
496567	2139797	3.170395541
496667	2139797	3.18083168
496767	2139797	3.191318313
496867	2139797	3.201854933
496967	2139797	3.212441049
497067	2139797	3.223076188
497167	2139797	3.233759893
497267	2139797	3.244491721
497367	2139797	3.255271246
497467	2139797	3.266098055
497567	2139797	3.276971747
497667	2139797	3.287891935
479667	2139897	3.283145981
479767	2139897	3.2709198
479867	2139897	3.258728563
479967	2139897	3.246572386
480067	2139897	3.234451394
480167	2139897	3.222365726
480267	2139897	3.210315531
480367	2139897	3.198300972
480467	2139897	3.186322225
480567	2139897	3.174379481
480667	2139897	3.162472949
480767	2139897	3.150602853
480867	2139897	3.138769439
480967	2139897	3.126972978
481067	2139897	3.115213765
481167	2139897	3.103492127
481267	2139897	3.09180843
481367	2139897	3.080163079
481467	2139897	3.068556531
481567	2139897	3.0569893
481667	2139897	3.045461969
481767	2139897	3.033975199
481867	2139897	3.022529744
481967	2139897	3.01112646
482067	2139897	2.999766321
482167	2139897	2.988450439
482267	2139897	2.977180073
482367	2139897	2.965956652
482467	2139897	2.954781787
482567	2139897	2.943657293
482667	2139897	2.932585201
482767	2139897	2.921567777
482867	2139897	2.910607534
482967	2139897	2.899707246
483067	2139897	2.888869959
483167	2139897	2.878098999
483267	2139897	2.867397974
483367	2139897	2.856770785
483467	2139897	2.846221618
483567	2139897	2.835754947
483667	2139897	2.825375527
483767	2139897	2.815088385
483867	2139897	2.804898818
483967	2139897	2.794812375
484067	2139897	2.784834854
484167	2139897	2.774972287
484267	2139897	2.765230933
484367	2139897	2.75561727
484467	2139897	2.74613799
484567	2139897	2.736799994
484667	2139897	2.727610392
484767	2139897	2.718576508
484867	2139897	2.709705883
484967	2139897	2.701006289
485067	2139897	2.692485734
485167	2139897	2.684152484
485267	2139897	2.676015073
485367	2139897	2.668082319
485467	2139897	2.660363339
485567	2139897	2.652867559
485667	2139897	2.645604714
485767	2139897	2.638584849
485867	2139897	2.631818298
485967	2139897	2.625315652
486067	2139897	2.619087713
486167	2139897	2.613145418
486267	2139897	2.607499746
486367	2139897	2.602161596
486467	2139897	2.597141639
486567	2139897	2.592450144
486667	2139897	2.588096786
486767	2139897	2.584090432
486867	2139897	2.580438921
486967	2139897	2.577148853
487067	2139897	2.574225378
487167	2139897	2.571672029
487267	2139897	2.569490582
487367	2139897	2.567680971
487467	2139897	2.566241257
487567	2139897	2.56516766
487667	2139897	2.564454646
487767	2139897	2.564095067
487867	2139897	2.564080349
487967	2139897	2.564400704
488067	2139897	2.565045368
488167	2139897	2.566002842
488267	2139897	2.56726113
488367	2139897	2.568807959
488467	2139897	2.570630989
488567	2139897	2.572717979
488667	2139897	2.575056945
488767	2139897	2.577636277
488867	2139897	2.580444834
488967	2139897	2.583472015
489067	2139897	2.586707802
489167	2139897	2.590142794
490967	2139897	2.678706464
491067	2139897	2.684851978
491167	2139897	2.691109738
491267	2139897	2.697478163
491367	2139897	2.703955749
491467	2139897	2.710541054
491567	2139897	2.717232683
491667	2139897	2.724029276
491767	2139897	2.730929497
491867	2139897	2.737932028
491967	2139897	2.745035557
492067	2139897	2.752238775
492167	2139897	2.759540373
492267	2139897	2.766939034
492367	2139897	2.774433436
492467	2139897	2.782022245
492567	2139897	2.789704122
492667	2139897	2.797477715
492767	2139897	2.805341667
492867	2139897	2.813294614
492967	2139897	2.821335187
493067	2139897	2.829462016
493167	2139897	2.837673731
493267	2139897	2.845968965
493367	2139897	2.854346357
493467	2139897	2.862804554
493567	2139897	2.871342217
493667	2139897	2.879958017
493767	2139897	2.888650645
493867	2139897	2.897418808
493967	2139897	2.906261237
494067	2139897	2.915176683
494167	2139897	2.924163923
494267	2139897	2.933221761
494367	2139897	2.942349027
494467	2139897	2.95154458
494567	2139897	2.96080731
494667	2139897	2.970136135
494767	2139897	2.979530005
494867	2139897	2.9889879
494967	2139897	2.998508832
495067	2139897	3.008091844
495167	2139897	3.01773601
495267	2139897	3.027440434
495367	2139897	3.037204251
495467	2139897	3.047026626
495567	2139897	3.056906753
495667	2139897	3.066843854
495767	2139897	3.076837179
495867	2139897	3.086886007
495967	2139897	3.096989642
496067	2139897	3.107147412
496167	2139897	3.117358673
496267	2139897	3.127622802
496367	2139897	3.1379392
496467	2139897	3.14830729
496567	2139897	3.158726517
496667	2139897	3.169196345
496767	2139897	3.179716258
496867	2139897	3.190285759
496967	2139897	3.200904367
497067	2139897	3.21157162
497167	2139897	3.222287072
497267	2139897	3.23305029
497367	2139897	3.243860858
497467	2139897	3.254718373
497567	2139897	3.265622445
497667	2139897	3.276572697
497767	2139897	3.287568762
479567	2139997	3.284230736
479667	2139997	3.271932221
479767	2139997	3.259667872
479867	2139997	3.247437766
479967	2139997	3.235241992
480067	2139997	3.223080647
480167	2139997	3.210953837
480267	2139997	3.198861681
480367	2139997	3.186804307
480467	2139997	3.174781852
480567	2139997	3.162794469
480667	2139997	3.150842321
480767	2139997	3.138925587
480867	2139997	3.12704446
480967	2139997	3.115199155
481067	2139997	3.103389907
481167	2139997	3.091616976
481267	2139997	3.079880656
481367	2139997	3.068181275
481467	2139997	3.056519207
481567	2139997	3.044894879
481667	2139997	3.033308781
481767	2139997	3.021761474
481867	2139997	3.010253612
481967	2139997	2.998785945
482067	2139997	2.987359343
482167	2139997	2.975974812
482267	2139997	2.964633506
482367	2139997	2.953336754
482467	2139997	2.942086074
482567	2139997	2.930883193
482667	2139997	2.919730068
482767	2139997	2.908628901
482867	2139997	2.897582157
482967	2139997	2.886592578
483067	2139997	2.875663196
483167	2139997	2.864797341
483267	2139997	2.85399865
483367	2139997	2.843271065
