x	y	error_car_pre_inf
501167	2140397	0.53329344
501267	2140397	0.533817873
501367	2140397	0.534354506
501467	2140397	0.534903387
501567	2140397	0.535464563
501667	2140397	0.536038085
501767	2140397	0.536624002
501867	2140397	0.537222365
501967	2140397	0.537833225
502067	2140397	0.538456633
502167	2140397	0.539092638
502267	2140397	0.539741292
502367	2140397	0.540402643
502467	2140397	0.54107674
502567	2140397	0.54176363
502667	2140397	0.542463359
480067	2140497	0.747462995
480167	2140497	0.75046111
480267	2140497	0.753472446
480367	2140497	0.756493591
480467	2140497	0.759520969
480567	2140497	0.762550835
480667	2140497	0.765579281
480767	2140497	0.768602237
480867	2140497	0.771615472
480967	2140497	0.774614602
481067	2140497	0.77759509
481167	2140497	0.780552254
481267	2140497	0.783481277
481367	2140497	0.78637721
481467	2140497	0.789234985
481567	2140497	0.792049424
481667	2140497	0.79481525
481767	2140497	0.797527101
481867	2140497	0.800179544
481967	2140497	0.802767088
482067	2140497	0.805284205
482167	2140497	0.80772534
482267	2140497	0.810084935
482367	2140497	0.812357445
482467	2140497	0.814537358
482567	2140497	0.816619219
482667	2140497	0.818597643
482767	2140497	0.820467346
482867	2140497	0.822223159
482967	2140497	0.823860052
483067	2140497	0.825373159
483167	2140497	0.826757794
483267	2140497	0.828009473
483367	2140497	0.82912394
483467	2140497	0.830097176
483567	2140497	0.830925429
483667	2140497	0.831605222
483767	2140497	0.832133374
483867	2140497	0.832507014
483967	2140497	0.832723595
484067	2140497	0.8327809
484167	2140497	0.83267706
484267	2140497	0.832410555
484367	2140497	0.831980223
484467	2140497	0.831385265
484567	2140497	0.830625243
484667	2140497	0.829700084
484767	2140497	0.828610078
484867	2140497	0.827355872
484967	2140497	0.825938466
485067	2140497	0.824359208
485167	2140497	0.822619782
485267	2140497	0.8207222
485367	2140497	0.818668792
485467	2140497	0.816462193
485567	2140497	0.814105326
485667	2140497	0.811601393
485767	2140497	0.808953859
485867	2140497	0.806166434
485967	2140497	0.803243059
486067	2140497	0.80018789
486167	2140497	0.79700528
486267	2140497	0.793699766
486367	2140497	0.790276048
486467	2140497	0.786738978
486567	2140497	0.78309354
486667	2140497	0.779344837
486767	2140497	0.775498074
486867	2140497	0.771558547
486967	2140497	0.767531626
487067	2140497	0.76342274
487167	2140497	0.759237371
487267	2140497	0.754981033
487367	2140497	0.750659267
487467	2140497	0.746277629
487567	2140497	0.741841677
487667	2140497	0.737356965
487767	2140497	0.732829029
487867	2140497	0.728263387
487967	2140497	0.723665521
488067	2140497	0.719040877
488167	2140497	0.714394855
488267	2140497	0.709732804
488367	2140497	0.705060013
488467	2140497	0.700381708
488567	2140497	0.695703045
488667	2140497	0.691029106
488767	2140497	0.686364891
488867	2140497	0.681715315
488967	2140497	0.6770852
489067	2140497	0.672479275
489167	2140497	0.667902163
489267	2140497	0.663358382
489367	2140497	0.658852334
489467	2140497	0.654388302
489567	2140497	0.649970442
489667	2140497	0.645602778
489767	2140497	0.641289192
489867	2140497	0.63703342
489967	2140497	0.632839042
490167	2140497	0.624647968
490267	2140497	0.620657586
490367	2140497	0.616741213
490467	2140497	0.612901538
490567	2140497	0.609141047
490667	2140497	0.60546202
490767	2140497	0.601866524
490867	2140497	0.598356405
490967	2140497	0.594933286
491067	2140497	0.591598564
491167	2140497	0.588353407
491267	2140497	0.585198752
491367	2140497	0.582135305
491467	2140497	0.579163549
491567	2140497	0.576283738
491667	2140497	0.573495909
491767	2140497	0.570799885
491867	2140497	0.568195283
491967	2140497	0.565681524
492067	2140497	0.563257841
492167	2140497	0.560923292
492267	2140497	0.558676768
492367	2140497	0.556517012
492467	2140497	0.554442626
492567	2140497	0.552452086
492667	2140497	0.550543757
492767	2140497	0.548715906
492867	2140497	0.546966715
492967	2140497	0.545294292
493067	2140497	0.543696687
493167	2140497	0.542171904
493267	2140497	0.54071791
493367	2140497	0.539332648
493467	2140497	0.538014046
493567	2140497	0.536760027
493667	2140497	0.535568519
493767	2140497	0.53443746
493867	2140497	0.533364809
493967	2140497	0.532348546
494067	2140497	0.531386688
494167	2140497	0.530477281
494267	2140497	0.529618417
494367	2140497	0.528808227
494467	2140497	0.528044893
494567	2140497	0.527326643
494667	2140497	0.526651757
494767	2140497	0.52601857
494867	2140497	0.525425469
494967	2140497	0.524870896
495067	2140497	0.52435335
495167	2140497	0.523871384
495267	2140497	0.523423608
495367	2140497	0.523008685
495467	2140497	0.522625334
495567	2140497	0.52227233
495667	2140497	0.521948496
495767	2140497	0.521652712
495867	2140497	0.521383908
495967	2140497	0.521141062
496067	2140497	0.520923203
496167	2140497	0.520729406
496267	2140497	0.520558793
496367	2140497	0.52041053
496467	2140497	0.520283829
496567	2140497	0.520177941
496667	2140497	0.520092159
496767	2140497	0.520025815
496867	2140497	0.519978279
496967	2140497	0.519948958
497067	2140497	0.519937294
497167	2140497	0.519942764
497267	2140497	0.519964874
497367	2140497	0.520003165
497467	2140497	0.520057206
497567	2140497	0.520126597
497667	2140497	0.520210962
497767	2140497	0.520309954
497867	2140497	0.520423252
498967	2140497	0.522543545
499067	2140497	0.522811118
499167	2140497	0.523090636
499267	2140497	0.523382027
499367	2140497	0.523685229
499467	2140497	0.524000193
499567	2140497	0.524326879
499667	2140497	0.524665256
499767	2140497	0.525015303
499867	2140497	0.525377007
499967	2140497	0.525750362
500067	2140497	0.526135371
500167	2140497	0.526532042
500267	2140497	0.52694039
500367	2140497	0.527360436
500467	2140497	0.527792204
500567	2140497	0.528235726
500667	2140497	0.528691035
500767	2140497	0.529158171
500867	2140497	0.529637174
500967	2140497	0.530128091
501067	2140497	0.530630968
501167	2140497	0.531145855
501267	2140497	0.531672805
501367	2140497	0.532211871
501467	2140497	0.532763107
501567	2140497	0.53332657
501667	2140497	0.533902316
501767	2140497	0.534490403
501867	2140497	0.535090887
501967	2140497	0.535703826
502067	2140497	0.536329278
502167	2140497	0.536967297
502267	2140497	0.537617942
502367	2140497	0.538281266
502467	2140497	0.538957323
502567	2140497	0.539646167
502667	2140497	0.540347848
480167	2140597	0.748691244
480267	2140597	0.751790225
480367	2140597	0.754901188
480467	2140597	0.758020477
480567	2140597	0.761144263
480667	2140597	0.764268537
480767	2140597	0.767389117
480867	2140597	0.770501651
480967	2140597	0.773601619
481067	2140597	0.776684336
481167	2140597	0.779744961
481267	2140597	0.782778506
481367	2140597	0.785779835
481467	2140597	0.788743686
481567	2140597	0.791664672
481667	2140597	0.794537296
481767	2140597	0.797355967
481867	2140597	0.800115011
481967	2140597	0.802808687
482067	2140597	0.805431208
482167	2140597	0.807976754
482267	2140597	0.810439494
482367	2140597	0.812813606
482467	2140597	0.815093298
482567	2140597	0.817272827
482667	2140597	0.819346527
482767	2140597	0.821308828
482867	2140597	0.823154279
482967	2140597	0.824877575
483067	2140597	0.826473574
483167	2140597	0.827937326
483267	2140597	0.829264094
483367	2140597	0.830449375
483467	2140597	0.831488918
483567	2140597	0.832378753
483667	2140597	0.8331152
483767	2140597	0.833694892
483867	2140597	0.834114791
483967	2140597	0.834372198
484067	2140597	0.83446477
484167	2140597	0.834390528
484267	2140597	0.834147866
484367	2140597	0.833735557
484467	2140597	0.833152757
484567	2140597	0.832399007
484667	2140597	0.831474235
484767	2140597	0.83037875
484867	2140597	0.829113242
484967	2140597	0.827678774
485067	2140597	0.826076774
485167	2140597	0.824309027
485267	2140597	0.822377661
485367	2140597	0.820285139
485467	2140597	0.818034244
485567	2140597	0.81562806
485667	2140597	0.813069965
485767	2140597	0.810363606
485867	2140597	0.807512887
485967	2140597	0.804521954
486067	2140597	0.801395171
486167	2140597	0.798137106
486267	2140597	0.794752516
486367	2140597	0.791246325
486467	2140597	0.787623608
486567	2140597	0.783889577
486667	2140597	0.780049561
486767	2140597	0.776108992
486867	2140597	0.772073389
486967	2140597	0.767948344
487067	2140597	0.763739508
487167	2140597	0.759452576
487267	2140597	0.755093277
487367	2140597	0.750667361
487467	2140597	0.746180587
487567	2140597	0.741638713
487667	2140597	0.737047486
487767	2140597	0.732412636
487867	2140597	0.727739863
487967	2140597	0.72303483
488067	2140597	0.718303159
488167	2140597	0.713550422
488267	2140597	0.708782133
488367	2140597	0.704003745
488467	2140597	0.699220642
488567	2140597	0.694438135
488667	2140597	0.689661456
488767	2140597	0.684895755
488867	2140597	0.68014609
488967	2140597	0.675417427
489067	2140597	0.670714632
489167	2140597	0.666042467
489267	2140597	0.661405582
489367	2140597	0.656808512
489467	2140597	0.65225567
489567	2140597	0.647751338
489667	2140597	0.643299663
489767	2140597	0.638904648
489867	2140597	0.634570146
489967	2140597	0.630299849
490067	2140597	0.626097283
490167	2140597	0.621965796
490267	2140597	0.617908554
490367	2140597	0.613928528
490467	2140597	0.610028487
490567	2140597	0.606210992
490667	2140597	0.602478386
490767	2140597	0.598832786
490867	2140597	0.595276081
490967	2140597	0.591809923
491067	2140597	0.588435724
491167	2140597	0.585154655
491267	2140597	0.581967642
491367	2140597	0.578875369
491467	2140597	0.575878278
491567	2140597	0.572976571
491667	2140597	0.570170221
491767	2140597	0.567458971
491867	2140597	0.564842349
491967	2140597	0.562319673
492067	2140597	0.559890066
492167	2140597	0.557552462
492267	2140597	0.555305626
492367	2140597	0.553148163
492467	2140597	0.551078536
492567	2140597	0.549095075
492667	2140597	0.547195998
492767	2140597	0.545379423
492867	2140597	0.54364338
492967	2140597	0.54198583
493067	2140597	0.540404677
493167	2140597	0.538897779
493267	2140597	0.537462963
493367	2140597	0.536098033
493467	2140597	0.534800787
493567	2140597	0.533569022
493667	2140597	0.532400543
493767	2140597	0.531293174
493867	2140597	0.530244764
493967	2140597	0.529253192
494067	2140597	0.528316374
494167	2140597	0.527432271
494267	2140597	0.526598886
494367	2140597	0.525814275
494467	2140597	0.525076546
494567	2140597	0.524383861
494667	2140597	0.523734439
494767	2140597	0.523126559
494867	2140597	0.522558556
494967	2140597	0.522028829
495067	2140597	0.521535833
495167	2140597	0.521078084
495267	2140597	0.52065416
495367	2140597	0.520262694
495467	2140597	0.519902379
495567	2140597	0.519571967
495667	2140597	0.519270263
495767	2140597	0.51899613
495867	2140597	0.518748483
495967	2140597	0.518526289
496067	2140597	0.518328568
496167	2140597	0.518154389
496267	2140597	0.518002867
496367	2140597	0.517873166
496467	2140597	0.517764496
496567	2140597	0.517676106
496667	2140597	0.517607292
496767	2140597	0.517557388
496867	2140597	0.517525768
496967	2140597	0.517511842
497067	2140597	0.517515058
497167	2140597	0.517534898
497267	2140597	0.517570878
497367	2140597	0.517622545
497467	2140597	0.517689476
497567	2140597	0.517771279
497667	2140597	0.517867589
497767	2140597	0.517978068
498967	2140597	0.520317668
499067	2140597	0.520591765
499167	2140597	0.520877506
499267	2140597	0.521174828
499367	2140597	0.521483684
499467	2140597	0.521804033
499567	2140597	0.522135848
499667	2140597	0.522479108
499767	2140597	0.522833804
499867	2140597	0.523199934
499967	2140597	0.523577502
500067	2140597	0.523966521
500167	2140597	0.52436701
500267	2140597	0.524778994
500367	2140597	0.525202503
500467	2140597	0.525637573
500567	2140597	0.526084243
500667	2140597	0.526542558
500767	2140597	0.527012566
500867	2140597	0.527494316
500967	2140597	0.527987864
501067	2140597	0.528493264
501167	2140597	0.529010576
501267	2140597	0.529539859
501367	2140597	0.530081175
501467	2140597	0.530634587
501567	2140597	0.531200158
501667	2140597	0.531777951
501767	2140597	0.532368032
501867	2140597	0.532970465
501967	2140597	0.533585313
502067	2140597	0.534212639
502167	2140597	0.534852508
502267	2140597	0.53550498
502367	2140597	0.536170117
502467	2140597	0.536847978
502567	2140597	0.537538621
480167	2140697	0.746870917
480267	2140697	0.750059358
480367	2140697	0.753262103
480467	2140697	0.756475421
480567	2140697	0.759695393
480667	2140697	0.762917913
480767	2140697	0.766138688
480867	2140697	0.769353241
480967	2140697	0.772556915
481067	2140697	0.775744874
481167	2140697	0.778912115
481267	2140697	0.78205347
481367	2140697	0.785163616
481467	2140697	0.788237086
481567	2140697	0.791268276
481667	2140697	0.794251461
481767	2140697	0.79718081
481867	2140697	0.800050397
481967	2140697	0.802854219
482067	2140697	0.805586216
482167	2140697	0.808240289
482267	2140697	0.810810319
482367	2140697	0.813290189
482467	2140697	0.815673811
482567	2140697	0.81795514
482667	2140697	0.820128207
482767	2140697	0.822187141
482867	2140697	0.82412619
482967	2140697	0.825939752
483067	2140697	0.827622396
483167	2140697	0.82916889
483267	2140697	0.830574222
483367	2140697	0.831833627
483467	2140697	0.832942609
483567	2140697	0.833896962
483667	2140697	0.83469279
483767	2140697	0.835326527
483867	2140697	0.835794956
483967	2140697	0.836095219
484067	2140697	0.836224837
484167	2140697	0.836181714
484267	2140697	0.835964153
484367	2140697	0.835570858
484467	2140697	0.83500094
484567	2140697	0.83425392
484667	2140697	0.833329726
484767	2140697	0.832228693
484867	2140697	0.830951558
484967	2140697	0.829499451
485067	2140697	0.827873889
485167	2140697	0.826076766
485267	2140697	0.824110338
485367	2140697	0.821977212
485467	2140697	0.819680327
485567	2140697	0.817222946
485667	2140697	0.814608629
485767	2140697	0.811841223
485867	2140697	0.808924841
485967	2140697	0.805863842
486067	2140697	0.802662815
486167	2140697	0.799326557
486267	2140697	0.795860057
486367	2140697	0.792268476
486467	2140697	0.788557125
486567	2140697	0.784731456
486667	2140697	0.780797035
486767	2140697	0.776759531
486867	2140697	0.772624699
486967	2140697	0.768398362
487067	2140697	0.764086401
487167	2140697	0.759694734
487267	2140697	0.755229313
487367	2140697	0.750696101
487467	2140697	0.746101068
487567	2140697	0.741450179
487667	2140697	0.736749381
487767	2140697	0.732004597
487867	2140697	0.727221717
487967	2140697	0.72240659
488067	2140697	0.717565016
488167	2140697	0.71270274
488267	2140697	0.707825445
488367	2140697	0.70293875
488467	2140697	0.698048199
488567	2140697	0.693159261
488667	2140697	0.68827732
488767	2140697	0.683407674
488867	2140697	0.678555531
488967	2140697	0.673725998
489067	2140697	0.668924085
489167	2140697	0.664154691
489267	2140697	0.659422605
489367	2140697	0.654732496
489467	2140697	0.650088908
489567	2140697	0.645496255
489667	2140697	0.640958811
489767	2140697	0.636480705
489867	2140697	0.632065909
489967	2140697	0.627718236
490067	2140697	0.623441324
490167	2140697	0.619238629
490267	2140697	0.615113419
490367	2140697	0.61106876
490467	2140697	0.607107508
490567	2140697	0.603232303
490667	2140697	0.599445554
490767	2140697	0.595749436
490867	2140697	0.592145882
490967	2140697	0.588636577
491067	2140697	0.58522295
491167	2140697	0.581906176
491267	2140697	0.578687169
491367	2140697	0.575566588
491467	2140697	0.572544832
491567	2140697	0.569622048
491667	2140697	0.566798137
491767	2140697	0.564072758
491867	2140697	0.561445339
491967	2140697	0.55891509
492067	2140697	0.55648101
492167	2140697	0.554141903
492267	2140697	0.551896395
492367	2140697	0.549742943
492467	2140697	0.547679857
492567	2140697	0.545705313
492667	2140697	0.543817368
492767	2140697	0.542013979
492867	2140697	0.540293018
492967	2140697	0.538652286
493067	2140697	0.53708953
493167	2140697	0.535602454
493267	2140697	0.534188737
493367	2140697	0.532846039
493467	2140697	0.531572018
493567	2140697	0.530364339
493667	2140697	0.52922068
493767	2140697	0.528138746
493867	2140697	0.527116272
493967	2140697	0.526151031
494067	2140697	0.525240841
494167	2140697	0.524383568
494267	2140697	0.523577132
494367	2140697	0.522819508
494467	2140697	0.522108731
494567	2140697	0.521442897
494667	2140697	0.520820164
494767	2140697	0.520238754
494867	2140697	0.519696955
494967	2140697	0.519193117
495067	2140697	0.518725657
495167	2140697	0.518293055
495267	2140697	0.517893856
495367	2140697	0.517526666
495467	2140697	0.517190155
495567	2140697	0.516883051
495667	2140697	0.516604145
495767	2140697	0.516352282
495867	2140697	0.516126366
495967	2140697	0.515925354
496067	2140697	0.51574826
496167	2140697	0.515594145
496267	2140697	0.515462123
496367	2140697	0.515351355
496467	2140697	0.515261051
496567	2140697	0.515190462
496667	2140697	0.515138885
496767	2140697	0.515105659
496867	2140697	0.515090163
496967	2140697	0.515091813
497067	2140697	0.515110064
497167	2140697	0.515144405
497267	2140697	0.515194359
497367	2140697	0.515259484
497467	2140697	0.515339366
497567	2140697	0.515433623
497667	2140697	0.5155419
497767	2140697	0.51566387
498967	2140697	0.518108462
499067	2140697	0.518388933
499167	2140697	0.51868074
499267	2140697	0.518983833
499367	2140697	0.519298174
499467	2140697	0.519623737
499567	2140697	0.519960503
499667	2140697	0.520308467
499767	2140697	0.520667628
499867	2140697	0.521037995
499967	2140697	0.521419585
500067	2140697	0.521812422
500167	2140697	0.522216535
500267	2140697	0.522631959
500367	2140697	0.523058735
500467	2140697	0.52349691
500567	2140697	0.523946531
500667	2140697	0.524407654
500767	2140697	0.524880335
500867	2140697	0.525364635
500967	2140697	0.525860617
501067	2140697	0.526368344
501167	2140697	0.526887886
501267	2140697	0.527419309
501367	2140697	0.527962684
501467	2140697	0.528518081
501567	2140697	0.529085571
501667	2140697	0.529665226
501767	2140697	0.530257118
501867	2140697	0.530861317
501967	2140697	0.531477895
502067	2140697	0.532106922
502167	2140697	0.532748466
502267	2140697	0.533402596
502367	2140697	0.534069379
502467	2140697	0.534748879
502567	2140697	0.535441162
480267	2140797	0.748276754
480367	2140797	0.751573249
480467	2140797	0.754882722
480567	2140797	0.758201169
480667	2140797	0.761524385
480767	2140797	0.764847965
480867	2140797	0.768167308
480967	2140797	0.771477616
481067	2140797	0.774773902
481167	2140797	0.778050996
481267	2140797	0.781303546
481367	2140797	0.784526033
481467	2140797	0.78771278
481667	2140797	0.793955607
481767	2140797	0.79699964
481867	2140797	0.799983869
481967	2140797	0.802902017
482067	2140797	0.805747737
482167	2140797	0.808514635
482267	2140797	0.811196288
482367	2140797	0.813786269
482467	2140797	0.816278172
482567	2140797	0.818665635
482667	2140797	0.820942366
482767	2140797	0.823102172
482867	2140797	0.825138982
482967	2140797	0.827046877
483067	2140797	0.828820118
483167	2140797	0.830453168
483267	2140797	0.831940726
483367	2140797	0.833277746
483467	2140797	0.834459467
483567	2140797	0.835481431
483667	2140797	0.836339514
483767	2140797	0.837029935
483867	2140797	0.837549285
483967	2140797	0.837894539
484067	2140797	0.838063069
484167	2140797	0.83805266
484267	2140797	0.837861516
484367	2140797	0.837488269
484467	2140797	0.836931985
484567	2140797	0.836192162
484667	2140797	0.835268733
484767	2140797	0.834162062
484867	2140797	0.832872936
484967	2140797	0.831402564
485067	2140797	0.82975256
485167	2140797	0.827924935
485267	2140797	0.825922083
485367	2140797	0.823746767
485467	2140797	0.8214021
485567	2140797	0.818891529
485667	2140797	0.816218818
485767	2140797	0.813388024
485867	2140797	0.810403484
485967	2140797	0.807269786
486067	2140797	0.803991759
486167	2140797	0.800574441
486267	2140797	0.797023069
486367	2140797	0.793343053
486467	2140797	0.789539957
486567	2140797	0.785619481
486667	2140797	0.781587445
486767	2140797	0.777449764
486867	2140797	0.773212439
486967	2140797	0.768881536
487067	2140797	0.764463174
487167	2140797	0.759963505
487267	2140797	0.755388707
487367	2140797	0.750744969
487467	2140797	0.746038477
487567	2140797	0.741275407
487667	2140797	0.736461911
487767	2140797	0.731604112
487867	2140797	0.726708094
487967	2140797	0.721779892
488067	2140797	0.716825488
488167	2140797	0.711850804
488267	2140797	0.706861696
488367	2140797	0.701863947
488467	2140797	0.696863265
488567	2140797	0.691865275
488667	2140797	0.686875518
488767	2140797	0.681899443
488867	2140797	0.676942404
488967	2140797	0.672009656
489067	2140797	0.667106351
489167	2140797	0.662237529
489267	2140797	0.657408119
489367	2140797	0.652622926
489467	2140797	0.647886633
489567	2140797	0.643203785
489667	2140797	0.63857879
489767	2140797	0.634015905
489867	2140797	0.629519231
489967	2140797	0.625092701
490067	2140797	0.620740075
490167	2140797	0.616464923
490267	2140797	0.612270621
490367	2140797	0.608160337
490467	2140797	0.60413702
490567	2140797	0.600203394
490667	2140797	0.596361942
490767	2140797	0.5926149
490867	2140797	0.588964252
490967	2140797	0.585411716
491067	2140797	0.581958743
491167	2140797	0.578606511
491267	2140797	0.575355924
491367	2140797	0.572207612
491467	2140797	0.56916193
491567	2140797	0.566218964
491667	2140797	0.563378538
491767	2140797	0.560640219
491867	2140797	0.558003328
491967	2140797	0.555466954
492067	2140797	0.553029965
492167	2140797	0.550691023
492267	2140797	0.548448599
492367	2140797	0.546300995
492467	2140797	0.544246354
492567	2140797	0.542282682
492667	2140797	0.540407867
492767	2140797	0.538619693
492867	2140797	0.53691586
492967	2140797	0.535293998
493067	2140797	0.533751689
493167	2140797	0.532286473
493267	2140797	0.53089587
493367	2140797	0.52957739
493467	2140797	0.528328545
493567	2140797	0.527146859
493667	2140797	0.526029881
493767	2140797	0.524975189
493867	2140797	0.523980402
493967	2140797	0.523043184
494067	2140797	0.522161252
494167	2140797	0.521332377
494267	2140797	0.520554391
494367	2140797	0.51982519
494467	2140797	0.519142736
494567	2140797	0.518505056
494667	2140797	0.51791025
494767	2140797	0.517356485
494867	2140797	0.516841998
494967	2140797	0.516365097
495067	2140797	0.515924159
495167	2140797	0.515517631
495267	2140797	0.515144025
495367	2140797	0.514801924
495467	2140797	0.514489973
495567	2140797	0.514206883
495667	2140797	0.513951427
495767	2140797	0.513722438
495867	2140797	0.513518811
495967	2140797	0.513339494
496067	2140797	0.513183495
496167	2140797	0.513049872
496267	2140797	0.512937738
496367	2140797	0.512846253
496467	2140797	0.512774628
496567	2140797	0.512722119
496667	2140797	0.512688027
496767	2140797	0.512671696
496867	2140797	0.51267251
496967	2140797	0.512689894
497067	2140797	0.512723311
497167	2140797	0.512772258
497267	2140797	0.51283627
497367	2140797	0.512914913
497467	2140797	0.513007784
497567	2140797	0.513114513
497667	2140797	0.513234756
498967	2140797	0.515916521
499067	2140797	0.5162032
499167	2140797	0.5165009
499267	2140797	0.516809584
499367	2140797	0.517129227
499467	2140797	0.517459813
499567	2140797	0.517801339
499667	2140797	0.518153809
499767	2140797	0.518517235
499867	2140797	0.518891638
499967	2140797	0.519277046
500067	2140797	0.519673494
500167	2140797	0.520081022
500267	2140797	0.520499678
500367	2140797	0.520929511
500467	2140797	0.521370579
500567	2140797	0.521822941
500667	2140797	0.522286661
500767	2140797	0.522761807
500867	2140797	0.523248447
500967	2140797	0.523746654
501067	2140797	0.524256503
501167	2140797	0.524778068
501267	2140797	0.525311427
501367	2140797	0.525856659
501467	2140797	0.526413842
501567	2140797	0.526983054
501667	2140797	0.527564376
501767	2140797	0.528157886
501867	2140797	0.528763663
501967	2140797	0.529381784
502067	2140797	0.530012326
502167	2140797	0.530655366
502267	2140797	0.531310976
502367	2140797	0.531979231
502467	2140797	0.532660201
480167	2140897	0.743066387
480267	2140897	0.746439171
480367	2140897	0.749831381
480467	2140897	0.753239143
480567	2140897	0.756658368
480667	2140897	0.760084755
480767	2140897	0.763513787
480867	2140897	0.766940738
480967	2140897	0.77036067
481067	2140897	0.773768439
481167	2140897	0.777158704
481267	2140897	0.780525927
481367	2140897	0.783864388
481467	2140897	0.78716819
481667	2140897	0.793647425
481767	2140897	0.796810301
481867	2140897	0.799913436
481967	2140897	0.802950264
482067	2140897	0.805914137
482167	2140897	0.808798349
482267	2140897	0.811596158
482367	2140897	0.814300806
482467	2140897	0.816905554
482567	2140897	0.819403698
482667	2140897	0.821788607
482767	2140897	0.824053742
482867	2140897	0.826192693
482967	2140897	0.828199204
483067	2140897	0.830067202
483167	2140897	0.831790831
483267	2140897	0.833364475
483367	2140897	0.834782789
483467	2140897	0.836040728
483567	2140897	0.837133567
483667	2140897	0.838056932
483767	2140897	0.838806818
483867	2140897	0.839379608
483967	2140897	0.839772098
484067	2140897	0.839981503
484167	2140897	0.840005479
484267	2140897	0.839842128
484367	2140897	0.839490007
484467	2140897	0.838948132
484567	2140897	0.838215982
484667	2140897	0.837293496
484767	2140897	0.836181071
484867	2140897	0.834879555
484967	2140897	0.833390238
485067	2140897	0.831714842
485167	2140897	0.829855508
485267	2140897	0.827814779
485367	2140897	0.825595588
485467	2140897	0.823201233
485567	2140897	0.820635366
485667	2140897	0.817901963
485767	2140897	0.815005313
485867	2140897	0.811949987
485967	2140897	0.808740824
486067	2140897	0.805382903
486167	2140897	0.801881523
486267	2140897	0.798242182
486367	2140897	0.794470554
486467	2140897	0.790572469
486567	2140897	0.786553893
486667	2140897	0.782420906
486767	2140897	0.778179687
486867	2140897	0.773836492
486967	2140897	0.769397641
487067	2140897	0.764869499
487167	2140897	0.760258463
487267	2140897	0.755570946
487367	2140897	0.750813368
487467	2140897	0.745992138
487567	2140897	0.741113648
487667	2140897	0.736184263
487767	2140897	0.731210308
487867	2140897	0.726198063
487967	2140897	0.721153755
488067	2140897	0.716083551
488167	2140897	0.710993551
488267	2140897	0.705889783
488367	2140897	0.700778201
488467	2140897	0.695664673
488567	2140897	0.690554987
488667	2140897	0.685454835
488767	2140897	0.680369821
488867	2140897	0.675305448
488967	2140897	0.670267117
489067	2140897	0.665260124
489167	2140897	0.660289654
489267	2140897	0.655360776
489367	2140897	0.650478436
489467	2140897	0.645647454
489567	2140897	0.640872515
489667	2140897	0.636158163
489767	2140897	0.631508788
489867	2140897	0.626928625
489967	2140897	0.622421737
490067	2140897	0.617992007
490167	2140897	0.613643129
490267	2140897	0.609378593
490367	2140897	0.605201676
490467	2140897	0.60111543
490567	2140897	0.597122666
490667	2140897	0.593225951
490767	2140897	0.589427589
490867	2140897	0.585729615
490967	2140897	0.582133788
491067	2140897	0.578641582
491167	2140897	0.575254183
491267	2140897	0.571972482
491367	2140897	0.568797079
491467	2140897	0.565728283
491567	2140897	0.562766113
491667	2140897	0.559910309
491767	2140897	0.557160338
491867	2140897	0.554515406
491967	2140897	0.551974471
492067	2140897	0.549536255
492167	2140897	0.547199266
492267	2140897	0.544961812
492367	2140897	0.542822019
492467	2140897	0.540777853
492567	2140897	0.538827139
492667	2140897	0.536967578
492767	2140897	0.535196768
492867	2140897	0.533512227
492967	2140897	0.531911403
493067	2140897	0.530391698
493167	2140897	0.528950482
493267	2140897	0.527585106
493367	2140897	0.526292921
493467	2140897	0.525071284
493567	2140897	0.523917576
493667	2140897	0.522829206
493767	2140897	0.521803626
493867	2140897	0.520838334
493967	2140897	0.51993088
494067	2140897	0.519078878
494167	2140897	0.518280004
494267	2140897	0.517532001
494367	2140897	0.516832685
494467	2140897	0.516179943
494567	2140897	0.515571738
494667	2140897	0.515006109
494767	2140897	0.514481169
494867	2140897	0.513995108
494967	2140897	0.513546191
495067	2140897	0.513132758
495167	2140897	0.512753222
495267	2140897	0.51240607
495367	2140897	0.512089857
495467	2140897	0.51180321
495567	2140897	0.511544823
495667	2140897	0.511313454
495767	2140897	0.511107926
495867	2140897	0.510927126
495967	2140897	0.510769996
496067	2140897	0.510635539
496167	2140897	0.510522814
496267	2140897	0.510430932
496367	2140897	0.510359057
496467	2140897	0.510306402
496567	2140897	0.510272229
496667	2140897	0.510255843
496767	2140897	0.510256597
496867	2140897	0.510273883
496967	2140897	0.510307134
497067	2140897	0.510355824
497167	2140897	0.51041946
497267	2140897	0.510497587
497367	2140897	0.510589783
497467	2140897	0.510695658
497567	2140897	0.510814854
498867	2140897	0.513460483
498967	2140897	0.513742449
499067	2140897	0.514035151
499167	2140897	0.514338552
499267	2140897	0.51465263
499367	2140897	0.514977372
499467	2140897	0.515312777
499567	2140897	0.515658853
499667	2140897	0.516015616
499767	2140897	0.516383091
499867	2140897	0.516761312
499967	2140897	0.517150318
500067	2140897	0.517550156
500167	2140897	0.517960878
500267	2140897	0.518382541
500367	2140897	0.518815208
500467	2140897	0.519258946
500567	2140897	0.519713825
500667	2140897	0.52017992
500767	2140897	0.520657307
500867	2140897	0.521146067
500967	2140897	0.521646281
501067	2140897	0.522158032
501167	2140897	0.522681405
501267	2140897	0.523216487
501367	2140897	0.523763363
501467	2140897	0.524322122
501567	2140897	0.52489285
501667	2140897	0.525475634
501767	2140897	0.526070561
501867	2140897	0.526677717
