x	y	error_coe_com_tot
491267	2145897	0.870957483
491367	2145897	0.874422257
491467	2145897	0.878100002
491567	2145897	0.881991043
491667	2145897	0.886092392
491767	2145897	0.890398172
491867	2145897	0.89490018
491967	2145897	0.899588529
492067	2145897	0.904452281
492167	2145897	0.909480012
492267	2145897	0.91466027
492367	2145897	0.919981933
492467	2145897	0.925434442
492567	2145897	0.931007954
492667	2145897	0.936693413
492767	2145897	0.942482571
492867	2145897	0.948367967
492967	2145897	0.954342884
493067	2145897	0.960401297
493167	2145897	0.966537809
493267	2145897	0.972747585
493367	2145897	0.979026294
493467	2145897	0.985370053
493567	2145897	0.991775369
493667	2145897	0.998239098
493767	2145897	1.0047584
493867	2145897	1.0113307
493967	2145897	1.017953661
494067	2145897	1.02462515
494167	2145897	1.031343215
494267	2145897	1.038106066
494367	2145897	1.044912052
494467	2145897	1.051759648
494567	2145897	1.058647439
494667	2145897	1.06557411
494767	2145897	1.072538432
494867	2145897	1.079539253
494967	2145897	1.086575495
495067	2145897	1.093646141
495167	2145897	1.10075023
495267	2145897	1.107886854
495367	2145897	1.11505515
495467	2145897	1.1222543
495567	2145897	1.129483524
495667	2145897	1.136742074
495767	2145897	1.14402924
495867	2145897	1.151344337
495967	2145897	1.158686712
496067	2145897	1.166055734
479567	2145997	0.739908418
479667	2145997	0.733799976
479767	2145997	0.727807146
479867	2145997	0.721937671
479967	2145997	0.716199894
480067	2145997	0.710602808
480167	2145997	0.705156093
480267	2145997	0.699870163
480367	2145997	0.694756208
480467	2145997	0.689826229
480567	2145997	0.685093071
480667	2145997	0.680570443
480767	2145997	0.676272919
480867	2145997	0.672215921
480967	2145997	0.668415668
481067	2145997	0.664889083
481167	2145997	0.66165365
481267	2145997	0.658727193
481367	2145997	0.656127585
481467	2145997	0.653872353
481567	2145997	0.651978168
481667	2145997	0.650460232
481767	2145997	0.649331542
481867	2145997	0.648602052
481967	2145997	0.648277777
482067	2145997	0.648359868
482167	2145997	0.648843735
482267	2145997	0.649718294
482367	2145997	0.650965425
482467	2145997	0.652559714
482567	2145997	0.654468545
482667	2145997	0.656652584
482767	2145997	0.659066651
482867	2145997	0.66166099
482967	2145997	0.664382879
483067	2145997	0.667178592
483167	2145997	0.669995666
483267	2145997	0.672785491
483367	2145997	0.675506156
483467	2145997	0.6781253
483567	2145997	0.680622226
483667	2145997	0.68298749
483767	2145997	0.685216744
483867	2145997	0.687295074
483967	2145997	0.689174801
484067	2145997	0.69077435
484167	2145997	0.692046588
484267	2145997	0.693078868
484367	2145997	0.694072068
484467	2145997	0.695212351
484567	2145997	0.696597039
484667	2145997	0.698243383
484767	2145997	0.700123629
484867	2145997	0.702193424
484967	2145997	0.704407919
485067	2145997	0.706728834
485167	2145997	0.709126405
485267	2145997	0.711578954
485367	2145997	0.714071544
485467	2145997	0.716594491
485567	2145997	0.719142027
485667	2145997	0.7217112
485767	2145997	0.724301023
485867	2145997	0.726911832
485967	2145997	0.729544809
486067	2145997	0.732201628
486167	2145997	0.7348842
486267	2145997	0.737594483
486367	2145997	0.74033434
486467	2145997	0.743105432
486567	2145997	0.745909136
486667	2145997	0.74874648
486767	2145997	0.751618082
486867	2145997	0.754524105
486967	2145997	0.757464206
487067	2145997	0.760437495
487167	2145997	0.763442492
487267	2145997	0.766477081
487367	2145997	0.769538472
487467	2145997	0.772623155
487567	2145997	0.775726871
487667	2145997	0.778844575
487767	2145997	0.781970423
487867	2145997	0.78509776
487967	2145997	0.788219142
488067	2145997	0.791326382
488167	2145997	0.794410629
488267	2145997	0.797462499
488367	2145997	0.800472259
488467	2145997	0.803430061
488567	2145997	0.806326252
488667	2145997	0.80915172
488767	2145997	0.811898296
488867	2145997	0.814559166
488967	2145997	0.817129273
489067	2145997	0.819605673
489167	2145997	0.821987812
489267	2145997	0.824277691
489367	2145997	0.826479911
489467	2145997	0.828601594
489567	2145997	0.830652196
489667	2145997	0.832643246
489767	2145997	0.834588034
489867	2145997	0.836501289
489967	2145997	0.83839887
490067	2145997	0.840297496
490167	2145997	0.842214509
490267	2145997	0.844167679
490367	2145997	0.846175036
490467	2145997	0.848254714
490567	2145997	0.850424779
490667	2145997	0.852703034
490767	2145997	0.85510677
490867	2145997	0.857652457
490967	2145997	0.860355379
491067	2145997	0.863229218
491167	2145997	0.866285628
491267	2145997	0.869533844
491367	2145997	0.872980366
491467	2145997	0.876628784
491567	2145997	0.88047976
491667	2145997	0.884531185
491767	2145997	0.888778494
491867	2145997	0.893215084
491967	2145997	0.897832801
492067	2145997	0.902622431
492167	2145997	0.907574157
492267	2145997	0.912677948
492367	2145997	0.917923877
492467	2145997	0.923302347
492567	2145997	0.928804255
492667	2145997	0.934421087
492767	2145997	0.940144966
492867	2145997	0.945968661
492967	2145997	0.951885576
493067	2145997	0.95788972
493167	2145997	0.963975661
493267	2145997	0.970138484
493367	2145997	0.976373746
493467	2145997	0.982677423
493567	2145997	0.989045874
493667	2145997	0.995475794
493767	2145997	1.00196418
493867	2145997	1.008508299
493967	2145997	1.015105653
494067	2145997	1.021753956
494167	2145997	1.02845111
494267	2145997	1.035195183
494367	2145997	1.041984391
494467	2145997	1.048817083
494567	2145997	1.055691724
494667	2145997	1.062606886
494767	2145997	1.069561237
494867	2145997	1.076553526
494967	2145997	1.083582581
495067	2145997	1.090647298
495167	2145997	1.097746638
495267	2145997	1.104879614
495367	2145997	1.112045295
495467	2145997	1.119242795
495567	2145997	1.126471271
495667	2145997	1.133729919
495767	2145997	1.141017972
495867	2145997	1.148334697
479567	2146097	0.733489796
479667	2146097	0.727265045
479767	2146097	0.721152428
479867	2146097	0.71515971
479967	2146097	0.709295295
480067	2146097	0.70356828
480167	2146097	0.697988504
480267	2146097	0.692566608
480367	2146097	0.687314091
480467	2146097	0.682243362
480567	2146097	0.677367793
480667	2146097	0.672701763
480767	2146097	0.668260687
480867	2146097	0.664061024
480967	2146097	0.660120259
481067	2146097	0.656456841
481167	2146097	0.653090065
481267	2146097	0.650039875
481367	2146097	0.647326577
481467	2146097	0.644970432
481567	2146097	0.642991109
481667	2146097	0.64140699
481767	2146097	0.640234309
481867	2146097	0.63948614
481967	2146097	0.639171271
482067	2146097	0.639293003
482167	2146097	0.639847972
482267	2146097	0.640825088
482367	2146097	0.642204708
482467	2146097	0.643958145
482567	2146097	0.646047609
482667	2146097	0.648426606
482767	2146097	0.651040816
482867	2146097	0.653829381
482967	2146097	0.656726572
483067	2146097	0.659663754
483167	2146097	0.662571653
483267	2146097	0.665382988
483367	2146097	0.668035644
483467	2146097	0.670476568
483567	2146097	0.672666496
483667	2146097	0.67458514
483767	2146097	0.676235583
483867	2146097	0.677645942
483967	2146097	0.678867736
484067	2146097	0.679975148
484167	2146097	0.681069182
484267	2146097	0.682273517
484367	2146097	0.683702467
484467	2146097	0.685419612
484567	2146097	0.687425367
484667	2146097	0.689676123
484767	2146097	0.692111436
484867	2146097	0.694673141
484967	2146097	0.697314085
485067	2146097	0.69999995
485167	2146097	0.702707817
485267	2146097	0.705423718
485367	2146097	0.708140229
485467	2146097	0.710854477
485567	2146097	0.713566626
485667	2146097	0.716278785
485767	2146097	0.718994221
485867	2146097	0.72171683
485967	2146097	0.724450762
486067	2146097	0.727200172
486167	2146097	0.729969052
486267	2146097	0.732761109
486367	2146097	0.735579691
486467	2146097	0.738427726
486567	2146097	0.741307679
486667	2146097	0.744221515
486767	2146097	0.747170671
486867	2146097	0.750156017
486967	2146097	0.75317783
487067	2146097	0.756235753
487167	2146097	0.759328759
487267	2146097	0.762455106
487367	2146097	0.765612296
487467	2146097	0.768797023
487567	2146097	0.772005134
487667	2146097	0.775231577
487767	2146097	0.778470371
487867	2146097	0.781714586
487967	2146097	0.784956331
488067	2146097	0.788186792
488167	2146097	0.791396296
488267	2146097	0.79457443
488367	2146097	0.797710236
488467	2146097	0.800792464
488567	2146097	0.803809921
488667	2146097	0.806751894
488767	2146097	0.809608628
488867	2146097	0.812371855
488967	2146097	0.815035303
489067	2146097	0.817595164
489167	2146097	0.820050443
489267	2146097	0.822403173
489367	2146097	0.82465845
489467	2146097	0.826824302
489567	2146097	0.828911417
489667	2146097	0.830932759
489767	2146097	0.832903135
489867	2146097	0.834838757
489967	2146097	0.836756826
490067	2146097	0.838675182
490167	2146097	0.840612006
490267	2146097	0.842585588
490367	2146097	0.844614132
490467	2146097	0.846715596
490567	2146097	0.848907531
490667	2146097	0.85120691
490767	2146097	0.853629927
490867	2146097	0.856191755
490967	2146097	0.85890627
491067	2146097	0.861785756
491167	2146097	0.864840596
491267	2146097	0.868079004
491367	2146097	0.871506817
491467	2146097	0.875127387
491567	2146097	0.878941583
491667	2146097	0.882947922
491767	2146097	0.887142809
491867	2146097	0.891520858
491967	2146097	0.896075268
492067	2146097	0.900798211
492167	2146097	0.905681196
492267	2146097	0.910715406
492367	2146097	0.915891964
492467	2146097	0.921202155
492567	2146097	0.926637583
492667	2146097	0.932190278
492767	2146097	0.93785276
492867	2146097	0.943618074
492967	2146097	0.949479796
493067	2146097	0.95543202
493167	2146097	0.961469336
493267	2146097	0.967586802
493367	2146097	0.973779906
493467	2146097	0.980044531
493567	2146097	0.986376922
493667	2146097	0.992773649
493767	2146097	0.999231577
493867	2146097	1.005747836
493967	2146097	1.012319791
494067	2146097	1.018945023
494167	2146097	1.0256213
494267	2146097	1.032346564
494367	2146097	1.039118908
494467	2146097	1.045936565
494567	2146097	1.05279789
494667	2146097	1.059701348
494767	2146097	1.066645507
494867	2146097	1.073629024
494967	2146097	1.080650638
495067	2146097	1.087709162
495167	2146097	1.094803476
495267	2146097	1.101932524
495367	2146097	1.109095303
495467	2146097	1.116290862
495567	2146097	1.123518299
495667	2146097	1.130776752
479567	2146197	0.727183457
479667	2146197	0.720840712
479767	2146197	0.714606229
479867	2146197	0.708487752
479967	2146197	0.702493692
480067	2146197	0.696633192
480167	2146197	0.69091619
480267	2146197	0.68535349
480367	2146197	0.679956828
480467	2146197	0.674738952
480567	2146197	0.669713691
480667	2146197	0.664896027
480767	2146197	0.660302157
480867	2146197	0.655949539
480967	2146197	0.651856908
481067	2146197	0.648044265
481167	2146197	0.644532793
481267	2146197	0.641344709
481367	2146197	0.638502997
481467	2146197	0.636031013
481567	2146197	0.633951918
481667	2146197	0.632287909
481767	2146197	0.631059237
481867	2146197	0.630282999
481967	2146197	0.629971738
482067	2146197	0.63013191
482167	2146197	0.63076231
482267	2146197	0.631852613
482367	2146197	0.633382167
482467	2146197	0.635319204
482567	2146197	0.637620584
482667	2146197	0.640232129
482767	2146197	0.643089524
482867	2146197	0.646119721
482967	2146197	0.649242678
483067	2146197	0.652373356
483167	2146197	0.655423897
483267	2146197	0.658306122
483367	2146197	0.660934742
483467	2146197	0.663232061
483567	2146197	0.665135445
483667	2146197	0.666609102
483767	2146197	0.66766124
483867	2146197	0.668364931
483967	2146197	0.668874058
484067	2146197	0.669415548
484167	2146197	0.670238606
484267	2146197	0.671531458
484367	2146197	0.67335918
484467	2146197	0.675667642
484567	2146197	0.678337356
484667	2146197	0.681239376
484767	2146197	0.684266833
484867	2146197	0.687343722
484967	2146197	0.690421756
485067	2146197	0.693473567
485167	2146197	0.69648614
485267	2146197	0.699455719
485367	2146197	0.702384217
485467	2146197	0.705276822
485567	2146197	0.708140446
485667	2146197	0.710982752
485767	2146197	0.713811556
485867	2146197	0.716634466
485967	2146197	0.719458669
486067	2146197	0.722290817
486167	2146197	0.725136964
486267	2146197	0.728002541
486367	2146197	0.730892345
486467	2146197	0.733810535
486567	2146197	0.736760631
486667	2146197	0.739745516
486767	2146197	0.742767424
486867	2146197	0.745827928
486967	2146197	0.748927922
487067	2146197	0.752067593
487167	2146197	0.755246384
487267	2146197	0.758462955
487367	2146197	0.761715132
487467	2146197	0.764999852
487567	2146197	0.768313107
487667	2146197	0.771649882
487767	2146197	0.775004102
487867	2146197	0.778368582
487967	2146197	0.781734999
488067	2146197	0.785093893
488167	2146197	0.788434711
488267	2146197	0.791745907
488367	2146197	0.795015126
488467	2146197	0.79822948
488567	2146197	0.801375933
488667	2146197	0.804441801
488767	2146197	0.807415345
488867	2146197	0.810286432
488967	2146197	0.813047207
489067	2146197	0.815692704
489167	2146197	0.818221318
489267	2146197	0.820635076
489367	2146197	0.822939673
489467	2146197	0.825144264
489567	2146197	0.82726106
489667	2146197	0.829304792
489767	2146197	0.83129211
489867	2146197	0.833240992
489967	2146197	0.835170215
490067	2146197	0.837098913
490167	2146197	0.839046224
490267	2146197	0.841031033
490367	2146197	0.843071777
490467	2146197	0.84518629
490567	2146197	0.847391679
490667	2146197	0.849704187
490767	2146197	0.852139047
490867	2146197	0.854710315
490967	2146197	0.857430675
491067	2146197	0.860311229
491167	2146197	0.863361295
491267	2146197	0.86658823
491367	2146197	0.869997292
491467	2146197	0.873591587
491567	2146197	0.877372084
491667	2146197	0.881337735
491767	2146197	0.885485654
491867	2146197	0.88981138
491967	2146197	0.894309165
492067	2146197	0.898972288
492167	2146197	0.903793349
492267	2146197	0.90876455
492367	2146197	0.913877932
492467	2146197	0.91912557
492567	2146197	0.924499723
492667	2146197	0.929992946
492767	2146197	0.935598168
492867	2146197	0.941308729
492967	2146197	0.947118409
493067	2146197	0.953021431
493167	2146197	0.959012449
493267	2146197	0.965086533
493367	2146197	0.971239144
493467	2146197	0.977466112
493567	2146197	0.9837636
493667	2146197	0.990128086
493767	2146197	0.99655633
493867	2146197	1.003045349
493967	2146197	1.009592395
494067	2146197	1.016194931
494167	2146197	1.022850611
494267	2146197	1.029557263
494367	2146197	1.036312872
494467	2146197	1.043115562
494567	2146197	1.049963587
494667	2146197	1.056855316
494767	2146197	1.063789222
494867	2146197	1.070763874
494967	2146197	1.077777929
495067	2146197	1.084830119
495167	2146197	1.091919251
495267	2146197	1.099044196
495367	2146197	1.106203887
495467	2146197	1.113397311
495567	2146197	1.120623504
479567	2146297	0.720998268
479667	2146297	0.714536289
479767	2146297	0.708178323
479867	2146297	0.701932037
479967	2146297	0.695805795
480067	2146297	0.689808725
480167	2146297	0.683950796
480267	2146297	0.678242895
480367	2146297	0.672696916
480467	2146297	0.667325856
480567	2146297	0.662143908
480667	2146297	0.657166566
480767	2146297	0.65241072
480867	2146297	0.647894744
480967	2146297	0.643638572
481067	2146297	0.639663729
481167	2146297	0.635993322
481267	2146297	0.632651949
481367	2146297	0.629665488
481467	2146297	0.627060743
481567	2146297	0.624864882
481667	2146297	0.62310463
481767	2146297	0.621805166
481867	2146297	0.620988713
481967	2146297	0.620672823
482067	2146297	0.620868424
482167	2146297	0.621577755
482267	2146297	0.622792365
482367	2146297	0.624491403
482467	2146297	0.626640429
482567	2146297	0.629190922
482667	2146297	0.632080571
482767	2146297	0.635234308
482867	2146297	0.638565943
482967	2146297	0.641980145
483067	2146297	0.645374539
483167	2146297	0.648641751
483267	2146297	0.651671474
483367	2146297	0.654353044
483467	2146297	0.656579778
483567	2146297	0.658257475
483667	2146297	0.659321041
483767	2146297	0.659764286
483867	2146297	0.659685489
483967	2146297	0.659337271
484067	2146297	0.659134568
484167	2146297	0.659546791
484267	2146297	0.660882968
484367	2146297	0.663151467
484467	2146297	0.666130021
484567	2146297	0.669534718
484667	2146297	0.673132168
484767	2146297	0.676768585
484867	2146297	0.680357015
484967	2146297	0.68385569
485067	2146297	0.687250183
485167	2146297	0.690541414
485267	2146297	0.693738296
485367	2146297	0.696853455
485467	2146297	0.699900819
485567	2146297	0.702894319
485667	2146297	0.705847214
485767	2146297	0.708771777
485867	2146297	0.711679181
485967	2146297	0.714579481
486067	2146297	0.717481655
486167	2146297	0.720393666
486267	2146297	0.723322528
486367	2146297	0.726274363
486467	2146297	0.729254461
486567	2146297	0.732267318
486667	2146297	0.735316666
486767	2146297	0.738405491
486867	2146297	0.741536036
486967	2146297	0.744709796
487067	2146297	0.747927497
487167	2146297	0.751189065
487267	2146297	0.754493583
487367	2146297	0.757839234
487467	2146297	0.761223243
487567	2146297	0.764641802
487667	2146297	0.768089988
487767	2146297	0.771561688
487867	2146297	0.775049517
487967	2146297	0.778544753
488067	2146297	0.782037303
488167	2146297	0.7855157
488267	2146297	0.788967174
488367	2146297	0.792377809
488467	2146297	0.795732822
488567	2146297	0.799016982
488667	2146297	0.802215192
488767	2146297	0.805313217
488867	2146297	0.808298532
488967	2146297	0.811161207
489067	2146297	0.813894732
489167	2146297	0.816496665
489267	2146297	0.818969
489367	2146297	0.821318191
489467	2146297	0.823554839
489567	2146297	0.825693104
489667	2146297	0.82774994
489767	2146297	0.829744274
489867	2146297	0.831696226
489967	2146297	0.833626436
490067	2146297	0.835555531
490167	2146297	0.837503739
490267	2146297	0.839490613
490367	2146297	0.841534861
490467	2146297	0.843654228
490567	2146297	0.84586541
490667	2146297	0.848183982
490767	2146297	0.85062431
490867	2146297	0.853199448
490967	2146297	0.855921026
491067	2146297	0.858799115
491167	2146297	0.861842104
491267	2146297	0.865056588
491367	2146297	0.868447297
491467	2146297	0.872017071
491567	2146297	0.875766895
491667	2146297	0.879695997
491767	2146297	0.883802006
491867	2146297	0.888081151
491967	2146297	0.892528504
492067	2146297	0.89713822
492167	2146297	0.901903791
492267	2146297	0.906818275
492367	2146297	0.911874498
492467	2146297	0.917065233
492567	2146297	0.922383338
492667	2146297	0.927821864
492767	2146297	0.933374135
492867	2146297	0.939033797
492967	2146297	0.944794857
493067	2146297	0.95065169
493167	2146297	0.956599047
493267	2146297	0.962632045
493367	2146297	0.968746152
493467	2146297	0.974937173
493567	2146297	0.981201226
493667	2146297	0.987534722
493767	2146297	0.993934341
493867	2146297	1.000397014
493967	2146297	1.006919897
494067	2146297	1.013500357
494167	2146297	1.020135949
494267	2146297	1.026824402
494367	2146297	1.033563603
494467	2146297	1.040351583
494567	2146297	1.047186501
494667	2146297	1.054066637
494767	2146297	1.060990381
494867	2146297	1.067956218
494967	2146297	1.074962726
495067	2146297	1.082008566
495167	2146297	1.089092471
495267	2146297	1.096213249
495367	2146297	1.103369766
495467	2146297	1.110560949
495567	2146297	1.117785781
479567	2146397	0.714943467
479667	2146397	0.708361522
479767	2146397	0.701878979
479867	2146397	0.695503381
479967	2146397	0.689242984
480067	2146397	0.683106834
480167	2146397	0.677104853
480267	2146397	0.671247928
480367	2146397	0.665548015
480467	2146397	0.660018255
480567	2146397	0.654673091
480667	2146397	0.649528407
480767	2146397	0.644601659
480867	2146397	0.639912019
480967	2146397	0.635480501
481067	2146397	0.631330077
481167	2146397	0.627485741
481267	2146397	0.623974513
481367	2146397	0.620825319
481467	2146397	0.618068722
481567	2146397	0.615736411
481667	2146397	0.613860396
481767	2146397	0.612471827
481867	2146397	0.61159937
481967	2146397	0.611267152
482067	2146397	0.611492296
482167	2146397	0.612282209
482267	2146397	0.613631861
482367	2146397	0.615521382
482467	2146397	0.617914317
482567	2146397	0.620756839
482667	2146397	0.623978042
482767	2146397	0.627491281
482867	2146397	0.631196289
482967	2146397	0.634981678
483067	2146397	0.638727383
483167	2146397	0.642306647
483267	2146397	0.645587408
483367	2146397	0.648433384
483467	2146397	0.65070608
483567	2146397	0.652270709
483667	2146397	0.653012094
483767	2146397	0.652871321
483867	2146397	0.6519185
483967	2146397	0.650469786
484067	2146397	0.649191158
484167	2146397	0.648962267
484267	2146397	0.650346609
484367	2146397	0.653216977
484467	2146397	0.657032041
484567	2146397	0.661269734
484667	2146397	0.665591057
484767	2146397	0.669818728
484867	2146397	0.673877039
484967	2146397	0.677745451
485067	2146397	0.681430715
485167	2146397	0.684951727
485267	2146397	0.688331718
485367	2146397	0.691594422
485467	2146397	0.694762303
485567	2146397	0.697855842
485667	2146397	0.70089335
485767	2146397	0.703891029
485867	2146397	0.706863129
485967	2146397	0.709822153
486067	2146397	0.712779047
486167	2146397	0.71574338
486267	2146397	0.718723497
486367	2146397	0.721726646
486467	2146397	0.724759081
486567	2146397	0.72782614
486667	2146397	0.730932303
486767	2146397	0.734081231
486867	2146397	0.737275785
486967	2146397	0.740518026
487067	2146397	0.743809205
487167	2146397	0.747149733
487267	2146397	0.750539133
487367	2146397	0.753975987
487467	2146397	0.757457855
487567	2146397	0.760981191
487667	2146397	0.764541242
487767	2146397	0.768131936
487867	2146397	0.77174577
487967	2146397	0.775373698
488067	2146397	0.779005041
488167	2146397	0.782627429
488267	2146397	0.786226809
488367	2146397	0.789787558
488467	2146397	0.793292735
488567	2146397	0.796724515
488667	2146397	0.800064858
488767	2146397	0.803296389
488867	2146397	0.806403494
488967	2146397	0.809373503
489067	2146397	0.812197832
489167	2146397	0.814872901
489267	2146397	0.817400642
489367	2146397	0.81978852
489467	2146397	0.822049056
489567	2146397	0.824198956
489667	2146397	0.826258028
489767	2146397	0.828248053
489867	2146397	0.830191758
489967	2146397	0.832111985
490067	2146397	0.834031078
490167	2146397	0.835970466
490267	2146397	0.837950418
490367	2146397	0.83998992
490467	2146397	0.842106615
490567	2146397	0.844316787
490667	2146397	0.846635355
490767	2146397	0.849075855
490867	2146397	0.851650405
490967	2146397	0.854369663
491067	2146397	0.857242758
491167	2146397	0.860277228
491267	2146397	0.863478968
491367	2146397	0.866852198
491467	2146397	0.870399468
491567	2146397	0.8741217
491667	2146397	0.87801828
491767	2146397	0.882087189
491867	2146397	0.886325171
491967	2146397	0.890727923
492067	2146397	0.895290296
492167	2146397	0.900006504
492267	2146397	0.904870314
492367	2146397	0.909875224
492467	2146397	0.915014617
492567	2146397	0.920281888
492667	2146397	0.925670544
492767	2146397	0.93117429
492867	2146397	0.936787075
492967	2146397	0.942503139
493067	2146397	0.948317031
493167	2146397	0.954223618
493267	2146397	0.96021809
493367	2146397	0.966295953
493467	2146397	0.972453012
493567	2146397	0.978685367
493667	2146397	0.984989387
493767	2146397	0.991361699
493867	2146397	0.997799164
493967	2146397	1.004298867
494067	2146397	1.010858094
494167	2146397	1.017474318
494267	2146397	1.024145184
494367	2146397	1.030868494
494467	2146397	1.037642195
494567	2146397	1.044464364
494667	2146397	1.051333202
494767	2146397	1.058247018
494867	2146397	1.065204225
494967	2146397	1.072203328
495067	2146397	1.079242918
495167	2146397	1.086321665
495267	2146397	1.093438311
495367	2146397	1.100591663
495467	2146397	1.107780594
495567	2146397	1.11500403
479567	2146497	0.709028617
479667	2146497	0.702326538
479767	2146497	0.695718925
479867	2146497	0.689213139
479967	2146497	0.682817269
480067	2146497	0.676540209
480167	2146497	0.670391753
480267	2146497	0.664382696
480367	2146497	0.658524952
480467	2146497	0.652831682
480567	2146497	0.647317447
480667	2146497	0.641998368
480767	2146497	0.636892304
480867	2146497	0.632019049
480967	2146497	0.62740053
481067	2146497	0.623061001
481167	2146497	0.619027221
481267	2146497	0.615328571
481367	2146497	0.611997081
481467	2146497	0.609067292
481567	2146497	0.606575872
481667	2146497	0.604560885
481767	2146497	0.603060584
481867	2146497	0.60211163
481967	2146497	0.601746654
482067	2146497	0.601991187
482167	2146497	0.602860114
482267	2146497	0.604353957
482367	2146497	0.606455487
482467	2146497	0.609127183
482567	2146497	0.612310027
482667	2146497	0.615923882
482767	2146497	0.619869383
482867	2146497	0.624030962
482967	2146497	0.628280347
483067	2146497	0.632479823
483167	2146497	0.636484526
483267	2146497	0.64014323
483367	2146497	0.64329738
483467	2146497	0.645778881
483567	2146497	0.647408856
483667	2146497	0.648003495
483767	2146497	0.647401464
483867	2146497	0.645543877
483967	2146497	0.642670365
484067	2146497	0.639705049
484167	2146497	0.638403675
484267	2146497	0.639973711
484367	2146497	0.643824791
484467	2146497	0.648734506
484567	2146497	0.653886462
484667	2146497	0.65890065
484767	2146497	0.663638052
484867	2146497	0.668070318
484967	2146497	0.67221531
485067	2146497	0.676107727
485167	2146497	0.679786171
485267	2146497	0.683287744
485367	2146497	0.686646025
485467	2146497	0.689890572
485567	2146497	0.693047063
485667	2146497	0.696137678
485767	2146497	0.699181552
485867	2146497	0.702195203
485967	2146497	0.705192914
486067	2146497	0.708187064
486167	2146497	0.711188398
486267	2146497	0.714206246
486367	2146497	0.717248703
486467	2146497	0.720322767
486567	2146497	0.723434444
486667	2146497	0.72658883
486767	2146497	0.729790158
486867	2146497	0.733041831
486967	2146497	0.73634643
487067	2146497	0.739705706
487167	2146497	0.743120551
487267	2146497	0.746590949
487367	2146497	0.750115911
487467	2146497	0.753693392
487567	2146497	0.757320184
487667	2146497	0.760991795
487767	2146497	0.764702305
487867	2146497	0.768444211
487967	2146497	0.77220826
488067	2146497	0.775983293
488167	2146497	0.779756104
488267	2146497	0.783511362
488367	2146497	0.787231634
488467	2146497	0.790897574
488567	2146497	0.794488334
488667	2146497	0.797982297
488767	2146497	0.801358137
488867	2146497	0.804596222
488967	2146497	0.807680226
489067	2146497	0.810598746
489167	2146497	0.813346632
489267	2146497	0.815925738
489367	2146497	0.818344927
489467	2146497	0.820619335
489567	2146497	0.822769078
489667	2146497	0.824817679
489767	2146497	0.826790518
489867	2146497	0.828713499
489967	2146497	0.830612045
490067	2146497	0.832510416
490167	2146497	0.834431322
490267	2146497	0.836395742
490367	2146497	0.838422884
490467	2146497	0.840530223
490567	2146497	0.842733572
490667	2146497	0.845047156
490767	2146497	0.84748367
490867	2146497	0.850054311
490967	2146497	0.852768797
491067	2146497	0.85563536
491167	2146497	0.85866073
491267	2146497	0.861850128
491367	2146497	0.865207267
491467	2146497	0.868734374
491567	2146497	0.872432246
491667	2146497	0.876300327
491767	2146497	0.880336828
491867	2146497	0.884538859
491967	2146497	0.888902592
492067	2146497	0.893423425
492167	2146497	0.898096151
492267	2146497	0.902915127
492367	2146497	0.907874417
492467	2146497	0.912967933
492567	2146497	0.918189547
492667	2146497	0.923533184
492767	2146497	0.928992904
492867	2146497	0.93456295
492967	2146497	0.940237797
493067	2146497	0.946012175
493167	2146497	0.951881088
493267	2146497	0.957839816
493367	2146497	0.96388392
493467	2146497	0.970009236
493567	2146497	0.976211863
493667	2146497	0.982488153
493767	2146497	0.988834698
493867	2146497	0.995248314
493967	2146497	1.001726031
494067	2146497	1.008265071
494167	2146497	1.014862841
494267	2146497	1.021516915
494367	2146497	1.028225025
494467	2146497	1.034985043
494567	2146497	1.041794977
494667	2146497	1.048652955
494767	2146497	1.055557217
494867	2146497	1.062506108
494967	2146497	1.069498068
495067	2146497	1.076531623
495167	2146497	1.083605384
495267	2146497	1.090718034
495367	2146497	1.097868326
495467	2146497	1.105055077
495567	2146497	1.112277164
479467	2146597	0.710168068
479567	2146597	0.703263556
479667	2146597	0.696441803
479767	2146597	0.689709288
479867	2146597	0.683073143
479967	2146597	0.67654123
480067	2146597	0.67012222
480167	2146597	0.663825697
480267	2146597	0.657662266
480367	2146597	0.651643686
480467	2146597	0.645783008
480567	2146597	0.640094755
480667	2146597	0.634595109
480767	2146597	0.62930213
480867	2146597	0.624236012
480967	2146597	0.619419347
481067	2146597	0.614877425
481167	2146597	0.61063853
481267	2146597	0.606734215
481367	2146597	0.603199515
481467	2146597	0.600073017
481567	2146597	0.597396697
481667	2146597	0.595215368
481767	2146597	0.593575569
481867	2146597	0.592523701
481967	2146597	0.592103239
482067	2146597	0.592350961
482167	2146597	0.593292308
482267	2146597	0.594936301
482367	2146597	0.597270688
482467	2146597	0.600258195
482567	2146597	0.603834695
482667	2146597	0.607909741
482767	2146597	0.612369409
482867	2146597	0.617080831
482967	2146597	0.62189744
483067	2146597	0.626663823
483167	2146597	0.631219074
483267	2146597	0.635397654
483367	2146597	0.639026792
483467	2146597	0.641919583
483567	2146597	0.643863601
483667	2146597	0.644607527
483767	2146597	0.643856818
483867	2146597	0.64130932
483967	2146597	0.636808358
484067	2146597	0.631026899
484167	2146597	0.627649792
484267	2146597	0.630038862
484367	2146597	0.635611323
484467	2146597	0.641844302
484567	2146597	0.647842333
484667	2146597	0.653379988
484767	2146597	0.658444667
484867	2146597	0.663086402
484967	2146597	0.667369023
