x	y	error_coe_com_inf
495667	2145897	0.280529079
495767	2145897	0.282347699
495867	2145897	0.284166076
495967	2145897	0.285984194
496067	2145897	0.287802043
479567	2145997	0.156753384
479667	2145997	0.156874106
479767	2145997	0.157048047
479867	2145997	0.157277187
479967	2145997	0.157563669
480067	2145997	0.157909822
480167	2145997	0.158318193
480267	2145997	0.158791568
480367	2145997	0.159333009
480467	2145997	0.159945878
480567	2145997	0.160633872
480667	2145997	0.161401039
480767	2145997	0.162251806
480867	2145997	0.163190976
480967	2145997	0.16422372
481067	2145997	0.165355538
481167	2145997	0.166592185
481267	2145997	0.167939558
481367	2145997	0.169403522
481467	2145997	0.170989673
481567	2145997	0.17270303
481667	2145997	0.174547641
481767	2145997	0.17652613
481867	2145997	0.178639172
481967	2145997	0.180884938
482067	2145997	0.183258556
482167	2145997	0.185751625
482267	2145997	0.188351865
482367	2145997	0.191042958
482467	2145997	0.193804644
482567	2145997	0.196613113
482667	2145997	0.199441705
482767	2145997	0.202261904
482867	2145997	0.205044562
482967	2145997	0.207761266
483067	2145997	0.210385742
483167	2145997	0.212895144
483267	2145997	0.215271098
483367	2145997	0.217500319
483467	2145997	0.219574656
483567	2145997	0.22149037
483667	2145997	0.223246477
483767	2145997	0.224841997
483867	2145997	0.226272215
483967	2145997	0.227525194
484067	2145997	0.228582981
484167	2145997	0.229433986
484267	2145997	0.230090073
484367	2145997	0.230585666
484467	2145997	0.230959697
484567	2145997	0.231242939
484667	2145997	0.231456129
484767	2145997	0.231612411
484867	2145997	0.231719998
484967	2145997	0.231784104
485067	2145997	0.231808167
485167	2145997	0.231794581
485267	2145997	0.231745103
485367	2145997	0.231661063
485467	2145997	0.231543449
485567	2145997	0.231392938
485667	2145997	0.231209892
485767	2145997	0.230994347
485867	2145997	0.230746011
485967	2145997	0.230464263
486067	2145997	0.230148169
486167	2145997	0.229796512
486267	2145997	0.229407831
486367	2145997	0.228980471
486467	2145997	0.228512644
486567	2145997	0.2280025
486667	2145997	0.227448199
486767	2145997	0.226848001
486867	2145997	0.226200347
486967	2145997	0.225503959
487067	2145997	0.224757928
487167	2145997	0.223961818
487267	2145997	0.223115765
487367	2145997	0.222220566
487467	2145997	0.221277784
487567	2145997	0.220289827
487667	2145997	0.219260031
487767	2145997	0.218192724
487867	2145997	0.217093273
487967	2145997	0.215968104
488067	2145997	0.214824698
488167	2145997	0.213671539
488267	2145997	0.21251802
488367	2145997	0.211374304
488467	2145997	0.210251113
488567	2145997	0.209159475
488667	2145997	0.208110409
488767	2145997	0.207114582
488867	2145997	0.206181938
488967	2145997	0.205321352
489067	2145997	0.204540314
489167	2145997	0.2038447
489267	2145997	0.203238635
489367	2145997	0.202724482
489467	2145997	0.202302936
489567	2145997	0.201973223
489667	2145997	0.201733383
489767	2145997	0.201580586
489867	2145997	0.201511473
489967	2145997	0.201522475
490067	2145997	0.201610104
490167	2145997	0.201771194
490267	2145997	0.202003077
490367	2145997	0.202303714
490467	2145997	0.202671754
490567	2145997	0.203106545
490667	2145997	0.20360808
490767	2145997	0.204176903
490867	2145997	0.204813951
490967	2145997	0.205520374
491067	2145997	0.206297312
491167	2145997	0.207145673
491267	2145997	0.20806591
491367	2145997	0.209057848
491467	2145997	0.210120553
491567	2145997	0.211252279
491667	2145997	0.212450489
491767	2145997	0.213711934
491867	2145997	0.215032797
491967	2145997	0.216408849
492067	2145997	0.217835624
492167	2145997	0.219308577
492267	2145997	0.220823219
492367	2145997	0.222375229
492467	2145997	0.223960525
492567	2145997	0.225575317
492667	2145997	0.227216131
492767	2145997	0.228879819
492867	2145997	0.230563551
492967	2145997	0.232264802
493067	2145997	0.233981332
493167	2145997	0.235711161
493267	2145997	0.237452547
493367	2145997	0.23920396
493467	2145997	0.240964059
493567	2145997	0.242731674
493667	2145997	0.244505781
493767	2145997	0.246285488
493867	2145997	0.248070016
493967	2145997	0.24985869
494067	2145997	0.25165092
494167	2145997	0.253446194
494267	2145997	0.255244066
494367	2145997	0.257044152
494467	2145997	0.258846114
494567	2145997	0.260649664
494667	2145997	0.26245455
494767	2145997	0.264260555
494867	2145997	0.266067492
494967	2145997	0.267875198
495067	2145997	0.269683536
495167	2145997	0.271492387
495267	2145997	0.273301648
495367	2145997	0.275111234
495467	2145997	0.276921072
495567	2145997	0.2787311
495667	2145997	0.280541266
495767	2145997	0.282351527
495867	2145997	0.284161848
479567	2146097	0.154654638
479667	2146097	0.154761476
479767	2146097	0.154921693
479867	2146097	0.155137272
479967	2146097	0.15541037
480067	2146097	0.155743343
480167	2146097	0.156138775
480267	2146097	0.15659952
480367	2146097	0.157128735
480467	2146097	0.157729922
480567	2146097	0.158406972
480667	2146097	0.159164205
480767	2146097	0.160006403
480867	2146097	0.160938841
480967	2146097	0.161967293
481067	2146097	0.163098022
481167	2146097	0.164337724
481267	2146097	0.16569343
481367	2146097	0.167172344
481467	2146097	0.168781594
481567	2146097	0.170527898
481667	2146097	0.172417115
481767	2146097	0.174453695
481867	2146097	0.176640032
481967	2146097	0.178975742
482067	2146097	0.18145693
482167	2146097	0.184075499
482267	2146097	0.186818606
482367	2146097	0.189668346
482467	2146097	0.192601759
482567	2146097	0.195591229
482667	2146097	0.198605303
482767	2146097	0.201609896
482867	2146097	0.204569841
482967	2146097	0.207450642
483067	2146097	0.210220296
483167	2146097	0.212851009
483267	2146097	0.215320617
483367	2146097	0.217613506
483467	2146097	0.219720845
483567	2146097	0.221639921
483667	2146097	0.223372451
483767	2146097	0.224921962
483867	2146097	0.226290806
483967	2146097	0.227478316
484067	2146097	0.228482435
484167	2146097	0.229305832
484267	2146097	0.229962243
484367	2146097	0.230476053
484467	2146097	0.230875192
484567	2146097	0.231184217
484667	2146097	0.231421517
484767	2146097	0.231599682
484867	2146097	0.231727021
484967	2146097	0.231809055
485067	2146097	0.231849621
485167	2146097	0.231851556
485267	2146097	0.231817079
485367	2146097	0.23174796
485467	2146097	0.231645586
485567	2146097	0.231510958
485667	2146097	0.231344677
485767	2146097	0.231146923
485867	2146097	0.230917447
485967	2146097	0.230655575
486067	2146097	0.23036023
486167	2146097	0.230029968
486267	2146097	0.229663022
486367	2146097	0.229257371
486467	2146097	0.228810802
486567	2146097	0.228320996
486667	2146097	0.227785612
486767	2146097	0.227202381
486867	2146097	0.22656921
486967	2146097	0.22588428
487067	2146097	0.225146161
487167	2146097	0.224353923
487267	2146097	0.223507244
487367	2146097	0.222606531
487467	2146097	0.221653027
487567	2146097	0.220648917
487667	2146097	0.219597432
487767	2146097	0.218502931
487867	2146097	0.217370975
487967	2146097	0.216208366
488067	2146097	0.215023157
488167	2146097	0.213824628
488267	2146097	0.212623188
488367	2146097	0.211430232
488467	2146097	0.210257916
488567	2146097	0.209118855
488667	2146097	0.208025752
488767	2146097	0.206990963
488867	2146097	0.206026034
488967	2146097	0.20514124
489067	2146097	0.204345175
489167	2146097	0.203644437
489267	2146097	0.203043452
489367	2146097	0.20254445
489467	2146097	0.2021476
489567	2146097	0.201851279
489667	2146097	0.201652439
489767	2146097	0.201547019
489867	2146097	0.201530374
489967	2146097	0.201597663
490067	2146097	0.201744187
490167	2146097	0.201965652
490267	2146097	0.202258363
490367	2146097	0.202619343
490467	2146097	0.203046376
490567	2146097	0.203538003
490667	2146097	0.204093455
490767	2146097	0.204712542
490867	2146097	0.205395511
490967	2146097	0.206142865
491067	2146097	0.206955176
491167	2146097	0.207832888
491267	2146097	0.208776134
491367	2146097	0.209784591
491467	2146097	0.210857371
491567	2146097	0.211992964
491667	2146097	0.213189244
491767	2146097	0.214443518
491867	2146097	0.21575262
491967	2146097	0.217113026
492067	2146097	0.218520978
492167	2146097	0.219972612
492267	2146097	0.221464066
492367	2146097	0.222991571
492467	2146097	0.224551519
492567	2146097	0.226140518
492667	2146097	0.227755417
492767	2146097	0.229393323
492867	2146097	0.231051605
492967	2146097	0.232727889
493067	2146097	0.234420044
493167	2146097	0.236126167
493267	2146097	0.237844566
493367	2146097	0.239573743
493467	2146097	0.241312374
493567	2146097	0.243059287
493667	2146097	0.244813456
493767	2146097	0.246573974
493867	2146097	0.248340046
493967	2146097	0.250110974
494067	2146097	0.251886147
494167	2146097	0.253665026
494267	2146097	0.255447144
494367	2146097	0.257232087
494467	2146097	0.259019497
494567	2146097	0.260809057
494667	2146097	0.262600493
494767	2146097	0.264393565
494867	2146097	0.266188062
494967	2146097	0.267983803
495067	2146097	0.269780627
495167	2146097	0.271578396
495267	2146097	0.273376991
495367	2146097	0.275176306
495467	2146097	0.276976251
495567	2146097	0.278776749
495667	2146097	0.280577733
479567	2146197	0.152544664
479667	2146197	0.152636765
479767	2146197	0.152782324
479867	2146197	0.152983312
479967	2146197	0.153241875
480067	2146197	0.153560364
480167	2146197	0.153941375
480267	2146197	0.154387787
480367	2146197	0.154902813
480467	2146197	0.155490048
480567	2146197	0.156153532
480667	2146197	0.156897802
480767	2146197	0.157727955
480867	2146197	0.158649699
480967	2146197	0.159669391
481067	2146197	0.160794057
481167	2146197	0.162031373
481267	2146197	0.163389594
481367	2146197	0.164877413
481467	2146197	0.166503727
481567	2146197	0.168277274
481667	2146197	0.170206145
481767	2146197	0.172297135
481867	2146197	0.174554944
481967	2146197	0.176981258
482067	2146197	0.17957376
482167	2146197	0.182325164
482267	2146197	0.185222382
482367	2146197	0.18824598
482467	2146197	0.191370034
482567	2146197	0.1945625
482667	2146197	0.197786157
482767	2146197	0.201000097
482867	2146197	0.204161668
482967	2146197	0.207228747
483067	2146197	0.210162117
483167	2146197	0.212927756
483267	2146197	0.215498807
483367	2146197	0.217856977
483467	2146197	0.219993145
483567	2146197	0.221906923
483667	2146197	0.223605004
483767	2146197	0.225098366
483867	2146197	0.226398953
483967	2146197	0.227517233
484067	2146197	0.228462375
484167	2146197	0.229245306
484267	2146197	0.229881995
484367	2146197	0.230393354
484467	2146197	0.23080159
484567	2146197	0.231126181
484667	2146197	0.231381955
484767	2146197	0.23157929
484867	2146197	0.231725271
484967	2146197	0.231824908
485067	2146197	0.23188201
485167	2146197	0.231899694
485267	2146197	0.231880617
485367	2146197	0.231827044
485467	2146197	0.231740829
485567	2146197	0.231623369
485667	2146197	0.231475555
485767	2146197	0.231297742
485867	2146197	0.231089736
485967	2146197	0.230850804
486067	2146197	0.230579701
486167	2146197	0.230274718
486267	2146197	0.229933741
486367	2146197	0.229554319
486467	2146197	0.229133756
486567	2146197	0.22866919
486667	2146197	0.228157702
486767	2146197	0.227596418
486867	2146197	0.226982619
486967	2146197	0.226313862
487067	2146197	0.225588101
487167	2146197	0.224803811
487267	2146197	0.223960124
487367	2146197	0.22305695
487467	2146197	0.222095116
487567	2146197	0.221076494
487667	2146197	0.220004118
487767	2146197	0.218882302
487867	2146197	0.217716737
487967	2146197	0.216514559
488067	2146197	0.215284391
488167	2146197	0.214036337
488267	2146197	0.212781905
488367	2146197	0.211533867
488467	2146197	0.210306018
488567	2146197	0.209112833
488667	2146197	0.207969022
488767	2146197	0.206888995
488867	2146197	0.205886262
488967	2146197	0.20497283
489067	2146197	0.204158647
489167	2146197	0.20345118
489267	2146197	0.202855169
489367	2146197	0.202372602
489467	2146197	0.202002899
489567	2146197	0.201743291
489667	2146197	0.201589306
489767	2146197	0.201535324
489867	2146197	0.201575111
489967	2146197	0.201702303
490067	2146197	0.2019108
490167	2146197	0.202195057
490267	2146197	0.202550282
490367	2146197	0.202972541
490467	2146197	0.203458784
490567	2146197	0.204006811
490667	2146197	0.204615192
490767	2146197	0.205283136
490867	2146197	0.206010346
490967	2146197	0.206796842
491067	2146197	0.20764279
491167	2146197	0.208548321
491267	2146197	0.209513376
491367	2146197	0.210537573
491467	2146197	0.211620113
491567	2146197	0.212759721
491667	2146197	0.21395464
491767	2146197	0.215202656
491867	2146197	0.21650116
491967	2146197	0.217847231
492067	2146197	0.219237726
492167	2146197	0.22066938
492267	2146197	0.222138889
492367	2146197	0.223642991
492467	2146197	0.225178525
492567	2146197	0.226742481
492667	2146197	0.228332025
492767	2146197	0.22994453
492867	2146197	0.231577575
492967	2146197	0.233228949
493067	2146197	0.234896649
493167	2146197	0.236578869
493267	2146197	0.238273984
493367	2146197	0.239980542
493467	2146197	0.24169725
493567	2146197	0.243422953
493667	2146197	0.245156629
493767	2146197	0.246897369
493867	2146197	0.248644371
493967	2146197	0.250396922
494067	2146197	0.252154394
494167	2146197	0.253916231
494267	2146197	0.255681944
494367	2146197	0.257451099
494467	2146197	0.259223313
494567	2146197	0.260998251
494667	2146197	0.262775614
494767	2146197	0.264555141
494867	2146197	0.266336602
494967	2146197	0.268119791
495067	2146197	0.269904532
495167	2146197	0.271690665
495267	2146197	0.273478052
495367	2146197	0.27526657
495467	2146197	0.277056114
495567	2146197	0.278846588
479567	2146297	0.150424655
479667	2146297	0.150501284
479767	2146297	0.150631386
479867	2146297	0.150816898
479967	2146297	0.151059932
480067	2146297	0.151362806
480167	2146297	0.151728089
480267	2146297	0.152158645
480367	2146297	0.152657691
480467	2146297	0.153228861
480567	2146297	0.153876279
480667	2146297	0.154604636
480767	2146297	0.155419274
480867	2146297	0.156326271
480967	2146297	0.157332512
481067	2146297	0.158445758
481167	2146297	0.159674666
481267	2146297	0.161028772
481367	2146297	0.162518391
481467	2146297	0.16415441
481567	2146297	0.165947939
481667	2146297	0.167909779
481767	2146297	0.170049686
481867	2146297	0.172375413
481967	2146297	0.17489154
482067	2146297	0.177598167
482167	2146297	0.180489561
482267	2146297	0.183552936
482367	2146297	0.186767538
482467	2146297	0.190104266
482567	2146297	0.19352596
482667	2146297	0.196988479
482767	2146297	0.200442528
482867	2146297	0.20383614
482967	2146297	0.207117598
483067	2146297	0.210238555
483167	2146297	0.213157081
483267	2146297	0.215840354
483367	2146297	0.218266754
483467	2146297	0.220427069
483567	2146297	0.222324493
483667	2146297	0.22397308
483767	2146297	0.2253944
483867	2146297	0.226612713
483967	2146297	0.227650154
484067	2146297	0.228524662
484167	2146297	0.229252341
484267	2146297	0.229851434
484367	2146297	0.230342704
484467	2146297	0.230745852
484567	2146297	0.231076271
484667	2146297	0.231344471
484767	2146297	0.231557317
484867	2146297	0.231719596
484967	2146297	0.231835141
485067	2146297	0.231907433
485167	2146297	0.231939793
485267	2146297	0.231935365
485367	2146297	0.231896992
485467	2146297	0.231827084
485567	2146297	0.2317275
485667	2146297	0.231599465
485767	2146297	0.231443526
485867	2146297	0.231259537
485967	2146297	0.231046682
486067	2146297	0.230803508
486167	2146297	0.230527989
486267	2146297	0.230217599
486367	2146297	0.229869395
486467	2146297	0.229480113
486567	2146297	0.229046276
486667	2146297	0.228564296
486767	2146297	0.228030603
486867	2146297	0.227441761
486967	2146297	0.2267946
487067	2146297	0.226086357
487167	2146297	0.225314807
487267	2146297	0.224478421
487367	2146297	0.223576504
487467	2146297	0.222609353
487567	2146297	0.22157841
487667	2146297	0.220486405
487767	2146297	0.219337505
487867	2146297	0.218137441
487967	2146297	0.216893618
488067	2146297	0.215615192
488167	2146297	0.2143131
488267	2146297	0.213000017
488367	2146297	0.211690233
488467	2146297	0.210399408
488567	2146297	0.209144192
488667	2146297	0.207941704
488767	2146297	0.206808864
488867	2146297	0.205761626
488967	2146297	0.204814166
489067	2146297	0.203978137
489167	2146297	0.20326207
489267	2146297	0.202671039
489367	2146297	0.202206627
489467	2146297	0.201867206
489567	2146297	0.201648454
489667	2146297	0.201544045
489767	2146297	0.201546377
489867	2146297	0.201647268
489967	2146297	0.201838548
490067	2146297	0.20211252
490167	2146297	0.202462272
490267	2146297	0.20288187
490367	2146297	0.203366435
490467	2146297	0.20391214
490567	2146297	0.204516139
490667	2146297	0.205176458
490767	2146297	0.205891843
490867	2146297	0.2066616
490967	2146297	0.207485421
491067	2146297	0.20836321
491167	2146297	0.209294922
491267	2146297	0.210280411
491367	2146297	0.211319318
491467	2146297	0.212410972
491567	2146297	0.213554342
491667	2146297	0.214748014
491767	2146297	0.215990199
491867	2146297	0.217278779
491967	2146297	0.218611356
492067	2146297	0.219985329
492167	2146297	0.221397959
492267	2146297	0.222846447
492367	2146297	0.224327991
492467	2146297	0.225839847
492567	2146297	0.227379363
492667	2146297	0.228944021
492767	2146297	0.230531452
492867	2146297	0.23213945
492967	2146297	0.23376598
493067	2146297	0.235409177
493167	2146297	0.23706734
493267	2146297	0.238738928
493367	2146297	0.240422549
493467	2146297	0.242116949
493567	2146297	0.243821004
493667	2146297	0.245533705
493767	2146297	0.247254152
493867	2146297	0.24898154
493967	2146297	0.250715153
494067	2146297	0.252454349
494167	2146297	0.254198561
494267	2146297	0.255947281
494367	2146297	0.257700059
494467	2146297	0.259456493
494567	2146297	0.261216228
494667	2146297	0.262978946
494767	2146297	0.264744365
494867	2146297	0.266512234
494967	2146297	0.268282331
495067	2146297	0.270054457
495167	2146297	0.271828436
495267	2146297	0.273604111
495367	2146297	0.275381343
495467	2146297	0.277160007
495567	2146297	0.278939993
479567	2146397	0.148295855
479667	2146397	0.148356413
479767	2146397	0.148470414
479867	2146397	0.148639741
479967	2146397	0.148866449
480067	2146397	0.149152792
480167	2146397	0.149501271
480267	2146397	0.149914691
480367	2146397	0.150396216
480467	2146397	0.150949454
480567	2146397	0.151578537
480667	2146397	0.152288224
480767	2146397	0.15308401
480867	2146397	0.153972244
480967	2146397	0.154960252
481067	2146397	0.156056448
481167	2146397	0.157270428
481267	2146397	0.158613014
481367	2146397	0.160096228
481467	2146397	0.161733146
481567	2146397	0.163537594
481667	2146397	0.165523606
481767	2146397	0.167704627
481867	2146397	0.170092379
481967	2146397	0.172695414
482067	2146397	0.175517397
482167	2146397	0.178555241
482267	2146397	0.181797314
482367	2146397	0.185221998
482467	2146397	0.188796909
482567	2146397	0.192479026
482667	2146397	0.1962159
482767	2146397	0.199947914
482867	2146397	0.203611462
482967	2146397	0.207142734
483067	2146397	0.210481788
483167	2146397	0.213576549
483267	2146397	0.216386438
483367	2146397	0.218885352
483467	2146397	0.221063727
483567	2146397	0.22292932
483667	2146397	0.224506099
483767	2146397	0.225830357
483867	2146397	0.22694333
483967	2146397	0.227881444
484067	2146397	0.228669652
484167	2146397	0.229325318
484267	2146397	0.229868618
484367	2146397	0.230323591
484467	2146397	0.230709894
484567	2146397	0.231038602
484667	2146397	0.231314391
484767	2146397	0.231539208
484867	2146397	0.2317147
484967	2146397	0.231843213
485067	2146397	0.231927892
485167	2146397	0.231972408
485267	2146397	0.231980563
485367	2146397	0.231955938
485467	2146397	0.231901611
485567	2146397	0.231819974
485667	2146397	0.231712612
485767	2146397	0.231580259
485867	2146397	0.231422791
485967	2146397	0.231239258
486067	2146397	0.231027939
486167	2146397	0.23078642
486267	2146397	0.230511685
486367	2146397	0.230200213
486467	2146397	0.229848091
486567	2146397	0.229451126
486667	2146397	0.229004974
486767	2146397	0.228505266
486867	2146397	0.227947744
486967	2146397	0.227328407
487067	2146397	0.226643657
487167	2146397	0.225890458
487267	2146397	0.225066493
487367	2146397	0.224170338
487467	2146397	0.223201631
487567	2146397	0.222161248
487667	2146397	0.221051484
487767	2146397	0.219876228
487867	2146397	0.218641132
487967	2146397	0.217353767
488067	2146397	0.216023749
488167	2146397	0.214662818
488267	2146397	0.213284856
488367	2146397	0.211905797
488467	2146397	0.210543402
488567	2146397	0.209216856
488667	2146397	0.207946169
488767	2146397	0.206751358
488867	2146397	0.205651449
488967	2146397	0.204663396
489067	2146397	0.20380103
489167	2146397	0.203074223
489267	2146397	0.202488404
489367	2146397	0.202044525
489467	2146397	0.201739472
489567	2146397	0.201566825
489667	2146397	0.201517823
489767	2146397	0.20158235
489867	2146397	0.201749845
489967	2146397	0.20201002
490067	2146397	0.202353383
490167	2146397	0.202771565
490267	2146397	0.203257479
490367	2146397	0.203805355
490467	2146397	0.204410682
490567	2146397	0.205070095
490667	2146397	0.205781213
490767	2146397	0.206542471
490867	2146397	0.20735293
490967	2146397	0.208212099
491067	2146397	0.20911976
491167	2146397	0.210075807
491267	2146397	0.21108011
491367	2146397	0.212132398
491467	2146397	0.213232175
491567	2146397	0.214378662
491667	2146397	0.215570771
491767	2146397	0.216807108
491867	2146397	0.218085988
491967	2146397	0.219405482
492067	2146397	0.220763466
492167	2146397	0.222157671
492267	2146397	0.223585751
492367	2146397	0.225045325
492467	2146397	0.226534028
492567	2146397	0.228049554
492667	2146397	0.229589677
492767	2146397	0.231152285
492867	2146397	0.232735386
492967	2146397	0.234337121
493067	2146397	0.23595577
493167	2146397	0.237589748
493267	2146397	0.239237604
493367	2146397	0.240898014
493467	2146397	0.242569777
493567	2146397	0.244251804
493667	2146397	0.245943112
493767	2146397	0.247642813
493867	2146397	0.249350109
493967	2146397	0.251064284
494067	2146397	0.252784691
494167	2146397	0.254510753
494267	2146397	0.256241951
494367	2146397	0.257977821
494467	2146397	0.259717944
494567	2146397	0.261461947
494667	2146397	0.263209495
494767	2146397	0.264960289
494867	2146397	0.266714058
494967	2146397	0.268470562
495067	2146397	0.270229584
495167	2146397	0.27199093
495267	2146397	0.273754424
495367	2146397	0.275519912
495467	2146397	0.277287251
495567	2146397	0.279056315
479567	2146497	0.146159533
479667	2146497	0.146203576
479767	2146497	0.146301007
479867	2146497	0.146453645
479967	2146497	0.146663459
480067	2146497	0.146932612
480167	2146497	0.147263502
480267	2146497	0.147658819
480367	2146497	0.148121621
480467	2146497	0.148655411
480567	2146497	0.149264241
480667	2146497	0.149952833
480767	2146497	0.150726717
480867	2146497	0.151592385
480967	2146497	0.152557464
481067	2146497	0.153630889
481167	2146497	0.15482308
481267	2146497	0.156146078
481367	2146497	0.157613623
481467	2146497	0.159241115
481567	2146497	0.1610454
481667	2146497	0.16304429
481767	2146497	0.165255726
481867	2146497	0.167696514
481967	2146497	0.17038056
482067	2146497	0.173316653
482167	2146497	0.17650591
482267	2146497	0.179939182
482367	2146497	0.183594811
482467	2146497	0.187437216
482567	2146497	0.191416722
482667	2146497	0.195470889
482767	2146497	0.199527355
482867	2146497	0.203507928
482967	2146497	0.207333523
483067	2146497	0.210929454
483167	2146497	0.214230616
483267	2146497	0.217186215
483367	2146497	0.219763802
483467	2146497	0.221952425
483567	2146497	0.223764648
483667	2146497	0.225236717
483767	2146497	0.226425173
483867	2146497	0.227396902
483967	2146497	0.228210378
484067	2146497	0.228895702
484167	2146497	0.229460825
484267	2146497	0.22992714
484367	2146497	0.230330333
484467	2146497	0.230692068
484567	2146497	0.231015712
484667	2146497	0.23129678
484767	2146497	0.231530674
484867	2146497	0.231715577
484967	2146497	0.231852635
485067	2146497	0.231945143
485167	2146497	0.231997568
485267	2146497	0.232014719
485367	2146497	0.232001144
485467	2146497	0.231960723
485567	2146497	0.231896434
485667	2146497	0.231810228
485767	2146497	0.231702988
485867	2146497	0.231574549
485967	2146497	0.23142375
486067	2146497	0.231248517
486167	2146497	0.231045955
486267	2146497	0.230812463
486367	2146497	0.230543843
486467	2146497	0.230235432
486567	2146497	0.229882223
486667	2146497	0.229479008
486767	2146497	0.229020511
486867	2146497	0.228501545
486967	2146497	0.227917159
487067	2146497	0.227262803
487167	2146497	0.226534497
487267	2146497	0.22572901
487367	2146497	0.224844046
487467	2146497	0.223878437
487567	2146497	0.222832344
487667	2146497	0.221707468
487767	2146497	0.220507262
487867	2146497	0.219237141
487967	2146497	0.217904695
488067	2146497	0.216519874
488167	2146497	0.215095146
488267	2146497	0.213645583
488367	2146497	0.212188852
488467	2146497	0.210745038
488567	2146497	0.209336258
488667	2146497	0.207985992
488767	2146497	0.206718092
488867	2146497	0.205555509
488967	2146497	0.204518803
489067	2146497	0.203624669
489167	2146497	0.202884712
489267	2146497	0.202304738
489367	2146497	0.201884723
489467	2146497	0.201619445
489567	2146497	0.201499613
489667	2146497	0.20151325
489767	2146497	0.201647059
489867	2146497	0.201887583
489967	2146497	0.202222081
490067	2146497	0.202639097
490167	2146497	0.203128754
490267	2146497	0.203682862
490367	2146497	0.204294865
490467	2146497	0.204959715
490567	2146497	0.205673683
490667	2146497	0.206434154
490767	2146497	0.207239413
490867	2146497	0.208088434
490967	2146497	0.208980689
491067	2146497	0.209915966
491167	2146497	0.210894211
491267	2146497	0.211915394
491367	2146497	0.212979399
491467	2146497	0.214085941
491567	2146497	0.215234509
491667	2146497	0.216424335
491767	2146497	0.217654387
491867	2146497	0.21892338
491967	2146497	0.220229803
492067	2146497	0.221571959
492167	2146497	0.222948002
492267	2146497	0.224355992
492367	2146497	0.225793929
492467	2146497	0.227259801
492567	2146497	0.228751617
492667	2146497	0.230267433
492767	2146497	0.231805379
492867	2146497	0.233363672
492967	2146497	0.234940629
493067	2146497	0.236534676
493167	2146497	0.238144347
493267	2146497	0.239768287
493367	2146497	0.241405248
493467	2146497	0.243054085
493567	2146497	0.244713752
493667	2146497	0.246383298
493767	2146497	0.248061855
493867	2146497	0.249748637
493967	2146497	0.251442932
494067	2146497	0.253144094
494167	2146497	0.254851539
494267	2146497	0.256564741
494367	2146497	0.258283223
494467	2146497	0.260006554
494567	2146497	0.261734347
494667	2146497	0.263466251
494767	2146497	0.265201948
494867	2146497	0.266941152
494967	2146497	0.268683605
495067	2146497	0.270429072
495167	2146497	0.272177342
495267	2146497	0.273928224
495367	2146497	0.275681544
495467	2146497	0.277437145
495567	2146497	0.279194885
479467	2146597	0.144041426
479567	2146597	0.144016954
479667	2146597	0.144044198
479767	2146597	0.144124787
479867	2146597	0.144260456
479967	2146597	0.144453073
480067	2146597	0.144704681
480167	2146597	0.145017537
480267	2146597	0.145394175
480367	2146597	0.145837476
480467	2146597	0.146350763
480567	2146597	0.146937911
480667	2146597	0.147603485
480767	2146597	0.148352903
480867	2146597	0.149192635
480967	2146597	0.150130418
481067	2146597	0.151175515
481167	2146597	0.15233897
481267	2146597	0.153633873
481367	2146597	0.15507558
481467	2146597	0.156681836
481567	2146597	0.158472724
481667	2146597	0.160470324
481767	2146597	0.162697946
481867	2146597	0.165178773
481967	2146597	0.167933802
482067	2146597	0.17097903
482167	2146597	0.174322
482267	2146597	0.17795806
482367	2146597	0.18186691
482467	2146597	0.186010176
482567	2146597	0.190330707
482667	2146597	0.194754021
482767	2146597	0.199191915
482867	2146597	0.203547849
482967	2146597	0.207723435
483067	2146597	0.211625295
483167	2146597	0.215171688
483267	2146597	0.218298462
483367	2146597	0.220964169
483467	2146597	0.223154349
483567	2146597	0.224885106
483667	2146597	0.226205762
483767	2146597	0.227198759
483867	2146597	0.227970944
483967	2146597	0.228624231
484067	2146597	0.229197719
484167	2146597	0.229652066
484267	2146597	0.230011121
484367	2146597	0.230350541
484467	2146597	0.230689207
484567	2146597	0.23101158
484667	2146597	0.231298864
484767	2146597	0.231539153
484867	2146597	0.231728132
484967	2146597	0.231867055
485067	2146597	0.231960469
485167	2146597	0.232014417
485267	2146597	0.232035202
485367	2146597	0.232028606
485467	2146597	0.231999424
485567	2146597	0.231951237
485667	2146597	0.23188631
485767	2146597	0.231805595
485867	2146597	0.231708781
485967	2146597	0.231594387
486067	2146597	0.231459866
486167	2146597	0.231301729
486267	2146597	0.231115673
486367	2146597	0.230896715
486467	2146597	0.230639328
486567	2146597	0.23033758
486667	2146597	0.229985286
486767	2146597	0.229576154
486867	2146597	0.229103945
486967	2146597	0.228562639
487067	2146597	0.227946606
487167	2146597	0.22725079
487267	2146597	0.226470903
487367	2146597	0.225603627
487467	2146597	0.224646829
487567	2146597	0.223599785
487667	2146597	0.222463422
487767	2146597	0.221240564
487867	2146597	0.219936195
487967	2146597	0.218557725
488067	2146597	0.217115253
488167	2146597	0.215621817
488267	2146597	0.214093589
488367	2146597	0.212549982
488467	2146597	0.211013587
488567	2146597	0.209509854
488667	2146597	0.208066399
488767	2146597	0.206711857
488867	2146597	0.205474233
488967	2146597	0.20437888
489067	2146597	0.203446348
489167	2146597	0.202690553
489267	2146597	0.202117705
489367	2146597	0.201726274
