x	y	car_pre_sup
481867	2143097	1.955667623
481967	2143097	1.947476992
482067	2143097	1.938460681
482167	2143097	1.928621491
482267	2143097	1.918005845
482367	2143097	1.906690356
482467	2143097	1.894763144
482567	2143097	1.882306993
482667	2143097	1.869386893
482767	2143097	1.856040075
482867	2143097	1.842264111
482967	2143097	1.827997249
483067	2143097	1.813085228
483167	2143097	1.797240374
483267	2143097	1.78005224
483367	2143097	1.76118218
483467	2143097	1.740673699
483567	2143097	1.718941797
483667	2143097	1.696459759
483767	2143097	1.673576296
483867	2143097	1.650511396
483967	2143097	1.627399117
484067	2143097	1.604321859
484167	2143097	1.581331014
484267	2143097	1.558458721
484367	2143097	1.535724701
484467	2143097	1.51314046
484567	2143097	1.490712074
484667	2143097	1.468442188
484767	2143097	1.446331563
484867	2143097	1.424380338
484967	2143097	1.402589111
485067	2143097	1.380959878
485167	2143097	1.359496875
485267	2143097	1.338207338
485367	2143097	1.317102209
485467	2143097	1.296196811
485567	2143097	1.275511525
485667	2143097	1.255072478
485767	2143097	1.234912283
485867	2143097	1.215070826
485967	2143097	1.195596119
486067	2143097	1.176545153
486167	2143097	1.157984706
486267	2143097	1.139991917
486367	2143097	1.122654379
486467	2143097	1.106069346
486567	2143097	1.090341498
486667	2143097	1.075578613
486767	2143097	1.061884545
486867	2143097	1.049349309
486967	2143097	1.038036927
487067	2143097	1.027973046
487167	2143097	1.019135613
487267	2143097	1.011452354
487367	2143097	1.004807371
487467	2143097	0.999056101
487567	2143097	0.994044571
487667	2143097	0.989627415
487767	2143097	0.985680333
487867	2143097	0.982105527
487967	2143097	0.978831249
488067	2143097	0.975807815
488167	2143097	0.973002355
488267	2143097	0.970393798
488367	2143097	0.967968788
488467	2143097	0.965718692
488567	2143097	0.963637555
488667	2143097	0.961720787
488767	2143097	0.959964359
488867	2143097	0.958364332
488967	2143097	0.956916604
489067	2143097	0.955616774
489167	2143097	0.954460077
489267	2143097	0.953441367
489367	2143097	0.952555106
489467	2143097	0.951795361
489567	2143097	0.95115581
489667	2143097	0.950629732
489767	2143097	0.950210004
489867	2143097	0.949889085
489967	2143097	0.949659002
490067	2143097	0.949511339
490167	2143097	0.949437228
490267	2143097	0.949427345
490367	2143097	0.949471932
490467	2143097	0.949560838
490567	2143097	0.949683592
490667	2143097	0.949829526
490767	2143097	0.94998794
490867	2143097	0.950148336
490967	2143097	0.950300683
491067	2143097	0.95043574
491167	2143097	0.95054538
491267	2143097	0.950622899
491367	2143097	0.950663268
491467	2143097	0.950663287
491567	2143097	0.950621622
491667	2143097	0.950538725
491767	2143097	0.95041663
491867	2143097	0.95025868
491967	2143097	0.950069205
492067	2143097	0.949853194
492167	2143097	0.949615996
492267	2143097	0.949363061
492367	2143097	0.949099741
492467	2143097	0.94883114
492567	2143097	0.948562022
492667	2143097	0.948296747
492767	2143097	0.948039258
492867	2143097	0.947793073
492967	2143097	0.947561302
493067	2143097	0.947346676
493167	2143097	0.947151576
493267	2143097	0.946978069
493367	2143097	0.946827936
493467	2143097	0.946702712
493567	2143097	0.946603712
493667	2143097	0.94653206
493767	2143097	0.946488711
493867	2143097	0.946474481
493967	2143097	0.946490057
494067	2143097	0.946536023
494167	2143097	0.946612871
494267	2143097	0.946721012
494367	2143097	0.946860796
494467	2143097	0.947032513
494567	2143097	0.947236406
494667	2143097	0.94747268
494767	2143097	0.947741508
494867	2143097	0.948043034
494967	2143097	0.948377385
495067	2143097	0.94874467
495167	2143097	0.949144987
495267	2143097	0.94957843
495367	2143097	0.950045092
495467	2143097	0.95054507
495567	2143097	0.951078471
495667	2143097	0.951645421
495767	2143097	0.952246064
495867	2143097	0.952880577
495967	2143097	0.953549161
496067	2143097	0.954252043
496167	2143097	0.95498945
496267	2143097	0.955761581
496367	2143097	0.956568562
496467	2143097	0.957410424
496567	2143097	0.958287095
496667	2143097	0.959198428
496767	2143097	0.960144243
496867	2143097	0.961124361
496967	2143097	0.962138624
497067	2143097	0.963186911
497167	2143097	0.964269133
497267	2143097	0.96538523
497367	2143097	0.966535171
497467	2143097	0.967718944
497567	2143097	0.968936555
497667	2143097	0.970188025
497767	2143097	0.971473386
497867	2143097	0.972792681
497967	2143097	0.974145959
498067	2143097	0.975533278
498167	2143097	0.976954701
498267	2143097	0.978410297
498367	2143097	0.979900139
498467	2143097	0.981424305
498567	2143097	0.982982876
498667	2143097	0.984575936
498767	2143097	0.986203572
498867	2143097	0.987865875
498967	2143097	0.989562936
499067	2143097	0.99129485
499167	2143097	0.993061712
499267	2143097	0.99486362
499367	2143097	0.996700672
499467	2143097	0.998572967
499567	2143097	1.000480605
499667	2143097	1.002423687
499767	2143097	1.004402314
499867	2143097	1.006416586
499967	2143097	1.008466605
500067	2143097	1.01055247
500167	2143097	1.012674282
500267	2143097	1.014832139
500367	2143097	1.01702614
500467	2143097	1.01925638
500567	2143097	1.021522957
479667	2143197	2.042395391
479767	2143197	2.039324101
479867	2143197	2.03624068
479967	2143197	2.033137175
480067	2143197	2.030004733
480167	2143197	2.026833497
480267	2143197	2.023612478
480367	2143197	2.0203294
480467	2143197	2.016970506
480567	2143197	2.013520319
480667	2143197	2.009961344
480767	2143197	2.00627368
480867	2143197	2.002434544
480967	2143197	1.998417652
481067	2143197	1.994192473
481167	2143197	1.989723316
481267	2143197	1.984968325
481367	2143197	1.97987847
481467	2143197	1.974396827
481567	2143197	1.968458664
481667	2143197	1.961993111
481767	2143197	1.954927366
481867	2143197	1.947194038
481967	2143197	1.938741025
482067	2143197	1.929541432
482167	2143197	1.919599714
482267	2143197	1.908951145
482367	2143197	1.897654693
482467	2143197	1.885782277
482567	2143197	1.873407836
482667	2143197	1.86059793
482767	2143197	1.847403121
482867	2143197	1.833846772
482967	2143197	1.819903758
483067	2143197	1.805452153
483167	2143197	1.790164358
483267	2143197	1.773348795
483367	2143197	1.754180443
483467	2143197	1.732728378
483567	2143197	1.709911106
483667	2143197	1.686480983
483767	2143197	1.662832361
483867	2143197	1.63916235
483967	2143197	1.615576595
484067	2143197	1.592136234
484167	2143197	1.568878417
484267	2143197	1.545825927
484367	2143197	1.522992179
484467	2143197	1.500384137
484567	2143197	1.478004281
484667	2143197	1.455852084
484767	2143197	1.43392525
484867	2143197	1.412220809
484967	2143197	1.390736122
485067	2143197	1.369469799
485167	2143197	1.348422565
485267	2143197	1.327598058
485367	2143197	1.307003583
485467	2143197	1.286650818
485567	2143197	1.2665565
485667	2143197	1.246743082
485767	2143197	1.227239391
485867	2143197	1.208081253
485967	2143197	1.189312098
486067	2143197	1.17098346
486167	2143197	1.153155303
486267	2143197	1.135896027
486367	2143197	1.119281906
486467	2143197	1.1033957
486567	2143197	1.088324055
486667	2143197	1.074153358
486767	2143197	1.060963839
486867	2143197	1.048822064
486967	2143197	1.037772549
487067	2143197	1.027829932
487167	2143197	1.01897371
487267	2143197	1.011147486
487367	2143197	1.004263749
487467	2143197	0.998213565
487567	2143197	0.992878907
487667	2143197	0.988144632
487767	2143197	0.983907572
487867	2143197	0.980081586
487967	2143197	0.97659881
488067	2143197	0.973408189
488167	2143197	0.970472611
488267	2143197	0.967765662
488367	2143197	0.965268642
488467	2143197	0.962968144
488567	2143197	0.960854209
488667	2143197	0.958919029
488767	2143197	0.957156053
488867	2143197	0.955559395
488967	2143197	0.954123457
489067	2143197	0.952842696
489167	2143197	0.95171147
489267	2143197	0.950723948
489367	2143197	0.949874053
489467	2143197	0.949155418
489567	2143197	0.948561354
489667	2143197	0.948084819
489767	2143197	0.947718389
489867	2143197	0.947454223
489967	2143197	0.94728403
490067	2143197	0.947199033
490167	2143197	0.947189941
490267	2143197	0.947246921
490367	2143197	0.947359597
490467	2143197	0.947517066
490567	2143197	0.947707961
490667	2143197	0.947920563
490767	2143197	0.948142982
490867	2143197	0.948363411
490967	2143197	0.948570466
491067	2143197	0.94875358
491167	2143197	0.948903438
491267	2143197	0.949012399
491367	2143197	0.94907484
491467	2143197	0.949087383
491567	2143197	0.949048941
491667	2143197	0.948960602
491767	2143197	0.94882535
491867	2143197	0.948647681
491967	2143197	0.948433169
492067	2143197	0.948188038
492167	2143197	0.947918792
492267	2143197	0.9476319
492367	2143197	0.947333577
492467	2143197	0.947029626
492567	2143197	0.946725359
492667	2143197	0.94642555
492767	2143197	0.946134436
492867	2143197	0.945855737
492967	2143197	0.945592692
493067	2143197	0.945348099
493167	2143197	0.945124365
493267	2143197	0.944923547
493367	2143197	0.944747398
493467	2143197	0.944597407
493567	2143197	0.944474831
493667	2143197	0.944380732
493767	2143197	0.944316003
493867	2143197	0.94428139
493967	2143197	0.94427752
494067	2143197	0.94430491
494167	2143197	0.944363994
494267	2143197	0.944455127
494367	2143197	0.944578603
494467	2143197	0.944734663
494567	2143197	0.944923503
494667	2143197	0.945145284
494767	2143197	0.945400137
494867	2143197	0.945688169
494967	2143197	0.94600947
495067	2143197	0.946364116
495167	2143197	0.946752174
495267	2143197	0.947173708
495367	2143197	0.947628783
495467	2143197	0.948117469
495567	2143197	0.948639853
495667	2143197	0.94919604
495767	2143197	0.949786167
495867	2143197	0.950410412
495967	2143197	0.951069
496067	2143197	0.951762202
496167	2143197	0.952490317
496267	2143197	0.953253623
496367	2143197	0.954052299
496467	2143197	0.954886374
496567	2143197	0.955755716
496667	2143197	0.956660089
496767	2143197	0.957599225
496867	2143197	0.958572879
496967	2143197	0.959580854
497067	2143197	0.960623007
497167	2143197	0.961699239
497267	2143197	0.962809491
497367	2143197	0.963953735
497467	2143197	0.965131962
497567	2143197	0.966344185
497667	2143197	0.967590431
497767	2143197	0.968870735
497867	2143197	0.970185145
497967	2143197	0.971533717
498067	2143197	0.972916511
498167	2143197	0.974333596
498267	2143197	0.975785044
498367	2143197	0.977270932
498467	2143197	0.978791341
498567	2143197	0.980346356
498667	2143197	0.981936066
498767	2143197	0.98356056
498867	2143197	0.985219932
498967	2143197	0.986914279
499067	2143197	0.988643696
499167	2143197	0.990408284
499267	2143197	0.992208143
499367	2143197	0.994043374
499467	2143197	0.995914081
499567	2143197	0.997820366
499667	2143197	0.999762334
499767	2143197	1.001740088
499867	2143197	1.003753732
499967	2143197	1.00580337
500067	2143197	1.007889104
500167	2143197	1.010011039
500267	2143197	1.012169274
500367	2143197	1.014363911
479667	2143297	2.03819536
479767	2143297	2.035068407
479867	2143297	2.031923344
479967	2143297	2.028751299
480067	2143297	2.025542379
480167	2143297	2.02228555
480267	2143297	2.018968498
480367	2143297	2.015577468
480467	2143297	2.012097062
480567	2143297	2.008510006
480667	2143297	2.004796865
480767	2143297	2.0009357
480867	2143297	1.996901656
480967	2143297	1.992666476
481067	2143297	1.988197957
481167	2143297	1.983459357
481267	2143297	1.978408854
481367	2143297	1.972999172
481467	2143297	1.967177658
481567	2143297	1.960887143
481667	2143297	1.954068091
481767	2143297	1.946662417
481867	2143297	1.938619023
481967	2143297	1.929900392
482067	2143297	1.920488692
482167	2143297	1.910389458
482267	2143297	1.899631498
482367	2143297	1.888263057
482467	2143297	1.876345641
482567	2143297	1.863947296
482667	2143297	1.851136552
482767	2143297	1.837977101
482867	2143297	1.824521736
482967	2143297	1.81080112
483067	2143297	1.796792473
483167	2143297	1.782304004
483267	2143297	1.766470467
483367	2143297	1.746968443
483467	2143297	1.723955464
483567	2143297	1.699814179
483667	2143297	1.675445412
483767	2143297	1.651118952
483867	2143297	1.626944997
483967	2143297	1.602981955
484067	2143297	1.579265713
484167	2143297	1.555819565
484267	2143297	1.532658327
484367	2143297	1.509790444
484467	2143297	1.487219371
484567	2143297	1.464944677
484667	2143297	1.442963061
484767	2143297	1.421269349
484867	2143297	1.399857481
484967	2143297	1.378721482
485067	2143297	1.35785641
485167	2143297	1.337259259
485267	2143297	1.316929817
485367	2143297	1.296871455
485467	2143297	1.277091878
485567	2143297	1.257603799
485667	2143297	1.238425566
485767	2143297	1.219581723
485867	2143297	1.201103497
485967	2143297	1.183029167
486067	2143297	1.165404281
486167	2143297	1.148281624
486267	2143297	1.13172081
486367	2143297	1.115787352
486467	2143297	1.100550988
486567	2143297	1.086083081
486667	2143297	1.072452933
486767	2143297	1.059723008
486867	2143297	1.047943333
486967	2143297	1.037145679
487067	2143297	1.027338538
487167	2143297	1.018504068
487267	2143297	1.010598075
487367	2143297	1.003553458
487467	2143297	0.997286678
487567	2143297	0.991705931
487667	2143297	0.986719312
487767	2143297	0.982241451
487867	2143297	0.978197793
487967	2143297	0.974526421
488067	2143297	0.971177924
488167	2143297	0.968114013
488267	2143297	0.96530555
488367	2143297	0.96273051
488467	2143297	0.96037213
488567	2143297	0.958217393
488667	2143297	0.956255856
488767	2143297	0.95447878
488867	2143297	0.952878505
488967	2143297	0.951448018
489067	2143297	0.950180648
489167	2143297	0.949069863
489267	2143297	0.948109126
489367	2143297	0.947291793
489467	2143297	0.946611039
489567	2143297	0.946059791
489667	2143297	0.945630681
489767	2143297	0.945315985
489867	2143297	0.945107575
489967	2143297	0.944996859
490067	2143297	0.944974724
490167	2143297	0.945031478
490267	2143297	0.945156799
490367	2143297	0.945339694
490467	2143297	0.945568488
490567	2143297	0.945830855
490667	2143297	0.946113914
490767	2143297	0.946404403
490867	2143297	0.946688968
490967	2143297	0.946954561
491067	2143297	0.947188951
491167	2143297	0.947381297
491267	2143297	0.947522732
491367	2143297	0.947606858
491467	2143297	0.947630064
491567	2143297	0.94759161
491667	2143297	0.947493444
491767	2143297	0.947339804
491867	2143297	0.947136674
491967	2143297	0.946891197
492067	2143297	0.94661111
492167	2143297	0.946304274
492267	2143297	0.94597832
492367	2143297	0.945640403
492467	2143297	0.945297057
492567	2143297	0.944954134
492667	2143297	0.944616789
492767	2143297	0.944289511
492867	2143297	0.943976171
492967	2143297	0.943680082
493067	2143297	0.943404061
493167	2143297	0.943150491
493267	2143297	0.942921381
493367	2143297	0.942718416
493467	2143297	0.942543006
493567	2143297	0.942396326
493667	2143297	0.942279352
493767	2143297	0.942192893
493867	2143297	0.942137613
493967	2143297	0.94211406
494067	2143297	0.942122679
494167	2143297	0.942163832
494267	2143297	0.942237813
494367	2143297	0.942344854
494467	2143297	0.942485142
494567	2143297	0.942658821
494667	2143297	0.942866005
494767	2143297	0.943106782
494867	2143297	0.943381218
494967	2143297	0.943689366
495067	2143297	0.944031265
495167	2143297	0.94440695
495267	2143297	0.944816453
495367	2143297	0.945259808
495467	2143297	0.945737057
495567	2143297	0.946248258
495667	2143297	0.946793491
495767	2143297	0.947372873
495867	2143297	0.947986576
495967	2143297	0.948634842
496067	2143297	0.949317997
496167	2143297	0.950036445
496267	2143297	0.9507906
496367	2143297	0.951580747
496467	2143297	0.952406919
496567	2143297	0.953268876
496667	2143297	0.954166233
496767	2143297	0.955098597
496867	2143297	0.956065646
496967	2143297	0.957067146
497067	2143297	0.958102942
497167	2143297	0.959172938
497267	2143297	0.960277082
497367	2143297	0.961415353
497467	2143297	0.962587751
497567	2143297	0.963794298
497667	2143297	0.965035027
497767	2143297	0.96630998
497867	2143297	0.967619211
497967	2143297	0.96896278
498067	2143297	0.970340753
498167	2143297	0.971753202
498267	2143297	0.973200205
498367	2143297	0.974681841
498467	2143297	0.976198198
498567	2143297	0.977749362
498667	2143297	0.979335425
498767	2143297	0.980956483
498867	2143297	0.982612632
498967	2143297	0.984303971
499067	2143297	0.986030601
499167	2143297	0.987792624
499267	2143297	0.989590146
499367	2143297	0.991423271
499467	2143297	0.993292104
499567	2143297	0.995196754
499667	2143297	0.997137326
499767	2143297	0.999113928
499867	2143297	1.001126667
499967	2143297	1.003175649
500067	2143297	1.005260981
500167	2143297	1.007382769
479667	2143397	2.033800117
479767	2143397	2.030613325
479867	2143397	2.027402562
479967	2143397	2.024158076
480067	2143397	2.020868974
480167	2143397	2.017523103
480267	2143397	2.014106897
480367	2143397	2.010605214
480467	2143397	2.00700114
480567	2143397	2.003275768
480667	2143397	1.999407941
480767	2143397	1.995373962
480867	2143397	1.991147265
480967	2143397	1.986698068
481067	2143397	1.981993018
481167	2143397	1.976994884
481267	2143397	1.971662379
481367	2143397	1.965950239
481467	2143397	1.959809753
481567	2143397	1.953189993
481667	2143397	1.946039972
481767	2143397	1.938311872
481867	2143397	1.929965204
481967	2143397	1.920971342
482067	2143397	1.911317528
482167	2143397	1.901009289
482267	2143397	1.890070596
482367	2143397	1.878541789
482467	2143397	1.86647597
482567	2143397	1.85393489
482667	2143397	1.840985176
482767	2143397	1.827695377
482867	2143397	1.814133881
482967	2143397	1.800367452
483067	2143397	1.786459746
483167	2143397	1.772467068
483267	2143397	1.758388529
483367	2143397	1.738432437
483467	2143397	1.713170471
483567	2143397	1.687992875
483667	2143397	1.662997561
483767	2143397	1.638231469
483867	2143397	1.613731756
483967	2143397	1.589528918
484067	2143397	1.565647291
484167	2143397	1.542105205
484267	2143397	1.518915199
484367	2143397	1.496084393
484467	2143397	1.473615021
484567	2143397	1.451505136
484667	2143397	1.42974946
484767	2143397	1.408340322
484867	2143397	1.387268684
484967	2143397	1.366525172
485067	2143397	1.34610111
485167	2143397	1.325989518
485267	2143397	1.306186038
485367	2143397	1.286689799
485467	2143397	1.267504196
485567	2143397	1.248637567
485667	2143397	1.230103793
485767	2143397	1.21192277
485867	2143397	1.194120768
485967	2143397	1.176730623
486067	2143397	1.15979172
486167	2143397	1.143349708
486267	2143397	1.127455832
486367	2143397	1.1121658
486467	2143397	1.097538039
486567	2143397	1.083631274
486667	2143397	1.07050136
486767	2143397	1.058197484
486867	2143397	1.046757985
486967	2143397	1.036206277
487067	2143397	1.026547543
487167	2143397	1.017766915
487267	2143397	1.009829714
487367	2143397	1.002683949
487467	2143397	0.996264736
487567	2143397	0.990499871
487667	2143397	0.985315522
487767	2143397	0.980641104
487867	2143397	0.976412754
487967	2143397	0.972575229
488067	2143397	0.969082414
488167	2143397	0.965896823
488267	2143397	0.96298851
488367	2143397	0.960333736
488467	2143397	0.957913649
488567	2143397	0.955713095
488667	2143397	0.953719636
488767	2143397	0.951922766
488867	2143397	0.95031332
488967	2143397	0.948883025
489067	2143397	0.947624176
489167	2143397	0.946529395
489267	2143397	0.94559146
489367	2143397	0.944803169
489467	2143397	0.94415724
489567	2143397	0.943646228
489667	2143397	0.943262446
489767	2143397	0.942997893
489867	2143397	0.942844182
489967	2143397	0.94279246
490067	2143397	0.942833322
490167	2143397	0.942956729
490267	2143397	0.943151914
490367	2143397	0.943407304
490467	2143397	0.943710465
490567	2143397	0.94404808
490667	2143397	0.944406004
490767	2143397	0.944769426
490867	2143397	0.94512316
490967	2143397	0.945452121
491067	2143397	0.945741964
491167	2143397	0.945979856
491267	2143397	0.946155297
491367	2143397	0.946260847
491467	2143397	0.946292596
491567	2143397	0.946250292
491667	2143397	0.946137064
491767	2143397	0.945958839
491867	2143397	0.945723553
491967	2143397	0.945440333
492067	2143397	0.945118762
492167	2143397	0.944768298
492267	2143397	0.944397866
492367	2143397	0.944015621
492467	2143397	0.943628828
492567	2143397	0.94324384
492667	2143397	0.942866134
492767	2143397	0.942500382
492867	2143397	0.942150532
492967	2143397	0.941819904
493067	2143397	0.94151127
493167	2143397	0.941226935
493267	2143397	0.940968812
493367	2143397	0.940738478
493467	2143397	0.940537231
493567	2143397	0.940366134
493667	2143397	0.940226054
493767	2143397	0.940117696
493867	2143397	0.940041629
493967	2143397	0.939998309
494067	2143397	0.939988097
494167	2143397	0.94001128
494267	2143397	0.940068078
494367	2143397	0.94015866
494467	2143397	0.940283153
494567	2143397	0.940441649
494667	2143397	0.940634212
494767	2143397	0.940860883
494867	2143397	0.941121689
494967	2143397	0.941416641
495067	2143397	0.941745746
495167	2143397	0.942109002
495267	2143397	0.942506408
495367	2143397	0.942937967
495467	2143397	0.943403687
495567	2143397	0.943903595
495667	2143397	0.944437738
495767	2143397	0.9450062
495867	2143397	0.945609129
495967	2143397	0.946246762
496067	2143397	0.946919474
496167	2143397	0.947627809
496267	2143397	0.94837242
496367	2143397	0.949153821
496467	2143397	0.949972057
496567	2143397	0.950826674
496667	2143397	0.951717023
496767	2143397	0.952642541
496867	2143397	0.953602833
496967	2143397	0.95459765
497067	2143397	0.955626845
497167	2143397	0.956690337
497267	2143397	0.95778809
497367	2143397	0.958920096
497467	2143397	0.960086371
497567	2143397	0.961286943
497667	2143397	0.962521854
497767	2143397	0.963791155
497867	2143397	0.965094905
497967	2143397	0.96643317
498067	2143397	0.967806021
498167	2143397	0.969213534
498267	2143397	0.970655791
498367	2143397	0.972132877
498467	2143397	0.973644881
498567	2143397	0.975191896
498667	2143397	0.976774016
498767	2143397	0.97839134
498867	2143397	0.980043969
498967	2143397	0.981732006
499067	2143397	0.983455554
499167	2143397	0.985214722
499267	2143397	0.987009615
499367	2143397	0.988840344
499467	2143397	0.990707016
499567	2143397	0.992609744
499667	2143397	0.994548637
499767	2143397	0.996523805
499867	2143397	0.998535359
499967	2143397	1.000583409
500067	2143397	1.002668064
479767	2143497	2.025966909
479867	2143497	2.022687533
479967	2143497	2.019368017
480067	2143497	2.01599654
480167	2143497	2.012559904
480267	2143497	2.009043387
480367	2143497	2.005430578
480467	2143497	2.001703189
480567	2143497	1.997840853
480667	2143497	1.993820902
480767	2143497	1.989618131
480867	2143497	1.985204555
480967	2143497	1.980549185
481067	2143497	1.975617841
481167	2143497	1.970373066
481267	2143497	1.964774207
481367	2143497	1.958777779
481467	2143497	1.952338237
481567	2143497	1.945409306
481667	2143497	1.937945971
481767	2143497	1.929907138
481867	2143497	1.921258785
481967	2143497	1.911977208
482067	2143497	1.902051783
482167	2143497	1.891486661
482267	2143497	1.880301015
482367	2143497	1.868527815
482467	2143497	1.856211492
482567	2143497	1.84340496
482667	2143497	1.830166427
482767	2143497	1.816556024
482867	2143497	1.802631589
482967	2143497	1.788441042
483067	2143497	1.774001451
483167	2143497	1.759214067
483267	2143497	1.743343581
483367	2143497	1.72319185
483467	2143497	1.698999536
483567	2143497	1.673985991
483667	2143497	1.648941351
483767	2143497	1.62406987
483867	2143497	1.599462949
483967	2143497	1.575176464
484067	2143497	1.551249131
484167	2143497	1.527708281
484267	2143497	1.504572205
484367	2143497	1.48185147
484467	2143497	1.459549953
484567	2143497	1.437665868
484667	2143497	1.416192861
484767	2143497	1.395121178
484867	2143497	1.374438881
484967	2143497	1.354133078
485067	2143497	1.334191119
485167	2143497	1.31460174
485267	2143497	1.295356105
485367	2143497	1.276448758
485467	2143497	1.257878447
485567	2143497	1.239648821
485667	2143497	1.221769002
485767	2143497	1.204253993
485867	2143497	1.187124931
485967	2143497	1.170409136
486067	2143497	1.15413993
486167	2143497	1.138356166
486267	2143497	1.123101412
486367	2143497	1.10842273
486467	2143497	1.094368974
486567	2143497	1.080988605
486667	2143497	1.068327019
486767	2143497	1.056423534
486867	2143497	1.045308242
486967	2143497	1.0349991
487067	2143497	1.025499693
487167	2143497	1.016798105
487267	2143497	1.008867223
487367	2143497	1.001666544
487467	2143497	0.995145268
487567	2143497	0.989246179
487667	2143497	0.983909694
487767	2143497	0.97907747
487867	2143497	0.974695183
487967	2143497	0.970714267
488067	2143497	0.967092705
488167	2143497	0.963795025
488267	2143497	0.960791784
488367	2143497	0.95805876
488467	2143497	0.955576047
488567	2143497	0.953327176
488667	2143497	0.951298332
488767	2143497	0.94947769
488867	2143497	0.947854888
488967	2143497	0.946420603
489067	2143497	0.945166231
489167	2143497	0.944083637
489267	2143497	0.943164967
489367	2143497	0.942402499
489467	2143497	0.941788524
489567	2143497	0.941315249
489667	2143497	0.940974698
489767	2143497	0.94075863
489867	2143497	0.940658445
489967	2143497	0.940665086
490067	2143497	0.940768928
490167	2143497	0.940959662
490267	2143497	0.941226163
490367	2143497	0.941556361
490467	2143497	0.941937118
490567	2143497	0.942354143
490667	2143497	0.94279197
490767	2143497	0.943234067
490867	2143497	0.943663111
490967	2143497	0.944061516
491067	2143497	0.944412228
491167	2143497	0.944699776
491267	2143497	0.944911437
491367	2143497	0.945038328
491467	2143497	0.945076139
491567	2143497	0.945025322
491667	2143497	0.944890675
491767	2143497	0.944680434
491867	2143497	0.944405122
491967	2143497	0.944076397
492067	2143497	0.943706084
492167	2143497	0.943305482
492267	2143497	0.942884929
492367	2143497	0.942453595
492467	2143497	0.942019427
492567	2143497	0.941589198
492667	2143497	0.94116861
492767	2143497	0.940762414
492867	2143497	0.940374545
492967	2143497	0.940008242
493067	2143497	0.93966616
493167	2143497	0.939350465
493267	2143497	0.93906292
493367	2143497	0.938804952
493467	2143497	0.938577713
493567	2143497	0.938382125
493667	2143497	0.938218927
493767	2143497	0.938088701
493867	2143497	0.937991906
493967	2143497	0.937928894
494067	2143497	0.937899938
494167	2143497	0.937905238
494267	2143497	0.93794494
494367	2143497	0.938019145
494467	2143497	0.938127919
494567	2143497	0.938271296
494667	2143497	0.938449291
494767	2143497	0.9386619
494867	2143497	0.938909107
494967	2143497	0.939190885
495067	2143497	0.939507205
495167	2143497	0.939858031
495267	2143497	0.940243331
495367	2143497	0.940663073
495467	2143497	0.941117235
495567	2143497	0.941605806
495667	2143497	0.942128793
495767	2143497	0.942686238
495867	2143497	0.943278236
495967	2143497	0.94390498
496067	2143497	0.944566844
496167	2143497	0.945264506
496267	2143497	0.945999027
496367	2143497	0.946771458
496467	2143497	0.947581896
496567	2143497	0.94842937
496667	2143497	0.949312768
496767	2143497	0.950231345
496867	2143497	0.951184683
496967	2143497	0.952172561
497067	2143497	0.953194868
497167	2143497	0.954251555
497267	2143497	0.955342609
497367	2143497	0.956468041
497467	2143497	0.957627881
497567	2143497	0.958822168
497667	2143497	0.960050954
497767	2143497	0.961314296
497867	2143497	0.962612259
497967	2143497	0.963944914
498067	2143497	0.965312337
498167	2143497	0.96671461
498267	2143497	0.968151819
498367	2143497	0.969624051
498467	2143497	0.9711314
498567	2143497	0.972673964
498667	2143497	0.97425184
498767	2143497	0.975865131
498867	2143497	0.977513942
498967	2143497	0.979198378
499067	2143497	0.980918549
499167	2143497	0.982674565
499267	2143497	0.984466536
499367	2143497	0.986294576
499467	2143497	0.988158798
499567	2143497	0.990059315
499667	2143497	0.991996241
499767	2143497	0.993969691
499867	2143497	0.995979778
479767	2143597	2.021137146
479867	2143597	2.017787326
479967	2143597	2.014391437
480067	2143597	2.010936808
480167	2143597	2.007409298
480267	2143597	2.00379314
480367	2143597	2.000070783
480467	2143597	1.996222715
480567	2143597	1.992227278
480667	2143597	1.988060486
480767	2143597	1.983695832
480867	2143597	1.97910413
480967	2143597	1.97425338
481067	2143597	1.969108724
481167	2143597	1.963632508
481267	2143597	1.957784537
481367	2143597	1.951522598
481467	2143597	1.944803327
481567	2143597	1.937583512
481667	2143597	1.929821854
481767	2143597	1.921481156
481867	2143597	1.912530752
481967	2143597	1.902948915
482067	2143597	1.892724854
482167	2143597	1.88185994
482267	2143597	1.870367899
482367	2143597	1.858273923
482467	2143597	1.845612751
482567	2143597	1.832425833
482667	2143597	1.818757447
482767	2143597	1.804648998
482867	2143597	1.790129214
482967	2143597	1.775193868
483067	2143597	1.759756937
483167	2143597	1.743524081
483267	2143597	1.725734745
483367	2143597	1.705304596
483467	2143597	1.682344972
483567	2143597	1.65808907
483667	2143597	1.633403697
483767	2143597	1.608697113
483867	2143597	1.584171114
483967	2143597	1.559940168
484067	2143597	1.536076343
484167	2143597	1.512627118
484267	2143597	1.489623257
484367	2143597	1.467082861
484467	2143597	1.445013891
484567	2143597	1.423416088
484667	2143597	1.40228269
484767	2143597	1.381602056
484867	2143597	1.361359255
484967	2143597	1.3415376
485067	2143597	1.322120101
485167	2143597	1.303090801
485267	2143597	1.284435983
485367	2143597	1.266145224
485467	2143597	1.248212287
485567	2143597	1.230635846
485667	2143597	1.213420042
485767	2143597	1.196574847
485867	2143597	1.180116236
485967	2143597	1.164066125
486067	2143597	1.148452069
486167	2143597	1.133306672
486267	2143597	1.118666681
486367	2143597	1.104571739
