x	y	coe_com_tot
501967	2128797	7.35266606
502067	2128797	7.367934901
502167	2128797	7.38326082
502267	2128797	7.398643446
502367	2128797	7.414082412
502467	2128797	7.429577353
502567	2128797	7.445127903
502667	2128797	7.460733701
502767	2128797	7.476394386
502867	2128797	7.492109598
502967	2128797	7.50787898
503067	2128797	7.523702177
503167	2128797	7.539578834
503267	2128797	7.555508601
503367	2128797	7.571491126
503467	2128797	7.587526061
503567	2128797	7.60361306
503667	2128797	7.619751778
503767	2128797	7.635941873
503867	2128797	7.652183003
503967	2128797	7.66847483
504067	2128797	7.684817016
504167	2128797	7.701209226
504267	2128797	7.717651127
504367	2128797	7.734142388
504467	2128797	7.750682678
504567	2128797	7.767271671
504667	2128797	7.783909041
504767	2128797	7.800594465
489467	2128897	5.996854644
489567	2128897	6.002090014
489667	2128897	6.007424113
489767	2128897	6.01285679
489867	2128897	6.01838789
489967	2128897	6.024017258
490067	2128897	6.029744731
490167	2128897	6.035570144
490267	2128897	6.041493328
490367	2128897	6.04751411
490467	2128897	6.053632314
490567	2128897	6.059847759
490667	2128897	6.066160259
490767	2128897	6.072569627
490867	2128897	6.079075667
490967	2128897	6.085678185
491067	2128897	6.092376977
491167	2128897	6.09917184
491267	2128897	6.106062563
491367	2128897	6.113048932
491467	2128897	6.12013073
491567	2128897	6.127307735
491667	2128897	6.134579719
491767	2128897	6.141946453
491867	2128897	6.149407702
491967	2128897	6.156963226
492067	2128897	6.164612782
492167	2128897	6.172356124
499867	2128897	7.025011613
499967	2128897	7.039035366
500067	2128897	7.053124325
500167	2128897	7.06727809
500267	2128897	7.081496264
500367	2128897	7.095778449
500467	2128897	7.110124249
500567	2128897	7.124533268
500667	2128897	7.139005112
500767	2128897	7.153539388
500867	2128897	7.168135704
500967	2128897	7.18279367
501067	2128897	7.197512896
501167	2128897	7.212292994
501267	2128897	7.227133577
501367	2128897	7.24203426
501467	2128897	7.256994659
501567	2128897	7.272014391
501667	2128897	7.287093076
501767	2128897	7.302230333
501867	2128897	7.317425786
501967	2128897	7.332679057
502067	2128897	7.347989771
502167	2128897	7.363357555
502267	2128897	7.378782039
502367	2128897	7.394262851
502467	2128897	7.409799624
502567	2128897	7.425391991
502667	2128897	7.441039587
502767	2128897	7.45674205
502867	2128897	7.472499018
502967	2128897	7.488310131
503067	2128897	7.504175033
503167	2128897	7.520093367
503267	2128897	7.536064779
503367	2128897	7.552088917
503467	2128897	7.568165431
503567	2128897	7.584293972
503667	2128897	7.600474195
503767	2128897	7.616705754
503867	2128897	7.632988307
503967	2128897	7.649321513
504067	2128897	7.665705033
504167	2128897	7.682138531
504267	2128897	7.698621671
504367	2128897	7.715154121
504467	2128897	7.73173555
504567	2128897	7.748365628
504667	2128897	7.765044028
504767	2128897	7.781770425
487767	2128997	5.898643593
487867	2128997	5.902193125
487967	2128997	5.905843747
488067	2128997	5.909595365
488167	2128997	5.913447882
488267	2128997	5.917401198
489367	2128997	5.967508797
489467	2128997	5.972662782
489567	2128997	5.977915979
489667	2128997	5.98326824
489767	2128997	5.988719415
489867	2128997	5.994269352
489967	2128997	5.999917892
490067	2128997	6.005664873
490167	2128997	6.011510131
490267	2128997	6.017453495
490367	2128997	6.023494793
490467	2128997	6.029633848
490567	2128997	6.035870477
490667	2128997	6.042204495
490767	2128997	6.048635714
490867	2128997	6.055163938
490967	2128997	6.061788971
491067	2128997	6.068510609
491167	2128997	6.075328648
491267	2128997	6.082242875
491367	2128997	6.089253077
491467	2128997	6.096359034
491567	2128997	6.103560524
491667	2128997	6.110857317
491767	2128997	6.118249183
491867	2128997	6.125735885
491967	2128997	6.133317182
492067	2128997	6.140992831
492167	2128997	6.148762581
492267	2128997	6.156626179
492367	2128997	6.164583368
492467	2128997	6.172633886
499767	2128997	6.990177262
499867	2128997	7.004176952
499967	2128997	7.018242302
500067	2128997	7.03237291
500167	2128997	7.046568372
500267	2128997	7.060828288
500367	2128997	7.075152258
500467	2128997	7.08953988
500567	2128997	7.103990757
500667	2128997	7.118504493
500767	2128997	7.133080689
500867	2128997	7.147718953
500967	2128997	7.16241889
501067	2128997	7.177180108
501167	2128997	7.192002215
501267	2128997	7.206884823
501367	2128997	7.221827544
501467	2128997	7.23682999
501567	2128997	7.251891776
501667	2128997	7.267012519
501767	2128997	7.282191837
501867	2128997	7.297429349
501967	2128997	7.312724675
502067	2128997	7.32807744
502167	2128997	7.343487267
502267	2128997	7.358953782
502367	2128997	7.374476612
502467	2128997	7.390055388
502567	2128997	7.405689741
502667	2128997	7.421379303
502767	2128997	7.43712371
502867	2128997	7.452922598
502967	2128997	7.468775605
503067	2128997	7.484682372
503167	2128997	7.500642541
503267	2128997	7.516655756
503367	2128997	7.532721663
503467	2128997	7.54883991
503567	2128997	7.565010146
503667	2128997	7.581232024
503767	2128997	7.597505196
503867	2128997	7.613829318
503967	2128997	7.630204049
504067	2128997	7.646629047
504167	2128997	7.663103974
504267	2128997	7.679628494
504367	2128997	7.696202271
504467	2128997	7.712824974
504567	2128997	7.729496272
504667	2128997	7.746215836
487667	2129097	5.870748831
487767	2129097	5.87420901
487867	2129097	5.877770706
487967	2129097	5.881433828
488067	2129097	5.885198282
488167	2129097	5.889063972
489267	2129097	5.938237444
489367	2129097	5.943309305
489467	2129097	5.948480859
489567	2129097	5.953751964
489667	2129097	5.959122472
489767	2129097	5.964592234
489867	2129097	5.970161096
489967	2129097	5.975828899
490067	2129097	5.981595483
490167	2129097	5.987460681
490267	2129097	5.993424324
490367	2129097	5.999486238
490467	2129097	6.005646246
490567	2129097	6.011904164
490667	2129097	6.018259809
490767	2129097	6.024712989
490867	2129097	6.031263509
490967	2129097	6.037911172
491067	2129097	6.044655774
491167	2129097	6.051497108
491267	2129097	6.058434962
491367	2129097	6.065469122
491467	2129097	6.072599366
491567	2129097	6.07982547
491667	2129097	6.087147205
491767	2129097	6.094564338
491867	2129097	6.102076631
491967	2129097	6.109683842
492067	2129097	6.117385726
492167	2129097	6.12518203
492267	2129097	6.1330725
492367	2129097	6.141056877
492467	2129097	6.149134897
492567	2129097	6.157306291
492667	2129097	6.165570788
492767	2129097	6.17392811
499667	2129097	6.955354328
499767	2129097	6.969329649
499867	2129097	6.983371091
499967	2129097	6.997478248
500067	2129097	7.011650712
500167	2129097	7.025888079
500267	2129097	7.040189943
500367	2129097	7.0545559
500467	2129097	7.068985548
500567	2129097	7.083478485
500667	2129097	7.098034311
500767	2129097	7.112652627
500867	2129097	7.127333035
500967	2129097	7.142075138
501067	2129097	7.156878542
501167	2129097	7.171742852
501267	2129097	7.186667676
501367	2129097	7.201652623
501467	2129097	7.216697304
501567	2129097	7.231801331
501667	2129097	7.246964317
501767	2129097	7.262185878
501867	2129097	7.277465631
501967	2129097	7.292803193
502067	2129097	7.308198186
502167	2129097	7.323650231
502267	2129097	7.339158952
502367	2129097	7.354723975
502467	2129097	7.370344925
502567	2129097	7.386021433
502667	2129097	7.40175313
502767	2129097	7.417539647
502867	2129097	7.433380619
502967	2129097	7.449275683
503067	2129097	7.465224476
503167	2129097	7.48122664
503267	2129097	7.497281815
503367	2129097	7.513389647
503467	2129097	7.52954978
503567	2129097	7.545761863
503667	2129097	7.562025546
503767	2129097	7.57834048
503867	2129097	7.594706319
503967	2129097	7.61112272
504067	2129097	7.62758934
504167	2129097	7.644105838
504267	2129097	7.660671877
504367	2129097	7.67728712
504467	2129097	7.693951234
504567	2129097	7.710663886
504667	2129097	7.727424746
487667	2129197	5.846311294
487767	2129197	5.849783355
487867	2129197	5.85335727
487967	2129197	5.857032948
488067	2129197	5.860810295
488167	2129197	5.864689216
489167	2129197	5.909041626
489267	2129197	5.914030623
489367	2129197	5.919119793
489467	2129197	5.924308997
489567	2129197	5.929598092
489667	2129197	5.934986932
489767	2129197	5.940475367
489867	2129197	5.946063243
489967	2129197	5.951750402
490067	2129197	5.957536681
490167	2129197	5.963421916
490267	2129197	5.969405935
490367	2129197	5.975488566
490467	2129197	5.981669629
490567	2129197	5.987948943
490667	2129197	5.994326321
490767	2129197	6.000801572
490867	2129197	6.007374501
490967	2129197	6.014044909
491067	2129197	6.020812592
491167	2129197	6.027677342
491267	2129197	6.034638946
491367	2129197	6.041697189
491467	2129197	6.048851847
491567	2129197	6.056102696
491667	2129197	6.063449506
491767	2129197	6.070892042
491867	2129197	6.078430065
491967	2129197	6.086063332
492067	2129197	6.093791594
492167	2129197	6.101614599
492267	2129197	6.10953209
492367	2129197	6.117543807
492467	2129197	6.125649483
492567	2129197	6.133848848
492667	2129197	6.142141628
499467	2129197	6.906659379
499567	2129197	6.920543016
499667	2129197	6.934493655
499767	2129197	6.948510884
499867	2129197	6.962594291
499967	2129197	6.976743465
500067	2129197	6.990957996
500167	2129197	7.005237474
500267	2129197	7.019581492
500367	2129197	7.033989642
500467	2129197	7.048461519
500567	2129197	7.062996719
500667	2129197	7.077594837
500767	2129197	7.092255471
500867	2129197	7.106978222
500967	2129197	7.121762688
501067	2129197	7.136608473
501167	2129197	7.151515178
501267	2129197	7.16648241
501367	2129197	7.181509775
501467	2129197	7.196596879
501567	2129197	7.211743333
501667	2129197	7.226948748
501767	2129197	7.242212735
501867	2129197	7.257534911
501967	2129197	7.27291489
502067	2129197	7.288352289
502167	2129197	7.30384673
502267	2129197	7.319397833
502367	2129197	7.33500522
502467	2129197	7.350668517
502567	2129197	7.366387351
502667	2129197	7.382161349
502767	2129197	7.397990143
502867	2129197	7.413873364
502967	2129197	7.429810647
503067	2129197	7.445801629
503167	2129197	7.461845946
503267	2129197	7.47794324
503367	2129197	7.494093152
503467	2129197	7.510295326
503567	2129197	7.526549408
503667	2129197	7.542855047
503767	2129197	7.559211892
503867	2129197	7.575619595
503967	2129197	7.592077811
504067	2129197	7.608586195
504167	2129197	7.625144406
504267	2129197	7.641752104
504367	2129197	7.658408951
504467	2129197	7.675114613
504567	2129197	7.691868754
504667	2129197	7.708671044
487667	2129297	5.821882764
487767	2129297	5.82536676
487867	2129297	5.828952947
487967	2129297	5.832641236
488067	2129297	5.836431533
489067	2129297	5.879922396
489167	2129297	5.884827787
489267	2129297	5.889833828
489367	2129297	5.894940385
489467	2129297	5.900147319
489567	2129297	5.905454488
489667	2129297	5.910861745
489767	2129297	5.91636894
489867	2129297	5.921975918
489967	2129297	5.927682523
490067	2129297	5.933488592
490167	2129297	5.939393958
490267	2129297	5.945398452
490367	2129297	5.951501899
490467	2129297	5.957704121
490567	2129297	5.964004935
490667	2129297	5.970404154
490767	2129297	5.976901587
490867	2129297	5.983497037
490967	2129297	5.990190306
491067	2129297	5.996981188
491167	2129297	6.003869474
491267	2129297	6.010854951
491367	2129297	6.017937402
491467	2129297	6.025116604
491567	2129297	6.03239233
491667	2129297	6.039764348
491767	2129297	6.047232424
491867	2129297	6.054796315
491967	2129297	6.062455779
492067	2129297	6.070210564
492167	2129297	6.078060417
492267	2129297	6.086005079
492367	2129297	6.094044288
492467	2129297	6.102177775
492567	2129297	6.110405269
492667	2129297	6.118726493
499367	2129297	6.871885375
499467	2129297	6.885743535
499567	2129297	6.899669175
499667	2129297	6.91366188
499767	2129297	6.927721232
499867	2129297	6.941846816
499967	2129297	6.956038218
500067	2129297	6.970295025
500167	2129297	6.984616824
500267	2129297	6.999003203
500367	2129297	7.013453753
500467	2129297	7.027968065
500567	2129297	7.04254573
500667	2129297	7.057186342
500767	2129297	7.071889496
500867	2129297	7.086654787
500967	2129297	7.101481814
501067	2129297	7.116370175
501167	2129297	7.131319471
501267	2129297	7.146329303
501367	2129297	7.161399276
501467	2129297	7.176528993
501567	2129297	7.191718062
501667	2129297	7.206966091
501767	2129297	7.22227269
501867	2129297	7.237637471
501967	2129297	7.253060047
502067	2129297	7.268540033
502167	2129297	7.284077047
502267	2129297	7.299670706
502367	2129297	7.315320633
502467	2129297	7.331026448
502567	2129297	7.346787778
502667	2129297	7.362604247
502767	2129297	7.378475484
502867	2129297	7.39440112
502967	2129297	7.410380786
503067	2129297	7.426414117
503167	2129297	7.442500748
503267	2129297	7.458640317
503367	2129297	7.474832466
503467	2129297	7.491076835
503567	2129297	7.507373069
503667	2129297	7.523720814
503767	2129297	7.540119718
503867	2129297	7.556569432
503967	2129297	7.573069608
504067	2129297	7.589619901
504167	2129297	7.606219966
504267	2129297	7.622869463
504367	2129297	7.639568053
504467	2129297	7.656315398
504567	2129297	7.673111163
504667	2129297	7.689955015
487567	2129397	5.79407001
487667	2129397	5.797463374
487767	2129397	5.800959356
487867	2129397	5.804557869
487967	2129397	5.808258824
488067	2129397	5.812062128
488867	2129397	5.846161037
488967	2129397	5.850880821
489067	2129397	5.855701859
489167	2129397	5.860624025
489267	2129397	5.865647186
489367	2129397	5.870771209
489467	2129397	5.875995953
489567	2129397	5.881321277
489667	2129397	5.886747035
489767	2129397	5.892273076
489867	2129397	5.897899246
489967	2129397	5.903625388
490067	2129397	5.909451339
490167	2129397	5.915376932
490267	2129397	5.921401999
490367	2129397	5.927526363
490467	2129397	5.933749846
490567	2129397	5.940072266
490667	2129397	5.946493433
490767	2129397	5.953013158
490867	2129397	5.959631243
490967	2129397	5.966347487
491067	2129397	5.973161686
491167	2129397	5.980073629
491267	2129397	5.987083103
491367	2129397	5.994189889
491467	2129397	6.001393762
491567	2129397	6.008694496
491667	2129397	6.016091857
491767	2129397	6.023585609
491867	2129397	6.031175509
491967	2129397	6.038861312
492067	2129397	6.046642765
492167	2129397	6.054519614
492267	2129397	6.062491598
492367	2129397	6.070558452
492467	2129397	6.078719906
492567	2129397	6.086975688
492667	2129397	6.095325517
499167	2129397	6.823359785
499267	2129397	6.837123748
499367	2129397	6.850956099
499467	2129397	6.864856416
499567	2129397	6.878824278
499667	2129397	6.892859264
499767	2129397	6.906960955
499867	2129397	6.921128931
499967	2129397	6.935362775
500067	2129397	6.94966207
500167	2129397	6.964026399
500267	2129397	6.97845535
500367	2129397	6.992948507
500467	2129397	7.007505458
500567	2129397	7.022125793
500667	2129397	7.036809102
500767	2129397	7.051554977
500867	2129397	7.066363009
500967	2129397	7.081232795
501067	2129397	7.09616393
501167	2129397	7.111156011
501267	2129397	7.126208637
501367	2129397	7.141321409
501467	2129397	7.156493929
501567	2129397	7.171725802
501667	2129397	7.187016632
501767	2129397	7.202366028
501867	2129397	7.217773597
501967	2129397	7.233238952
502067	2129397	7.248761704
502167	2129397	7.264341468
502267	2129397	7.279977861
502367	2129397	7.295670501
502467	2129397	7.311419008
502567	2129397	7.327223003
502667	2129397	7.343082112
502767	2129397	7.358995961
502867	2129397	7.374964176
502967	2129397	7.390986388
503067	2129397	7.40706223
503167	2129397	7.423191334
503267	2129397	7.439373338
503367	2129397	7.455607879
503467	2129397	7.471894597
503567	2129397	7.488233135
503667	2129397	7.504623137
503767	2129397	7.52106425
503867	2129397	7.537556122
503967	2129397	7.554098403
504067	2129397	7.570690748
504167	2129397	7.587332809
504267	2129397	7.604024245
504367	2129397	7.620764714
504467	2129397	7.637553879
504567	2129397	7.654391402
504667	2129397	7.671276948
487567	2129497	5.769648196
487667	2129497	5.773053258
487767	2129497	5.776561279
487867	2129497	5.780172172
487967	2129497	5.783885848
488067	2129497	5.787702214
488767	2129497	5.817283756
488867	2129497	5.821917973
488967	2129497	5.826653914
489067	2129497	5.831491455
489167	2129497	5.83643047
489267	2129497	5.841470828
489367	2129497	5.846612392
489467	2129497	5.851855027
489567	2129497	5.857198588
489667	2129497	5.86264293
489767	2129497	5.868187903
489867	2129497	5.873833353
489967	2129497	5.879579123
490067	2129497	5.885425048
490167	2129497	5.891370965
490267	2129497	5.897416701
490367	2129497	5.903562083
490467	2129497	5.90980693
490567	2129497	5.91615106
490667	2129497	5.922594284
490767	2129497	5.929136411
490867	2129497	5.935777243
490967	2129497	5.942516579
491067	2129497	5.949354213
491167	2129497	5.956289934
491267	2129497	5.963323528
491367	2129497	5.970454775
491467	2129497	5.977683449
491567	2129497	5.985009323
491667	2129497	5.992432162
491767	2129497	5.999951728
491867	2129497	6.007567777
491967	2129497	6.015280061
492067	2129497	6.023088329
492167	2129497	6.030992322
492267	2129497	6.038991779
492367	2129497	6.047086432
492467	2129497	6.055276011
492567	2129497	6.06356024
492667	2129497	6.071938837
494567	2129497	6.248656217
494667	2129497	6.258856445
494767	2129497	6.269144152
494867	2129497	6.279518966
494967	2129497	6.289980515
499067	2129497	6.788637406
499167	2129497	6.802374726
499267	2129497	6.81618093
499367	2129497	6.830055593
499467	2129497	6.843998288
499567	2129497	6.858008591
499667	2129497	6.872086077
499767	2129497	6.886230323
499867	2129497	6.900440906
499967	2129497	6.914717406
500067	2129497	6.929059401
500167	2129497	6.943466473
500267	2129497	6.957938204
500367	2129497	6.972474177
500467	2129497	6.987073976
500567	2129497	7.001737187
500667	2129497	7.016463397
500767	2129497	7.031252194
500867	2129497	7.046103169
500967	2129497	7.061015913
501067	2129497	7.075990019
501167	2129497	7.09102508
501267	2129497	7.106120695
501367	2129497	7.121276459
501467	2129497	7.136491974
501567	2129497	7.151766839
501667	2129497	7.167100658
501767	2129497	7.182493035
501867	2129497	7.197943577
501967	2129497	7.213451892
502067	2129497	7.22901759
502167	2129497	7.244640284
502267	2129497	7.260319587
502367	2129497	7.276055115
502467	2129497	7.291846486
502567	2129497	7.307693319
502667	2129497	7.323595237
502767	2129497	7.339551864
502867	2129497	7.355562824
502967	2129497	7.371627746
503067	2129497	7.38774626
503167	2129497	7.403917998
503267	2129497	7.420142594
503367	2129497	7.436419684
503467	2129497	7.452748906
503567	2129497	7.469129901
503667	2129497	7.485562311
503767	2129497	7.502045781
503867	2129497	7.518579957
503967	2129497	7.535164489
504067	2129497	7.551799028
504167	2129497	7.568483227
504267	2129497	7.585216741
504367	2129497	7.601999228
504467	2129497	7.618830348
504567	2129497	7.635709763
504667	2129497	7.652637137
487467	2129597	5.741922316
487567	2129597	5.745235745
487667	2129597	5.748652557
487767	2129597	5.752172669
487867	2129597	5.755795994
487967	2129597	5.759522444
488067	2129597	5.763351928
488567	2129597	5.784041438
488667	2129597	5.788487034
488767	2129597	5.793034938
488867	2129597	5.797685034
488967	2129597	5.802437201
489067	2129597	5.807291317
489167	2129597	5.812247254
489267	2129597	5.817304882
489367	2129597	5.822464067
489467	2129597	5.82772467
489567	2129597	5.83308655
489667	2129597	5.83854956
489767	2129597	5.844113551
489867	2129597	5.849778369
489967	2129597	5.855543856
490067	2129597	5.86140985
490167	2129597	5.867376184
490267	2129597	5.873442688
490367	2129597	5.879609186
490467	2129597	5.8858755
490567	2129597	5.892241445
490667	2129597	5.898706834
490767	2129597	5.905271473
490867	2129597	5.911935165
490967	2129597	5.918697708
491067	2129597	5.925558896
491167	2129597	5.932518517
491267	2129597	5.939576355
491367	2129597	5.946732189
491467	2129597	5.953985794
491567	2129597	5.96133694
491667	2129597	5.968785392
491767	2129597	5.97633091
491867	2129597	5.983973248
491967	2129597	5.991712159
492067	2129597	5.999547388
492167	2129597	6.007478675
492267	2129597	6.015505757
492367	2129597	6.023628365
492467	2129597	6.031846226
492567	2129597	6.040159062
492667	2129597	6.048566591
492767	2129597	6.057068524
494167	2129597	6.185836198
494267	2129597	6.195716624
494367	2129597	6.20568625
494467	2129597	6.215744717
494567	2129597	6.225891659
494667	2129597	6.236126711
494767	2129597	6.2464495
494867	2129597	6.256859653
494967	2129597	6.267356792
495067	2129597	6.277940536
495167	2129597	6.288610501
496867	2129597	6.482806294
496967	2129597	6.494959554
497067	2129597	6.507191268
497167	2129597	6.51950101
497267	2129597	6.531888352
497367	2129597	6.544352866
497467	2129597	6.556894122
497567	2129597	6.569511689
497667	2129597	6.582205138
498767	2129597	6.726717456
498867	2129597	6.74028771
498967	2129597	6.753928215
499067	2129597	6.76763854
499167	2129597	6.781418253
499267	2129597	6.795266924
499367	2129597	6.809184122
499467	2129597	6.823169417
499567	2129597	6.837222381
499667	2129597	6.851342587
499767	2129597	6.865529606
499867	2129597	6.879783014
499967	2129597	6.894102385
500067	2129597	6.908487295
500167	2129597	6.922937323
500267	2129597	6.937452046
500367	2129597	6.952031044
500467	2129597	6.966673898
500567	2129597	6.981380192
500667	2129597	6.996149508
500767	2129597	7.010981432
500867	2129597	7.02587555
500967	2129597	7.040831452
501067	2129597	7.055848728
501167	2129597	7.070926967
501267	2129597	7.086065765
501367	2129597	7.101264715
501467	2129597	7.116523415
501567	2129597	7.131841463
501667	2129597	7.147218458
501767	2129597	7.162654003
501867	2129597	7.178147702
501967	2129597	7.193699161
502067	2129597	7.209307986
502167	2129597	7.224973788
502267	2129597	7.240696178
502367	2129597	7.256474769
502467	2129597	7.272309177
502567	2129597	7.28819902
502667	2129597	7.304143917
502767	2129597	7.320143489
502867	2129597	7.33619736
502967	2129597	7.352305156
503067	2129597	7.368466505
503167	2129597	7.384681036
503267	2129597	7.400948382
503367	2129597	7.417268177
503467	2129597	7.433640058
503567	2129597	7.450063662
503667	2129597	7.46653863
503767	2129597	7.483064606
503867	2129597	7.499641234
503967	2129597	7.516268161
504067	2129597	7.532945038
504167	2129597	7.549671515
504267	2129597	7.566447247
504367	2129597	7.58327189
504467	2129597	7.600145101
504567	2129597	7.617066541
504667	2129597	7.634035874
487567	2129697	5.7208328
487667	2129697	5.724261411
487767	2129697	5.727793665
487867	2129697	5.731429475
488467	2129697	5.75541389
488567	2129697	5.759771966
488667	2129697	5.764232811
488767	2129697	5.768796313
488867	2129697	5.773462355
488967	2129697	5.778230817
489067	2129697	5.783101578
489167	2129697	5.788074511
489267	2129697	5.793149484
489367	2129697	5.798326366
489467	2129697	5.803605017
489567	2129697	5.808985296
489667	2129697	5.814467057
489767	2129697	5.820050151
489867	2129697	5.825734424
489967	2129697	5.831519719
490067	2129697	5.837405873
490167	2129697	5.843392719
490267	2129697	5.849480088
490367	2129697	5.855667803
490467	2129697	5.861955686
490567	2129697	5.868343552
490667	2129697	5.874831212
490767	2129697	5.881418474
490867	2129697	5.888105139
490967	2129697	5.894891006
491067	2129697	5.901775865
491167	2129697	5.908759507
491267	2129697	5.915841713
491367	2129697	5.923022262
491467	2129697	5.930300928
491567	2129697	5.937677479
491667	2129697	5.945151679
491767	2129697	5.952723287
491867	2129697	5.960392057
491967	2129697	5.968157738
492067	2129697	5.976020075
492167	2129697	5.983978806
492267	2129697	5.992033667
492367	2129697	6.000184386
492467	2129697	6.008430688
492567	2129697	6.016772294
492667	2129697	6.025208918
492767	2129697	6.033740271
492867	2129697	6.042366057
492967	2129697	6.051085979
493067	2129697	6.059899732
493867	2129697	6.133749687
493967	2129697	6.143393492
494067	2129697	6.153127841
494167	2129697	6.162952383
494267	2129697	6.172866762
494367	2129697	6.182870617
494467	2129697	6.192963585
494567	2129697	6.203145298
494667	2129697	6.213415386
494767	2129697	6.223773473
494867	2129697	6.234219182
494967	2129697	6.24475213
495067	2129697	6.255371934
495167	2129697	6.266078204
495267	2129697	6.276870551
495367	2129697	6.287748579
495467	2129697	6.298711891
496667	2129697	6.43677578
496767	2129697	6.448810519
496867	2129697	6.460924736
496967	2129697	6.473118001
497067	2129697	6.485389884
497167	2129697	6.497739955
497267	2129697	6.510167782
497367	2129697	6.522672931
497467	2129697	6.535254968
497567	2129697	6.547913459
497667	2129697	6.560647969
497767	2129697	6.573458061
497867	2129697	6.586343298
497967	2129697	6.599303244
498067	2129697	6.612337462
498467	2129697	6.665208295
498567	2129697	6.678607305
498667	2129697	6.692077961
498767	2129697	6.705619825
498867	2129697	6.71923246
498967	2129697	6.732915431
499067	2129697	6.746668301
499167	2129697	6.760490634
499267	2129697	6.774381997
499367	2129697	6.788341954
499467	2129697	6.802370073
499567	2129697	6.816465922
499667	2129697	6.830629067
499767	2129697	6.84485908
499867	2129697	6.859155531
499967	2129697	6.87351799
500067	2129697	6.887946031
500167	2129697	6.902439228
500267	2129697	6.916997155
500367	2129697	6.931619389
500467	2129697	6.946305509
500567	2129697	6.961055092
500667	2129697	6.97586772
500767	2129697	6.990742975
500867	2129697	7.005680441
500967	2129697	7.020679702
501067	2129697	7.035740346
501167	2129697	7.050861961
501267	2129697	7.066044138
501367	2129697	7.081286468
501467	2129697	7.096588546
501567	2129697	7.111949966
501667	2129697	7.127370327
501767	2129697	7.142849227
501867	2129697	7.158386268
501967	2129697	7.173981053
502067	2129697	7.189633186
502167	2129697	7.205342275
502267	2129697	7.22110793
502367	2129697	7.23692976
502467	2129697	7.252807379
502567	2129697	7.268740403
502667	2129697	7.284728448
502767	2129697	7.300771134
502867	2129697	7.316868082
502967	2129697	7.333018916
503067	2129697	7.349223262
503167	2129697	7.365480747
503267	2129697	7.381791002
503367	2129697	7.398153658
503467	2129697	7.414568351
503567	2129697	7.431034717
503667	2129697	7.447552394
503767	2129697	7.464121024
503867	2129697	7.480740251
503967	2129697	7.497409719
504067	2129697	7.514129076
504167	2129697	7.530897973
504267	2129697	7.547716062
504367	2129697	7.564582996
504467	2129697	7.581498434
504567	2129697	7.598462034
504667	2129697	7.615473456
487567	2129797	5.696439505
487667	2129797	5.699879966
487767	2129797	5.703424412
488367	2129797	5.726869844
488467	2129797	5.731139657
488567	2129797	5.735512697
488667	2129797	5.739988855
488767	2129797	5.744568019
488867	2129797	5.749250073
488967	2129797	5.7540349
489067	2129797	5.758922376
489167	2129797	5.763912376
489267	2129797	5.769004769
489367	2129797	5.774199423
489467	2129797	5.7794962
489567	2129797	5.784894958
489667	2129797	5.790395553
489767	2129797	5.795997836
489867	2129797	5.801701652
489967	2129797	5.807506843
490067	2129797	5.813413249
490167	2129797	5.819420702
490267	2129797	5.825529032
490367	2129797	5.831738064
490467	2129797	5.838047618
490567	2129797	5.844457509
490667	2129797	5.850967549
490767	2129797	5.857577544
490867	2129797	5.864287296
490967	2129797	5.871096601
491067	2129797	5.878005252
491167	2129797	5.885013035
491267	2129797	5.892119734
491367	2129797	5.899325125
491467	2129797	5.906628982
491567	2129797	5.914031071
491667	2129797	5.921531156
491767	2129797	5.929128994
491867	2129797	5.936824337
491967	2129797	5.944616934
492067	2129797	5.952506526
492167	2129797	5.960492853
492267	2129797	5.968575645
492367	2129797	5.976754632
492467	2129797	5.985029535
492567	2129797	5.993400073
492667	2129797	6.001865959
492767	2129797	6.0104269
492867	2129797	6.0190826
492967	2129797	6.027832757
493067	2129797	6.036677064
493167	2129797	6.045615211
493267	2129797	6.054646882
493367	2129797	6.063771755
493467	2129797	6.072989506
493567	2129797	6.082299805
493667	2129797	6.091702318
493767	2129797	6.101196707
493867	2129797	6.110782628
493967	2129797	6.120459735
494067	2129797	6.130227676
494167	2129797	6.140086095
494267	2129797	6.150034632
494367	2129797	6.160072926
494467	2129797	6.170200607
494567	2129797	6.180417304
494667	2129797	6.190722644
494767	2129797	6.201116246
494867	2129797	6.21159773
494967	2129797	6.222166709
495067	2129797	6.232822795
495167	2129797	6.243565595
495267	2129797	6.254394715
495367	2129797	6.265309755
495467	2129797	6.276310315
495567	2129797	6.28739599
495667	2129797	6.298566373
495767	2129797	6.309821056
495867	2129797	6.321159626
495967	2129797	6.332581668
496067	2129797	6.344086766
496167	2129797	6.355674501
496267	2129797	6.367344451
496367	2129797	6.379096193
496467	2129797	6.390929303
496567	2129797	6.402843353
496667	2129797	6.414837915
496767	2129797	6.426912558
496867	2129797	6.439066852
496967	2129797	6.451300362
497067	2129797	6.463612656
497167	2129797	6.476003296
497267	2129797	6.488471848
497367	2129797	6.501017872
497467	2129797	6.513640932
497567	2129797	6.526340586
497667	2129797	6.539116397
497767	2129797	6.551967923
497867	2129797	6.564894723
497967	2129797	6.577896357
498067	2129797	6.590972382
498167	2129797	6.604122356
498267	2129797	6.617345838
498367	2129797	6.630642385
498467	2129797	6.644011556
498567	2129797	6.657452909
498667	2129797	6.670966002
498767	2129797	6.684550394
498867	2129797	6.698205644
498967	2129797	6.711931311
499067	2129797	6.725726956
499167	2129797	6.739592138
