x	y	error_car_pre_tot
491267	2144197	0.305488158
491367	2144197	0.306839297
491467	2144197	0.308914691
491567	2144197	0.311613301
491667	2144197	0.314768788
491767	2144197	0.318236795
491867	2144197	0.321918645
491967	2144197	0.325751996
492067	2144197	0.329697694
492167	2144197	0.333730524
492267	2144197	0.337833648
492367	2144197	0.34199538
492467	2144197	0.346207294
492567	2144197	0.350463099
492667	2144197	0.354757945
492767	2144197	0.359087986
492867	2144197	0.363450095
492967	2144197	0.367841676
493067	2144197	0.372260531
493167	2144197	0.376704773
493267	2144197	0.381172757
493367	2144197	0.385663035
493467	2144197	0.390174319
493567	2144197	0.394705457
493667	2144197	0.399255407
493767	2144197	0.403823225
493867	2144197	0.408408051
493967	2144197	0.413009095
494067	2144197	0.417625634
494167	2144197	0.422256999
494267	2144197	0.426902575
494367	2144197	0.431561788
494467	2144197	0.436234108
494567	2144197	0.44091904
494667	2144197	0.445616123
494767	2144197	0.450324928
494867	2144197	0.45504505
494967	2144197	0.459776114
495067	2144197	0.464517763
495167	2144197	0.469269667
495267	2144197	0.474031511
495367	2144197	0.478803
495467	2144197	0.483583856
495567	2144197	0.488373816
495667	2144197	0.493172631
495767	2144197	0.497980065
495867	2144197	0.502795894
495967	2144197	0.507619907
496067	2144197	0.512451901
496167	2144197	0.517291684
496267	2144197	0.522139074
496367	2144197	0.526993896
496467	2144197	0.531855983
496567	2144197	0.536725175
496667	2144197	0.54160132
496767	2144197	0.546484272
496867	2144197	0.551373891
496967	2144197	0.556270041
497067	2144197	0.561172593
497167	2144197	0.566081422
497267	2144197	0.570996409
497367	2144197	0.575917437
497467	2144197	0.580844395
497567	2144197	0.585777175
497667	2144197	0.590715672
497767	2144197	0.595659786
497867	2144197	0.600609419
497967	2144197	0.605564475
498067	2144197	0.610524864
498167	2144197	0.615490495
498267	2144197	0.620461282
498367	2144197	0.625437141
498467	2144197	0.63041799
498567	2144197	0.635403748
498667	2144197	0.640394338
498767	2144197	0.645389685
479667	2144297	0.588811923
479767	2144297	0.584914587
479867	2144297	0.581049356
479967	2144297	0.577216609
480067	2144297	0.573416652
480167	2144297	0.569649713
480267	2144297	0.565915923
480367	2144297	0.562215307
480467	2144297	0.558547769
480567	2144297	0.554913077
480667	2144297	0.551310844
480767	2144297	0.547740517
480867	2144297	0.54420136
480967	2144297	0.540692436
481067	2144297	0.537212592
481167	2144297	0.53376045
481267	2144297	0.530334393
481367	2144297	0.52693256
481467	2144297	0.523552842
481567	2144297	0.520192893
481667	2144297	0.516850138
481767	2144297	0.513521801
481867	2144297	0.510204944
481967	2144297	0.506896524
482067	2144297	0.503593466
482167	2144297	0.500292763
482267	2144297	0.496991602
482367	2144297	0.493687522
482467	2144297	0.490378596
482567	2144297	0.48706366
482667	2144297	0.483742561
482767	2144297	0.480416441
482867	2144297	0.477088036
482967	2144297	0.473761983
483067	2144297	0.470445094
483167	2144297	0.467146587
483267	2144297	0.463878205
483367	2144297	0.460654181
483467	2144297	0.457490985
483567	2144297	0.454406802
483667	2144297	0.451420696
483767	2144297	0.448551479
483867	2144297	0.445816339
483967	2144297	0.443229357
484067	2144297	0.440800107
484167	2144297	0.438532563
484267	2144297	0.436424491
484367	2144297	0.434467443
484467	2144297	0.432647369
484567	2144297	0.430945704
484667	2144297	0.429340764
484767	2144297	0.427809219
484867	2144297	0.426327466
484967	2144297	0.424872774
485067	2144297	0.42342413
485167	2144297	0.421962793
485267	2144297	0.42047259
485367	2144297	0.418939996
485467	2144297	0.417354068
485567	2144297	0.415706272
485667	2144297	0.413990267
485767	2144297	0.412201645
485867	2144297	0.41033769
485967	2144297	0.40839713
486067	2144297	0.406379926
486167	2144297	0.404287076
486267	2144297	0.40212045
486367	2144297	0.399882642
486467	2144297	0.39757686
486567	2144297	0.395206815
486667	2144297	0.39277665
486767	2144297	0.390290863
486867	2144297	0.387754258
486967	2144297	0.385171893
487067	2144297	0.382549043
487167	2144297	0.379891167
487267	2144297	0.377203873
487367	2144297	0.374492895
487467	2144297	0.371764061
487567	2144297	0.36902327
487667	2144297	0.366276463
487767	2144297	0.363529594
487867	2144297	0.360788602
487967	2144297	0.358059377
488067	2144297	0.355347731
488167	2144297	0.352659362
488267	2144297	0.349999819
488367	2144297	0.347374468
488467	2144297	0.344788456
488567	2144297	0.342246679
488667	2144297	0.339753747
488767	2144297	0.337313957
488867	2144297	0.334931265
488967	2144297	0.332609267
489067	2144297	0.330351178
489167	2144297	0.328159824
489267	2144297	0.32603764
489367	2144297	0.323986666
489467	2144297	0.322008564
489567	2144297	0.320104633
489667	2144297	0.318275839
489767	2144297	0.31652285
489867	2144297	0.314846089
489967	2144297	0.313245796
490067	2144297	0.311722117
490167	2144297	0.310275215
490267	2144297	0.308905434
490367	2144297	0.307613528
490467	2144297	0.306401024
490567	2144297	0.305270793
490667	2144297	0.304228045
490767	2144297	0.303282124
490867	2144297	0.302449982
490967	2144297	0.301763279
491067	2144297	0.30128355
491167	2144297	0.301133578
491267	2144297	0.30154415
491367	2144297	0.302825327
491467	2144297	0.305093043
491567	2144297	0.308111849
491667	2144297	0.311579974
491767	2144297	0.315308111
491867	2144297	0.31919767
491967	2144297	0.323197049
492067	2144297	0.3272775
492167	2144297	0.331421798
492267	2144297	0.335618881
492367	2144297	0.339861184
492467	2144297	0.344143248
492567	2144297	0.348460945
492667	2144297	0.352811025
492767	2144297	0.357190846
492867	2144297	0.361598203
492967	2144297	0.366031216
493067	2144297	0.370488249
493167	2144297	0.374967863
493267	2144297	0.379468779
493367	2144297	0.383989845
493467	2144297	0.388530019
493567	2144297	0.393088353
493667	2144297	0.397663979
493767	2144297	0.402256101
493867	2144297	0.406863984
493967	2144297	0.41148695
494067	2144297	0.41612437
494167	2144297	0.420775662
494267	2144297	0.42544028
494367	2144297	0.430117721
494467	2144297	0.434807511
494567	2144297	0.43950921
494667	2144297	0.444222404
494767	2144297	0.448946706
494867	2144297	0.453681754
494967	2144297	0.458427204
495067	2144297	0.463182738
495167	2144297	0.467948051
495267	2144297	0.472722858
495367	2144297	0.477506891
495467	2144297	0.482299894
495567	2144297	0.487101627
495667	2144297	0.49191186
495767	2144297	0.496730378
495867	2144297	0.501556975
495967	2144297	0.506391454
496067	2144297	0.51123363
496167	2144297	0.516083324
496267	2144297	0.520940368
496367	2144297	0.525804599
496467	2144297	0.530675863
496567	2144297	0.535554011
496667	2144297	0.540438901
496767	2144297	0.545330396
496867	2144297	0.550228366
496967	2144297	0.555132684
497067	2144297	0.560043229
497167	2144297	0.564959884
497267	2144297	0.569882537
497367	2144297	0.574811078
497467	2144297	0.579745401
497567	2144297	0.584685406
497667	2144297	0.589630994
497767	2144297	0.594582068
497867	2144297	0.599538537
497967	2144297	0.60450031
498067	2144297	0.6094673
498167	2144297	0.614439422
498267	2144297	0.619416594
498367	2144297	0.624398735
498467	2144297	0.629385766
498567	2144297	0.634377612
479667	2144397	0.587468777
479767	2144397	0.583576947
479867	2144397	0.579718446
479967	2144397	0.575893734
480067	2144397	0.572103202
480167	2144397	0.56834716
480267	2144397	0.564625821
480367	2144397	0.560939288
480467	2144397	0.557287538
480567	2144397	0.553670405
480667	2144397	0.550087558
480767	2144397	0.546538488
480867	2144397	0.543022481
480967	2144397	0.539538607
481067	2144397	0.536085689
481167	2144397	0.532662294
481267	2144397	0.529266711
481367	2144397	0.525896942
481467	2144397	0.522550686
481567	2144397	0.519225344
481667	2144397	0.51591802
481767	2144397	0.51262554
481867	2144397	0.509344486
481967	2144397	0.506071239
482067	2144397	0.502802058
482167	2144397	0.499533173
482267	2144397	0.496260913
482367	2144397	0.492981878
482467	2144397	0.489693138
482567	2144397	0.486392486
482667	2144397	0.483078739
482767	2144397	0.479752074
482867	2144397	0.476414412
482967	2144397	0.473069822
483067	2144397	0.469724927
483167	2144397	0.466389262
483267	2144397	0.463075545
483367	2144397	0.459799769
483467	2144397	0.45658104
483567	2144397	0.453441059
483667	2144397	0.45040317
483767	2144397	0.447490969
483867	2144397	0.444726493
483967	2144397	0.442128197
484067	2144397	0.43970897
484167	2144397	0.437474536
484267	2144397	0.435422567
484367	2144397	0.433542677
484467	2144397	0.431817315
484567	2144397	0.430223349
484667	2144397	0.428734036
484767	2144397	0.427321039
484867	2144397	0.425956215
484967	2144397	0.424613024
485067	2144397	0.423267488
485167	2144397	0.421898746
485267	2144397	0.420489264
485367	2144397	0.419024798
485467	2144397	0.417494196
485567	2144397	0.415889096
485667	2144397	0.414203596
485767	2144397	0.412433911
485867	2144397	0.410578045
485967	2144397	0.408635506
486067	2144397	0.406607043
486167	2144397	0.404494427
486267	2144397	0.402300272
486367	2144397	0.400027879
486467	2144397	0.397681111
486567	2144397	0.3952643
486667	2144397	0.392782157
486767	2144397	0.390239718
486867	2144397	0.387642286
486967	2144397	0.384995391
487067	2144397	0.382304757
487167	2144397	0.379576271
487267	2144397	0.376815957
487367	2144397	0.374029953
487467	2144397	0.371224484
487567	2144397	0.368405839
487667	2144397	0.365580349
487767	2144397	0.36275435
487867	2144397	0.359934164
487967	2144397	0.357126058
488067	2144397	0.354336214
488167	2144397	0.351570693
488267	2144397	0.348835393
488367	2144397	0.346136015
488467	2144397	0.34347802
488567	2144397	0.340866592
488667	2144397	0.338306599
488767	2144397	0.335802562
488867	2144397	0.333358619
488967	2144397	0.330978502
489067	2144397	0.328665516
489167	2144397	0.326422521
489267	2144397	0.324251925
489367	2144397	0.322155683
489467	2144397	0.320135303
489567	2144397	0.318191855
489667	2144397	0.316326001
489767	2144397	0.314538012
489867	2144397	0.312827812
489967	2144397	0.31119502
490067	2144397	0.309639
490167	2144397	0.308158932
490267	2144397	0.306753897
490367	2144397	0.305422984
490467	2144397	0.304165465
490567	2144397	0.302981045
490667	2144397	0.301870312
490767	2144397	0.300835575
490867	2144397	0.299882614
490967	2144397	0.299024797
491067	2144397	0.298294141
491167	2144397	0.297776229
491267	2144397	0.297732341
491367	2144397	0.298840325
491467	2144397	0.301489519
491567	2144397	0.304979834
491667	2144397	0.308799615
491767	2144397	0.312774894
491867	2144397	0.316843305
491967	2144397	0.320977808
492067	2144397	0.325164525
492167	2144397	0.329395288
492267	2144397	0.333664727
492367	2144397	0.337968992
492467	2144397	0.342305126
492567	2144397	0.34667074
492667	2144397	0.351063831
492767	2144397	0.355482669
492867	2144397	0.359925732
492967	2144397	0.36439166
493067	2144397	0.368879226
493167	2144397	0.37338731
493267	2144397	0.377914892
493367	2144397	0.382461029
493467	2144397	0.387024854
493567	2144397	0.391605563
493667	2144397	0.396202412
493767	2144397	0.400814707
493867	2144397	0.405441807
493967	2144397	0.410083109
494067	2144397	0.414738056
494167	2144397	0.419406123
494267	2144397	0.424086823
494367	2144397	0.428779699
494467	2144397	0.433484321
494567	2144397	0.438200289
494667	2144397	0.442927225
494767	2144397	0.447664776
494867	2144397	0.452412607
494967	2144397	0.457170405
495067	2144397	0.461937876
495167	2144397	0.466714739
495267	2144397	0.471500731
495367	2144397	0.476295604
495467	2144397	0.481099122
495567	2144397	0.48591106
495667	2144397	0.490731208
495767	2144397	0.495559363
495867	2144397	0.500395335
495967	2144397	0.505238941
496067	2144397	0.510090006
496167	2144397	0.514948366
496267	2144397	0.519813862
496367	2144397	0.524686343
496467	2144397	0.529565662
496567	2144397	0.534451682
496667	2144397	0.539344267
496767	2144397	0.544243291
496867	2144397	0.54914863
496967	2144397	0.554060164
497067	2144397	0.55897778
497167	2144397	0.563901365
497267	2144397	0.568830815
497367	2144397	0.573766025
497467	2144397	0.578706896
497567	2144397	0.583653331
497667	2144397	0.588605235
497767	2144397	0.593562518
497867	2144397	0.598525092
497967	2144397	0.603492871
498067	2144397	0.60846577
498167	2144397	0.613443709
498267	2144397	0.618426609
498367	2144397	0.623414392
498467	2144397	0.628406983
479667	2144497	0.586167235
479767	2144497	0.582281375
479867	2144497	0.578430146
479967	2144497	0.574614106
480067	2144497	0.570833742
480167	2144497	0.567089462
480267	2144497	0.56338158
480367	2144497	0.559710296
480467	2144497	0.556075682
480567	2144497	0.552477659
480667	2144497	0.548915981
480767	2144497	0.545390204
480867	2144497	0.541899671
480967	2144497	0.538443483
481067	2144497	0.535020472
481167	2144497	0.53162918
481267	2144497	0.528267834
481367	2144497	0.524934324
481467	2144497	0.521626183
481567	2144497	0.51834058
481667	2144497	0.51507431
481767	2144497	0.511823804
481867	2144497	0.508585151
481967	2144497	0.505354131
482067	2144497	0.502126287
482167	2144497	0.498897008
482267	2144497	0.495661659
482367	2144497	0.492415754
482467	2144497	0.489155168
482567	2144497	0.485876418
482667	2144497	0.482576998
482767	2144497	0.479255785
482867	2144497	0.475913504
482967	2144497	0.472553254
483067	2144497	0.46918106
483167	2144497	0.46580642
483267	2144497	0.462442778
483367	2144497	0.459107828
483467	2144497	0.455823523
483567	2144497	0.452615644
483667	2144497	0.449512781
483767	2144497	0.44654464
483867	2144497	0.443739685
483967	2144497	0.441122328
484067	2144497	0.438710073
484167	2144497	0.436511134
484267	2144497	0.434523093
484367	2144497	0.432732893
484467	2144497	0.431118196
484567	2144497	0.429649732
484667	2144497	0.428294148
484767	2144497	0.427016776
484867	2144497	0.425783973
484967	2144497	0.424564812
485067	2144497	0.423332112
485167	2144497	0.422062911
485267	2144497	0.420738515
485367	2144497	0.419344266
485467	2144497	0.417869148
485567	2144497	0.416305323
485667	2144497	0.41464766
485767	2144497	0.412893285
485867	2144497	0.411041181
485967	2144497	0.409091837
486067	2144497	0.40704696
486167	2144497	0.404909229
486267	2144497	0.402682103
486367	2144497	0.40036966
486467	2144497	0.397976482
486567	2144497	0.395507551
486667	2144497	0.392968181
486767	2144497	0.390363956
486867	2144497	0.38770069
486967	2144497	0.384984391
487067	2144497	0.382221235
487167	2144497	0.379417539
487267	2144497	0.376579747
487367	2144497	0.373714403
487467	2144497	0.370828136
487567	2144497	0.367927638
487667	2144497	0.365019638
487767	2144497	0.362110876
487867	2144497	0.359208074
487967	2144497	0.356317903
488067	2144497	0.353446944
488167	2144497	0.350601652
488267	2144497	0.347788312
488367	2144497	0.345012997
488467	2144497	0.342281523
488567	2144497	0.339599404
488667	2144497	0.336971812
488767	2144497	0.334403534
488867	2144497	0.33189894
488967	2144497	0.329461946
489067	2144497	0.327095993
489167	2144497	0.324804024
489267	2144497	0.322588477
489367	2144497	0.32045128
489467	2144497	0.318393852
489567	2144497	0.31641712
489667	2144497	0.314521531
489767	2144497	0.312707085
489867	2144497	0.31097336
489967	2144497	0.30931955
490067	2144497	0.307744504
490167	2144497	0.306246769
490267	2144497	0.304824637
490367	2144497	0.303476187
490467	2144497	0.302199344
490567	2144497	0.30099193
490667	2144497	0.29985174
490767	2144497	0.298776653
490867	2144497	0.297764818
490967	2144497	0.296815115
491067	2144497	0.295928474
491167	2144497	0.295113371
491267	2144497	0.294426883
491367	2144497	0.294937661
491467	2144497	0.298529745
491567	2144497	0.30253015
491667	2144497	0.306612811
491767	2144497	0.310747052
491867	2144497	0.314923969
491967	2144497	0.319139152
492067	2144497	0.323389652
492167	2144497	0.32767315
492267	2144497	0.331987668
492367	2144497	0.336331449
492467	2144497	0.34070289
492567	2144497	0.345100521
492667	2144497	0.349522978
492767	2144497	0.353968995
492867	2144497	0.358437392
492967	2144497	0.36292707
493067	2144497	0.367437003
493167	2144497	0.371966233
493267	2144497	0.376513867
493367	2144497	0.381079071
493467	2144497	0.385661064
493567	2144497	0.39025912
493667	2144497	0.394872558
493767	2144497	0.399500743
493867	2144497	0.40414308
493967	2144497	0.408799014
494067	2144497	0.413468025
494167	2144497	0.418149625
494267	2144497	0.422843359
494367	2144497	0.4275488
494467	2144497	0.432265546
494567	2144497	0.436993222
494667	2144497	0.441731473
494767	2144497	0.446479968
494867	2144497	0.451238394
494967	2144497	0.456006455
495067	2144497	0.460783875
495167	2144497	0.46557039
495267	2144497	0.470365753
495367	2144497	0.47516973
495467	2144497	0.479982098
495567	2144497	0.484802647
495667	2144497	0.489631177
495767	2144497	0.494467498
495867	2144497	0.499311429
495967	2144497	0.504162799
496067	2144497	0.509021443
496167	2144497	0.513887204
496267	2144497	0.518759932
496367	2144497	0.523639484
496467	2144497	0.528525722
496567	2144497	0.533418514
496667	2144497	0.538317733
496767	2144497	0.543223257
496867	2144497	0.548134969
496967	2144497	0.553052756
497067	2144497	0.557976507
497167	2144497	0.562906118
497267	2144497	0.567841486
497367	2144497	0.572782513
497467	2144497	0.577729103
497567	2144497	0.582681164
497667	2144497	0.587638604
497767	2144497	0.592601337
497867	2144497	0.597569278
497967	2144497	0.602542344
498067	2144497	0.607520454
498167	2144497	0.612503529
498267	2144497	0.617491495
479567	2144597	0.588821586
479667	2144597	0.584906786
479767	2144597	0.581027283
479867	2144597	0.577183792
479967	2144597	0.573376978
480067	2144597	0.569607441
480167	2144597	0.565875705
480267	2144597	0.562182202
480367	2144597	0.55852725
480467	2144597	0.554911039
480567	2144597	0.551333607
480667	2144597	0.547794814
480767	2144597	0.544294319
480867	2144597	0.54083155
480967	2144597	0.537405676
481067	2144597	0.534015576
481167	2144597	0.530659806
481267	2144597	0.527336567
481367	2144597	0.524043677
481467	2144597	0.52077854
481567	2144597	0.517538126
481667	2144597	0.514318947
481767	2144597	0.511117059
481867	2144597	0.507928062
481967	2144597	0.504747125
482067	2144597	0.501569041
482167	2144597	0.498388295
482267	2144597	0.495199194
482367	2144597	0.491996021
482467	2144597	0.488773266
482567	2144597	0.485525914
482667	2144597	0.482249817
482767	2144597	0.478942156
482867	2144597	0.475601998
482967	2144597	0.472230944
483067	2144597	0.468833867
483167	2144597	0.465419682
483267	2144597	0.462002102
483367	2144597	0.458600256
483467	2144597	0.455239009
483567	2144597	0.451948753
483667	2144597	0.44876443
483767	2144597	0.445723556
483867	2144597	0.442863174
483967	2144597	0.440215939
484067	2144597	0.437805906
484167	2144597	0.435644903
484267	2144597	0.433730422
484367	2144597	0.432045622
484467	2144597	0.430561452
484567	2144597	0.429240258
484667	2144597	0.428039945
484767	2144597	0.426917845
484867	2144597	0.425833712
484967	2144597	0.424751689
485067	2144597	0.423641295
485167	2144597	0.422477682
485267	2144597	0.421241395
485367	2144597	0.419917835
485467	2144597	0.418496616
485567	2144597	0.416970882
485667	2144597	0.415336679
485767	2144597	0.413592387
485867	2144597	0.411738245
485967	2144597	0.409775947
486067	2144597	0.407708327
486167	2144597	0.405539097
486267	2144597	0.403272654
486367	2144597	0.400913919
486467	2144597	0.39846823
486567	2144597	0.395941249
486667	2144597	0.393338898
486767	2144597	0.390667319
486867	2144597	0.387932833
486967	2144597	0.385141922
487067	2144597	0.382301204
487167	2144597	0.379417425
487267	2144597	0.37649744
487367	2144597	0.373548202
487467	2144597	0.370576744
487567	2144597	0.367590166
487667	2144597	0.364595607
487767	2144597	0.361600226
487867	2144597	0.358611167
487967	2144597	0.355635527
488067	2144597	0.352680319
488167	2144597	0.349752426
488267	2144597	0.346858558
488367	2144597	0.344005203
488467	2144597	0.341198575
488567	2144597	0.338444569
488667	2144597	0.335748706
488767	2144597	0.333116093
488867	2144597	0.330551377
488967	2144597	0.328058711
489067	2144597	0.325641724
489167	2144597	0.323303497
489267	2144597	0.321046556
489367	2144597	0.318872862
489467	2144597	0.31678382
489567	2144597	0.314780291
489667	2144597	0.312862619
489767	2144597	0.311030657
489867	2144597	0.309283808
489967	2144597	0.307621067
490067	2144597	0.306041067
490167	2144597	0.304542135
490267	2144597	0.30312235
490367	2144597	0.301779598
490467	2144597	0.300511654
490567	2144597	0.299316265
490667	2144597	0.298191281
490767	2144597	0.297134869
490867	2144597	0.296145939
490967	2144597	0.295225171
491067	2144597	0.29437807
491167	2144597	0.293627184
491267	2144597	0.293091839
491367	2144597	0.293834356
491467	2144597	0.297161107
491567	2144597	0.301095201
491667	2144597	0.305161798
491767	2144597	0.309296267
491867	2144597	0.313480493
491967	2144597	0.317706592
492067	2144597	0.321970003
492167	2144597	0.326267556
492267	2144597	0.33059677
492367	2144597	0.334955571
492467	2144597	0.339342151
492567	2144597	0.343754893
492667	2144597	0.348192334
492767	2144597	0.352653134
492867	2144597	0.357136062
492967	2144597	0.361639982
493067	2144597	0.366163841
493167	2144597	0.370706665
493267	2144597	0.375267549
493367	2144597	0.379845653
493467	2144597	0.384440195
493567	2144597	0.389050449
493667	2144597	0.393675739
493767	2144597	0.398315434
493867	2144597	0.402968947
493967	2144597	0.407635732
494067	2144597	0.412315276
494167	2144597	0.417007103
494267	2144597	0.421710768
494367	2144597	0.426425852
494467	2144597	0.431151966
494567	2144597	0.435888744
494667	2144597	0.440635844
494767	2144597	0.445392942
494867	2144597	0.450159736
494967	2144597	0.454935943
495067	2144597	0.459721292
495167	2144597	0.464515533
495267	2144597	0.469318425
495367	2144597	0.474129744
495467	2144597	0.478949276
495567	2144597	0.483776817
495667	2144597	0.488612177
495767	2144597	0.493455173
495867	2144597	0.498305631
495967	2144597	0.503163385
496067	2144597	0.508028279
496167	2144597	0.512900161
496267	2144597	0.517778887
496367	2144597	0.522664319
496467	2144597	0.527556326
496567	2144597	0.532454779
496667	2144597	0.537359557
496767	2144597	0.542270543
496867	2144597	0.547187622
496967	2144597	0.552110687
497067	2144597	0.557039631
497167	2144597	0.561974352
497267	2144597	0.566914753
497367	2144597	0.571860737
497467	2144597	0.576812211
497567	2144597	0.581769087
497667	2144597	0.586731276
497767	2144597	0.591698693
497867	2144597	0.596671257
497967	2144597	0.601648886
498067	2144597	0.606631502
498167	2144597	0.611619029
479567	2144697	0.587596343
479667	2144697	0.583686869
479767	2144697	0.579814028
479867	2144697	0.575978651
479967	2144697	0.572181523
480067	2144697	0.568423373
480167	2144697	0.56470486
480267	2144697	0.56102655
480367	2144697	0.557388907
480467	2144697	0.553792261
480567	2144697	0.550236795
480667	2144697	0.546722509
480767	2144697	0.543249196
480867	2144697	0.539816409
480967	2144697	0.536423428
481067	2144697	0.533069219
481167	2144697	0.5297524
481267	2144697	0.526471196
481367	2144697	0.523223403
481467	2144697	0.520006346
481567	2144697	0.516816841
481667	2144697	0.513651166
481767	2144697	0.510505036
481867	2144697	0.507373589
481967	2144697	0.504251396
482067	2144697	0.501132485
482167	2144697	0.498010405
482267	2144697	0.494878321
482367	2144697	0.491729167
482467	2144697	0.488555861
482567	2144697	0.4853516
482667	2144697	0.482110254
482767	2144697	0.478826867
482867	2144697	0.475498301
482967	2144697	0.472124014
483067	2144697	0.468706982
483167	2144697	0.465254754
483267	2144697	0.461780562
483367	2144697	0.45830439
483467	2144697	0.454853785
483567	2144697	0.451464115
483667	2144697	0.448177854
483767	2144697	0.445042451
483867	2144697	0.442106484
483967	2144697	0.439414194
484067	2144697	0.43699916
484167	2144697	0.434878585
484267	2144697	0.433049864
484367	2144697	0.431490613
484467	2144697	0.430162125
484567	2144697	0.429015058
484667	2144697	0.42799568
484767	2144697	0.427051236
484867	2144697	0.426133718
484967	2144697	0.425201957
485067	2144697	0.424222359
485167	2144697	0.423168708
485267	2144697	0.422021455
485367	2144697	0.420766768
485467	2144697	0.419395542
485567	2144697	0.417902477
485667	2144697	0.416285271
485767	2144697	0.414543941
485867	2144697	0.412680275
485967	2144697	0.410697395
486067	2144697	0.40859942
486167	2144697	0.40639121
486267	2144697	0.404078169
486367	2144697	0.401666107
486467	2144697	0.399161139
486567	2144697	0.396569609
486667	2144697	0.39389805
486767	2144697	0.391153142
486867	2144697	0.388341701
486967	2144697	0.385470662
487067	2144697	0.382547074
487167	2144697	0.379578091
487267	2144697	0.37657097
487367	2144697	0.373533062
487467	2144697	0.370471803
487567	2144697	0.367394701
487667	2144697	0.364309316
487767	2144697	0.361223237
487867	2144697	0.358144049
487967	2144697	0.355079305
488067	2144697	0.352036478
488167	2144697	0.349022918
488267	2144697	0.346045801
488367	2144697	0.343112075
488467	2144697	0.340228405
488567	2144697	0.337401113
488667	2144697	0.334636127
488767	2144697	0.331938924
488867	2144697	0.329314487
488967	2144697	0.326767256
489067	2144697	0.324301104
489167	2144697	0.321919306
489267	2144697	0.319624529
489367	2144697	0.317418831
489467	2144697	0.315303669
489567	2144697	0.313279923
489667	2144697	0.311347927
489767	2144697	0.309507516
489867	2144697	0.307758079
489967	2144697	0.306098625
490067	2144697	0.304527865
490167	2144697	0.303044306
490267	2144697	0.301646367
490367	2144697	0.300332539
490467	2144697	0.299101599
490567	2144697	0.297952956
490667	2144697	0.296887216
490767	2144697	0.295907262
490867	2144697	0.295020437
490967	2144697	0.294243555
491067	2144697	0.29361578
491167	2144697	0.293235899
491267	2144697	0.293371081
491367	2144697	0.294592731
491467	2144697	0.297189448
491567	2144697	0.300623209
491667	2144697	0.304427763
491767	2144697	0.308414419
491867	2144697	0.312509114
491967	2144697	0.316678433
492067	2144697	0.320904981
492167	2144697	0.325178528
492267	2144697	0.329492425
492367	2144697	0.333841981
492467	2144697	0.33822367
492567	2144697	0.342634706
492667	2144697	0.347072797
492767	2144697	0.351536011
492867	2144697	0.356022676
492967	2144697	0.360531327
493067	2144697	0.36506066
493167	2144697	0.369609509
493267	2144697	0.374176818
493367	2144697	0.378761631
493467	2144697	0.383363075
493567	2144697	0.38798035
493667	2144697	0.392612724
493767	2144697	0.397259521
493867	2144697	0.40192012
493967	2144697	0.406593945
494067	2144697	0.411280465
494167	2144697	0.415979185
494267	2144697	0.420689648
494367	2144697	0.425411428
494467	2144697	0.430144129
494567	2144697	0.43488738
494667	2144697	0.439640836
494767	2144697	0.444404173
494867	2144697	0.44917709
494967	2144697	0.453959303
495067	2144697	0.458750545
495167	2144697	0.463550565
495267	2144697	0.468359128
495367	2144697	0.47317601
495467	2144697	0.478001001
495567	2144697	0.482833903
495667	2144697	0.487674525
495767	2144697	0.49252269
495867	2144697	0.497378227
495967	2144697	0.502240975
496067	2144697	0.507110778
496167	2144697	0.51198749
496267	2144697	0.516870969
496367	2144697	0.521761081
496467	2144697	0.526657696
496567	2144697	0.53156069
496667	2144697	0.536469945
496767	2144697	0.541385344
496867	2144697	0.546306778
496967	2144697	0.55123414
497067	2144697	0.556167326
497167	2144697	0.561106237
497267	2144697	0.566050777
497367	2144697	0.571000851
497467	2144697	0.57595637
497567	2144697	0.580917244
497667	2144697	0.585883389
497767	2144697	0.590854721
497867	2144697	0.595831159
497967	2144697	0.600812623
479567	2144797	0.586410881
479667	2144797	0.582506891
479767	2144797	0.578640922
479867	2144797	0.57481393
479967	2144797	0.571026839
480067	2144797	0.567280521
480167	2144797	0.563575785
480267	2144797	0.559913358
480367	2144797	0.556293866
480467	2144797	0.552717813
480567	2144797	0.549185552
480667	2144797	0.54569726
480767	2144797	0.542252902
480867	2144797	0.538852199
480967	2144797	0.535494586
481067	2144797	0.53217917
481167	2144797	0.528904685
481267	2144797	0.52566944
481367	2144797	0.522471271
481467	2144797	0.519307486
481567	2144797	0.516174818
481667	2144797	0.51306937
481767	2144797	0.509986575
481867	2144797	0.506921166
481967	2144797	0.50386715
482067	2144797	0.500817817
482167	2144797	0.497765765
482267	2144797	0.49470298
482367	2144797	0.491620951
482467	2144797	0.488510869
482567	2144797	0.485363905
482667	2144797	0.482171602
482767	2144797	0.478926407
482867	2144797	0.475622366
482967	2144797	0.472256021
483067	2144797	0.468827525
483167	2144797	0.465341987
483267	2144797	0.461811026
483367	2144797	0.458254424
483467	2144797	0.454701683
483567	2144797	0.451193102
483667	2144797	0.447779747
483767	2144797	0.444521528
483867	2144797	0.441482594
483967	2144797	0.43872375
484067	2144797	0.436292798
484167	2144797	0.434215191
484267	2144797	0.432488209
484367	2144797	0.43108103
484467	2144797	0.429940627
484567	2144797	0.429001075
484667	2144797	0.428193064
484767	2144797	0.427451293
484867	2144797	0.426718955
484967	2144797	0.425949601
485067	2144797	0.425107188
485167	2144797	0.424165102
485267	2144797	0.423104735
485367	2144797	0.42191398
485467	2144797	0.420585846
485567	2144797	0.419117264
485667	2144797	0.417508112
