x	y	esp
487367	2140297	67.3625731
487467	2140297	66.30318567
487567	2140297	63.16284837
487667	2140297	63.16153188
487767	2140297	63.09973126
487867	2140297	47.3980268
487967	2140297	42.08958647
488067	2140297	40.79605531
488167	2140297	39.54445354
488267	2140297	38.37731037
488367	2140297	38.09205364
488467	2140297	24.2475888
488567	2140297	50.40298646
488667	2140297	49.48423698
488767	2140297	44.19876701
488867	2140297	35.81935718
488967	2140297	35.75969466
489067	2140297	28.42974169
489167	2140297	23.14275743
489267	2140297	16.85029598
489367	2140297	14.74048266
489467	2140297	12.64732933
489567	2140297	13.68164108
489667	2140297	15.78762528
490667	2140297	21.05298881
490767	2140297	20.01505861
490867	2140297	17.89917514
490967	2140297	10.53118042
491067	2140297	3.259326204
491167	2140297	25.76150118
491267	2140297	40.3110254
491367	2140297	31.65993264
491467	2140297	31.6142236
491567	2140297	33.33670614
491667	2140297	33.37721707
491767	2140297	42.09561928
491867	2140297	43.87345189
491967	2140297	43.90392516
492067	2140297	50.91717871
492167	2140297	57.91937829
492267	2140297	57.96182568
492367	2140297	63.15718092
492467	2140297	63.18611491
492567	2140297	64.96677398
492667	2140297	66.72626971
492767	2140297	66.76961562
492867	2140297	69.94622912
492967	2140297	2.363292713
493067	2140297	15.90753643
493167	2140297	48.38985981
493267	2140297	58.95147135
493367	2140297	63.1628328
493467	2140297	66.31580317
493567	2140297	68.47477004
493667	2140297	82.41503229
493767	2140297	82.50997715
493867	2140297	92.96098406
493967	2140297	96.45071462
494067	2140297	96.4547958
494167	2140297	98.18329228
494267	2140297	98.20268493
494367	2140297	98.20890675
494467	2140297	98.22949683
494567	2140297	98.23433007
494667	2140297	98.23357395
494767	2140297	94.78674979
494867	2140297	94.78818251
494967	2140297	96.5033214
495067	2140297	92.99531689
495167	2140297	92.97174698
495267	2140297	92.961569
495367	2140297	92.96597323
495467	2140297	92.98901698
495567	2140297	91.26404448
495667	2140297	91.25680061
495767	2140297	91.25636508
495867	2140297	91.25552949
495967	2140297	91.26151921
496067	2140297	92.99696248
496167	2140297	92.99978809
496267	2140297	91.26472579
496367	2140297	89.53216829
496467	2140297	89.52038068
496567	2140297	87.77433419
496667	2140297	87.79658866
496767	2140297	94.73474518
496867	2140297	91.27261903
496967	2140297	91.24653661
497067	2140297	91.21343756
497167	2140297	89.47542354
497267	2140297	89.45943412
497367	2140297	85.97323441
497467	2140297	85.9728276
497567	2140297	89.42625225
497667	2140297	84.25987874
497767	2140297	84.24195293
498967	2140297	82.47480849
499067	2140297	73.06268229
499167	2140297	72.03693354
499267	2140297	46.12625887
499367	2140297	75.0379697
499467	2140297	74.61452591
499567	2140297	74.10737707
499667	2140297	73.62175733
499767	2140297	73.14712723
499867	2140297	72.67636594
499967	2140297	72.20565654
500067	2140297	71.73451569
500167	2140297	71.26208524
500267	2140297	70.78224753
500367	2140297	70.29507097
500467	2140297	69.80012701
500567	2140297	69.30303251
500667	2140297	68.80678931
500767	2140297	68.31249264
500867	2140297	67.82089499
500967	2140297	67.33237101
501067	2140297	66.84753962
501167	2140297	66.3673608
501267	2140297	65.89116658
501367	2140297	65.40922678
501467	2140297	64.12487044
501567	2140297	62.48419481
501667	2140297	60.72803599
501767	2140297	58.95610341
501867	2140297	57.22450576
501967	2140297	55.54232939
502067	2140297	53.90787867
502167	2140297	52.31737831
502267	2140297	50.77261019
502367	2140297	49.34721442
502467	2140297	48.04919235
502567	2140297	46.80697892
502667	2140297	45.54472505
502767	2140297	44.61676478
479767	2140397	10.21261714
479867	2140397	11.49869571
479967	2140397	12.98378011
480067	2140397	15.14528775
480167	2140397	17.52759064
480267	2140397	20.09256513
480367	2140397	22.79151707
480467	2140397	25.57293882
480567	2140397	28.39839197
480667	2140397	31.2738697
480767	2140397	31.63183417
480867	2140397	31.90250555
480967	2140397	32.15895523
481067	2140397	32.51893411
481167	2140397	33.17403998
481267	2140397	33.89163014
481367	2140397	34.80902932
481467	2140397	35.95490103
481567	2140397	37.56022468
481667	2140397	39.69819196
481767	2140397	7.997339064
481867	2140397	10.7229659
481967	2140397	13.57105884
482067	2140397	16.46566394
482167	2140397	19.42557642
482267	2140397	23.04128273
482367	2140397	24.85257634
482467	2140397	25.621028
482567	2140397	26.65358985
482667	2140397	27.89022688
482767	2140397	29.23164945
482867	2140397	30.59206696
482967	2140397	28.43639873
483067	2140397	28.4272455
483167	2140397	29.46408323
483267	2140397	29.47975482
483367	2140397	30.56486205
483467	2140397	35.804836
483567	2140397	40.01540741
483667	2140397	43.15706257
483767	2140397	45.25431609
483867	2140397	45.26128193
483967	2140397	46.29089516
484067	2140397	46.30685325
484167	2140397	46.30792438
484267	2140397	46.32317796
484367	2140397	48.42940383
484467	2140397	50.51948405
484567	2140397	51.56669378
484667	2140397	52.60160102
484767	2140397	50.5269629
484867	2140397	50.51977969
484967	2140397	50.52087652
485067	2140397	50.52260868
485167	2140397	50.52147402
485267	2140397	49.46325204
485367	2140397	46.30714877
485467	2140397	45.225813
485567	2140397	43.14097066
485667	2140397	42.10073449
485767	2140397	42.09875543
485867	2140397	42.09705255
485967	2140397	42.10366637
486067	2140397	44.2032468
486167	2140397	47.35123488
486267	2140397	50.47500597
486367	2140397	50.48362867
486467	2140397	50.50402255
486567	2140397	52.60746723
486667	2140397	56.7759461
486767	2140397	58.88301177
486867	2140397	58.92725325
486967	2140397	61.03863278
487067	2140397	64.19506018
487167	2140397	67.33919339
487267	2140397	67.36379605
487367	2140397	67.35183736
487467	2140397	66.28525347
487567	2140397	63.15935936
487667	2140397	63.16074381
487767	2140397	63.09788294
487867	2140397	47.40499982
487967	2140397	42.66724706
488067	2140397	40.29369787
488167	2140397	39.0007334
488267	2140397	38.27020977
488367	2140397	36.96886781
488467	2140397	12.83025347
488567	2140397	50.36740882
488667	2140397	49.47933971
488767	2140397	44.17022017
488867	2140397	35.79389758
488967	2140397	35.73852991
489067	2140397	28.42615677
489167	2140397	23.16845076
489267	2140397	16.92963162
489367	2140397	16.8902018
489467	2140397	14.78784321
489567	2140397	13.7475315
489667	2140397	16.84838547
489767	2140397	16.84123848
489867	2140397	16.83731621
490567	2140397	21.04879647
490667	2140397	21.05504932
490767	2140397	21.05351973
490867	2140397	19.9894854
490967	2140397	13.69011369
491067	2140397	5.360321775
491167	2140397	24.20496633
491267	2140397	40.300092
491367	2140397	35.18921409
491467	2140397	35.15215106
491567	2140397	35.14865006
491667	2140397	35.16753766
491767	2140397	42.08992576
491867	2140397	43.82122682
491967	2140397	43.85256011
492067	2140397	52.60137438
492167	2140397	59.62384191
492267	2140397	59.64834716
492367	2140397	61.33782333
492467	2140397	61.37232831
492567	2140397	68.39865015
492667	2140397	68.39614544
492767	2140397	67.97607232
492867	2140397	66.0467493
492967	2140397	9.890639342
493067	2140397	34.84979095
493167	2140397	53.71519245
493267	2140397	60.03906197
493367	2140397	64.24657102
493467	2140397	68.44662438
493567	2140397	71.61786721
493667	2140397	80.66525554
493767	2140397	80.7249516
493867	2140397	89.42057471
493967	2140397	87.757236
494067	2140397	87.74785592
494167	2140397	87.73231845
494267	2140397	89.43395562
494367	2140397	89.45144345
494467	2140397	92.93940631
494567	2140397	92.96693139
494667	2140397	94.74665466
494767	2140397	96.52198127
494867	2140397	96.5284398
494967	2140397	96.45871256
495067	2140397	89.4887111
495167	2140397	89.45291304
495267	2140397	87.710695
495367	2140397	87.71612696
495467	2140397	91.19988015
495567	2140397	91.23972755
495667	2140397	91.25045291
495767	2140397	91.28927107
495867	2140397	91.28983971
495967	2140397	91.24472731
496067	2140397	91.21069367
496167	2140397	91.20812346
496267	2140397	91.21194148
496367	2140397	91.21572439
496467	2140397	91.21163176
496567	2140397	89.47997129
496667	2140397	89.48382319
496767	2140397	92.91667661
496867	2140397	89.44994908
496967	2140397	89.42822376
497067	2140397	85.99380831
497167	2140397	86.00107318
497267	2140397	85.98991793
497367	2140397	82.49220549
497467	2140397	82.46666074
497567	2140397	82.43837609
497667	2140397	84.18106708
497767	2140397	84.19052405
498967	2140397	82.45327314
499067	2140397	73.16021586
499167	2140397	49.26507115
499267	2140397	73.78571118
499367	2140397	73.38155657
499467	2140397	72.86392796
499567	2140397	72.3676786
499667	2140397	71.88501946
499767	2140397	71.40896448
499867	2140397	70.93686356
499967	2140397	70.46615524
500067	2140397	69.99544854
500167	2140397	69.52269926
500267	2140397	69.04460491
500367	2140397	68.56038639
500467	2140397	68.07044153
500567	2140397	67.57730921
500667	2140397	67.08329241
500767	2140397	66.59006856
500867	2140397	66.09913115
500967	2140397	65.61054088
501067	2140397	65.1246579
501167	2140397	64.64143969
501267	2140397	64.16042911
501367	2140397	63.67869864
501467	2140397	63.19550619
501567	2140397	62.57033271
501667	2140397	60.8884648
501767	2140397	59.17337713
501867	2140397	57.46913785
501967	2140397	55.80441765
502067	2140397	54.19225099
502167	2140397	52.6316596
502267	2140397	51.12482934
502367	2140397	49.94053913
502467	2140397	49.01668838
502567	2140397	48.20223535
502667	2140397	47.38205817
480067	2140497	16.54042031
480167	2140497	18.79301007
480267	2140497	21.57519201
480367	2140497	24.41543628
480467	2140497	27.26595705
480567	2140497	30.171277
480667	2140497	33.12220822
480767	2140497	34.84704687
480867	2140497	35.08832773
480967	2140497	35.37268444
481067	2140497	36.09960515
481167	2140497	36.80512578
481267	2140497	37.456454
481367	2140497	38.28869232
481467	2140497	39.30942574
481567	2140497	41.2216787
481667	2140497	5.141597107
481767	2140497	7.83153719
481867	2140497	10.70715187
481967	2140497	13.55098081
482067	2140497	16.41588888
482167	2140497	19.27475146
482267	2140497	22.1518833
482367	2140497	25.52383574
482467	2140497	26.55937544
482567	2140497	27.55606601
482667	2140497	28.73662665
482767	2140497	30.03599848
482867	2140497	31.3888205
482967	2140497	29.50163234
483067	2140497	29.4925703
483167	2140497	29.4936147
483267	2140497	30.5565789
483367	2140497	34.75874457
483467	2140497	37.92586099
483567	2140497	42.09756245
483667	2140497	43.16272339
483767	2140497	45.26464861
483867	2140497	45.26681397
483967	2140497	44.22287478
484067	2140497	46.30283604
484167	2140497	46.32490276
484267	2140497	47.39206588
484367	2140497	50.51909248
484467	2140497	50.52616597
484567	2140497	50.52145785
484667	2140497	50.51888554
484767	2140497	50.5197828
484867	2140497	50.52085004
484967	2140497	50.52080294
485067	2140497	50.51535432
485167	2140497	50.51073657
485267	2140497	49.44450499
485367	2140497	45.25710921
485467	2140497	42.10576622
485567	2140497	42.09832304
485667	2140497	42.10326219
485767	2140497	42.10310544
485867	2140497	42.10001871
485967	2140497	42.10616712
486067	2140497	44.19796843
486167	2140497	46.30164451
486267	2140497	46.30524012
486367	2140497	46.30681056
486467	2140497	48.39062876
486567	2140497	50.47815612
486667	2140497	50.48619366
486767	2140497	52.58388213
486867	2140497	56.79125959
486967	2140497	59.9775407
487067	2140497	63.14896915
487167	2140497	65.24535822
487267	2140497	67.33877995
487367	2140497	66.30401459
487467	2140497	64.19686846
487567	2140497	63.1498602
487667	2140497	63.1571852
487767	2140497	63.1142583
487867	2140497	47.45611857
487967	2140497	45.06646986
488067	2140497	39.83301623
488167	2140497	38.2814043
488267	2140497	37.7220948
488367	2140497	36.86185241
488467	2140497	12.83195088
488567	2140497	50.35594743
488667	2140497	48.41880542
488767	2140497	41.04961811
488867	2140497	33.71350856
488967	2140497	33.6673485
489067	2140497	28.43723129
489167	2140497	25.28866212
489267	2140497	25.26731987
489367	2140497	23.16942935
489467	2140497	20.02504691
489567	2140497	20.00878545
489667	2140497	18.96064484
489767	2140497	16.87106595
489867	2140497	16.85425492
489967	2140497	16.84032084
490167	2140497	16.83935352
490267	2140497	16.83831953
490367	2140497	16.84228991
490467	2140497	18.92661878
490567	2140497	21.02643798
490667	2140497	21.04915236
490767	2140497	21.04954274
490867	2140497	20.00235212
490967	2140497	15.81598616
491067	2140497	11.54226747
491167	2140497	4.3497221
491267	2140497	41.99249287
491367	2140497	40.41732874
491467	2140497	40.37889815
491567	2140497	40.37627388
491667	2140497	40.37541736
491767	2140497	40.3601959
491867	2140497	38.60400482
491967	2140497	38.62543037
492067	2140497	47.38080981
492167	2140497	56.13824765
492267	2140497	56.15217089
492367	2140497	52.64963145
492467	2140497	52.68872321
492567	2140497	63.22368929
492667	2140497	68.22458161
492767	2140497	11.66012556
492867	2140497	11.54773089
492967	2140497	35.84405085
493067	2140497	51.61526586
493167	2140497	58.96487173
493267	2140497	64.21100508
493367	2140497	68.41887494
493467	2140497	72.62050737
493567	2140497	74.74814705
493667	2140497	77.19911789
493767	2140497	77.22939367
493867	2140497	84.22701652
493967	2140497	89.4964036
494067	2140497	89.5104163
494167	2140497	87.74587832
494267	2140497	84.24431483
494367	2140497	84.24447876
494467	2140497	87.7302168
494567	2140497	87.76672834
494667	2140497	93.01198289
494767	2140497	96.52579639
494867	2140497	96.51676432
494967	2140497	91.25643917
495067	2140497	86.0050981
495167	2140497	85.97872466
495267	2140497	84.23858349
495367	2140497	84.2371808
495467	2140497	85.99805248
495567	2140497	89.49313602
495667	2140497	89.5331747
495767	2140497	94.76939584
495867	2140497	94.76910807
495967	2140497	89.50895206
496067	2140497	85.98914236
496167	2140497	85.97599123
496267	2140497	85.98333585
496367	2140497	85.98872911
496467	2140497	85.99080799
496567	2140497	85.99187651
496667	2140497	85.98380449
496767	2140497	84.22907102
496867	2140497	82.47846746
496967	2140497	82.48921743
497067	2140497	85.99159825
497167	2140497	87.75247274
497267	2140497	87.73609686
497367	2140497	82.50562283
497467	2140497	82.45567753
497567	2140497	77.23245191
497667	2140497	78.95357593
497767	2140497	78.97204002
497867	2140497	80.70909207
498967	2140497	78.95402879
499067	2140497	72.8434712
499167	2140497	54.09356299
499267	2140497	72.10217223
499367	2140497	71.6463943
499467	2140497	71.13192033
499567	2140497	70.63678204
499667	2140497	70.15085757
499767	2140497	69.67197918
499867	2140497	69.19800203
499967	2140497	68.72668217
500067	2140497	68.25583144
500167	2140497	67.783366
500267	2140497	67.30695728
500367	2140497	66.82579412
500467	2140497	66.34004327
500567	2140497	65.85064378
500667	2140497	65.35920468
500767	2140497	64.86776654
500867	2140497	64.37748744
500967	2140497	63.88847801
501067	2140497	63.4009837
501167	2140497	62.91544561
501267	2140497	62.43153951
501367	2140497	61.94811237
501467	2140497	61.46565174
501567	2140497	60.98263323
501667	2140497	60.49663004
501767	2140497	59.38093763
501867	2140497	57.72165885
501967	2140497	56.13498907
502067	2140497	55.01342296
502167	2140497	53.93405063
502267	2140497	52.89694661
502367	2140497	51.90470481
502467	2140497	50.95665546
502567	2140497	50.03938233
502667	2140497	49.21450134
480167	2140597	20.56595436
480267	2140597	22.43676133
480367	2140597	25.14202321
480467	2140597	28.30987576
480567	2140597	31.55549881
480667	2140597	34.7908757
480767	2140597	37.9651261
480867	2140597	38.29542922
480967	2140597	38.98512924
481067	2140597	39.72538599
481167	2140597	40.41496037
481267	2140597	41.06732071
481367	2140597	41.80538959
481467	2140597	42.7578186
481567	2140597	44.95544605
481667	2140597	4.429790976
481767	2140597	7.395545013
481867	2140597	10.58599075
481967	2140597	13.44964979
482067	2140597	16.27013959
482167	2140597	19.07084896
482267	2140597	21.82319237
482367	2140597	24.47897345
482467	2140597	27.40524626
482567	2140597	28.61076287
482667	2140597	29.73544412
482767	2140597	30.98130816
482867	2140597	32.31894103
482967	2140597	32.66865185
483067	2140597	32.68148344
483167	2140597	32.6842569
483267	2140597	33.73991007
483367	2140597	37.90771741
483467	2140597	41.05697669
483567	2140597	42.1034551
483667	2140597	43.15083354
483767	2140597	46.27454676
483867	2140597	46.28518621
483967	2140597	45.27122802
484067	2140597	46.31088408
484167	2140597	47.35809071
484267	2140597	49.4415068
484367	2140597	50.49027283
484467	2140597	50.49362444
484567	2140597	50.50281122
484667	2140597	50.51968026
484767	2140597	50.52199111
484867	2140597	50.52060032
484967	2140597	50.50693475
485067	2140597	49.45369705
485167	2140597	49.44162316
485267	2140597	47.35387979
485367	2140597	45.25066579
485467	2140597	42.0985633
485567	2140597	42.06906804
485667	2140597	42.06234754
485767	2140597	42.07397498
485867	2140597	42.09794615
485967	2140597	42.10315177
486067	2140597	43.14666659
486167	2140597	46.27521052
486267	2140597	46.30764696
486367	2140597	46.30850715
486467	2140597	46.30790921
486567	2140597	47.3431214
486667	2140597	47.3445892
486767	2140597	48.39270581
486867	2140597	52.5909432
486967	2140597	57.85302184
487067	2140597	63.07420151
487167	2140597	63.12102311
487267	2140597	65.23280706
487367	2140597	66.27156108
487467	2140597	63.15932917
487567	2140597	63.15702206
487667	2140597	63.16594748
487767	2140597	63.17539075
487867	2140597	58.89971021
487967	2140597	23.53371919
488067	2140597	42.08768826
488167	2140597	37.75011036
488267	2140597	36.90218439
488367	2140597	36.16986183
488467	2140597	13.0447828
488567	2140597	49.32967211
488667	2140597	46.25480938
488767	2140597	40.98850474
488867	2140597	34.73412836
488967	2140597	34.69822012
489067	2140597	29.48565886
489167	2140597	27.38325544
489267	2140597	25.28454601
489367	2140597	24.21569186
489467	2140597	21.09819649
489567	2140597	21.09147465
489667	2140597	21.0906439
489767	2140597	20.04061135
489867	2140597	18.96172991
489967	2140597	16.84777436
490067	2140597	16.83738672
490167	2140597	16.83949549
490267	2140597	16.83911397
490367	2140597	16.83674152
490467	2140597	16.8397213
490567	2140597	18.93329456
490667	2140597	21.05234569
490767	2140597	21.07747815
490867	2140597	21.0517999
490967	2140597	18.94036242
491067	2140597	12.64391755
491167	2140597	4.390092451
491267	2140597	41.73280477
491367	2140597	40.37096113
491467	2140597	40.3972253
491567	2140597	40.376383
491667	2140597	40.37027903
491767	2140597	40.34110141
491867	2140597	38.6017904
491967	2140597	38.62765474
492067	2140597	47.36653282
492167	2140597	56.10518995
492267	2140597	56.12157173
492367	2140597	52.64728849
492467	2140597	52.60694996
492567	2140597	62.77919762
492667	2140597	67.98231743
492767	2140597	13.09705528
492867	2140597	13.07111891
492967	2140597	50.49704423
493067	2140597	54.80785857
493167	2140597	60.0226518
493267	2140597	64.20646342
493367	2140597	68.42420767
493467	2140597	72.69001227
493567	2140597	77.96050149
493667	2140597	77.27955519
493767	2140597	77.28044238
493867	2140597	84.22312266
493967	2140597	89.4630812
494067	2140597	89.47636496
494167	2140597	87.71174308
494267	2140597	84.2016136
494367	2140597	84.19729956
494467	2140597	87.66989392
494567	2140597	87.7065661
494667	2140597	92.96802033
494767	2140597	96.49739314
494867	2140597	96.49418179
494967	2140597	91.25131606
495067	2140597	86.00353254
495167	2140597	85.97773726
495267	2140597	84.23839861
495367	2140597	84.23031971
495467	2140597	85.96236762
495567	2140597	89.44721783
495667	2140597	89.48205086
495767	2140597	94.69826493
495867	2140597	94.70607201
495967	2140597	89.51921632
496067	2140597	86.07325773
496167	2140597	86.06159105
496267	2140597	86.00339913
496367	2140597	85.9540688
496467	2140597	85.95399868
496567	2140597	85.98336436
496667	2140597	85.98317851
496767	2140597	84.22626095
496867	2140597	82.44654983
496967	2140597	82.44831793
497067	2140597	85.94984964
497167	2140597	87.7352357
497267	2140597	87.72686808
497367	2140597	82.52369617
497467	2140597	82.48433736
497567	2140597	77.26957545
497667	2140597	78.95243421
497767	2140597	78.95741188
498967	2140597	78.85134236
499067	2140597	55.7842603
499167	2140597	70.92388387
499267	2140597	70.45707079
499367	2140597	69.92389396
499467	2140597	69.40973913
499567	2140597	68.90934847
499667	2140597	68.41870113
499767	2140597	67.93640904
499867	2140597	67.46022995
499967	2140597	66.98751615
500067	2140597	66.51637313
500167	2140597	66.04426342
500267	2140597	65.56919967
500367	2140597	65.09061432
500467	2140597	64.60793203
500567	2140597	64.12199549
500667	2140597	63.63545305
500767	2140597	63.14882814
500867	2140597	62.66223641
500967	2140597	62.17586472
501067	2140597	61.69025986
501167	2140597	61.20595042
501267	2140597	60.72313848
501367	2140597	60.24169351
501467	2140597	59.96410276
501567	2140597	59.73218401
501667	2140597	59.50027288
501767	2140597	59.26911912
501867	2140597	59.03623336
501967	2140597	58.0273432
502067	2140597	56.9310793
502167	2140597	55.86766564
502267	2140597	54.84331747
502367	2140597	53.86018884
502467	2140597	52.91539684
502567	2140597	51.99631486
480167	2140697	22.81623506
480267	2140697	24.59966759
480367	2140697	26.45284096
480467	2140697	29.03914226
480567	2140697	32.27828058
480667	2140697	35.52459516
480767	2140697	38.98466869
480867	2140697	41.29457778
480967	2140697	42.32375004
481067	2140697	43.32026558
481167	2140697	44.03663051
481267	2140697	44.72859157
481367	2140697	45.41093079
481467	2140697	46.45006655
481567	2140697	48.44582629
481667	2140697	3.302517057
481767	2140697	6.158791022
481867	2140697	9.327354437
481967	2140697	12.45776479
482067	2140697	15.49342525
482167	2140697	18.49644707
482267	2140697	21.4253375
482367	2140697	24.0382099
482467	2140697	26.51392636
482567	2140697	28.80297424
482667	2140697	30.86545602
482767	2140697	32.06622389
482867	2140697	33.39468137
482967	2140697	36.8490505
483067	2140697	37.90264414
483167	2140697	37.90511547
483267	2140697	38.9391624
483367	2140697	38.95996198
483467	2140697	42.09672247
483567	2140697	42.10641738
483667	2140697	42.10462032
483767	2140697	43.14373023
483867	2140697	43.16184487
483967	2140697	46.30112195
484067	2140697	46.313006
484167	2140697	46.30750735
484267	2140697	46.30689344
484367	2140697	47.34490231
484467	2140697	47.36045582
484567	2140697	48.41482347
484667	2140697	50.5004164
484767	2140697	50.52225807
484867	2140697	50.5193777
484967	2140697	49.46025172
485067	2140697	47.35558034
485167	2140697	47.34408891
485267	2140697	46.30879142
485367	2140697	45.24617764
485467	2140697	41.04909544
485567	2140697	38.92615994
485667	2140697	37.88205728
485767	2140697	38.93134224
485867	2140697	42.07028473
485967	2140697	42.09776529
486067	2140697	42.09880478
486167	2140697	43.15521434
486267	2140697	46.29855457
486367	2140697	46.31167351
486467	2140697	46.30899496
486567	2140697	46.30700258
486667	2140697	46.30537418
486767	2140697	46.32065643
486867	2140697	49.46816176
486967	2140697	54.69375251
487067	2140697	55.76824335
487167	2140697	58.91237847
487267	2140697	63.10807819
487367	2140697	63.13458436
487467	2140697	63.15313941
487567	2140697	64.19781887
487667	2140697	64.20946362
487767	2140697	65.26190921
487867	2140697	63.17525861
487967	2140697	56.79736857
488067	2140697	21.35622993
488167	2140697	39.01800258
488267	2140697	36.14663242
488367	2140697	11.8715802
488467	2140697	46.1953401
488567	2140697	45.22306673
488667	2140697	37.89025467
488767	2140697	34.70633504
488867	2140697	32.60973851
488967	2140697	32.59499272
489067	2140697	29.48069612
489167	2140697	29.46642373
489267	2140697	27.37655343
489367	2140697	25.27149729
489467	2140697	25.26565362
489567	2140697	25.26937796
489667	2140697	25.26869945
489767	2140697	24.22117697
489867	2140697	21.06336211
489967	2140697	16.85048241
490067	2140697	16.83190318
490167	2140697	16.8367669
490267	2140697	16.83690288
490367	2140697	16.83444587
490467	2140697	16.83658245
490567	2140697	17.90875473
490667	2140697	22.11684061
490767	2140697	24.19877096
490867	2140697	21.0572049
490967	2140697	18.9601908
491067	2140697	16.84292518
491167	2140697	13.62254385
491267	2140697	6.432942561
491367	2140697	41.99581372
491467	2140697	42.16025545
491567	2140697	40.38612148
491667	2140697	40.34877336
491767	2140697	36.82333475
491867	2140697	36.75102324
491967	2140697	36.76895558
492067	2140697	43.77995014
492167	2140697	50.8031644
492267	2140697	50.83600504
492367	2140697	49.08048344
492467	2140697	48.70816083
492567	2140697	12.90037757
492667	2140697	37.9133496
492767	2140697	51.58942481
492867	2140697	51.64342686
492967	2140697	55.80455184
493067	2140697	60.00324507
493167	2140697	63.14719612
493267	2140697	64.21366586
493367	2140697	69.47626408
493467	2140697	78.95755061
493567	2140697	88.38447776
493667	2140697	82.50905337
493767	2140697	82.4719781
493867	2140697	82.50468141
493967	2140697	85.96749259
494067	2140697	85.97015024
494167	2140697	84.2027553
494267	2140697	78.97374725
494367	2140697	78.9607987
494467	2140697	80.70328617
494567	2140697	80.72967704
494667	2140697	87.67749515
494767	2140697	92.93475443
494867	2140697	92.94869415
494967	2140697	89.44934721
495067	2140697	84.19681958
495167	2140697	84.16848192
495267	2140697	82.43229762
495367	2140697	82.4196256
495467	2140697	80.71485254
495567	2140697	84.19485461
495667	2140697	84.22297498
495767	2140697	87.70221421
495867	2140697	87.72159636
495967	2140697	89.47200845
496067	2140697	92.96526456
496167	2140697	92.95328622
496267	2140697	85.96222635
496367	2140697	80.7079299
496467	2140697	80.70402741
496567	2140697	84.18652083
496667	2140697	84.1964566
496767	2140697	82.42990437
496867	2140697	77.1978541
496967	2140697	77.18786134
497067	2140697	80.69636125
497167	2140697	85.93214292
497267	2140697	85.94883295
497367	2140697	84.23844082
497467	2140697	84.22382136
497567	2140697	80.72774184
497667	2140697	77.24281709
497767	2140697	77.223074
498967	2140697	73.64638982
499067	2140697	60.24780935
499167	2140697	69.32407643
499267	2140697	68.74483802
499367	2140697	68.2084813
499467	2140697	67.68928755
499567	2140697	67.18202751
499667	2140697	66.68608221
499767	2140697	66.20071595
499867	2140697	65.72464055
499967	2140697	65.25382146
500067	2140697	64.7853427
500167	2140697	64.3164589
500267	2140697	63.84570777
500367	2140697	63.37225007
500467	2140697	62.89510434
500567	2140697	62.41515764
500667	2140697	62.12978696
500767	2140697	61.89731734
500867	2140697	61.66476814
500967	2140697	61.43205382
501067	2140697	61.1992467
501167	2140697	60.9667348
501267	2140697	60.73467286
501367	2140697	60.50272445
501467	2140697	60.27055925
501567	2140697	60.03814577
501667	2140697	59.80531014
501767	2140697	59.57259033
501867	2140697	59.34043384
501967	2140697	59.10956673
502067	2140697	58.83821594
502167	2140697	57.79970753
502267	2140697	56.79339983
502367	2140697	55.8163072
502467	2140697	54.86905521
502567	2140697	53.93872827
480267	2140797	26.81728699
480367	2140797	28.5721228
480467	2140797	30.62698281
480567	2140797	33.13515034
480667	2140797	36.51096714
480767	2140797	40.48447959
480867	2140797	43.87307835
480967	2140797	44.90036972
481067	2140797	45.91190972
481167	2140797	46.98253992
481267	2140797	48.0219989
481367	2140797	49.05551825
481467	2140797	50.18287429
481667	2140797	2.572172776
481767	2140797	5.47405491
481867	2140797	8.466940998
481967	2140797	11.36623284
482067	2140797	14.15110246
482167	2140797	16.92201425
482267	2140797	19.80385485
482367	2140797	22.5931901
482467	2140797	25.24388576
482567	2140797	27.71287428
482667	2140797	29.99350746
482767	2140797	32.08917699
482867	2140797	33.96047155
482967	2140797	37.88248842
483067	2140797	37.89950171
483167	2140797	37.89437714
483267	2140797	37.89415716
483367	2140797	38.94012613
483467	2140797	42.05453347
483567	2140797	42.06360182
483667	2140797	42.08254796
483767	2140797	43.13613632
483867	2140797	43.15172468
483967	2140797	46.27696588
484067	2140797	46.31055029
484167	2140797	46.31144394
484267	2140797	46.31067842
484367	2140797	46.3185874
484467	2140797	47.3538093
484567	2140797	48.39097223
484667	2140797	48.39977974
484767	2140797	50.48942374
484867	2140797	50.51952505
484967	2140797	49.47266703
485067	2140797	46.33889136
485167	2140797	46.32513483
485267	2140797	46.31112445
485367	2140797	45.24920366
485467	2140797	41.05955453
485567	2140797	37.91001796
485667	2140797	37.88494772
485767	2140797	37.89866073
485867	2140797	39.99925239
485967	2140797	42.09273247
486067	2140797	42.09974274
486167	2140797	43.15733688
486267	2140797	46.29909325
486367	2140797	46.31228923
486467	2140797	46.30993139
486567	2140797	46.30927516
486667	2140797	46.31110621
486767	2140797	47.3550861
486867	2140797	49.45241701
486967	2140797	52.6010882
487067	2140797	54.70719826
487167	2140797	55.77494033
487267	2140797	59.93312638
487367	2140797	61.00839121
487467	2140797	63.13050574
487567	2140797	64.2210528
487667	2140797	64.24074361
487767	2140797	66.32096125
487867	2140797	63.21257865
487967	2140797	62.08356033
488067	2140797	40.26517047
488167	2140797	42.50375476
488267	2140797	12.02882089
488367	2140797	33.73185169
488467	2140797	42.03891591
488567	2140797	39.92918447
488667	2140797	36.77258009
488767	2140797	32.59657642
