x	y	tasa_hundim
500167	2140297	-0.0495529
500267	2140297	-0.0398665
500367	2140297	-0.0358593
500467	2140297	-0.0444853
500567	2140297	-0.0552087
500667	2140297	-0.0785386
500767	2140297	-0.0699944
500867	2140297	-0.0739848
500967	2140297	-0.0767705
501067	2140297	-0.0810042
501167	2140297	-0.0846343
501267	2140297	-0.1306473
501367	2140297	-0.1583401
501467	2140297	-0.1360058
501567	2140297	-0.1630411
501667	2140297	-0.1590716
501767	2140297	-0.1580768
501867	2140297	-0.1298808
501967	2140297	-0.1258344
502067	2140297	-0.1289261
502167	2140297	-0.1157549
502267	2140297	-0.1069452
502367	2140297	-0.1024024
502467	2140297	-0.0973483
502567	2140297	-0.0755631
502667	2140297	-0.0663423
502767	2140297	-0.0707554
479767	2140397	0.0018661
479867	2140397	0.0008983
479967	2140397	0.0018872
480067	2140397	0.0019883
480167	2140397	0.0018248
480267	2140397	0.0019655
480367	2140397	0.0029764
480467	2140397	0.0009824
480567	2140397	0.0006335
480667	2140397	0.0022862
480767	2140397	0.001387
480867	2140397	0.0010888
480967	2140397	0.0013908
481067	2140397	0.0021829
481167	2140397	0.0013978
481267	2140397	0.0009177
481367	2140397	0.0010256
481467	2140397	0.000148
481567	2140397	-0.0016098
481667	2140397	-0.0018832
481767	2140397	-0.0017913
481867	2140397	-0.0029977
481967	2140397	-0.0043391
482067	2140397	-0.0027828
482167	2140397	-0.0041574
482267	2140397	-0.0062761
482367	2140397	-0.0057039
482467	2140397	-0.0066387
482567	2140397	-0.005918
482667	2140397	-0.0073425
482767	2140397	-0.0081666
482867	2140397	-0.0071893
482967	2140397	-0.0079642
483067	2140397	-0.0086152
483167	2140397	-0.0093378
483267	2140397	-0.0104012
483367	2140397	-0.0109851
483467	2140397	-0.0093785
483567	2140397	-0.0094564
483667	2140397	-0.011565
483767	2140397	-0.0135254
483867	2140397	-0.0130509
483967	2140397	-0.0133941
484067	2140397	-0.0129455
484167	2140397	-0.0143198
484267	2140397	-0.0127501
484367	2140397	-0.0125559
484467	2140397	-0.0163599
484567	2140397	-0.0175933
484667	2140397	-0.0187542
484767	2140397	-0.0187633
484867	2140397	-0.0197813
484967	2140397	-0.0192316
485067	2140397	-0.0200038
485167	2140397	-0.0207207
485267	2140397	-0.0203993
485367	2140397	-0.0224622
485467	2140397	-0.0214497
485567	2140397	-0.0228174
485667	2140397	-0.0241571
485767	2140397	-0.0261651
485867	2140397	-0.0255245
485967	2140397	-0.0269515
486067	2140397	-0.0283879
486167	2140397	-0.0276748
486267	2140397	-0.0259879
486367	2140397	-0.0282506
486467	2140397	-0.0254914
486567	2140397	-0.0254939
486667	2140397	-0.0237978
486767	2140397	-0.0219447
486867	2140397	-0.0240578
486967	2140397	-0.0217972
487067	2140397	-0.0200496
487167	2140397	-0.0256765
487267	2140397	-0.0248338
487367	2140397	-0.0268903
487467	2140397	-0.028648
487567	2140397	-0.0260915
487667	2140397	-0.0246144
487767	2140397	-0.0261085
487867	2140397	-0.0295751
487967	2140397	-0.0319668
488067	2140397	-0.0323653
488167	2140397	-0.0336644
488267	2140397	-0.0301772
488367	2140397	-0.0320722
488467	2140397	-0.0320149
488567	2140397	-0.0302219
488667	2140397	-0.0356456
488767	2140397	-0.0321394
488867	2140397	-0.0261293
488967	2140397	-0.0260728
489067	2140397	-0.0265186
489167	2140397	-0.0217377
489267	2140397	-0.0125563
489367	2140397	-0.0159929
489467	2140397	-0.0136451
489567	2140397	-0.0078133
489667	2140397	-0.009258
489767	2140397	-0.0069279
489867	2140397	-0.0063489
490567	2140397	-0.0014322
490667	2140397	-0.0045733
490767	2140397	-0.0036057
490867	2140397	-0.0045862
490967	2140397	-0.0071132
491067	2140397	-0.0069545
491167	2140397	-0.0130084
491267	2140397	-0.0131783
491367	2140397	-0.0147298
491467	2140397	-0.0143068
491567	2140397	-0.0169734
491667	2140397	-0.0152873
491767	2140397	-0.0159422
491867	2140397	-0.0167283
491967	2140397	-0.0243252
492067	2140397	-0.0211479
492167	2140397	-0.0214202
492267	2140397	-0.0218661
492367	2140397	-0.0245971
492467	2140397	-0.0292615
492567	2140397	-0.0310989
492667	2140397	-0.0323483
492767	2140397	-0.0383847
492867	2140397	-0.0395384
492967	2140397	-0.0405273
493067	2140397	-0.0397968
493167	2140397	-0.0439855
493267	2140397	-0.0464821
493367	2140397	-0.050645
493467	2140397	-0.0455788
493567	2140397	-0.0397916
493667	2140397	-0.0437753
493767	2140397	-0.0451118
493867	2140397	-0.0577226
493967	2140397	-0.0661853
494067	2140397	-0.0670176
494167	2140397	-0.0766117
494267	2140397	-0.0874133
494367	2140397	-0.0973249
494467	2140397	-0.0998644
494567	2140397	-0.1037938
494667	2140397	-0.1366149
494767	2140397	-0.1285865
494867	2140397	-0.1619029
494967	2140397	-0.1600524
495067	2140397	-0.1438025
495167	2140397	-0.114459
495267	2140397	-0.1120978
495367	2140397	-0.1611595
495467	2140397	-0.1811209
495567	2140397	-0.1952864
495667	2140397	-0.1630302
495767	2140397	-0.1690342
495867	2140397	-0.1823028
495967	2140397	-0.2067638
496067	2140397	-0.2247187
496167	2140397	-0.2393413
496267	2140397	-0.2350921
496367	2140397	-0.2381578
496467	2140397	-0.2211768
496567	2140397	-0.2153612
496667	2140397	-0.2003556
496767	2140397	-0.2074032
496867	2140397	-0.1809447
496967	2140397	-0.1870701
497067	2140397	-0.1785634
497167	2140397	-0.1617361
497267	2140397	-0.1482891
497367	2140397	-0.1429065
497467	2140397	-0.1319662
497567	2140397	-0.1151416
497667	2140397	-0.1145335
497767	2140397	-0.1025555
498967	2140397	-0.0579475
499067	2140397	-0.0516217
499167	2140397	-0.0540903
499267	2140397	-0.0698653
499367	2140397	-0.073948
499467	2140397	-0.0746982
499567	2140397	-0.0914647
499667	2140397	-0.0696389
499767	2140397	-0.0706318
499867	2140397	-0.0746311
499967	2140397	-0.0683128
500067	2140397	-0.0689327
500167	2140397	-0.0644256
500267	2140397	-0.0639383
500367	2140397	-0.0906264
500467	2140397	-0.0730921
500567	2140397	-0.0709091
500667	2140397	-0.0930753
500767	2140397	-0.12028
500867	2140397	-0.0992399
500967	2140397	-0.095503
501067	2140397	-0.0909849
501167	2140397	-0.1096752
501267	2140397	-0.1140293
501367	2140397	-0.127813
501467	2140397	-0.1374997
501567	2140397	-0.1527678
501667	2140397	-0.2028258
501767	2140397	-0.2069772
501867	2140397	-0.169068
501967	2140397	-0.1705348
502067	2140397	-0.1186682
502167	2140397	-0.117276
502267	2140397	-0.1155057
502367	2140397	-0.1122503
502467	2140397	-0.1051988
502567	2140397	-0.0948726
502667	2140397	-0.0963427
480067	2140497	0.0030912
480167	2140497	0.0022935
480267	2140497	0.0022864
480367	2140497	0.0016421
480467	2140497	0.0028063
480567	2140497	-0.001154
480667	2140497	0.0022184
480767	2140497	0.0017066
480867	2140497	0.001852
480967	2140497	0.0011659
481067	2140497	0.0002012
481167	2140497	0.0015277
481267	2140497	0.0005481
481367	2140497	0.0008134
481467	2140497	0.0001061
481567	2140497	-0.0002651
481667	2140497	-0.0014577
481767	2140497	-0.0010092
481867	2140497	-0.0026862
481967	2140497	-0.0025412
482067	2140497	-0.0027786
482167	2140497	-0.0029984
482267	2140497	-0.0076734
482367	2140497	-0.004212
482467	2140497	-0.0054584
482567	2140497	-0.0073976
482667	2140497	-0.008115
482767	2140497	-0.0075447
482867	2140497	-0.007199
482967	2140497	-0.0089919
483067	2140497	-0.0079027
483167	2140497	-0.0088387
483267	2140497	-0.0091054
483367	2140497	-0.0092815
483467	2140497	-0.009689
483567	2140497	-0.0085184
483667	2140497	-0.0102872
483767	2140497	-0.0124385
483867	2140497	-0.0115134
483967	2140497	-0.0114552
484067	2140497	-0.0114542
484167	2140497	-0.014124
484267	2140497	-0.0115632
484367	2140497	-0.0124026
484467	2140497	-0.0144862
484567	2140497	-0.0155149
484667	2140497	-0.0149606
484767	2140497	-0.0168613
484867	2140497	-0.0177557
484967	2140497	-0.0181664
485067	2140497	-0.0172071
485167	2140497	-0.0211859
485267	2140497	-0.0206968
485367	2140497	-0.0204035
485467	2140497	-0.0214637
485567	2140497	-0.0218503
485667	2140497	-0.0227879
485767	2140497	-0.0237485
485867	2140497	-0.0247769
485967	2140497	-0.0268855
486067	2140497	-0.026996
486167	2140497	-0.0248019
486267	2140497	-0.0259432
486367	2140497	-0.0279719
486467	2140497	-0.0279537
486567	2140497	-0.0269016
486667	2140497	-0.0254693
486767	2140497	-0.0256062
486867	2140497	-0.0278284
486967	2140497	-0.0215098
487067	2140497	-0.0237528
487167	2140497	-0.0307385
487267	2140497	-0.0292034
487367	2140497	-0.0296787
487467	2140497	-0.033919
487567	2140497	-0.0317214
487667	2140497	-0.0329732
487767	2140497	-0.0324683
487867	2140497	-0.0314869
487967	2140497	-0.0305673
488067	2140497	-0.0327683
488167	2140497	-0.0326519
488267	2140497	-0.0318151
488367	2140497	-0.035033
488467	2140497	-0.031729
488567	2140497	-0.0333158
488667	2140497	-0.0361936
488767	2140497	-0.0328544
488867	2140497	-0.0323825
488967	2140497	-0.0258821
489067	2140497	-0.025122
489167	2140497	-0.0216586
489267	2140497	-0.0138591
489367	2140497	-0.0151298
489467	2140497	-0.0170604
489567	2140497	-0.0095208
489667	2140497	-0.0089522
489767	2140497	-0.0077756
489867	2140497	-0.0063459
489967	2140497	-0.0052944
490167	2140497	-0.0036635
490267	2140497	-0.0022237
490367	2140497	-0.0044655
490467	2140497	-0.0005381
490567	2140497	-0.0018953
490667	2140497	-0.0023066
490767	2140497	-0.0065743
490867	2140497	-0.0059212
490967	2140497	-0.0098202
491067	2140497	-0.0110888
491167	2140497	-0.0151697
491267	2140497	-0.0162859
491367	2140497	-0.0207133
491467	2140497	-0.0197688
491567	2140497	-0.0219371
491667	2140497	-0.0206632
491767	2140497	-0.023211
491867	2140497	-0.020011
491967	2140497	-0.0323356
492067	2140497	-0.0233816
492167	2140497	-0.0256314
492267	2140497	-0.02008
492367	2140497	-0.0249254
492467	2140497	-0.0289063
492567	2140497	-0.0335226
492667	2140497	-0.0359009
492767	2140497	-0.0386787
492867	2140497	-0.0413828
492967	2140497	-0.0425105
493067	2140497	-0.0421767
493167	2140497	-0.042698
493267	2140497	-0.0500927
493367	2140497	-0.0500544
493467	2140497	-0.0531936
493567	2140497	-0.0494274
493667	2140497	-0.0471895
493767	2140497	-0.0532721
493867	2140497	-0.0656207
493967	2140497	-0.0673328
494067	2140497	-0.0740696
494167	2140497	-0.0778148
494267	2140497	-0.0884001
494367	2140497	-0.0960995
494467	2140497	-0.0988517
494567	2140497	-0.1011431
494667	2140497	-0.1281316
494767	2140497	-0.1294322
494867	2140497	-0.1602192
494967	2140497	-0.1619279
495067	2140497	-0.1387545
495167	2140497	-0.1403054
495267	2140497	-0.1196007
495367	2140497	-0.1468676
495467	2140497	-0.1806338
495567	2140497	-0.1892962
495667	2140497	-0.1846399
495767	2140497	-0.1641857
495867	2140497	-0.1883471
495967	2140497	-0.2047486
496067	2140497	-0.2238449
496167	2140497	-0.2343298
496267	2140497	-0.2376611
496367	2140497	-0.2406984
496467	2140497	-0.2366635
496567	2140497	-0.2177574
496667	2140497	-0.1930613
496767	2140497	-0.2109011
496867	2140497	-0.2024509
496967	2140497	-0.1867008
497067	2140497	-0.1747561
497167	2140497	-0.1681528
497267	2140497	-0.1595828
497367	2140497	-0.1585757
497467	2140497	-0.1482834
497567	2140497	-0.1224465
497667	2140497	-0.1227577
497767	2140497	-0.112998
497867	2140497	-0.0982943
498967	2140497	-0.0615908
499067	2140497	-0.0522815
499167	2140497	-0.0769112
499267	2140497	-0.0902543
499367	2140497	-0.0889708
499467	2140497	-0.0881725
499567	2140497	-0.0813316
499667	2140497	-0.071953
499767	2140497	-0.0704545
499867	2140497	-0.0761069
499967	2140497	-0.0712174
500067	2140497	-0.0829723
500167	2140497	-0.0894263
500267	2140497	-0.086739
500367	2140497	-0.102034
500467	2140497	-0.0947243
500567	2140497	-0.082449
500667	2140497	-0.108077
500767	2140497	-0.1349092
500867	2140497	-0.1287959
500967	2140497	-0.1142286
501067	2140497	-0.1025624
501167	2140497	-0.1067149
501267	2140497	-0.1178605
501367	2140497	-0.1391974
501467	2140497	-0.156748
501567	2140497	-0.1621199
501667	2140497	-0.1734639
501767	2140497	-0.1986048
501867	2140497	-0.1798319
501967	2140497	-0.1756116
502067	2140497	-0.1163968
502167	2140497	-0.1174151
502267	2140497	-0.1186056
502367	2140497	-0.1187624
502467	2140497	-0.1093236
502567	2140497	-0.1019972
502667	2140497	-0.109794
480167	2140597	0.0021813
480267	2140597	0.0024938
480367	2140597	0.0025035
480467	2140597	0.0014791
480567	2140597	-0.0020807
480667	2140597	0.0007142
480767	2140597	0.0017035
480867	2140597	0.0016881
480967	2140597	0.0014409
481067	2140597	0.0008308
481167	2140597	0.001156
481267	2140597	0.000451
481367	2140597	0.001142
481467	2140597	0.001515
481567	2140597	0.0006266
481667	2140597	-0.0009257
481767	2140597	-0.0009455
481867	2140597	-0.002197
481967	2140597	-0.0036578
482067	2140597	-0.0027687
482167	2140597	-0.0037934
482267	2140597	-0.0038924
482367	2140597	-0.0043981
482467	2140597	-0.0065657
482567	2140597	-0.0037528
482667	2140597	-0.0065447
482767	2140597	-0.0080629
482867	2140597	-0.0083409
482967	2140597	-0.0070024
483067	2140597	-0.0080378
483167	2140597	-0.0084074
483267	2140597	-0.0087782
483367	2140597	-0.0091706
483467	2140597	-0.0084125
483567	2140597	-0.008998
483667	2140597	-0.009161
483767	2140597	-0.0109742
483867	2140597	-0.0095114
483967	2140597	-0.0100037
484067	2140597	-0.0113029
484167	2140597	-0.0139275
484267	2140597	-0.0126501
484367	2140597	-0.0129841
484467	2140597	-0.0125629
484567	2140597	-0.0135757
484667	2140597	-0.0141373
484767	2140597	-0.0132279
484867	2140597	-0.0155423
484967	2140597	-0.0168422
485067	2140597	-0.0163517
485167	2140597	-0.0195488
485267	2140597	-0.0191869
485367	2140597	-0.0203421
485467	2140597	-0.0231105
485567	2140597	-0.0207787
485667	2140597	-0.0232073
485767	2140597	-0.0226866
485867	2140597	-0.0236067
485967	2140597	-0.0253206
486067	2140597	-0.0259841
486167	2140597	-0.0236605
486267	2140597	-0.0270814
486367	2140597	-0.0261383
486467	2140597	-0.028532
486567	2140597	-0.0286194
486667	2140597	-0.028659
486767	2140597	-0.0273585
486867	2140597	-0.0265989
486967	2140597	-0.0244055
487067	2140597	-0.0276704
487167	2140597	-0.0303237
487267	2140597	-0.0346111
487367	2140597	-0.033967
487467	2140597	-0.0353851
487567	2140597	-0.0338952
487667	2140597	-0.0360929
487767	2140597	-0.0356163
487867	2140597	-0.0354441
487967	2140597	-0.034305
488067	2140597	-0.0348589
488167	2140597	-0.0343453
488267	2140597	-0.0343074
488367	2140597	-0.039379
488467	2140597	-0.0353018
488567	2140597	-0.0332572
488667	2140597	-0.0276401
488767	2140597	-0.0290126
488867	2140597	-0.0289965
488967	2140597	-0.0279685
489067	2140597	-0.0241677
489167	2140597	-0.0195576
489267	2140597	-0.0165809
489367	2140597	-0.0147076
489467	2140597	-0.0139479
489567	2140597	-0.0108102
489667	2140597	-0.0118655
489767	2140597	-0.0071314
489867	2140597	-0.0068709
489967	2140597	-0.0040252
490067	2140597	-0.007572
490167	2140597	-0.0054396
490267	2140597	-0.0032178
490367	2140597	-0.0037511
490467	2140597	-0.0064537
490567	2140597	-0.0045778
490667	2140597	-0.0039372
490767	2140597	-0.0068512
490867	2140597	-0.0086868
490967	2140597	-0.0119023
491067	2140597	-0.0072835
491167	2140597	-0.0129277
491267	2140597	-0.0204163
491367	2140597	-0.0198436
491467	2140597	-0.0239891
491567	2140597	-0.0214726
491667	2140597	-0.0250292
491767	2140597	-0.0254043
491867	2140597	-0.0269455
491967	2140597	-0.0343865
492067	2140597	-0.0307644
492167	2140597	-0.0247252
492267	2140597	-0.0274945
492367	2140597	-0.0282257
492467	2140597	-0.0319096
492567	2140597	-0.0326917
492667	2140597	-0.0437494
492767	2140597	-0.0431231
492867	2140597	-0.0449603
492967	2140597	-0.0476914
493067	2140597	-0.0472336
493167	2140597	-0.0516923
493267	2140597	-0.0546284
493367	2140597	-0.0440356
493467	2140597	-0.0551913
493567	2140597	-0.0540932
493667	2140597	-0.0582944
493767	2140597	-0.0705067
493867	2140597	-0.0825215
493967	2140597	-0.0791298
494067	2140597	-0.0791038
494167	2140597	-0.0929361
494267	2140597	-0.0928439
494367	2140597	-0.0952521
494467	2140597	-0.102646
494567	2140597	-0.1034327
494667	2140597	-0.1195508
494767	2140597	-0.1330464
494867	2140597	-0.1455894
494967	2140597	-0.1496201
495067	2140597	-0.1568618
495167	2140597	-0.1380283
495267	2140597	-0.1243475
495367	2140597	-0.1534251
495467	2140597	-0.1672422
495567	2140597	-0.1905521
495667	2140597	-0.1837712
495767	2140597	-0.1639534
495867	2140597	-0.1861138
495967	2140597	-0.2028476
496067	2140597	-0.2262762
496167	2140597	-0.2308019
496267	2140597	-0.238091
496367	2140597	-0.2455208
496467	2140597	-0.2358891
496567	2140597	-0.2178576
496667	2140597	-0.2110189
496767	2140597	-0.206531
496867	2140597	-0.1964614
496967	2140597	-0.1930524
497067	2140597	-0.177748
497167	2140597	-0.1871874
497267	2140597	-0.1700138
497367	2140597	-0.1657972
497467	2140597	-0.1532994
497567	2140597	-0.1283476
497667	2140597	-0.1190818
497767	2140597	-0.1084118
498967	2140597	-0.0611165
499067	2140597	-0.0488787
499167	2140597	-0.0990102
499267	2140597	-0.1120479
499367	2140597	-0.1063336
499467	2140597	-0.0988924
499567	2140597	-0.1102428
499667	2140597	-0.0925016
499767	2140597	-0.0837508
499867	2140597	-0.0674438
499967	2140597	-0.0937472
500067	2140597	-0.1081254
500167	2140597	-0.091328
500267	2140597	-0.111352
500367	2140597	-0.1228845
500467	2140597	-0.1033955
500567	2140597	-0.0874146
500667	2140597	-0.1213925
500767	2140597	-0.1640818
500867	2140597	-0.147994
500967	2140597	-0.1335879
501067	2140597	-0.1075981
501167	2140597	-0.128233
501267	2140597	-0.1088619
501367	2140597	-0.1150304
501467	2140597	-0.1465409
501567	2140597	-0.1624931
501667	2140597	-0.1877724
501767	2140597	-0.2055052
501867	2140597	-0.1853639
501967	2140597	-0.1659238
502067	2140597	-0.1213864
502167	2140597	-0.1176819
502267	2140597	-0.1293908
502367	2140597	-0.1257918
502467	2140597	-0.1189112
502567	2140597	-0.1203341
480167	2140697	0.001286
480267	2140697	0.0024512
480367	2140697	0.0019944
480467	2140697	0.0002987
480567	2140697	0.0025532
480667	2140697	0.001696
480767	2140697	0.0013688
480867	2140697	0.000685
480967	2140697	0.0013284
481067	2140697	0.0013537
481167	2140697	0.0011654
481267	2140697	0.0013155
481367	2140697	0.0013141
481467	2140697	0.0012382
481567	2140697	0.0009535
481667	2140697	-0.0016742
481767	2140697	-0.002741
481867	2140697	-0.0026103
481967	2140697	-0.0018481
482067	2140697	-0.0023538
482167	2140697	-0.0028585
482267	2140697	-0.0041327
482367	2140697	-0.0053518
482467	2140697	-0.007535
482567	2140697	-0.0054518
482667	2140697	-0.006538
482767	2140697	-0.0061068
482867	2140697	-0.0064353
482967	2140697	-0.0082957
483067	2140697	-0.0088623
483167	2140697	-0.006397
483267	2140697	-0.0077906
483367	2140697	-0.0066855
483467	2140697	-0.0075561
483567	2140697	-0.0096631
483667	2140697	-0.0089839
483767	2140697	-0.0091293
483867	2140697	-0.0083872
483967	2140697	-0.0095591
484067	2140697	-0.0098438
484167	2140697	-0.0118966
484267	2140697	-0.0129368
484367	2140697	-0.0125607
484467	2140697	-0.0154639
484567	2140697	-0.0144131
484667	2140697	-0.0143162
484767	2140697	-0.0144391
484867	2140697	-0.0138275
484967	2140697	-0.0140678
485067	2140697	-0.0156695
485167	2140697	-0.0172638
485267	2140697	-0.0166198
485367	2140697	-0.0192545
485467	2140697	-0.0206029
485567	2140697	-0.0193739
485667	2140697	-0.0211522
485767	2140697	-0.0241932
485867	2140697	-0.0226552
485967	2140697	-0.0219199
486067	2140697	-0.0260866
486167	2140697	-0.0308382
486267	2140697	-0.0310253
486367	2140697	-0.0290337
486467	2140697	-0.0316257
486567	2140697	-0.0346808
486667	2140697	-0.0347944
486767	2140697	-0.0322006
486867	2140697	-0.0335739
486967	2140697	-0.0352419
487067	2140697	-0.0338177
487167	2140697	-0.032968
487267	2140697	-0.0365979
487367	2140697	-0.0380876
487467	2140697	-0.040418
487567	2140697	-0.0404006
487667	2140697	-0.0387507
487767	2140697	-0.0359755
487867	2140697	-0.0369617
487967	2140697	-0.0375624
488067	2140697	-0.0367329
488167	2140697	-0.0366801
488267	2140697	-0.0353375
488367	2140697	-0.0355463
488467	2140697	-0.0337515
488567	2140697	-0.0312346
488667	2140697	-0.0305174
488767	2140697	-0.0324476
488867	2140697	-0.0279089
488967	2140697	-0.0282855
489067	2140697	-0.0256178
489167	2140697	-0.0206398
489267	2140697	-0.0224233
489367	2140697	-0.0177478
489467	2140697	-0.0150612
489567	2140697	-0.0142924
489667	2140697	-0.0143097
489767	2140697	-0.0101364
489867	2140697	-0.0048826
489967	2140697	-0.0063106
490067	2140697	-0.0076953
490167	2140697	-0.0052585
490267	2140697	-0.0020109
490367	2140697	-0.0047516
490467	2140697	-0.0040949
490567	2140697	-0.0061088
490667	2140697	-0.010388
490767	2140697	-0.0153127
490867	2140697	-0.0119574
490967	2140697	-0.0136724
491067	2140697	-0.0210847
491167	2140697	-0.0201478
491267	2140697	-0.0270867
491367	2140697	-0.0267717
491467	2140697	-0.0322077
491567	2140697	-0.0323658
491667	2140697	-0.0359538
491767	2140697	-0.0323239
491867	2140697	-0.0367742
491967	2140697	-0.0412479
492067	2140697	-0.0411863
492167	2140697	-0.0457095
492267	2140697	-0.0438677
492367	2140697	-0.0395582
492467	2140697	-0.0431461
492567	2140697	-0.0439479
492667	2140697	-0.0502828
492767	2140697	-0.0541655
492867	2140697	-0.0548737
492967	2140697	-0.0545995
493067	2140697	-0.0629023
493167	2140697	-0.0630226
493267	2140697	-0.0680303
493367	2140697	-0.0818663
493467	2140697	-0.0762726
493567	2140697	-0.0820504
493667	2140697	-0.0893674
493767	2140697	-0.0796827
493867	2140697	-0.0796392
493967	2140697	-0.0793513
494067	2140697	-0.0829926
494167	2140697	-0.0970426
494267	2140697	-0.0982229
494367	2140697	-0.0966834
494467	2140697	-0.0988736
494567	2140697	-0.1030459
494667	2140697	-0.1208913
494767	2140697	-0.12414
494867	2140697	-0.1285431
494967	2140697	-0.1359982
495067	2140697	-0.1268015
495167	2140697	-0.1282353
495267	2140697	-0.1102354
495367	2140697	-0.1341709
495467	2140697	-0.1666674
495567	2140697	-0.1756138
495667	2140697	-0.1738175
495767	2140697	-0.1750541
495867	2140697	-0.1810956
495967	2140697	-0.1936074
496067	2140697	-0.2066672
496167	2140697	-0.2167462
496267	2140697	-0.2205648
496367	2140697	-0.2384652
496467	2140697	-0.226716
496567	2140697	-0.2265608
496667	2140697	-0.2140108
496767	2140697	-0.2120765
496867	2140697	-0.2069935
496967	2140697	-0.2004306
497067	2140697	-0.1955643
497167	2140697	-0.1941121
497267	2140697	-0.1835686
497367	2140697	-0.1860797
497467	2140697	-0.1725788
497567	2140697	-0.1444092
497667	2140697	-0.1298465
497767	2140697	-0.1262104
498967	2140697	-0.0357774
499067	2140697	-0.0815131
499167	2140697	-0.0884539
499267	2140697	-0.094314
499367	2140697	-0.125542
499467	2140697	-0.1257743
499567	2140697	-0.122285
499667	2140697	-0.1548587
499767	2140697	-0.1227925
499867	2140697	-0.1269693
499967	2140697	-0.1282757
500067	2140697	-0.1377114
500167	2140697	-0.1372919
500267	2140697	-0.1263346
500367	2140697	-0.1327537
500467	2140697	-0.1381866
500567	2140697	-0.1232562
500667	2140697	-0.1484278
500767	2140697	-0.1410852
500867	2140697	-0.143009
500967	2140697	-0.1584941
501067	2140697	-0.1470208
501167	2140697	-0.1283251
501267	2140697	-0.1415788
501367	2140697	-0.1252573
501467	2140697	-0.1409631
501567	2140697	-0.190278
501667	2140697	-0.1776956
501767	2140697	-0.1777551
501867	2140697	-0.2119585
501967	2140697	-0.209071
502067	2140697	-0.1401014
502167	2140697	-0.1493387
502267	2140697	-0.1486712
502367	2140697	-0.1500223
502467	2140697	-0.1504548
502567	2140697	-0.155605
480267	2140797	0.0023732
480367	2140797	0.002863
480467	2140797	0.0023109
480567	2140797	0.002435
480667	2140797	0.0028144
480767	2140797	0.0021895
480867	2140797	0.0023492
480967	2140797	0.0026436
481067	2140797	0.0017223
481167	2140797	0.0018236
481267	2140797	0.0031491
481367	2140797	0.0023057
481467	2140797	0.0008341
481667	2140797	-0.0011445
481767	2140797	-0.0008499
481867	2140797	-0.0026967
481967	2140797	-0.0035252
482067	2140797	-0.0032479
482167	2140797	-0.0039406
482267	2140797	-0.004499
482367	2140797	-0.0084433
482467	2140797	-0.0058677
482567	2140797	-0.0066032
482667	2140797	-0.0070374
482767	2140797	-0.0068511
482867	2140797	-0.0062344
482967	2140797	-0.0069365
483067	2140797	-0.0069083
483167	2140797	-0.0071657
483267	2140797	-0.0099354
483367	2140797	-0.0072435
483467	2140797	-0.0076716
483567	2140797	-0.007128
483667	2140797	-0.0094125
483767	2140797	-0.0075978
483867	2140797	-0.0068896
483967	2140797	-0.0076194
484067	2140797	-0.0074559
484167	2140797	-0.0110573
484267	2140797	-0.0115064
484367	2140797	-0.0133869
484467	2140797	-0.0125364
484567	2140797	-0.014173
484667	2140797	-0.0157179
484767	2140797	-0.0138326
484867	2140797	-0.0148349
484967	2140797	-0.0146095
485067	2140797	-0.016885
485167	2140797	-0.0188027
485267	2140797	-0.0210521
485367	2140797	-0.0205264
485467	2140797	-0.0204248
485567	2140797	-0.0201088
485667	2140797	-0.0232463
485767	2140797	-0.0246378
485867	2140797	-0.0249778
485967	2140797	-0.0245713
486067	2140797	-0.0265091
486167	2140797	-0.0315874
486267	2140797	-0.0326602
486367	2140797	-0.0337079
486467	2140797	-0.03364
486567	2140797	-0.0347845
486667	2140797	-0.0352575
486767	2140797	-0.0345634
486867	2140797	-0.0361809
486967	2140797	-0.0386577
487067	2140797	-0.0380495
487167	2140797	-0.0375023
487267	2140797	-0.037606
487367	2140797	-0.039043
487467	2140797	-0.041205
487567	2140797	-0.0408216
487667	2140797	-0.0385635
487767	2140797	-0.0391033
487867	2140797	-0.0394559
487967	2140797	-0.0400584
488067	2140797	-0.0392708
488167	2140797	-0.0372717
488267	2140797	-0.0369994
488367	2140797	-0.0325807
488467	2140797	-0.0313127
488567	2140797	-0.0296667
488667	2140797	-0.0308358
488767	2140797	-0.0293482
488867	2140797	-0.0277986
488967	2140797	-0.0282047
489067	2140797	-0.0251481
489167	2140797	-0.0244345
489267	2140797	-0.023429
489367	2140797	-0.0191045
489467	2140797	-0.0192907
489567	2140797	-0.016323
489667	2140797	-0.0142177
489767	2140797	-0.0108646
489867	2140797	-0.0124867
489967	2140797	-0.0071988
490067	2140797	-0.0057609
490167	2140797	-0.0038251
490267	2140797	-0.0064004
490367	2140797	-0.0062342
490467	2140797	-0.0057803
490567	2140797	-0.009806
490667	2140797	-0.011739
490767	2140797	-0.0141303
490867	2140797	-0.0151093
490967	2140797	-0.0124999
491067	2140797	-0.0144978
491167	2140797	-0.0222583
491267	2140797	-0.0287926
491367	2140797	-0.0350621
491467	2140797	-0.0383069
491567	2140797	-0.0381805
491667	2140797	-0.0396011
491767	2140797	-0.040542
491867	2140797	-0.0408925
491967	2140797	-0.0489346
492067	2140797	-0.0458797
492167	2140797	-0.0471967
492267	2140797	-0.046272
492367	2140797	-0.0446097
492467	2140797	-0.0475102
492567	2140797	-0.0494286
492667	2140797	-0.0527069
492767	2140797	-0.0544573
492867	2140797	-0.0565749
492967	2140797	-0.0655596
