x	y	car_pre_tot
497567	2141097	2.320792052
498767	2141097	2.497042683
498867	2141097	2.512043468
498967	2141097	2.527088402
499067	2141097	2.542176711
499167	2141097	2.557307645
499267	2141097	2.572480476
499367	2141097	2.587694493
499467	2141097	2.602949006
499567	2141097	2.618243343
499667	2141097	2.633576848
499767	2141097	2.648948884
499867	2141097	2.664358828
499967	2141097	2.679806073
500067	2141097	2.695290029
500167	2141097	2.710810116
500267	2141097	2.726365772
500367	2141097	2.741956446
500467	2141097	2.7575816
500567	2141097	2.773240708
500667	2141097	2.788933256
500767	2141097	2.804658742
500867	2141097	2.820416674
500967	2141097	2.836206573
501067	2141097	2.852027966
501167	2141097	2.867880393
501267	2141097	2.883763404
501367	2141097	2.899676557
501467	2141097	2.915619418
501567	2141097	2.931591563
501667	2141097	2.947592578
501767	2141097	2.963622053
501867	2141097	2.979679591
501967	2141097	2.995764798
502067	2141097	3.011877291
502167	2141097	3.028016692
502267	2141097	3.044182631
479967	2141197	2.146854744
480067	2141197	2.133955711
480167	2141197	2.121166125
480267	2141197	2.108488014
480367	2141197	2.095923427
480467	2141197	2.083474438
480567	2141197	2.071143137
480667	2141197	2.058931638
480767	2141197	2.04684207
480867	2141197	2.034876585
480967	2141197	2.023037346
481067	2141197	2.011326536
481167	2141197	1.999746348
481267	2141197	1.988298986
481367	2141197	1.976986662
481667	2141197	1.943882074
481767	2141197	1.933132038
481867	2141197	1.922528071
481967	2141197	1.912072333
482067	2141197	1.901766957
482167	2141197	1.891614037
482267	2141197	1.881615616
482367	2141197	1.871773682
482467	2141197	1.862090154
482567	2141197	1.852566869
482667	2141197	1.843205574
482767	2141197	1.834007913
482867	2141197	1.82497541
482967	2141197	1.816109465
483067	2141197	1.80741133
483167	2141197	1.798882107
483267	2141197	1.790522732
483367	2141197	1.78233396
483467	2141197	1.774316363
483567	2141197	1.766470312
483667	2141197	1.758795977
483767	2141197	1.751293316
483867	2141197	1.743962073
483967	2141197	1.736801776
484067	2141197	1.729811736
484167	2141197	1.722991051
484267	2141197	1.716338609
484367	2141197	1.709853096
484467	2141197	1.703533003
484567	2141197	1.697376643
484667	2141197	1.691382159
484767	2141197	1.685547543
484867	2141197	1.67987065
484967	2141197	1.674349222
485067	2141197	1.668980903
485167	2141197	1.663763263
485267	2141197	1.65869382
485367	2141197	1.653770059
485467	2141197	1.648989459
485567	2141197	1.644349513
485667	2141197	1.639847748
485767	2141197	1.635481753
485867	2141197	1.631249191
485967	2141197	1.627147827
486067	2141197	1.623175541
486167	2141197	1.619330349
486267	2141197	1.615610418
486367	2141197	1.612014083
486467	2141197	1.608539858
486567	2141197	1.605186452
486667	2141197	1.601952778
486767	2141197	1.598837966
486867	2141197	1.595841367
486967	2141197	1.592962568
487067	2141197	1.590201391
487167	2141197	1.587557907
487267	2141197	1.585032434
487367	2141197	1.582625546
487467	2141197	1.580338072
487567	2141197	1.578171104
487667	2141197	1.576125995
487767	2141197	1.574204362
487867	2141197	1.572408085
487967	2141197	1.57073931
488067	2141197	1.569200448
488167	2141197	1.56779417
488267	2141197	1.566523413
488367	2141197	1.565391368
488467	2141197	1.564401485
488567	2141197	1.563557465
488667	2141197	1.562863254
488767	2141197	1.562323037
488867	2141197	1.561941231
488967	2141197	1.561722475
489067	2141197	1.561671615
489167	2141197	1.561793696
489267	2141197	1.562093938
489367	2141197	1.562577727
489467	2141197	1.563250584
489567	2141197	1.564118144
489667	2141197	1.565186132
489767	2141197	1.566460323
489867	2141197	1.567946515
489967	2141197	1.569650487
490067	2141197	1.57157796
490167	2141197	1.57373455
490267	2141197	1.576125725
490367	2141197	1.578756753
490467	2141197	1.581632653
490567	2141197	1.584758146
490667	2141197	1.588137602
490767	2141197	1.591774993
490867	2141197	1.595673846
490967	2141197	1.599837201
491067	2141197	1.604267569
491167	2141197	1.608966905
491267	2141197	1.613936579
491367	2141197	1.619177354
491467	2141197	1.624689382
491567	2141197	1.630472196
491667	2141197	1.636524717
491767	2141197	1.642845267
491867	2141197	1.649431592
491967	2141197	1.656280888
492067	2141197	1.663389836
492167	2141197	1.670754641
492267	2141197	1.678371077
492367	2141197	1.686234532
492467	2141197	1.694340056
492567	2141197	1.702682412
492667	2141197	1.711256124
492767	2141197	1.720055524
492867	2141197	1.7290748
492967	2141197	1.738308037
493067	2141197	1.747749259
493167	2141197	1.757392467
493267	2141197	1.767231671
493367	2141197	1.777260923
493467	2141197	1.787474339
493567	2141197	1.797866125
493667	2141197	1.808430598
493767	2141197	1.819162198
493867	2141197	1.830055505
493967	2141197	1.841105246
494067	2141197	1.852306306
494167	2141197	1.863653734
494267	2141197	1.875142743
494367	2141197	1.886768715
494467	2141197	1.898527203
494567	2141197	1.910413923
494667	2141197	1.922424764
494767	2141197	1.934555772
494867	2141197	1.946803158
494967	2141197	1.959163287
495067	2141197	1.971632674
495167	2141197	1.984207982
495267	2141197	1.996886018
495367	2141197	2.00966372
495467	2141197	2.022538162
495567	2141197	2.035506541
495667	2141197	2.048566175
495767	2141197	2.061714496
495867	2141197	2.074949047
495967	2141197	2.088267475
496067	2141197	2.101667528
496167	2141197	2.115147046
496267	2141197	2.128703964
496367	2141197	2.142336299
496467	2141197	2.156042151
496567	2141197	2.169819699
496667	2141197	2.183667192
496767	2141197	2.197582954
496867	2141197	2.211565371
496967	2141197	2.225612895
497067	2141197	2.239724037
497167	2141197	2.253897363
497267	2141197	2.268131497
497367	2141197	2.28242511
497467	2141197	2.296776924
497567	2141197	2.311185706
497667	2141197	2.325650269
498767	2141197	2.488139976
498867	2141197	2.503194521
498967	2141197	2.518292541
499067	2141197	2.533433279
499167	2141197	2.548616001
499267	2141197	2.56383999
499367	2141197	2.579104551
499467	2141197	2.594409007
499567	2141197	2.609752699
499667	2141197	2.625134984
499767	2141197	2.640555236
499867	2141197	2.656012845
499967	2141197	2.671507216
500067	2141197	2.687037768
500167	2141197	2.702603935
500267	2141197	2.718205163
500367	2141197	2.733840911
500467	2141197	2.749510653
500567	2141197	2.765213871
500667	2141197	2.780950061
500767	2141197	2.79671873
500867	2141197	2.812519394
500967	2141197	2.828351583
501067	2141197	2.844214833
501167	2141197	2.860108691
501267	2141197	2.876032715
501367	2141197	2.891986469
501467	2141197	2.907969529
501567	2141197	2.923981478
501667	2141197	2.940021906
501767	2141197	2.956090413
501867	2141197	2.972186605
501967	2141197	2.988310098
502067	2141197	3.004460513
502167	2141197	3.020637478
502267	2141197	3.036840629
479967	2141297	2.136135593
480067	2141297	2.12317117
480167	2141297	2.110316371
480267	2141297	2.09757326
480367	2141297	2.084943923
480467	2141297	2.07243047
480567	2141297	2.060035034
480667	2141297	2.047759768
480767	2141297	2.035606851
480867	2141297	2.023578478
480967	2141297	2.011676868
481067	2141297	1.999904257
481167	2141297	1.988262895
481267	2141297	1.976755051
481367	2141297	1.965383001
481767	2141297	1.921298507
481867	2141297	1.910639732
481967	2141297	1.900130428
482067	2141297	1.889772819
482167	2141297	1.879569095
482267	2141297	1.869521402
482367	2141297	1.859631827
482467	2141297	1.849902392
482567	2141297	1.840335035
482667	2141297	1.830931606
482767	2141297	1.821693846
482867	2141297	1.812623375
482967	2141297	1.803721681
483067	2141297	1.794990101
483167	2141297	1.78642981
483267	2141297	1.778041808
483367	2141297	1.769826905
483467	2141297	1.761785711
483567	2141297	1.753918622
483667	2141297	1.746225818
483767	2141297	1.738707249
483867	2141297	1.731362633
483967	2141297	1.724191452
484067	2141297	1.717192954
484167	2141297	1.710366152
484267	2141297	1.703709831
484367	2141297	1.697222554
484467	2141297	1.690902674
484567	2141297	1.684748343
484667	2141297	1.678757533
484767	2141297	1.672928044
484867	2141297	1.667257533
484967	2141297	1.661743527
485067	2141297	1.65638345
485167	2141297	1.651174644
485267	2141297	1.646114393
485367	2141297	1.641199947
485467	2141297	1.636428549
485567	2141297	1.631797456
485667	2141297	1.627303966
485767	2141297	1.622945439
485867	2141297	1.618719321
485967	2141297	1.614623165
486067	2141297	1.610654649
486167	2141297	1.606811598
486267	2141297	1.603092002
486367	2141297	1.599494027
486467	2141297	1.596016034
486567	2141297	1.592656593
486667	2141297	1.589414491
486767	2141297	1.586288743
486867	2141297	1.583278606
486967	2141297	1.580383581
487067	2141297	1.577603423
487167	2141297	1.574938145
487267	2141297	1.572388028
487367	2141297	1.569953616
487467	2141297	1.567635728
487567	2141297	1.565435457
487667	2141297	1.563354171
487767	2141297	1.561393516
487867	2141297	1.559555418
487967	2141297	1.557842081
488067	2141297	1.556255987
488167	2141297	1.554799897
488267	2141297	1.55347685
488367	2141297	1.552290159
488467	2141297	1.551243408
488567	2141297	1.550340451
488667	2141297	1.549585406
488767	2141297	1.54898265
488867	2141297	1.548536806
488967	2141297	1.548252745
489067	2141297	1.548135562
489167	2141297	1.548190574
489267	2141297	1.548423296
489367	2141297	1.548839426
489467	2141297	1.549444823
489567	2141297	1.550245482
489667	2141297	1.551247502
489767	2141297	1.552457059
489867	2141297	1.553880362
489967	2141297	1.555523619
490067	2141297	1.557392989
490167	2141297	1.559494535
490267	2141297	1.561834173
490367	2141297	1.564417617
490467	2141297	1.567250324
490567	2141297	1.570337439
490667	2141297	1.573683734
490767	2141297	1.577293558
490867	2141297	1.581170778
490967	2141297	1.585318735
491067	2141297	1.589740199
491167	2141297	1.594437329
491267	2141297	1.599411644
491367	2141297	1.604664003
491467	2141297	1.610194592
491567	2141297	1.616002917
491667	2141297	1.622087817
491767	2141297	1.628447473
491867	2141297	1.635079439
491967	2141297	1.64198067
492067	2141297	1.649147564
492167	2141297	1.656576006
492267	2141297	1.664261418
492367	2141297	1.672198815
492467	2141297	1.680382856
492567	2141297	1.688807901
492667	2141297	1.697468069
492767	2141297	1.706357286
492867	2141297	1.715469339
492967	2141297	1.724797926
493067	2141297	1.734336694
493167	2141297	1.744079285
493267	2141297	1.75401937
493367	2141297	1.76415068
493467	2141297	1.774467034
493567	2141297	1.784962365
493667	2141297	1.795630733
493767	2141297	1.80646635
493867	2141297	1.817463586
493967	2141297	1.828616981
494067	2141297	1.839921251
494167	2141297	1.851371297
494267	2141297	1.8629622
494367	2141297	1.874689229
494467	2141297	1.886547836
494567	2141297	1.898533656
494667	2141297	1.910642502
494767	2141297	1.922870363
494867	2141297	1.9352134
494967	2141297	1.947667937
495067	2141297	1.960230461
495167	2141297	1.972897613
495267	2141297	1.985666179
495367	2141297	1.998533092
495467	2141297	2.011495418
495567	2141297	2.024550356
495667	2141297	2.037695227
495767	2141297	2.050927473
495867	2141297	2.064244645
495967	2141297	2.077644406
496067	2141297	2.091124518
496167	2141297	2.10468284
496267	2141297	2.118317325
496367	2141297	2.132026011
496467	2141297	2.145807019
496567	2141297	2.159658549
496667	2141297	2.173578876
496767	2141297	2.187566345
496867	2141297	2.201619366
496967	2141297	2.215736413
497067	2141297	2.229916023
497167	2141297	2.244156785
497267	2141297	2.258457345
497367	2141297	2.272816399
497467	2141297	2.287232692
497567	2141297	2.301705013
497667	2141297	2.316232196
497767	2141297	2.330813117
498667	2141297	2.464291907
498767	2141297	2.479356058
498867	2141297	2.494463777
498967	2141297	2.509614299
499067	2141297	2.524806883
499167	2141297	2.54004081
499267	2141297	2.555315378
499367	2141297	2.570629905
499467	2141297	2.585983729
499567	2141297	2.601376204
499667	2141297	2.616806699
499767	2141297	2.632274601
499867	2141297	2.647779313
499967	2141297	2.66332025
500067	2141297	2.678896844
500167	2141297	2.694508538
500267	2141297	2.71015479
500367	2141297	2.72583507
500467	2141297	2.74154886
500567	2141297	2.757295653
500667	2141297	2.773074954
500767	2141297	2.788886279
500867	2141297	2.804729154
500967	2141297	2.820603115
501067	2141297	2.836507707
501167	2141297	2.852442487
501267	2141297	2.868407018
501367	2141297	2.884400875
501467	2141297	2.900423638
501567	2141297	2.916474897
501667	2141297	2.932554252
501767	2141297	2.948661307
501867	2141297	2.964795676
501967	2141297	2.98095698
502067	2141297	2.997144846
502167	2141297	3.013358909
479867	2141397	2.138664869
479967	2141397	2.125527119
480067	2141397	2.112497088
480167	2141397	2.099576847
480267	2141397	2.086768493
480367	2141397	2.074074148
480467	2141397	2.06149596
480567	2141397	2.0490361
480667	2141397	2.036696765
480767	2141397	2.024480178
480867	2141397	2.012388583
480967	2141397	2.00042425
481067	2141397	1.988589469
481167	2141397	1.976886552
481267	2141397	1.965317828
481367	2141397	1.953885642
481767	2141397	1.909569548
481867	2141397	1.898855529
481967	2141397	1.888292227
482067	2141397	1.877881966
482167	2141397	1.867627042
482267	2141397	1.857529704
482367	2141397	1.84759215
482467	2141397	1.837816513
482567	2141397	1.828204844
482667	2141397	1.818759102
482767	2141397	1.809481138
482867	2141397	1.800372679
482967	2141397	1.79143531
483067	2141397	1.782670466
483167	2141397	1.774079404
483267	2141397	1.7656632
483367	2141397	1.757422727
483467	2141397	1.74935864
483567	2141397	1.741471372
483667	2141397	1.733761116
483767	2141397	1.726227817
483867	2141397	1.71887117
483967	2141397	1.711690614
484067	2141397	1.704685331
484167	2141397	1.697854245
484267	2141397	1.691196034
484367	2141397	1.684709129
484467	2141397	1.678391735
484567	2141397	1.672241833
484667	2141397	1.666257207
484767	2141397	1.660435456
484867	2141397	1.654774017
484967	2141397	1.64927019
485067	2141397	1.643921158
485167	2141397	1.638724016
485267	2141397	1.633675796
485367	2141397	1.628773495
485467	2141397	1.624014101
485567	2141397	1.619394618
485667	2141397	1.614912095
485767	2141397	1.610563649
485867	2141397	1.606346492
485967	2141397	1.60225795
486067	2141397	1.598295488
486167	2141397	1.594456728
486267	2141397	1.590739467
486367	2141397	1.587141697
486467	2141397	1.583661617
486567	2141397	1.580297647
486667	2141397	1.577048442
486767	2141397	1.573912902
486867	2141397	1.570890178
486967	2141397	1.567979686
487067	2141397	1.565181106
487167	2141397	1.562494397
487267	2141397	1.559919793
487367	2141397	1.557457813
487467	2141397	1.55510926
487567	2141397	1.552875228
487667	2141397	1.5507571
487767	2141397	1.548756551
487867	2141397	1.54687555
487967	2141397	1.545116357
488067	2141397	1.543481528
488167	2141397	1.541973912
488267	2141397	1.540596651
488367	2141397	1.539353177
488467	2141397	1.538247211
488567	2141397	1.537282763
488667	2141397	1.536464122
488767	2141397	1.535795858
488867	2141397	1.535282809
488967	2141397	1.534930077
489067	2141397	1.534743017
489167	2141397	1.534727224
489267	2141397	1.534888518
489367	2141397	1.535232925
489467	2141397	1.535766656
489567	2141397	1.536496081
489667	2141397	1.537427702
489767	2141397	1.538568113
489867	2141397	1.539923967
489967	2141397	1.541501931
490067	2141397	1.543308637
490167	2141397	1.545350633
490267	2141397	1.547634322
490367	2141397	1.550165907
490467	2141397	1.552951326
490567	2141397	1.555996192
490667	2141397	1.559305722
490767	2141397	1.562884681
490867	2141397	1.566737318
490967	2141397	1.57086731
491067	2141397	1.575277712
491167	2141397	1.579970913
491267	2141397	1.584948599
491367	2141397	1.590211734
491467	2141397	1.595760539
491567	2141397	1.60159449
491667	2141397	1.607712328
491767	2141397	1.614112077
491867	2141397	1.62079107
491967	2141397	1.62774599
492067	2141397	1.634972914
492167	2141397	1.642467369
492267	2141397	1.650224384
492367	2141397	1.658238557
492467	2141397	1.666504113
492567	2141397	1.675014968
492667	2141397	1.683764793
492767	2141397	1.692747072
492867	2141397	1.701955158
492967	2141397	1.711382325
493067	2141397	1.721021819
493167	2141397	1.730866898
493267	2141397	1.740910871
493367	2141397	1.751147133
493467	2141397	1.761569191
493567	2141397	1.77217069
493667	2141397	1.782945433
493767	2141397	1.793887392
493867	2141397	1.804990725
493967	2141397	1.816249784
494067	2141397	1.827659119
494167	2141397	1.839213481
494267	2141397	1.850907826
494367	2141397	1.86273731
494467	2141397	1.874697293
494567	2141397	1.886783329
494667	2141397	1.898991168
494767	2141397	1.911316743
494867	2141397	1.923756173
494967	2141397	1.936305751
495067	2141397	1.948961937
495167	2141397	1.961721355
495267	2141397	1.974580785
495367	2141397	1.987537153
495467	2141397	2.000587528
495567	2141397	2.013729114
495667	2141397	2.026959242
495767	2141397	2.040275367
495867	2141397	2.053675057
495967	2141397	2.067155991
496067	2141397	2.080715952
496167	2141397	2.094352823
496267	2141397	2.108064576
496367	2141397	2.121849277
496467	2141397	2.135705069
496567	2141397	2.14963018
496667	2141397	2.163622908
496767	2141397	2.177681626
496867	2141397	2.191804769
496967	2141397	2.205990839
497067	2141397	2.220238395
497167	2141397	2.234546056
497267	2141397	2.248912491
497367	2141397	2.263336421
497467	2141397	2.277816616
497567	2141397	2.292351889
497667	2141397	2.306941099
497767	2141397	2.321583143
497867	2141397	2.336276957
498567	2141397	2.440501195
498667	2141397	2.455574937
498767	2141397	2.470692328
498867	2141397	2.4858526
498967	2141397	2.501055006
499067	2141397	2.516298821
499167	2141397	2.53158334
499267	2141397	2.546907877
499367	2141397	2.562271765
499467	2141397	2.577674353
499567	2141397	2.593115011
499667	2141397	2.608593121
499767	2141397	2.624108082
499867	2141397	2.639659309
499967	2141397	2.65524623
500067	2141397	2.670868287
500167	2141397	2.686524935
500267	2141397	2.702215643
500367	2141397	2.71793989
500467	2141397	2.733697169
500567	2141397	2.749486982
500667	2141397	2.765308845
500767	2141397	2.781162281
500867	2141397	2.797046825
500967	2141397	2.812962023
501067	2141397	2.828907428
501167	2141397	2.844882604
501267	2141397	2.860887123
501367	2141397	2.876920565
501467	2141397	2.89298252
501567	2141397	2.909072585
501667	2141397	2.925190364
501767	2141397	2.941335471
501867	2141397	2.957507524
501967	2141397	2.973706152
502067	2141397	2.989930987
502167	2141397	3.00618167
479867	2141497	2.128235071
479967	2141497	2.1150314
480067	2141497	2.101935568
480167	2141497	2.088949679
480267	2141497	2.076075862
480367	2141497	2.063316275
480467	2141497	2.0506731
480567	2141497	2.03814855
480667	2141497	2.025744862
480767	2141497	2.013464304
480867	2141497	2.001309168
480967	2141497	1.989281774
481067	2141497	1.977384468
481167	2141497	1.96561962
481267	2141497	1.953989624
481767	2141497	1.897947441
481867	2141497	1.887177723
481967	2141497	1.87655997
482067	2141497	1.866096614
482167	2141497	1.855790059
482267	2141497	1.845642671
482367	2141497	1.835656766
482467	2141497	1.825834595
482567	2141497	1.816178333
482667	2141497	1.806690061
482767	2141497	1.797371749
482867	2141497	1.788225243
482967	2141497	1.779252242
483067	2141497	1.770454285
483167	2141497	1.761832727
483267	2141497	1.75338873
483367	2141497	1.74512324
483467	2141497	1.737036972
483567	2141497	1.729130397
483667	2141497	1.721403731
483767	2141497	1.713856922
483867	2141497	1.706489644
483967	2141497	1.699301293
484067	2141497	1.692290982
484167	2141497	1.685457547
484267	2141497	1.678799549
484367	2141497	1.672315282
484467	2141497	1.666002789
484567	2141497	1.659859871
484667	2141497	1.653884107
484767	2141497	1.648072879
484867	2141497	1.642423387
484967	2141497	1.636932683
485067	2141497	1.63159769
485167	2141497	1.626415238
485267	2141497	1.621382087
485367	2141497	1.616494957
485467	2141497	1.611750561
485567	2141497	1.607145633
485667	2141497	1.602676953
485767	2141497	1.598341379
485867	2141497	1.594135869
485967	2141497	1.590057511
486067	2141497	1.586103538
486167	2141497	1.582271358
486267	2141497	1.578558567
486367	2141497	1.57496297
486467	2141497	1.571482594
486567	2141497	1.568115705
486667	2141497	1.564860819
486767	2141497	1.561716711
486867	2141497	1.558682427
486967	2141497	1.555757291
487067	2141497	1.552940909
487167	2141497	1.550233178
487267	2141497	1.547634289
487367	2141497	1.545144729
487467	2141497	1.542765289
487567	2141497	1.540497061
487667	2141497	1.53834144
487767	2141497	1.53630013
487867	2141497	1.534375142
487967	2141497	1.532568795
488067	2141497	1.530883714
488167	2141497	1.529322837
488267	2141497	1.527889407
488367	2141497	1.526586977
488467	2141497	1.525419403
488567	2141497	1.52439085
488667	2141497	1.523505781
488767	2141497	1.522768959
488867	2141497	1.522185438
488967	2141497	1.52176056
489067	2141497	1.521499941
489167	2141497	1.521409463
489267	2141497	1.52149526
489367	2141497	1.521763698
489467	2141497	1.522221354
489567	2141497	1.522874996
489667	2141497	1.523731543
489767	2141497	1.52479804
489867	2141497	1.526081609
489967	2141497	1.527589412
490067	2141497	1.52932859
490167	2141497	1.531306217
490267	2141497	1.533529227
490367	2141497	1.53600436
490467	2141497	1.538738083
490567	2141497	1.541736523
490667	2141497	1.545005395
490767	2141497	1.548549926
490867	2141497	1.552374791
490967	2141497	1.556484042
491067	2141497	1.560881054
491167	2141497	1.565568474
491267	2141497	1.570548176
491367	2141497	1.575821238
491467	2141497	1.581387919
491567	2141497	1.58724766
491667	2141497	1.59339909
491767	2141497	1.599840048
491867	2141497	1.606567619
491967	2141497	1.613578177
492067	2141497	1.620867436
492167	2141497	1.628430518
492267	2141497	1.636262012
492367	2141497	1.64435605
492467	2141497	1.652706374
492567	2141497	1.66130641
492667	2141497	1.670149337
492767	2141497	1.679228153
492867	2141497	1.688535739
492967	2141497	1.698064914
493067	2141497	1.707808489
493167	2141497	1.717759314
493267	2141497	1.727910315
493367	2141497	1.738254533
493467	2141497	1.748785149
493567	2141497	1.759495513
493667	2141497	1.770379156
493767	2141497	1.781429813
493867	2141497	1.792641428
493967	2141497	1.804008161
494067	2141497	1.815524398
494167	2141497	1.827184747
494267	2141497	1.83898404
494367	2141497	1.850917329
494467	2141497	1.862979885
494567	2141497	1.875167191
494667	2141497	1.887474937
494767	2141497	1.899899011
494867	2141497	1.912435496
494967	2141497	1.925080659
495067	2141497	1.937830944
495167	2141497	1.950682967
495267	2141497	1.963633501
495367	2141497	1.976679479
495467	2141497	1.989817976
495567	2141497	2.003046208
495667	2141497	2.016361523
495767	2141497	2.029761392
495867	2141497	2.043243407
495967	2141497	2.056805269
496067	2141497	2.070444785
496167	2141497	2.084159865
496267	2141497	2.097948508
496367	2141497	2.111808807
496467	2141497	2.125738936
496567	2141497	2.139737148
496667	2141497	2.153801773
496767	2141497	2.16793121
496867	2141497	2.182123925
496967	2141497	2.196378448
497067	2141497	2.210693367
497167	2141497	2.225067326
497267	2141497	2.239499023
497367	2141497	2.253987206
497467	2141497	2.26853067
497567	2141497	2.283128255
497667	2141497	2.297778843
497767	2141497	2.312481357
497867	2141497	2.327234758
497967	2141497	2.342038042
498067	2141497	2.356890239
498367	2141497	2.401731094
498467	2141497	2.416769875
498567	2141497	2.431853178
498667	2141497	2.446980203
498767	2141497	2.462150176
498867	2141497	2.477362348
498967	2141497	2.492615987
499067	2141497	2.507910385
499167	2141497	2.523244851
499267	2141497	2.538618717
499367	2141497	2.554031329
499467	2141497	2.569482052
499567	2141497	2.584970266
499667	2141497	2.600495369
499767	2141497	2.616056773
499867	2141497	2.631653904
499967	2141497	2.647286202
500067	2141497	2.662953121
500167	2141497	2.678654127
500267	2141497	2.694388699
500367	2141497	2.710156329
500467	2141497	2.725956516
500567	2141497	2.741788776
500667	2141497	2.757652631
500767	2141497	2.773547615
500867	2141497	2.789473271
500967	2141497	2.805429154
501067	2141497	2.821414825
501167	2141497	2.837429855
501267	2141497	2.853473825
501367	2141497	2.869546322
501467	2141497	2.885646943
501567	2141497	2.901775293
501667	2141497	2.917930982
501767	2141497	2.93411363
501867	2141497	2.950322862
501967	2141497	2.966558313
502067	2141497	2.982819622
479867	2141597	2.117920312
479967	2141597	2.104650565
480067	2141597	2.091488766
480167	2141597	2.07843705
480267	2141597	2.065497577
480367	2141597	2.052672538
480467	2141597	2.039964153
480567	2141597	2.02737467
480667	2141597	2.014906369
480767	2141597	2.002561559
480867	2141597	1.990342582
480967	2141597	1.978251807
481067	2141597	1.966291634
481167	2141597	1.954464494
481267	2141597	1.942772843
481867	2141597	1.87560868
481967	2141597	1.864936002
482067	2141597	1.854419079
482167	2141597	1.844060434
482267	2141597	1.833862555
482367	2141597	1.823827885
482467	2141597	1.813958807
482567	2141597	1.804257627
482667	2141597	1.794726562
482767	2141597	1.785367715
482867	2141597	1.776183062
482967	2141597	1.767174429
483067	2141597	1.758343474
483167	2141597	1.749691666
483267	2141597	1.741220263
483367	2141597	1.732930297
483467	2141597	1.724822555
483567	2141597	1.716897557
483667	2141597	1.70915555
483767	2141597	1.70159649
483867	2141597	1.694220036
483967	2141597	1.687025539
484067	2141597	1.680012048
484167	2141597	1.673178302
484267	2141597	1.666522743
484367	2141597	1.660043516
484467	2141597	1.653738492
484567	2141597	1.647605276
484667	2141597	1.64164123
484767	2141597	1.635843495
484867	2141597	1.630209021
484967	2141597	1.624734586
485067	2141597	1.619416836
485167	2141597	1.614252309
485267	2141597	1.609237471
485367	2141597	1.604368745
485467	2141597	1.599642548
485567	2141597	1.59505532
485667	2141597	1.590603553
485767	2141597	1.586283826
485867	2141597	1.582092828
485967	2141597	1.578027389
486067	2141597	1.5740845
486167	2141597	1.570261339
486267	2141597	1.566555289
486367	2141597	1.562963957
486467	2141597	1.559485193
486567	2141597	1.556117099
486667	2141597	1.552858045
486767	2141597	1.54970668
486867	2141597	1.546661938
486967	2141597	1.543723048
487067	2141597	1.54088954
487167	2141597	1.538161247
487267	2141597	1.535538316
487367	2141597	1.533021202
487467	2141597	1.53061068
487567	2141597	1.52830784
487667	2141597	1.526114092
487767	2141597	1.524031166
487867	2141597	1.522061114
487967	2141597	1.52020631
488067	2141597	1.518469453
488167	2141597	1.516853564
488267	2141597	1.515361988
488367	2141597	1.513998395
488467	2141597	1.512766779
488567	2141597	1.511671456
488667	2141597	1.510717063
488767	2141597	1.509908558
488867	2141597	1.509251213
488967	2141597	1.508750607
489067	2141597	1.508412625
489167	2141597	1.508243442
489267	2141597	1.508249513
489367	2141597	1.508437555
489467	2141597	1.508814528
489567	2141597	1.50938761
489667	2141597	1.510164165
489767	2141597	1.511151711
489867	2141597	1.512357873
489967	2141597	1.513790339
490067	2141597	1.515456804
490167	2141597	1.517364907
490267	2141597	1.519522167
490367	2141597	1.521935908
490467	2141597	1.524613182
490567	2141597	1.527560688
490667	2141597	1.530784689
490767	2141597	1.534290934
490867	2141597	1.53808457
490967	2141597	1.542170074
491067	2141597	1.546551181
491167	2141597	1.551230825
491267	2141597	1.556211093
491367	2141597	1.561493191
491467	2141597	1.56707742
491567	2141597	1.572963175
491667	2141597	1.579148956
491767	2141597	1.585632393
491867	2141597	1.592410283
491967	2141597	1.599478649
492067	2141597	1.606832795
492167	2141597	1.614467385
492267	2141597	1.622376512
492367	2141597	1.630553787
492467	2141597	1.638992415
492567	2141597	1.647685277
492667	2141597	1.656625012
492767	2141597	1.665804086
492867	2141597	1.675214866
492967	2141597	1.684849681
493067	2141597	1.694700874
493167	2141597	1.704760861
493267	2141597	1.715022163
493367	2141597	1.725477449
493467	2141597	1.736119563
493567	2141597	1.746941546
493667	2141597	1.757936659
493767	2141597	1.769098391
493867	2141597	1.780420471
493967	2141597	1.791896874
494067	2141597	1.803521823
494167	2141597	1.815289787
494267	2141597	1.827195482
494367	2141597	1.839233861
494467	2141597	1.851400117
494567	2141597	1.863689667
494667	2141597	1.87609815
494767	2141597	1.888621418
494867	2141597	1.901255527
494967	2141597	1.913996725
495067	2141597	1.926841449
495167	2141597	1.939786312
495267	2141597	1.952828094
495367	2141597	1.965963736
495467	2141597	1.979190329
495567	2141597	1.992505107
495667	2141597	2.00590544
495767	2141597	2.019388824
495867	2141597	2.032952876
495967	2141597	2.046595327
496067	2141597	2.060314014
496167	2141597	2.074106875
496267	2141597	2.087971944
496367	2141597	2.101907342
496467	2141597	2.115911276
496567	2141597	2.129982033
496667	2141597	2.144117973
496767	2141597	2.158317527
496867	2141597	2.172579192
496967	2141597	2.18690153
497067	2141597	2.201283157
497167	2141597	2.21572275
497267	2141597	2.230219033
497367	2141597	2.244770785
497467	2141597	2.259376827
497567	2141597	2.274036027
497667	2141597	2.288747292
497767	2141597	2.303509572
497867	2141597	2.318321852
497967	2141597	2.333183151
498067	2141597	2.348092524
498167	2141597	2.363049057
498267	2141597	2.378051864
498367	2141597	2.393100091
498467	2141597	2.408192908
498567	2141597	2.423329511
