x	y	error_car_pre_sup
486267	2140497	0.49737533
486367	2140497	0.489221652
486467	2140497	0.481851368
486567	2140497	0.475278568
486667	2140497	0.469506787
486767	2140497	0.464526159
486867	2140497	0.460310869
486967	2140497	0.4568174
487067	2140497	0.453984059
487167	2140497	0.451732169
487267	2140497	0.449969077
487367	2140497	0.448592802
487467	2140497	0.447497789
487567	2140497	0.446580994
487667	2140497	0.445747462
487767	2140497	0.44491469
487867	2140497	0.444015364
487967	2140497	0.442998384
488067	2140497	0.441828403
488167	2140497	0.440484259
488267	2140497	0.438956755
488367	2140497	0.437246185
488467	2140497	0.43535991
488567	2140497	0.433310202
488667	2140497	0.431112423
488767	2140497	0.428783591
488867	2140497	0.426341302
488967	2140497	0.423802951
489067	2140497	0.421185217
489167	2140497	0.418503731
489267	2140497	0.415772897
489367	2140497	0.413005819
489467	2140497	0.410214294
489567	2140497	0.407408858
489667	2140497	0.404598856
489767	2140497	0.401792535
489867	2140497	0.398997136
489967	2140497	0.396218991
490167	2140497	0.390735796
490267	2140497	0.388039669
490367	2140497	0.385378795
490467	2140497	0.382756225
490567	2140497	0.380174558
490667	2140497	0.37763599
490767	2140497	0.375142365
490867	2140497	0.372695213
490967	2140497	0.370295785
491067	2140497	0.367945084
491167	2140497	0.365643893
491267	2140497	0.363392801
491367	2140497	0.361192221
491467	2140497	0.359042412
491567	2140497	0.356943495
491667	2140497	0.354895467
491767	2140497	0.352898216
491867	2140497	0.350951532
491967	2140497	0.349055122
492067	2140497	0.347208613
492167	2140497	0.345411568
492267	2140497	0.343663493
492367	2140497	0.341963841
492467	2140497	0.340312026
492567	2140497	0.338707424
492667	2140497	0.337149383
492767	2140497	0.335637226
492867	2140497	0.334170258
492967	2140497	0.332747773
493067	2140497	0.331369054
493167	2140497	0.33003338
493267	2140497	0.32874003
493367	2140497	0.327488284
493467	2140497	0.32627743
493567	2140497	0.325106763
493667	2140497	0.323975591
493767	2140497	0.322883232
493867	2140497	0.321829021
493967	2140497	0.32081231
494067	2140497	0.319832467
494167	2140497	0.318888879
494267	2140497	0.317980954
494367	2140497	0.317108117
494467	2140497	0.316269816
494567	2140497	0.315465516
494667	2140497	0.314694704
494767	2140497	0.313956887
494867	2140497	0.313251588
494967	2140497	0.312578349
495067	2140497	0.311936731
495167	2140497	0.311326309
495267	2140497	0.310746671
495367	2140497	0.310197422
495467	2140497	0.309678176
495567	2140497	0.309188558
495667	2140497	0.308728201
495767	2140497	0.308296747
495867	2140497	0.307893843
495967	2140497	0.307519138
496067	2140497	0.307172288
496167	2140497	0.306852947
496267	2140497	0.306560772
496367	2140497	0.30629542
496467	2140497	0.306056545
496567	2140497	0.305843802
496667	2140497	0.305656845
496767	2140497	0.305495323
496867	2140497	0.305358887
496967	2140497	0.305247186
497067	2140497	0.305159867
497167	2140497	0.30509658
497267	2140497	0.305056971
497367	2140497	0.305040691
497467	2140497	0.305047393
497567	2140497	0.305076731
497667	2140497	0.305128365
497767	2140497	0.305201956
497867	2140497	0.305297175
498967	2140497	0.307684244
499067	2140497	0.3080158
499167	2140497	0.308365372
499267	2140497	0.308732742
499367	2140497	0.309117701
499467	2140497	0.309520048
499567	2140497	0.309939589
499667	2140497	0.310376138
499767	2140497	0.310829517
499867	2140497	0.311299554
499967	2140497	0.311786086
500067	2140497	0.312288953
500167	2140497	0.312808006
500267	2140497	0.313343099
500367	2140497	0.313894092
500467	2140497	0.314460851
500567	2140497	0.315043247
500667	2140497	0.315641158
500767	2140497	0.316254464
500867	2140497	0.316883052
500967	2140497	0.317526812
501067	2140497	0.318185639
501167	2140497	0.318859432
501267	2140497	0.319548092
501367	2140497	0.320251527
501467	2140497	0.320969646
501567	2140497	0.321702363
501667	2140497	0.322449593
501767	2140497	0.323211257
501867	2140497	0.323987276
501967	2140497	0.324777577
502067	2140497	0.325582086
502167	2140497	0.326400736
502267	2140497	0.327233458
502367	2140497	0.32808019
502467	2140497	0.328940868
502567	2140497	0.329815433
502667	2140497	0.330703829
480167	2140597	0.586663015
480267	2140597	0.585996261
480367	2140597	0.58538757
480467	2140597	0.584844793
480567	2140597	0.584376599
480667	2140597	0.583992487
480767	2140597	0.583702758
480867	2140597	0.583518461
480967	2140597	0.583451292
481067	2140597	0.583513444
481167	2140597	0.583717396
481267	2140597	0.584075638
481367	2140597	0.584600338
481467	2140597	0.585302949
481567	2140597	0.586193772
481667	2140597	0.587281503
481767	2140597	0.588572792
481867	2140597	0.590071852
481967	2140597	0.591780152
482067	2140597	0.593696242
482167	2140597	0.595815724
482267	2140597	0.598131397
482367	2140597	0.600633563
482467	2140597	0.603310481
482567	2140597	0.606148934
482667	2140597	0.609134878
482767	2140597	0.612254121
482867	2140597	0.615492993
482967	2140597	0.618838977
483067	2140597	0.622281274
483167	2140597	0.625811274
483267	2140597	0.629422932
483367	2140597	0.63311305
483467	2140597	0.636881438
483567	2140597	0.640730989
483667	2140597	0.644667635
483767	2140597	0.6487002
483867	2140597	0.65284012
483967	2140597	0.657100994
484067	2140597	0.661497858
484167	2140597	0.66604595
484267	2140597	0.670758327
484367	2140597	0.675640508
484467	2140597	0.680675699
484567	2140597	0.685771511
484667	2140597	0.690470858
484767	2140597	0.691370451
484867	2140597	0.680228742
484967	2140597	0.664679353
485067	2140597	0.648754439
485167	2140597	0.633035736
485267	2140597	0.617680894
485367	2140597	0.602762524
485467	2140597	0.588328077
485567	2140597	0.574416043
485667	2140597	0.561061733
485767	2140597	0.548299814
485867	2140597	0.536165543
485967	2140597	0.524695306
486067	2140597	0.513926656
486167	2140597	0.503897818
486267	2140597	0.494646633
486367	2140597	0.486208834
486467	2140597	0.478615598
486567	2140597	0.471890375
486667	2140597	0.46604512
486767	2140597	0.461076225
486867	2140597	0.456960655
486967	2140597	0.453652991
487067	2140597	0.451084134
487167	2140597	0.449162376
487267	2140597	0.447777149
487367	2140597	0.446805273
487467	2140597	0.446118913
487567	2140597	0.445594033
487667	2140597	0.445118024
487767	2140597	0.444595423
487867	2140597	0.443951154
487967	2140597	0.443131284
488067	2140597	0.442101729
488167	2140597	0.440845595
488267	2140597	0.439359826
488367	2140597	0.437651751
488467	2140597	0.435735911
488567	2140597	0.433631372
488667	2140597	0.431359607
488767	2140597	0.428942913
488867	2140597	0.426403303
488967	2140597	0.423761776
489067	2140597	0.421037875
489167	2140597	0.418249465
489267	2140597	0.415412649
489367	2140597	0.412541795
489467	2140597	0.409649614
489567	2140597	0.406747276
489667	2140597	0.403844546
489767	2140597	0.400949924
489867	2140597	0.398070775
489967	2140597	0.395213463
490067	2140597	0.392383467
490167	2140597	0.389585483
490267	2140597	0.386823528
490367	2140597	0.384101016
490467	2140597	0.381420837
490567	2140597	0.378785421
490667	2140597	0.376196792
490767	2140597	0.373656623
490867	2140597	0.371166271
490967	2140597	0.368726821
491067	2140597	0.366339114
491167	2140597	0.364003777
491267	2140597	0.361721246
491367	2140597	0.35949179
491467	2140597	0.357315528
491567	2140597	0.355192446
491667	2140597	0.353122412
491767	2140597	0.351105191
491867	2140597	0.349140454
491967	2140597	0.347227791
492067	2140597	0.345366723
492167	2140597	0.343556706
492267	2140597	0.341797143
492367	2140597	0.340087393
492467	2140597	0.338426775
492567	2140597	0.336814576
492667	2140597	0.33525006
492767	2140597	0.333732469
492867	2140597	0.33226103
492967	2140597	0.330834964
493067	2140597	0.329453484
493167	2140597	0.328115804
493267	2140597	0.32682114
493367	2140597	0.325568715
493467	2140597	0.324357763
493567	2140597	0.323187527
493667	2140597	0.322057268
493767	2140597	0.320966262
493867	2140597	0.319913802
493967	2140597	0.318899204
494067	2140597	0.317921803
494167	2140597	0.316980955
494267	2140597	0.316076041
494367	2140597	0.315206462
494467	2140597	0.314371644
494567	2140597	0.313571036
494667	2140597	0.312804106
494767	2140597	0.312070348
494867	2140597	0.311369275
494967	2140597	0.31070042
495067	2140597	0.310063335
495167	2140597	0.309457591
495267	2140597	0.308882772
495367	2140597	0.30833848
495467	2140597	0.307824326
495567	2140597	0.307339937
495667	2140597	0.306884945
495767	2140597	0.306458991
495867	2140597	0.306061722
495967	2140597	0.30569279
496067	2140597	0.305351847
496167	2140597	0.30503855
496267	2140597	0.304752552
496367	2140597	0.304493509
496467	2140597	0.304261073
496567	2140597	0.304054894
496667	2140597	0.30387462
496767	2140597	0.303719898
496867	2140597	0.30359037
496967	2140597	0.303485678
497067	2140597	0.303405463
497167	2140597	0.303349364
497267	2140597	0.303317021
497367	2140597	0.303308074
497467	2140597	0.303322168
497567	2140597	0.303358947
497667	2140597	0.303418063
497767	2140597	0.303499169
498967	2140597	0.306071668
499067	2140597	0.306410603
499167	2140597	0.30676752
499267	2140597	0.307142203
499367	2140597	0.30753444
499467	2140597	0.307944031
499567	2140597	0.308370782
499667	2140597	0.308814509
499767	2140597	0.309275033
499867	2140597	0.309752186
499967	2140597	0.310245803
500067	2140597	0.310755728
500167	2140597	0.311281813
500267	2140597	0.311823913
500367	2140597	0.31238189
500467	2140597	0.312955614
500567	2140597	0.313544957
500667	2140597	0.314149797
500767	2140597	0.31477002
500867	2140597	0.315405512
500967	2140597	0.316056166
501067	2140597	0.31672188
501167	2140597	0.317402554
501267	2140597	0.318098093
501367	2140597	0.318808405
501467	2140597	0.319533403
501567	2140597	0.320273
501667	2140597	0.321027117
501767	2140597	0.321795673
501867	2140597	0.322578594
501967	2140597	0.323375807
502067	2140597	0.32418724
502167	2140597	0.325012827
502267	2140597	0.325852503
502367	2140597	0.326706204
502467	2140597	0.327573869
502567	2140597	0.328455441
480167	2140697	0.58635917
480267	2140697	0.58566609
480367	2140697	0.585028877
480467	2140697	0.584455717
480567	2140697	0.58395576
480667	2140697	0.583539136
480767	2140697	0.583216963
480867	2140697	0.583001306
480967	2140697	0.58290509
481067	2140697	0.582941953
481167	2140697	0.583126026
481267	2140697	0.583471629
481367	2140697	0.583992884
481467	2140697	0.584703248
481567	2140697	0.585614972
481667	2140697	0.586738531
481767	2140697	0.588082046
481867	2140697	0.589650757
481967	2140697	0.591446605
482067	2140697	0.593467968
482167	2140697	0.595709593
482267	2140697	0.598162755
482367	2140697	0.60081562
482467	2140697	0.603653808
482567	2140697	0.6066611
482667	2140697	0.609820234
482767	2140697	0.613113736
482867	2140697	0.616524727
482967	2140697	0.620037665
483067	2140697	0.623638999
483167	2140697	0.627317701
483267	2140697	0.631065679
483367	2140697	0.634878071
483467	2140697	0.638753417
483567	2140697	0.642693728
483667	2140697	0.646704455
483767	2140697	0.65079436
483867	2140697	0.654975319
483967	2140697	0.659262028
484067	2140697	0.663671621
484167	2140697	0.668223157
484267	2140697	0.672936841
484367	2140697	0.677832605
484467	2140697	0.682926593
484567	2140697	0.688218577
484667	2140697	0.693612631
484767	2140697	0.696873195
484867	2140697	0.68309292
484967	2140697	0.666362101
485067	2140697	0.649817895
485167	2140697	0.633631947
485267	2140697	0.617861526
485367	2140697	0.602545105
485467	2140697	0.587716629
485567	2140697	0.573409429
485667	2140697	0.559657862
485767	2140697	0.546498228
485867	2140697	0.533969362
485967	2140697	0.522112949
486067	2140697	0.510973508
486167	2140697	0.500597924
486267	2140697	0.491034369
486367	2140697	0.482330432
486467	2140697	0.474530277
486567	2140697	0.467670742
486667	2140697	0.461776421
486767	2140697	0.456854006
486867	2140697	0.452886551
486967	2140697	0.449828622
487067	2140697	0.447603576
487167	2140697	0.446104165
487267	2140697	0.445197164
487367	2140697	0.444731907
487467	2140697	0.44455153
487567	2140697	0.44450499
487667	2140697	0.444457693
487767	2140697	0.444299042
487867	2140697	0.443946143
487967	2140697	0.443343842
488067	2140697	0.44246198
488167	2140697	0.441291014
488267	2140697	0.439837059
488367	2140697	0.438117143
488467	2140697	0.436155134
488567	2140697	0.43397851
488667	2140697	0.43161598
488767	2140697	0.429095842
488867	2140697	0.426444939
488967	2140697	0.423688053
489067	2140697	0.420847622
489167	2140697	0.417943669
489267	2140697	0.414993869
489367	2140697	0.412013692
489467	2140697	0.409016588
489567	2140697	0.406014196
489667	2140697	0.403016541
489767	2140697	0.400032227
489867	2140697	0.397068619
489967	2140697	0.394131998
490067	2140697	0.391227704
490167	2140697	0.388360264
490267	2140697	0.3855335
490367	2140697	0.382750619
490467	2140697	0.380014301
490567	2140697	0.377326763
490667	2140697	0.374689823
490767	2140697	0.372104951
490867	2140697	0.369573311
490967	2140697	0.367095799
491067	2140697	0.364673079
491167	2140697	0.362305608
491267	2140697	0.359993659
491367	2140697	0.357737347
491467	2140697	0.355536643
491567	2140697	0.353391394
491667	2140697	0.351301333
491767	2140697	0.349266096
491867	2140697	0.347285232
491967	2140697	0.345358215
492067	2140697	0.343484451
492167	2140697	0.341663288
492267	2140697	0.339894029
492367	2140697	0.338175931
492467	2140697	0.336508219
492567	2140697	0.334890091
492667	2140697	0.333320723
492767	2140697	0.331799274
492867	2140697	0.330324895
492967	2140697	0.328896732
493067	2140697	0.327513927
493167	2140697	0.326175629
493267	2140697	0.324880992
493367	2140697	0.32362918
493467	2140697	0.322419372
493567	2140697	0.321250763
493667	2140697	0.320122564
493767	2140697	0.319034008
493867	2140697	0.317984352
493967	2140697	0.316972872
494067	2140697	0.315998872
494167	2140697	0.315061679
494267	2140697	0.314160647
494367	2140697	0.313295156
494467	2140697	0.31246461
494567	2140697	0.31166844
494667	2140697	0.310906103
494767	2140697	0.310177079
494867	2140697	0.309480871
494967	2140697	0.308817006
495067	2140697	0.30818503
495167	2140697	0.30758451
495267	2140697	0.307015029
495367	2140697	0.306476188
495467	2140697	0.305967601
495567	2140697	0.305488892
495667	2140697	0.305039697
495767	2140697	0.304619659
495867	2140697	0.304228429
495967	2140697	0.303865657
496067	2140697	0.303531
496167	2140697	0.303224114
496267	2140697	0.302944654
496367	2140697	0.302692272
496467	2140697	0.302466619
496567	2140697	0.302267343
496667	2140697	0.302094087
496767	2140697	0.301946492
496867	2140697	0.301824195
496967	2140697	0.30172683
497067	2140697	0.301654029
497167	2140697	0.301605423
497267	2140697	0.301580643
497367	2140697	0.30157932
497467	2140697	0.301601089
497567	2140697	0.301645585
497667	2140697	0.301712449
497767	2140697	0.301801327
498967	2140697	0.30446636
499067	2140697	0.304812805
499167	2140697	0.305177192
499267	2140697	0.305559302
499367	2140697	0.305958925
499467	2140697	0.30637586
499567	2140697	0.306809914
499667	2140697	0.307260905
499767	2140697	0.307728655
499867	2140697	0.308212996
499967	2140697	0.308713767
500067	2140697	0.309230814
500167	2140697	0.309763988
500267	2140697	0.310313148
500367	2140697	0.310878159
500467	2140697	0.311458892
500567	2140697	0.312055221
500667	2140697	0.312667029
500767	2140697	0.313294201
500867	2140697	0.313936628
500967	2140697	0.314594204
501067	2140697	0.315266829
501167	2140697	0.315954407
501267	2140697	0.316656843
501367	2140697	0.31737405
501467	2140697	0.31810594
501567	2140697	0.318852432
501667	2140697	0.319613445
501767	2140697	0.320388904
501867	2140697	0.321178734
501967	2140697	0.321982864
502067	2140697	0.322801226
502167	2140697	0.323633754
502267	2140697	0.324480383
502367	2140697	0.325341054
502467	2140697	0.326215705
502567	2140697	0.327104282
480267	2140797	0.585319476
480367	2140797	0.584647683
480467	2140797	0.584037121
480567	2140797	0.583497339
480667	2140797	0.583039046
480767	2140797	0.582674141
480867	2140797	0.582415705
480967	2140797	0.582277936
481067	2140797	0.582276017
481167	2140797	0.582425895
481267	2140797	0.582743953
481367	2140797	0.583246569
481467	2140797	0.583949564
481667	2140797	0.586013147
481767	2140797	0.587396337
481867	2140797	0.589023653
481967	2140797	0.590897643
482067	2140797	0.593016475
482167	2140797	0.595373814
482267	2140797	0.597958976
482367	2140797	0.600757387
482467	2140797	0.603751276
482567	2140797	0.606920565
482667	2140797	0.610243857
482767	2140797	0.613699447
482867	2140797	0.617266288
482967	2140797	0.620924856
483067	2140797	0.624657869
483167	2140797	0.628450853
483267	2140797	0.632292544
483367	2140797	0.636175114
483467	2140797	0.640094246
483567	2140797	0.644049036
483667	2140797	0.648041729
483767	2140797	0.652077247
483867	2140797	0.656162445
483967	2140797	0.660304939
484067	2140797	0.664511171
484167	2140797	0.668782942
484267	2140797	0.673110507
484367	2140797	0.677457013
484467	2140797	0.68171787
484567	2140797	0.685594608
484667	2140797	0.688131742
484767	2140797	0.686334124
484867	2140797	0.67685099
484967	2140797	0.662731962
485067	2140797	0.647242002
485167	2140797	0.631489948
485267	2140797	0.61585691
485367	2140797	0.600511547
485467	2140797	0.585549434
485567	2140797	0.571037438
485667	2140797	0.55703066
485767	2140797	0.543580039
485867	2140797	0.530736237
485967	2140797	0.518551804
486067	2140797	0.507082326
486167	2140797	0.496386757
486267	2140797	0.486526878
486367	2140797	0.477565699
486467	2140797	0.469564522
486567	2140797	0.46257844
486667	2140797	0.456650139
486767	2140797	0.451802232
486867	2140797	0.448028835
486967	2140797	0.445287757
487067	2140797	0.44349526
487167	2140797	0.442525475
487267	2140797	0.442215977
487367	2140797	0.442379614
487467	2140797	0.442820798
487567	2140797	0.44335303
487667	2140797	0.44381402
487767	2140797	0.444075697
487867	2140797	0.444048102
487967	2140797	0.443677858
488067	2140797	0.442942906
488167	2140797	0.441845482
488267	2140797	0.440404899
488367	2140797	0.438651186
488467	2140797	0.436620006
488567	2140797	0.434348948
488667	2140797	0.431875022
488767	2140797	0.429233102
488867	2140797	0.426455091
488967	2140797	0.423569556
489067	2140797	0.420601693
489167	2140797	0.417573468
489267	2140797	0.414503877
489367	2140797	0.411409234
489467	2140797	0.408303492
489567	2140797	0.405198529
489667	2140797	0.402104429
489767	2140797	0.399029732
489867	2140797	0.395981646
489967	2140797	0.392966242
490067	2140797	0.389988618
490167	2140797	0.387053037
490267	2140797	0.384163053
490367	2140797	0.381321606
490467	2140797	0.378531111
490567	2140797	0.375793537
490667	2140797	0.373110458
490767	2140797	0.370483115
490867	2140797	0.367912456
490967	2140797	0.365399173
491067	2140797	0.362943738
491167	2140797	0.360546425
491267	2140797	0.358207338
491367	2140797	0.355926429
491467	2140797	0.353703518
491567	2140797	0.351538305
491667	2140797	0.349430386
491767	2140797	0.347379265
491867	2140797	0.345384367
491967	2140797	0.343445046
492067	2140797	0.341560592
492167	2140797	0.339730247
492267	2140797	0.337953206
492367	2140797	0.336228628
492467	2140797	0.334555641
492567	2140797	0.332933351
492667	2140797	0.331360847
492767	2140797	0.329837207
492867	2140797	0.328361502
492967	2140797	0.326932802
493067	2140797	0.32555018
493167	2140797	0.324212717
493267	2140797	0.322919507
493367	2140797	0.321669655
493467	2140797	0.320462285
493567	2140797	0.319296541
493667	2140797	0.318171591
493767	2140797	0.317086623
493867	2140797	0.316040855
493967	2140797	0.315033529
494067	2140797	0.314063916
494167	2140797	0.313131316
494267	2140797	0.312235059
494367	2140797	0.311374501
494467	2140797	0.310549029
494567	2140797	0.309758058
494667	2140797	0.309001033
494767	2140797	0.308277423
494867	2140797	0.307586724
494967	2140797	0.306928458
495067	2140797	0.306302167
495167	2140797	0.305707418
495267	2140797	0.305143793
495367	2140797	0.304610896
495467	2140797	0.304108342
495567	2140797	0.30363576
495667	2140797	0.303192791
495767	2140797	0.302779081
495867	2140797	0.302394285
495967	2140797	0.302038058
496067	2140797	0.30171006
496167	2140797	0.301409949
496267	2140797	0.301137381
496367	2140797	0.30089201
496467	2140797	0.300673484
496567	2140797	0.300481448
496667	2140797	0.300315543
496767	2140797	0.300175404
496867	2140797	0.30006066
496967	2140797	0.299970939
497067	2140797	0.299905864
497167	2140797	0.299865057
497267	2140797	0.29984814
497367	2140797	0.299854734
497467	2140797	0.299884462
497567	2140797	0.299936951
497667	2140797	0.300011831
498967	2140797	0.3028686
499067	2140797	0.303222682
499167	2140797	0.303594657
499267	2140797	0.303984303
499367	2140797	0.304391413
499467	2140797	0.304815786
499567	2140797	0.305257232
499667	2140797	0.305715567
499767	2140797	0.306190616
499867	2140797	0.306682214
499967	2140797	0.307190201
500067	2140797	0.307714425
500167	2140797	0.308254741
500267	2140797	0.308811009
500367	2140797	0.309383096
500467	2140797	0.309970876
500567	2140797	0.310574228
500667	2140797	0.311193034
500767	2140797	0.311827183
500867	2140797	0.312476569
500967	2140797	0.313141089
501067	2140797	0.313820645
501167	2140797	0.314515142
501267	2140797	0.315224491
501367	2140797	0.315948603
501467	2140797	0.316687397
501567	2140797	0.317440791
501667	2140797	0.318208708
501767	2140797	0.318991073
501867	2140797	0.319787815
501967	2140797	0.320598864
502067	2140797	0.321424154
502167	2140797	0.322263621
502267	2140797	0.323117203
502367	2140797	0.323984839
502467	2140797	0.324866473
480167	2140897	0.585724334
480267	2140897	0.584963441
480367	2140897	0.584251304
480467	2140897	0.58359652
480567	2140897	0.583008944
480667	2140897	0.582499772
480767	2140897	0.582081622
480867	2140897	0.581768558
480967	2140897	0.581576072
481067	2140897	0.581520979
481167	2140897	0.581621207
481267	2140897	0.58189546
481367	2140897	0.582362732
481467	2140897	0.583041651
481667	2140897	0.585102189
481767	2140897	0.586511464
481867	2140897	0.588185755
481967	2140897	0.590128459
482067	2140897	0.592337556
482167	2140897	0.594805385
482267	2140897	0.597518821
482367	2140897	0.60045983
482467	2140897	0.603606364
482567	2140897	0.606933485
482667	2140897	0.610414609
482767	2140897	0.614022749
482867	2140897	0.617731669
482967	2140897	0.621516869
483067	2140897	0.625356378
483167	2140897	0.629231309
483267	2140897	0.6331262
483367	2140897	0.637029114
483467	2140897	0.64093151
483567	2140897	0.644827859
483667	2140897	0.648714958
483767	2140897	0.652590852
483867	2140897	0.656453149
483967	2140897	0.660296369
484067	2140897	0.664107538
484167	2140897	0.667858415
484267	2140897	0.67149083
484367	2140897	0.674886981
484467	2140897	0.677805617
484567	2140897	0.679743331
484667	2140897	0.679683611
484767	2140897	0.676024533
484867	2140897	0.667746091
484967	2140897	0.655791504
485067	2140897	0.641837598
485167	2140897	0.627008881
485267	2140897	0.61189511
485367	2140897	0.596808162
485467	2140897	0.581929364
485567	2140897	0.567377746
485667	2140897	0.55324192
485767	2140897	0.539596007
485867	2140897	0.526508259
485967	2140897	0.514046109
486067	2140897	0.502279236
486167	2140897	0.491281287
486267	2140897	0.481130393
486367	2140897	0.471908321
486467	2140897	0.463697855
486567	2140897	0.456577982
486667	2140897	0.450616422
486767	2140897	0.445859482
486867	2140897	0.442319861
486967	2140897	0.439964219
487067	2140897	0.438703467
487167	2140897	0.438389529
487267	2140897	0.438821643
487367	2140897	0.43976299
487467	2140897	0.440964976
487567	2140897	0.44219355
487667	2140897	0.443251216
487767	2140897	0.443990265
487867	2140897	0.444316085
487967	2140897	0.444182388
488067	2140897	0.443581676
488167	2140897	0.442534191
488267	2140897	0.441077671
488367	2140897	0.43925906
488467	2140897	0.437128483
488567	2140897	0.434735261
488667	2140897	0.432125534
488767	2140897	0.429341048
488867	2140897	0.426418709
488967	2140897	0.42339062
489067	2140897	0.420284376
489167	2140897	0.417123502
489267	2140897	0.413927927
489367	2140897	0.410714462
489467	2140897	0.407497237
489567	2140897	0.404288095
489667	2140897	0.401096947
489767	2140897	0.397932061
489867	2140897	0.394800328
489967	2140897	0.391707471
490067	2140897	0.388658232
490167	2140897	0.38565652
490267	2140897	0.382705546
490367	2140897	0.379807921
490467	2140897	0.376965753
490567	2140897	0.374180718
490667	2140897	0.371454121
490767	2140897	0.368786949
490867	2140897	0.366179916
490967	2140897	0.363633496
491067	2140897	0.361147955
491167	2140897	0.358723381
491267	2140897	0.3563597
491367	2140897	0.354056696
491467	2140897	0.351814034
491567	2140897	0.349631266
491667	2140897	0.347507848
491767	2140897	0.345443153
491867	2140897	0.343436477
491967	2140897	0.341487054
492067	2140897	0.339594061
492167	2140897	0.337756627
492267	2140897	0.335973843
492367	2140897	0.334244766
492467	2140897	0.332568429
492567	2140897	0.330943846
492667	2140897	0.329370017
492767	2140897	0.327845937
492867	2140897	0.326370598
492967	2140897	0.324942995
493067	2140897	0.323562132
493167	2140897	0.322227022
493267	2140897	0.320936696
493367	2140897	0.319690203
493467	2140897	0.318486613
493567	2140897	0.31732502
493667	2140897	0.316204545
493767	2140897	0.315124337
493867	2140897	0.314083574
493967	2140897	0.313081465
494067	2140897	0.312117251
494167	2140897	0.311190204
494267	2140897	0.310299629
494367	2140897	0.309444866
494467	2140897	0.308625282
494567	2140897	0.307840281
494667	2140897	0.307089294
494767	2140897	0.306371783
494867	2140897	0.30568724
494967	2140897	0.305035181
495067	2140897	0.304415151
495167	2140897	0.303826715
495267	2140897	0.30326946
495367	2140897	0.302742992
495467	2140897	0.302246933
495567	2140897	0.301780919
495667	2140897	0.301344596
495767	2140897	0.300937617
495867	2140897	0.300559645
495967	2140897	0.30021034
496067	2140897	0.299889368
496167	2140897	0.299596389
496267	2140897	0.299331065
496367	2140897	0.299093048
496467	2140897	0.298881989
496567	2140897	0.298697529
496667	2140897	0.298539306
496767	2140897	0.298406949
496867	2140897	0.298300082
496967	2140897	0.298218323
497067	2140897	0.298161288
497167	2140897	0.298128589
497267	2140897	0.298119836
497367	2140897	0.298134641
497467	2140897	0.298172614
497567	2140897	0.298233374
498867	2140897	0.300934899
498967	2140897	0.301278679
499067	2140897	0.301640521
499167	2140897	0.302020194
499267	2140897	0.302417481
499367	2140897	0.302832174
499467	2140897	0.303264073
499567	2140897	0.30371299
499667	2140897	0.304178743
499767	2140897	0.304661159
499867	2140897	0.305160075
499967	2140897	0.305675334
500067	2140897	0.306206786
500167	2140897	0.306754288
500267	2140897	0.307317704
500367	2140897	0.307896905
500467	2140897	0.308491765
500567	2140897	0.309102167
500667	2140897	0.309727997
500767	2140897	0.310369145
500867	2140897	0.311025509
500967	2140897	0.311696989
501067	2140897	0.312383489
501167	2140897	0.313084917
501267	2140897	0.313801187
501367	2140897	0.314532213
501467	2140897	0.315277914
501567	2140897	0.316038213
501667	2140897	0.316813035
501767	2140897	0.317602307
501867	2140897	0.318405959
501967	2140897	0.319223925
502067	2140897	0.32005614
502167	2140897	0.320902541
502267	2140897	0.321763068
502367	2140897	0.322637663
480167	2140997	0.585407698
480267	2140997	0.584606175
480367	2140997	0.583848386
480467	2140997	0.583142951
480567	2140997	0.58249989
480667	2140997	0.581930766
480767	2140997	0.581448805
480867	2140997	0.581068984
480967	2140997	0.58080807
481067	2140997	0.580684563
481167	2140997	0.580718528
481267	2140997	0.580931269
481367	2140997	0.581344802
481667	2140997	0.584003786
481767	2140997	0.585424287
481867	2140997	0.58713323
481967	2140997	0.58913525
482067	2140997	0.591428237
482167	2140997	0.594002974
482267	2140997	0.596843319
482367	2140997	0.599926917
482467	2140997	0.603226372
482567	2140997	0.606710701
482667	2140997	0.610346927
482767	2140997	0.614101614
482867	2140997	0.617942256
482967	2140997	0.621838401
483067	2140997	0.625762488
483167	2140997	0.629690385
483267	2140997	0.633601613
483367	2140997	0.63747927
483467	2140997	0.64130964
483567	2140997	0.645081451
483667	2140997	0.648784697
483767	2140997	0.652408868
483867	2140997	0.655940303
483967	2140997	0.65935813
484067	2140997	0.662627833
484167	2140997	0.665690673
484267	2140997	0.668445711
484367	2140997	0.67071881
484467	2140997	0.672210937
484567	2140997	0.672425255
484667	2140997	0.670622384
484767	2140997	0.665980061
484867	2140997	0.658098775
484967	2140997	0.647375959
485067	2140997	0.634678143
485167	2140997	0.620817779
485267	2140997	0.606367015
485367	2140997	0.591694716
485467	2140997	0.577040419
485567	2140997	0.562568348
485667	2140997	0.548400273
485767	2140997	0.534634918
485867	2140997	0.521359731
485967	2140997	0.508658391
486067	2140997	0.496615827
486167	2140997	0.48532158
486267	2140997	0.47487177
486367	2140997	0.465369499
486467	2140997	0.456923152
486567	2140997	0.449641809
486667	2140997	0.443626818
486767	2140997	0.438958843
486867	2140997	0.435680593
486967	2140997	0.433777213
487067	2140997	0.433158757
487167	2140997	0.433651244
487267	2140997	0.435002687
487367	2140997	0.436906779
487467	2140997	0.439040255
487567	2140997	0.44110382
487667	2140997	0.442855011
