x	y	error_coe_com_dur
485767	2146097	0.10613368
485867	2146097	0.10407248
485967	2146097	0.102090522
486067	2146097	0.100179589
486167	2146097	0.098332161
486267	2146097	0.096541321
486367	2146097	0.094800674
486467	2146097	0.093104298
486567	2146097	0.091446713
486667	2146097	0.089822865
486767	2146097	0.088228126
486867	2146097	0.086658298
486967	2146097	0.085109641
487067	2146097	0.083578889
487167	2146097	0.082063285
487267	2146097	0.080560614
487367	2146097	0.079069237
487467	2146097	0.077588134
487567	2146097	0.076116932
487667	2146097	0.074655947
487767	2146097	0.073206204
487867	2146097	0.071769463
487967	2146097	0.070348227
488067	2146097	0.068945731
488167	2146097	0.067565916
488267	2146097	0.06621337
488367	2146097	0.064893243
488467	2146097	0.063611114
488567	2146097	0.062372831
488667	2146097	0.061184304
488767	2146097	0.060051274
488867	2146097	0.058979056
488967	2146097	0.057972298
489067	2146097	0.057034761
489167	2146097	0.056169149
489267	2146097	0.055377017
489367	2146097	0.054658761
489467	2146097	0.054013693
489567	2146097	0.053440187
489667	2146097	0.052935877
489767	2146097	0.052497881
489867	2146097	0.052123034
489967	2146097	0.051808096
490067	2146097	0.051549936
490167	2146097	0.051345673
490267	2146097	0.05119278
490367	2146097	0.051089148
490467	2146097	0.051033109
490567	2146097	0.051023433
490667	2146097	0.051059288
490767	2146097	0.051140179
490867	2146097	0.05126587
490967	2146097	0.05143628
491067	2146097	0.051651382
491167	2146097	0.051911088
491267	2146097	0.052215155
491367	2146097	0.052563096
491467	2146097	0.052954121
491567	2146097	0.05338711
491667	2146097	0.053860607
491767	2146097	0.054372855
491867	2146097	0.054921845
491967	2146097	0.055505379
492067	2146097	0.056121139
492167	2146097	0.056766761
492267	2146097	0.05743989
492367	2146097	0.058138233
492467	2146097	0.058859598
492567	2146097	0.059601921
492667	2146097	0.060363281
492767	2146097	0.061141911
492867	2146097	0.061936194
492967	2146097	0.062744667
493067	2146097	0.063566007
493167	2146097	0.064399026
493267	2146097	0.06524266
493367	2146097	0.066095957
493467	2146097	0.066958068
493567	2146097	0.067828235
493667	2146097	0.068705784
493767	2146097	0.069590114
493867	2146097	0.070480689
493967	2146097	0.071377032
494067	2146097	0.072278717
494167	2146097	0.073185362
494267	2146097	0.074096628
494367	2146097	0.075012211
494467	2146097	0.075931837
494567	2146097	0.076855261
494667	2146097	0.077782262
494767	2146097	0.078712643
494867	2146097	0.079646223
494967	2146097	0.080582841
495067	2146097	0.081522349
495167	2146097	0.082464615
495267	2146097	0.083409517
495367	2146097	0.084356943
495467	2146097	0.085306793
495567	2146097	0.086258974
495667	2146097	0.087213401
479567	2146197	0.123476325
479667	2146197	0.122719243
479767	2146197	0.121983959
479867	2146197	0.121271853
479967	2146197	0.120584431
480067	2146197	0.119923358
480167	2146197	0.119290489
480267	2146197	0.118687908
480367	2146197	0.118117978
480467	2146197	0.117583387
480567	2146197	0.117087214
480667	2146197	0.116632989
480767	2146197	0.116224766
480867	2146197	0.115867191
480967	2146197	0.11556557
481067	2146197	0.115325943
481167	2146197	0.115155138
481267	2146197	0.115060838
481367	2146197	0.115051653
481467	2146197	0.115137261
481567	2146197	0.115328721
481667	2146197	0.115639298
481767	2146197	0.116086662
481867	2146197	0.116699148
481967	2146197	0.117534861
482067	2146197	0.118739366
482167	2146197	0.120625622
482267	2146197	0.123366268
482367	2146197	0.126659037
482467	2146197	0.130222187
482567	2146197	0.133924718
482667	2146197	0.13769359
482767	2146197	0.141470127
482867	2146197	0.145194641
482967	2146197	0.148799773
483067	2146197	0.152206537
483167	2146197	0.155321459
483267	2146197	0.158034855
483367	2146197	0.160221362
483467	2146197	0.161744797
483567	2146197	0.162470246
483667	2146197	0.162285972
483767	2146197	0.161134801
483867	2146197	0.159047294
483967	2146197	0.156159323
484067	2146197	0.152694292
484167	2146197	0.148907839
484267	2146197	0.145023111
484367	2146197	0.141193643
484467	2146197	0.137504257
484567	2146197	0.133991995
484667	2146197	0.13066703
484767	2146197	0.127526055
484867	2146197	0.124559367
484967	2146197	0.121754453
485067	2146197	0.119097915
485167	2146197	0.116576549
485267	2146197	0.114177925
485367	2146197	0.111890643
485467	2146197	0.109704387
485567	2146197	0.107609862
485667	2146197	0.10559867
485767	2146197	0.103663171
485867	2146197	0.101796342
485967	2146197	0.099991661
486067	2146197	0.098243011
486167	2146197	0.096544608
486267	2146197	0.094890955
486367	2146197	0.093276811
486467	2146197	0.091697184
486567	2146197	0.090147336
486667	2146197	0.088622798
486767	2146197	0.087119398
486867	2146197	0.085633294
486967	2146197	0.084161017
487067	2146197	0.082699513
487167	2146197	0.081246193
487267	2146197	0.079798983
487367	2146197	0.078356375
487467	2146197	0.076917484
487567	2146197	0.075482093
487667	2146197	0.074050709
487767	2146197	0.072624604
487867	2146197	0.071205853
487967	2146197	0.069797358
488067	2146197	0.06840286
488167	2146197	0.067026921
488267	2146197	0.065674879
488367	2146197	0.064352762
488467	2146197	0.063067155
488567	2146197	0.061825011
488667	2146197	0.060633414
488767	2146197	0.059499285
488867	2146197	0.058429064
488967	2146197	0.057428389
489067	2146197	0.056501797
489167	2146197	0.055652501
489267	2146197	0.054882262
489367	2146197	0.054191377
489467	2146197	0.053578782
489567	2146197	0.053042259
489667	2146197	0.052578699
489767	2146197	0.0521844
489867	2146197	0.051855362
489967	2146197	0.051587541
490067	2146197	0.051377066
490167	2146197	0.051220397
490267	2146197	0.051114428
490367	2146197	0.051056545
490467	2146197	0.051044642
490567	2146197	0.051077097
490667	2146197	0.051152727
490767	2146197	0.051270722
490867	2146197	0.051430556
490967	2146197	0.051631894
491067	2146197	0.051874495
491167	2146197	0.052158113
491267	2146197	0.052482406
491367	2146197	0.052846868
491467	2146197	0.05325077
491567	2146197	0.053693133
491667	2146197	0.054172722
491767	2146197	0.054688055
491867	2146197	0.055237447
491967	2146197	0.055819044
492067	2146197	0.056430886
492167	2146197	0.05707095
492267	2146197	0.057737203
492367	2146197	0.058427645
492467	2146197	0.059140343
492567	2146197	0.059873454
492667	2146197	0.060625245
492767	2146197	0.061394101
492867	2146197	0.062178533
492967	2146197	0.062977177
493067	2146197	0.063788789
493167	2146197	0.064612239
493267	2146197	0.06544651
493367	2146197	0.066290681
493467	2146197	0.067143926
493567	2146197	0.068005503
493667	2146197	0.068874746
493767	2146197	0.069751057
493867	2146197	0.070633901
493967	2146197	0.071522798
494067	2146197	0.072417317
494167	2146197	0.073317071
494267	2146197	0.074221712
494367	2146197	0.075130928
494467	2146197	0.076044438
494567	2146197	0.076961987
494667	2146197	0.077883346
494767	2146197	0.078808307
494867	2146197	0.079736683
494967	2146197	0.080668302
495067	2146197	0.081603009
495167	2146197	0.082540663
495267	2146197	0.083481134
495367	2146197	0.084424304
495467	2146197	0.085370064
495567	2146197	0.086318314
479567	2146297	0.12321186
479667	2146297	0.122439539
479767	2146297	0.121688136
479867	2146297	0.120958928
479967	2146297	0.120253315
480067	2146297	0.119572844
480167	2146297	0.11891925
480267	2146297	0.118294501
480367	2146297	0.117700853
480467	2146297	0.117140915
480567	2146297	0.116617731
480667	2146297	0.116134863
480767	2146297	0.115696497
480867	2146297	0.115307558
480967	2146297	0.114973832
481067	2146297	0.114702116
481167	2146297	0.114500377
481267	2146297	0.114377964
481367	2146297	0.114345887
481467	2146297	0.114417279
481567	2146297	0.114608219
481667	2146297	0.114939374
481767	2146297	0.115439446
481867	2146297	0.116152463
481967	2146297	0.117151985
482067	2146297	0.11855877
482167	2146297	0.120519761
482267	2146297	0.123087613
482367	2146297	0.126148956
482467	2146297	0.129538673
482567	2146297	0.133129282
482667	2146297	0.13682975
482767	2146297	0.140565084
482867	2146297	0.144262177
482967	2146297	0.147841096
483067	2146297	0.151208761
483167	2146297	0.154253436
483267	2146297	0.156839922
483367	2146297	0.158806795
483467	2146297	0.159969048
483567	2146297	0.160132178
483667	2146297	0.159126253
483767	2146297	0.156866889
483867	2146297	0.153436141
483967	2146297	0.149142175
484067	2146297	0.144480962
484167	2146297	0.139959644
484267	2146297	0.135889091
484367	2146297	0.13232664
484467	2146297	0.129180541
484567	2146297	0.126332109
484667	2146297	0.123691716
484767	2146297	0.121204063
484867	2146297	0.118837271
484967	2146297	0.116572568
485067	2146297	0.114397971
485167	2146297	0.112304999
485267	2146297	0.110287082
485367	2146297	0.108338764
485467	2146297	0.106455281
485567	2146297	0.104632304
485667	2146297	0.102865759
485767	2146297	0.101151711
485867	2146297	0.099486268
485967	2146297	0.097865528
486067	2146297	0.096285546
486167	2146297	0.09474232
486267	2146297	0.093231803
486367	2146297	0.091749924
486467	2146297	0.090292622
486567	2146297	0.088855892
486667	2146297	0.087435833
486767	2146297	0.086028707
486867	2146297	0.084630999
486967	2146297	0.083239479
487067	2146297	0.081851269
487167	2146297	0.080463909
487267	2146297	0.079075424
487367	2146297	0.077684396
487467	2146297	0.076290029
487567	2146297	0.074892219
487667	2146297	0.073491622
487767	2146297	0.072089713
487867	2146297	0.07068885
487967	2146297	0.069292311
488067	2146297	0.067904334
488167	2146297	0.066530115
488267	2146297	0.065175786
488367	2146297	0.063848336
488467	2146297	0.06255548
488567	2146297	0.061305451
488667	2146297	0.060106718
488767	2146297	0.058967634
488867	2146297	0.057896019
488967	2146297	0.056898733
489067	2146297	0.055981278
489167	2146297	0.055147479
489267	2146297	0.05439931
489367	2146297	0.05373688
489467	2146297	0.053158589
489567	2146297	0.052661406
489667	2146297	0.052241245
489767	2146297	0.051893359
489867	2146297	0.051612715
489967	2146297	0.051394314
490067	2146297	0.051233442
490167	2146297	0.051125835
490267	2146297	0.051067784
490367	2146297	0.051056181
490467	2146297	0.051088507
490567	2146297	0.051162805
490667	2146297	0.051277607
490767	2146297	0.051431861
490867	2146297	0.051624835
490967	2146297	0.051856026
491067	2146297	0.05212506
491167	2146297	0.052431603
491267	2146297	0.05277528
491367	2146297	0.053155608
491467	2146297	0.053571944
491567	2146297	0.054023455
491667	2146297	0.054509107
491767	2146297	0.05502767
491867	2146297	0.055577742
491967	2146297	0.056157774
492067	2146297	0.056766117
492167	2146297	0.057401053
492267	2146297	0.05806084
492367	2146297	0.058743748
492467	2146297	0.059448081
492567	2146297	0.060172209
492667	2146297	0.060914582
492767	2146297	0.061673739
492867	2146297	0.062448319
492967	2146297	0.063237063
493067	2146297	0.06403881
493167	2146297	0.064852501
493267	2146297	0.065677167
493367	2146297	0.06651193
493467	2146297	0.067355992
493567	2146297	0.068208632
493667	2146297	0.069069198
493767	2146297	0.069937103
493867	2146297	0.070811816
493967	2146297	0.071692858
494067	2146297	0.072579795
494167	2146297	0.07347224
494267	2146297	0.074369837
494367	2146297	0.07527227
494467	2146297	0.07617925
494567	2146297	0.077090514
494667	2146297	0.078005827
494767	2146297	0.078924972
494867	2146297	0.079847753
494967	2146297	0.080773992
495067	2146297	0.081703525
495167	2146297	0.082636202
495267	2146297	0.083571887
495367	2146297	0.084510453
495467	2146297	0.085451786
495567	2146297	0.086395777
479567	2146397	0.122969397
479667	2146397	0.122182423
479767	2146397	0.121415539
479867	2146397	0.120669921
479967	2146397	0.119946853
480067	2146397	0.119247759
480167	2146397	0.118574241
480267	2146397	0.117928132
480367	2146397	0.117311566
480467	2146397	0.116727049
480567	2146397	0.116177565
480667	2146397	0.115666689
480767	2146397	0.115198726
480867	2146397	0.114778874
480967	2146397	0.114413418
481067	2146397	0.114109959
481167	2146397	0.113877692
481267	2146397	0.113727756
481367	2146397	0.113673711
481467	2146397	0.113732231
481567	2146397	0.113924184
481667	2146397	0.114276428
481767	2146397	0.114824783
481867	2146397	0.115618569
481967	2146397	0.116725441
482067	2146397	0.118229329
482167	2146397	0.120205934
482267	2146397	0.122675857
482367	2146397	0.125583381
482467	2146397	0.128829717
482567	2146397	0.132313757
482667	2146397	0.135945982
482767	2146397	0.139644947
482867	2146397	0.143329696
482967	2146397	0.146912366
483067	2146397	0.150290955
483167	2146397	0.153341473
483267	2146397	0.155909215
483367	2146397	0.157800207
483467	2146397	0.158776471
483567	2146397	0.15856364
483667	2146397	0.156887339
483767	2146397	0.153562269
483867	2146397	0.148648808
483967	2146397	0.142628132
484067	2146397	0.136407694
484167	2146397	0.130936855
484267	2146397	0.126659494
484367	2146397	0.123431576
484467	2146397	0.120888251
484567	2146397	0.118728369
484667	2146397	0.116772203
484767	2146397	0.114926585
484867	2146397	0.113146187
484967	2146397	0.111409747
485067	2146397	0.109707754
485167	2146397	0.108036397
485267	2146397	0.106394565
485367	2146397	0.104782324
485467	2146397	0.103200112
485567	2146397	0.101648298
485667	2146397	0.100126937
485767	2146397	0.098635644
485867	2146397	0.097173539
485967	2146397	0.09573924
486067	2146397	0.094330882
486167	2146397	0.092946168
486267	2146397	0.091582424
486367	2146397	0.090236677
486467	2146397	0.088905728
486567	2146397	0.087586236
486667	2146397	0.086274804
486767	2146397	0.084968065
486867	2146397	0.083662767
486967	2146397	0.082355859
487067	2146397	0.081044579
487167	2146397	0.079726534
487267	2146397	0.078399792
487367	2146397	0.077062959
487467	2146397	0.075715271
487567	2146397	0.074356675
487667	2146397	0.072987914
487767	2146397	0.071610609
487867	2146397	0.070227342
487967	2146397	0.068841724
488067	2146397	0.067458456
488167	2146397	0.066083363
488267	2146397	0.064723394
488367	2146397	0.063386572
488467	2146397	0.062081869
488567	2146397	0.060818991
488667	2146397	0.059608055
488767	2146397	0.058459155
488867	2146397	0.057381829
488967	2146397	0.056384482
489067	2146397	0.055473831
489167	2146397	0.054654459
489267	2146397	0.053928562
489367	2146397	0.053295937
489467	2146397	0.052754207
489567	2146397	0.052299236
489667	2146397	0.051925646
489767	2146397	0.051627356
489867	2146397	0.05139807
489967	2146397	0.051231665
490067	2146397	0.051122475
490167	2146397	0.051065465
490267	2146397	0.05105632
490367	2146397	0.051091461
490467	2146397	0.051168016
490567	2146397	0.051283755
490667	2146397	0.051437004
490767	2146397	0.05162655
490867	2146397	0.051851542
490967	2146397	0.052111387
491067	2146397	0.052405655
491167	2146397	0.052733994
491267	2146397	0.053096046
491367	2146397	0.053491391
491467	2146397	0.053919495
491567	2146397	0.054379679
491667	2146397	0.054871102
491767	2146397	0.055392767
491867	2146397	0.055943523
491967	2146397	0.056522097
492067	2146397	0.057127113
492167	2146397	0.057757131
492267	2146397	0.05841067
492367	2146397	0.059086243
492467	2146397	0.05978238
492567	2146397	0.06049765
492667	2146397	0.061230675
492767	2146397	0.061980149
492867	2146397	0.062744836
492967	2146397	0.063523585
493067	2146397	0.064315323
493167	2146397	0.065119062
493267	2146397	0.065933891
493367	2146397	0.066758976
493467	2146397	0.067593556
493567	2146397	0.068436935
493667	2146397	0.069288481
493767	2146397	0.070147618
493867	2146397	0.071013826
493967	2146397	0.071886629
494067	2146397	0.072765596
494167	2146397	0.073650338
494267	2146397	0.074540498
494367	2146397	0.075435755
494467	2146397	0.076335813
494567	2146397	0.077240406
494667	2146397	0.07814929
494767	2146397	0.079062243
494867	2146397	0.07997906
494967	2146397	0.080899555
495067	2146397	0.081823557
495167	2146397	0.08275091
495267	2146397	0.083681469
495367	2146397	0.0846151
495467	2146397	0.085551682
495567	2146397	0.086491099
479567	2146497	0.122750543
479667	2146497	0.12194965
479767	2146497	0.121168093
479867	2146497	0.120406943
479967	2146497	0.119667366
480067	2146497	0.11895065
480167	2146497	0.118258246
480267	2146497	0.117591834
480367	2146497	0.116953387
480467	2146497	0.116345271
480567	2146497	0.11577036
480667	2146497	0.115232178
480767	2146497	0.114735079
480867	2146497	0.114284456
480967	2146497	0.113887001
481067	2146497	0.113551014
481167	2146497	0.113286784
481267	2146497	0.113107062
481367	2146497	0.113027656
481467	2146497	0.113068224
481567	2146497	0.113253327
481667	2146497	0.113613841
481767	2146497	0.114188675
481867	2146497	0.115026272
481967	2146497	0.116183977
482067	2146497	0.117721336
482167	2146497	0.119683756
482267	2146497	0.122081892
482367	2146497	0.124883104
482467	2146497	0.128022733
482567	2146497	0.131422442
482667	2146497	0.135001596
482767	2146497	0.138679864
482867	2146497	0.142374817
482967	2146497	0.145997111
483067	2146497	0.149443695
483167	2146497	0.152588471
483267	2146497	0.155269627
483367	2146497	0.157273442
483467	2146497	0.158316299
483567	2146497	0.158032309
483667	2146497	0.155987778
483767	2146497	0.15177094
483867	2146497	0.1452362
483967	2146497	0.136940616
484067	2146497	0.128472643
484167	2146497	0.121752213
484267	2146497	0.117411671
484367	2146497	0.114738967
484467	2146497	0.1129081
484567	2146497	0.111448663
484667	2146497	0.110142544
484767	2146497	0.1088918
484867	2146497	0.107652213
484967	2146497	0.106404819
485067	2146497	0.105143307
485167	2146497	0.10386785
485267	2146497	0.102581794
485367	2146497	0.101289771
485467	2146497	0.099996619
485567	2146497	0.09870675
485667	2146497	0.097423826
485767	2146497	0.096150594
485867	2146497	0.094888841
485967	2146497	0.09363942
486067	2146497	0.092402309
486167	2146497	0.091176706
486267	2146497	0.089961134
486367	2146497	0.088753558
486467	2146497	0.087551503
486567	2146497	0.086352166
486667	2146497	0.085152543
486767	2146497	0.083949533
486867	2146497	0.082740052
486967	2146497	0.08152114
487067	2146497	0.080290066
487167	2146497	0.079044428
487267	2146497	0.077782254
487367	2146497	0.076502102
487467	2146497	0.07520316
487567	2146497	0.073885347
487667	2146497	0.072549415
487767	2146497	0.071197053
487867	2146497	0.069830989
487967	2146497	0.068455093
488067	2146497	0.06707447
488167	2146497	0.065695531
488267	2146497	0.06432604
488367	2146497	0.062975102
488467	2146497	0.061653068
488567	2146497	0.060371326
488667	2146497	0.059141949
488767	2146497	0.057977168
488867	2146497	0.056888686
488967	2146497	0.055886899
489067	2146497	0.0549801
489167	2146497	0.054173835
489267	2146497	0.05347053
489367	2146497	0.05286948
489467	2146497	0.052367194
489567	2146497	0.051958011
489667	2146497	0.051634841
489767	2146497	0.051389908
489867	2146497	0.051215373
489967	2146497	0.051103809
490067	2146497	0.051048506
490167	2146497	0.051043631
490267	2146497	0.051084288
490367	2146497	0.051166487
490467	2146497	0.051287078
490567	2146497	0.051443648
490667	2146497	0.051634407
490767	2146497	0.051858074
490867	2146497	0.052113761
490967	2146497	0.052400869
491067	2146497	0.052718982
491167	2146497	0.053067789
491267	2146497	0.053447002
491367	2146497	0.053856298
491467	2146497	0.054295274
491567	2146497	0.054763411
491667	2146497	0.05526006
491767	2146497	0.055784437
491867	2146497	0.056335628
491967	2146497	0.056912602
492067	2146497	0.057514237
492167	2146497	0.058139335
492267	2146497	0.058786656
492367	2146497	0.059454936
492467	2146497	0.06014291
492567	2146497	0.060849335
492667	2146497	0.061572998
492767	2146497	0.062312736
492867	2146497	0.063067442
492967	2146497	0.063836067
493067	2146497	0.06461763
493167	2146497	0.065411216
493267	2146497	0.066215975
493367	2146497	0.067031121
493467	2146497	0.067855932
493567	2146497	0.068689741
493667	2146497	0.069531939
493767	2146497	0.070381969
493867	2146497	0.07123932
493967	2146497	0.072103524
494067	2146497	0.072974156
494167	2146497	0.073850826
494267	2146497	0.074733179
494367	2146497	0.075620888
494467	2146497	0.076513657
494567	2146497	0.077411213
494667	2146497	0.078313307
494767	2146497	0.07921971
494867	2146497	0.080130211
494967	2146497	0.081044617
495067	2146497	0.081962751
495167	2146497	0.082884448
495267	2146497	0.083809557
495367	2146497	0.084737937
495467	2146497	0.085669458
495567	2146497	0.086604
479467	2146597	0.123388491
479567	2146597	0.122556802
479667	2146597	0.121742865
479767	2146597	0.120947603
479867	2146597	0.120171987
479967	2146597	0.119417055
480067	2146597	0.118683949
480167	2146597	0.117973952
480267	2146597	0.117288555
480367	2146597	0.116629533
480467	2146597	0.115999049
480567	2146597	0.115399789
480667	2146597	0.11483513
480767	2146597	0.114309346
480867	2146597	0.11382787
480967	2146597	0.113397603
481067	2146597	0.1130273
481167	2146597	0.112728028
481267	2146597	0.11251372
481367	2146597	0.11240184
481467	2146597	0.112414167
481567	2146597	0.112577677
481667	2146597	0.112925431
481767	2146597	0.11349717
481867	2146597	0.114338909
481967	2146597	0.115500222
482067	2146597	0.117027665
482167	2146597	0.118954228
482267	2146597	0.121288467
482367	2146597	0.124009641
482467	2146597	0.127071591
482567	2146597	0.130411471
482667	2146597	0.133957655
482767	2146597	0.137634166
482867	2146597	0.141361702
482967	2146597	0.145055674
483067	2146597	0.148621007
483167	2146597	0.151942768
483267	2146597	0.154871036
483367	2146597	0.157197866
483467	2146597	0.158623703
483567	2146597	0.158712717
483667	2146597	0.156848792
483767	2146597	0.152248038
483867	2146597	0.144195047
483967	2146597	0.132837009
484067	2146597	0.120697164
484167	2146597	0.112327214
484267	2146597	0.108501375
484367	2146597	0.106737955
484467	2146597	0.105654053
484567	2146597	0.104807218
484667	2146597	0.104042759
484767	2146597	0.103289306
484867	2146597	0.102509452
484967	2146597	0.101685248
485067	2146597	0.100811044
485167	2146597	0.099888646
485267	2146597	0.098923927
485367	2146597	0.09792455
485467	2146597	0.096898522
485567	2146597	0.095853321
485667	2146597	0.094795416
485767	2146597	0.093730037
485867	2146597	0.092661105
485967	2146597	0.091591258
486067	2146597	0.090521941
486167	2146597	0.089453531
486267	2146597	0.088385473
486367	2146597	0.087316436
486467	2146597	0.086244463
486567	2146597	0.085167114
486667	2146597	0.084081616
486767	2146597	0.082984997
486867	2146597	0.081874216
486967	2146597	0.080746292
487067	2146597	0.07959842
487167	2146597	0.078428088
487267	2146597	0.077233194
487367	2146597	0.076012154
487467	2146597	0.074764019
487567	2146597	0.073488587
487667	2146597	0.072186524
487767	2146597	0.070859485
487867	2146597	0.069510246
487967	2146597	0.068142832
488067	2146597	0.066762652
488167	2146597	0.065376626
488267	2146597	0.063993283
488367	2146597	0.062622814
488467	2146597	0.061277045
488567	2146597	0.059969258
488667	2146597	0.058713836
488767	2146597	0.057525644
488867	2146597	0.056419159
488967	2146597	0.055407389
489067	2146597	0.054500732
489167	2146597	0.053706002
489267	2146597	0.05302586
489367	2146597	0.05245881
489467	2146597	0.051999742
489567	2146597	0.051640874
489667	2146597	0.051372836
489767	2146597	0.051185696
489867	2146597	0.051069757
489967	2146597	0.05101611
490067	2146597	0.051016937
490167	2146597	0.051065626
490267	2146597	0.051156767
490367	2146597	0.051286061
490467	2146597	0.051450186
490567	2146597	0.051646659
490667	2146597	0.05187368
490767	2146597	0.052129999
490867	2146597	0.052414782
490967	2146597	0.052727499
491067	2146597	0.053067819
491167	2146597	0.053435529
491267	2146597	0.053830451
491367	2146597	0.054252394
491467	2146597	0.054701103
491567	2146597	0.055176228
491667	2146597	0.055677309
491767	2146597	0.056203766
491867	2146597	0.056754901
491967	2146597	0.057329907
492067	2146597	0.057927888
492167	2146597	0.05854787
492267	2146597	0.059188827
492367	2146597	0.059849699
492467	2146597	0.060529413
492567	2146597	0.061226894
492667	2146597	0.061941089
492767	2146597	0.06267097
492867	2146597	0.063415549
492967	2146597	0.064173884
493067	2146597	0.06494508
493167	2146597	0.065728296
493267	2146597	0.066522744
493367	2146597	0.067327689
493467	2146597	0.068142449
493567	2146597	0.068966391
493667	2146597	0.06979893
493767	2146597	0.070639528
493867	2146597	0.071487689
493967	2146597	0.072342955
494067	2146597	0.073204906
494167	2146597	0.074073157
494267	2146597	0.074947352
494367	2146597	0.075827166
494467	2146597	0.076712298
494567	2146597	0.077602472
494667	2146597	0.078497434
494767	2146597	0.07939695
494867	2146597	0.080300803
494967	2146597	0.081208794
495067	2146597	0.082120739
495167	2146597	0.083036465
495267	2146597	0.083955815
495367	2146597	0.084878642
495467	2146597	0.085804808
495567	2146597	0.086734185
479467	2146697	0.12323282
479567	2146697	0.122389555
479667	2146697	0.121563577
479767	2146697	0.120755734
479867	2146697	0.119966895
479967	2146697	0.119197973
480067	2146697	0.118449948
480167	2146697	0.117723918
480267	2146697	0.11702115
480367	2146697	0.116343168
480467	2146697	0.115691861
480567	2146697	0.115069628
480667	2146697	0.114479564
480767	2146697	0.113925693
480867	2146697	0.113413265
480967	2146697	0.11294911
481067	2146697	0.112542077
481167	2146697	0.112203554
481267	2146697	0.111948077
481367	2146697	0.111794027
481467	2146697	0.11176438
481567	2146697	0.111887427
481667	2146697	0.112197284
481767	2146697	0.112733829
481867	2146697	0.113541465
481967	2146697	0.114665948
482067	2146697	0.116148754
482167	2146697	0.118019514
482267	2146697	0.12028869
482367	2146697	0.12294345
482467	2146697	0.125948313
482567	2146697	0.129249647
482667	2146697	0.132781728
482767	2146697	0.136472414
482867	2146697	0.140247146
482967	2146697	0.144030289
483067	2146697	0.147742715
483167	2146697	0.151294315
483267	2146697	0.154569513
483367	2146697	0.157402277
483467	2146697	0.159533598
483567	2146697	0.160538114
483667	2146697	0.159700901
483767	2146697	0.155846919
483867	2146697	0.147281657
483967	2146697	0.132493942
484067	2146697	0.113414831
484167	2146697	0.103120036
484267	2146697	0.101256436
484367	2146697	0.100338071
484467	2146697	0.099639293
484567	2146697	0.099111149
484667	2146697	0.098682105
484767	2146697	0.098278106
484867	2146697	0.097846593
484967	2146697	0.097358303
485067	2146697	0.096801467
485167	2146697	0.096175498
485267	2146697	0.09548613
485367	2146697	0.094742111
485467	2146697	0.093953113
485567	2146697	0.093128468
485667	2146697	0.092276465
485767	2146697	0.091403997
485867	2146697	0.090516433
485967	2146697	0.089617624
486067	2146697	0.088709995
486167	2146697	0.087794686
486267	2146697	0.086871716
486367	2146697	0.085940154
486467	2146697	0.0849983
486567	2146697	0.084043854
486667	2146697	0.08307408
486767	2146697	0.082085962
486867	2146697	0.081076354
486967	2146697	0.080042115
487067	2146697	0.078980248
487167	2146697	0.07788802
487267	2146697	0.076763091
487367	2146697	0.075603633
487467	2146697	0.074408459
487567	2146697	0.073177142
487667	2146697	0.071910151
487767	2146697	0.070608994
487867	2146697	0.069276366
487967	2146697	0.067916314
488067	2146697	0.066534416
488167	2146697	0.065137961
488267	2146697	0.06373613
488367	2146697	0.062340145
488467	2146697	0.060963335
488567	2146697	0.059621063
488667	2146697	0.058330405
488767	2146697	0.057109478
488867	2146697	0.055976349
488967	2146697	0.054947543
489067	2146697	0.054036356
489167	2146697	0.053251338
489267	2146697	0.052595388
489367	2146697	0.052065758
489467	2146697	0.051654949
489567	2146697	0.051352188
489667	2146697	0.051145059
489767	2146697	0.051020901
489867	2146697	0.050967824
489967	2146697	0.050975291
490067	2146697	0.051034376
490167	2146697	0.051137776
490267	2146697	0.051279701
490367	2146697	0.051455686
490467	2146697	0.05166239
490567	2146697	0.051897393
490667	2146697	0.052159007
490767	2146697	0.05244612
490867	2146697	0.052758041
490967	2146697	0.053094388
491067	2146697	0.053454978
491167	2146697	0.053839743
491267	2146697	0.054248658
491367	2146697	0.054681688
491467	2146697	0.055138741
491567	2146697	0.055619646
491667	2146697	0.056124127
491767	2146697	0.056651797
491867	2146697	0.05720216
491967	2146697	0.057774616
492067	2146697	0.058368471
492167	2146697	0.058982955
492267	2146697	0.059617237
492367	2146697	0.060270442
492467	2146697	0.060941668
492567	2146697	0.061630001
492667	2146697	0.062334531
492767	2146697	0.06305436
492867	2146697	0.063788613
492967	2146697	0.064536446
493067	2146697	0.065297051
493167	2146697	0.06606966
493267	2146697	0.066853545
493367	2146697	0.067648023
493467	2146697	0.068452453
493567	2146697	0.069266236
493667	2146697	0.070088814
493767	2146697	0.070919671
493867	2146697	0.071758324
493967	2146697	0.072604329
494067	2146697	0.073457274
494167	2146697	0.074316777
494267	2146697	0.075182486
494367	2146697	0.076054075
494467	2146697	0.076931242
494567	2146697	0.077813709
494667	2146697	0.078701217
494767	2146697	0.079593527
494867	2146697	0.080490419
494967	2146697	0.081391685
495067	2146697	0.082297136
495167	2146697	0.083206594
495267	2146697	0.084119893
495367	2146697	0.08503688
495467	2146697	0.08595741
495567	2146697	0.08688135
479467	2146797	0.123103892
479567	2146797	0.122250035
479667	2146797	0.121413136
479767	2146797	0.120593976
479867	2146797	0.119793332
479967	2146797	0.119011988
480067	2146797	0.118250763
