x	y	error_coe_com_sup
489267	2141097	1.310325856
489367	2141097	1.309767858
489467	2141097	1.308933984
489567	2141097	1.307849777
489667	2141097	1.306538085
489767	2141097	1.305019472
489867	2141097	1.303312549
489967	2141097	1.301434256
490067	2141097	1.299400076
490167	2141097	1.29722422
490267	2141097	1.294919775
490367	2141097	1.292498818
490467	2141097	1.289972518
490567	2141097	1.287351212
490667	2141097	1.284644466
490767	2141097	1.281861129
490867	2141097	1.279009373
490967	2141097	1.276096729
491067	2141097	1.273130113
491167	2141097	1.270115854
491267	2141097	1.267059715
491367	2141097	1.263966915
491467	2141097	1.260842147
491567	2141097	1.257689601
491667	2141097	1.254512981
491767	2141097	1.25131553
491867	2141097	1.248100048
491967	2141097	1.244868921
492067	2141097	1.241624138
492167	2141097	1.238367323
492267	2141097	1.235099753
492367	2141097	1.231822389
492467	2141097	1.2285359
492567	2141097	1.225240686
492667	2141097	1.221936906
492767	2141097	1.218624495
492867	2141097	1.215303196
492967	2141097	1.211972571
493067	2141097	1.208632026
493167	2141097	1.205280827
493267	2141097	1.201918117
493367	2141097	1.198542928
493467	2141097	1.195154198
493567	2141097	1.191750778
493667	2141097	1.188331443
493767	2141097	1.184894902
493867	2141097	1.181439803
493967	2141097	1.177964741
494067	2141097	1.174468263
494167	2141097	1.170948872
494267	2141097	1.167405032
494367	2141097	1.163835173
494467	2141097	1.160237693
494567	2141097	1.156610967
494667	2141097	1.152953349
494767	2141097	1.149263179
494867	2141097	1.145538789
494967	2141097	1.141778516
495067	2141097	1.137980705
495167	2141097	1.134143724
495267	2141097	1.13026598
495367	2141097	1.126345924
495467	2141097	1.122382076
495567	2141097	1.118373036
495667	2141097	1.114317501
495767	2141097	1.110214287
495867	2141097	1.106062341
495967	2141097	1.101860759
496067	2141097	1.097608805
496167	2141097	1.093305916
496267	2141097	1.088951717
496367	2141097	1.08454603
496467	2141097	1.080088871
496567	2141097	1.075580454
496667	2141097	1.071021186
496767	2141097	1.066411661
496867	2141097	1.061752643
496967	2141097	1.057045062
497067	2141097	1.05228999
497167	2141097	1.047488627
497267	2141097	1.042642283
497367	2141097	1.037752358
497467	2141097	1.032820326
497567	2141097	1.027847714
498767	2141097	0.965583353
498867	2141097	0.960224286
498967	2141097	0.954845463
499067	2141097	0.94944812
499167	2141097	0.944033461
499267	2141097	0.93860265
499367	2141097	0.933156822
499467	2141097	0.927697078
499567	2141097	0.922224494
499667	2141097	0.916740119
499767	2141097	0.911244977
499867	2141097	0.905740074
499967	2141097	0.900226395
500067	2141097	0.894704913
500167	2141097	0.889176583
500267	2141097	0.883642353
500367	2141097	0.87810316
500467	2141097	0.872559935
500567	2141097	0.867013605
500667	2141097	0.861465094
500767	2141097	0.855915328
500867	2141097	0.850365233
500967	2141097	0.844815737
501067	2141097	0.839267778
501167	2141097	0.833722296
501267	2141097	0.828180245
501367	2141097	0.822642586
501467	2141097	0.817110293
501567	2141097	0.811584356
501667	2141097	0.806065776
501767	2141097	0.800555574
501867	2141097	0.795054789
501967	2141097	0.789564478
502067	2141097	0.784085719
502167	2141097	0.778619613
502267	2141097	0.773167282
479967	2141197	0.277779373
480067	2141197	0.274301837
480167	2141197	0.270897232
480267	2141197	0.267580453
480367	2141197	0.264369489
480467	2141197	0.261285949
480567	2141197	0.258355643
480667	2141197	0.255609227
480767	2141197	0.253082864
480867	2141197	0.250818874
480967	2141197	0.248866314
481067	2141197	0.247281368
481167	2141197	0.246127417
481267	2141197	0.245474592
481367	2141197	0.24539859
481667	2141197	0.249418024
481767	2141197	0.252416674
481867	2141197	0.256337485
481967	2141197	0.261206306
482067	2141197	0.26702211
482167	2141197	0.273754568
482267	2141197	0.281344363
482367	2141197	0.289706225
482467	2141197	0.29873409
482567	2141197	0.308307462
482667	2141197	0.318297979
482767	2141197	0.328575415
482867	2141197	0.33901267
482967	2141197	0.349489607
483067	2141197	0.359895844
483167	2141197	0.37013273
483267	2141197	0.380114813
483367	2141197	0.389771091
483467	2141197	0.399046365
483567	2141197	0.407903012
483667	2141197	0.416323544
483767	2141197	0.424314415
483867	2141197	0.431911688
483967	2141197	0.439189362
484067	2141197	0.446271417
484167	2141197	0.453348627
484267	2141197	0.460700586
484367	2141197	0.468720671
484467	2141197	0.477934512
484567	2141197	0.488988733
484667	2141197	0.502572458
484767	2141197	0.519248212
484867	2141197	0.539245822
484967	2141197	0.562359251
485067	2141197	0.588035769
485167	2141197	0.615579584
485267	2141197	0.644327324
485367	2141197	0.673733458
485467	2141197	0.703385345
485567	2141197	0.732985898
485667	2141197	0.762328432
485767	2141197	0.791274005
485867	2141197	0.819733901
485967	2141197	0.847656975
486067	2141197	0.875020802
486167	2141197	0.901825557
486267	2141197	0.928089718
486367	2141197	0.953846732
486467	2141197	0.979141737
486567	2141197	1.004027208
486667	2141197	1.028555959
486767	2141197	1.052769678
486867	2141197	1.07668139
486967	2141197	1.100252046
487067	2141197	1.123365718
487167	2141197	1.145813995
487267	2141197	1.167303932
487367	2141197	1.187498385
487467	2141197	1.206080855
487567	2141197	1.222819764
487667	2141197	1.237605586
487767	2141197	1.250450772
487867	2141197	1.261461999
487967	2141197	1.270802474
488067	2141197	1.278658288
488167	2141197	1.285214854
488267	2141197	1.290643469
488367	2141197	1.295095442
488467	2141197	1.298700923
488567	2141197	1.30157022
488667	2141197	1.303796189
488767	2141197	1.305456881
488867	2141197	1.306618054
488967	2141197	1.307335371
489067	2141197	1.307656267
489167	2141197	1.307621466
489267	2141197	1.307266225
489367	2141197	1.306621327
489467	2141197	1.305713878
489567	2141197	1.304567949
489667	2141197	1.303205078
489767	2141197	1.301644685
489867	2141197	1.299904394
489967	2141197	1.298000294
490067	2141197	1.295947151
490167	2141197	1.293758568
490267	2141197	1.291447126
490367	2141197	1.289024483
490467	2141197	1.286501464
490567	2141197	1.28388812
490667	2141197	1.281193789
490767	2141197	1.278427129
490867	2141197	1.275596157
490967	2141197	1.272708271
491067	2141197	1.269770274
491167	2141197	1.266788393
491267	2141197	1.263768293
491367	2141197	1.260715099
491467	2141197	1.257633405
491567	2141197	1.254527298
491667	2141197	1.251400372
491767	2141197	1.248255753
491867	2141197	1.245096113
491967	2141197	1.241923701
492067	2141197	1.238740363
492167	2141197	1.23554757
492267	2141197	1.232346444
492367	2141197	1.229137783
492467	2141197	1.225922091
492567	2141197	1.222699605
492667	2141197	1.219470317
492767	2141197	1.216234003
492867	2141197	1.212990243
492967	2141197	1.209738447
493067	2141197	1.206477871
493167	2141197	1.20320764
493267	2141197	1.19992676
493367	2141197	1.196634134
493467	2141197	1.193328578
493567	2141197	1.190008827
493667	2141197	1.186673547
493767	2141197	1.183321343
493867	2141197	1.179950764
493967	2141197	1.176560312
494067	2141197	1.173148439
494167	2141197	1.169713561
494267	2141197	1.166254052
494367	2141197	1.162768253
494467	2141197	1.159254473
494567	2141197	1.155710995
494667	2141197	1.152136077
494767	2141197	1.148527961
494867	2141197	1.144884877
494967	2141197	1.141205053
495067	2141197	1.137486724
495167	2141197	1.133728143
495267	2141197	1.129927596
495367	2141197	1.126083415
495467	2141197	1.122193998
495567	2141197	1.118257827
495667	2141197	1.114273483
495767	2141197	1.110239675
495867	2141197	1.106155251
495967	2141197	1.102019222
496067	2141197	1.097830781
496167	2141197	1.093589314
496267	2141197	1.089294416
496367	2141197	1.084945895
496467	2141197	1.08054378
496567	2141197	1.076088321
496667	2141197	1.071579979
496767	2141197	1.067019423
496867	2141197	1.062407512
496967	2141197	1.057745282
497067	2141197	1.053033928
497167	2141197	1.048274777
497267	2141197	1.043469276
497367	2141197	1.038618963
497467	2141197	1.03372545
497567	2141197	1.0287904
497667	2141197	1.023815512
498767	2141197	0.966942569
498867	2141197	0.961617811
498967	2141197	0.956273478
499067	2141197	0.950910837
499167	2141197	0.945531114
499267	2141197	0.940135495
499367	2141197	0.934725132
499467	2141197	0.929301141
499567	2141197	0.923864609
499667	2141197	0.918416593
499767	2141197	0.912958127
499867	2141197	0.907490222
499967	2141197	0.902013867
500067	2141197	0.896530037
500167	2141197	0.891039692
500267	2141197	0.885543779
500367	2141197	0.880043235
500467	2141197	0.874538992
500567	2141197	0.869031976
500667	2141197	0.86352311
500767	2141197	0.858013318
500867	2141197	0.852503522
500967	2141197	0.846994651
501067	2141197	0.841487638
501167	2141197	0.835983421
501267	2141197	0.83048295
501367	2141197	0.824987182
501467	2141197	0.819497089
501567	2141197	0.814013653
501667	2141197	0.808537875
501767	2141197	0.803070768
501867	2141197	0.797613366
501967	2141197	0.79216672
502067	2141197	0.786731902
502167	2141197	0.781310005
502267	2141197	0.775902145
479967	2141297	0.266868099
480067	2141297	0.263096191
480167	2141297	0.259377999
480267	2141297	0.255727105
480367	2141297	0.252160262
480467	2141297	0.248698007
480567	2141297	0.245365372
480667	2141297	0.242192684
480767	2141297	0.239216452
480867	2141297	0.236480314
480967	2141297	0.234035966
481067	2141297	0.231943996
481167	2141297	0.230274435
481267	2141297	0.229106792
481367	2141297	0.228529243
481767	2141297	0.234025923
481867	2141297	0.237787685
481967	2141297	0.242620206
482067	2141297	0.248530136
482167	2141297	0.25548676
482267	2141297	0.263422433
482367	2141297	0.272237089
482467	2141297	0.281805799
482567	2141297	0.291987792
482667	2141297	0.302635367
482767	2141297	0.313601603
482867	2141297	0.324746338
482967	2141297	0.335940411
483067	2141297	0.347068457
483167	2141297	0.358030673
483267	2141297	0.368744001
483367	2141297	0.379143115
483467	2141297	0.389181554
483567	2141297	0.39883333
483667	2141297	0.408095319
483767	2141297	0.416990804
483867	2141297	0.425574557
483967	2141297	0.433939891
484067	2141297	0.442228005
484167	2141297	0.450639519
484267	2141297	0.459446894
484367	2141297	0.469003864
484467	2141297	0.479743509
484567	2141297	0.49215143
484667	2141297	0.506700482
484767	2141297	0.523749075
484867	2141297	0.543438008
484967	2141297	0.565643343
485067	2141297	0.590016974
485167	2141297	0.616087444
485267	2141297	0.643363482
485367	2141297	0.671402527
485467	2141297	0.699840057
485567	2141297	0.728392748
485667	2141297	0.756849344
485767	2141297	0.785058025
485867	2141297	0.812914513
485967	2141297	0.840352376
486067	2141297	0.867335771
486167	2141297	0.893854337
486267	2141297	0.919919815
486367	2141297	0.945563853
486467	2141297	0.97083626
486567	2141297	0.995802493
486667	2141297	1.020538348
486767	2141297	1.045118609
486867	2141297	1.069595441
486967	2141297	1.093963226
487067	2141297	1.118112576
487167	2141297	1.141789677
487267	2141297	1.164591729
487367	2141297	1.186026055
487467	2141297	1.205624642
487567	2141297	1.22306047
487667	2141297	1.238206289
487767	2141297	1.251119611
487867	2141297	1.261982747
487967	2141297	1.271036812
488067	2141297	1.278532478
488167	2141297	1.284701846
488267	2141297	1.289746624
488367	2141297	1.293836032
488467	2141297	1.297109471
488567	2141297	1.29968092
488667	2141297	1.301643532
488767	2141297	1.303073757
488867	2141297	1.304034796
488967	2141297	1.304579372
489067	2141297	1.304751929
489167	2141297	1.304590344
489267	2141297	1.304127255
489367	2141297	1.303391101
489467	2141297	1.302406923
489567	2141297	1.301196994
489667	2141297	1.299781307
489767	2141297	1.298177958
489867	2141297	1.296403452
489967	2141297	1.294472938
490067	2141297	1.292400394
490167	2141297	1.290198773
490267	2141297	1.287880122
490367	2141297	1.285455664
490467	2141297	1.28293587
490567	2141297	1.28033051
490667	2141297	1.277648695
490767	2141297	1.274898903
490867	2141297	1.272089004
490967	2141297	1.269226276
491067	2141297	1.266317419
491167	2141297	1.263368565
491267	2141297	1.260385294
491367	2141297	1.257372637
491467	2141297	1.254335097
491567	2141297	1.251276657
491667	2141297	1.248200801
491767	2141297	1.24511053
491867	2141297	1.242008383
491967	2141297	1.238896464
492067	2141297	1.235776465
492167	2141297	1.232649693
492267	2141297	1.229517099
492367	2141297	1.226379308
492467	2141297	1.223236645
492567	2141297	1.220089167
492667	2141297	1.216936691
492767	2141297	1.213778816
492867	2141297	1.210614955
492967	2141297	1.207444351
493067	2141297	1.204266105
493167	2141297	1.201079191
493267	2141297	1.197882473
493367	2141297	1.194674723
493467	2141297	1.191454629
493567	2141297	1.18822081
493667	2141297	1.184971822
493767	2141297	1.181706166
493867	2141297	1.178422295
493967	2141297	1.175118614
494067	2141297	1.17179349
494167	2141297	1.168445248
494267	2141297	1.165072178
494367	2141297	1.161672533
494467	2141297	1.158244535
494567	2141297	1.154786376
494667	2141297	1.15129622
494767	2141297	1.147772208
494867	2141297	1.144212467
494967	2141297	1.140615112
495067	2141297	1.136978262
495167	2141297	1.133300047
495267	2141297	1.129578625
495367	2141297	1.125812198
495467	2141297	1.121999031
495567	2141297	1.118137471
495667	2141297	1.114225974
495767	2141297	1.110263122
495867	2141297	1.106247654
495967	2141297	1.102178483
496067	2141297	1.098054719
496167	2141297	1.093875689
496267	2141297	1.089640948
496367	2141297	1.085350293
496467	2141297	1.081003767
496567	2141297	1.076601656
496667	2141297	1.072144487
496767	2141297	1.067633014
496867	2141297	1.063068204
496967	2141297	1.058451216
497067	2141297	1.05378338
497167	2141297	1.049066173
497267	2141297	1.044301193
497367	2141297	1.039490132
497467	2141297	1.034634755
497567	2141297	1.029736877
497667	2141297	1.02479834
497767	2141297	1.019820994
498667	2141297	0.973572722
498767	2141297	0.968303012
498867	2141297	0.9630126
498967	2141297	0.957702828
499067	2141297	0.95237499
499167	2141297	0.947030334
499267	2141297	0.941670064
499367	2141297	0.936295346
499467	2141297	0.930907308
499567	2141297	0.925507046
499667	2141297	0.920095624
499767	2141297	0.91467408
499867	2141297	0.909243429
499967	2141297	0.903804663
500067	2141297	0.898358756
500167	2141297	0.892906668
500267	2141297	0.887449346
500367	2141297	0.881987727
500467	2141297	0.876522739
500567	2141297	0.871055306
500667	2141297	0.865586348
500767	2141297	0.860116784
500867	2141297	0.854647537
500967	2141297	0.849179528
501067	2141297	0.843713687
501167	2141297	0.838250949
501267	2141297	0.832792257
501367	2141297	0.827338566
501467	2141297	0.82189084
501567	2141297	0.816450059
501667	2141297	0.811017214
501767	2141297	0.805593316
501867	2141297	0.80017939
501967	2141297	0.79477648
502067	2141297	0.789385652
502167	2141297	0.78400799
479867	2141397	0.260507823
479967	2141397	0.25643285
480067	2141397	0.252382489
480167	2141397	0.248366048
480267	2141397	0.244395427
480367	2141397	0.240485687
480467	2141397	0.236655738
480567	2141397	0.23292916
480667	2141397	0.229335161
480767	2141397	0.225909701
480867	2141397	0.222696749
480967	2141397	0.219749655
481067	2141397	0.217132523
481167	2141397	0.214921447
481267	2141397	0.213205294
481367	2141397	0.21208563
481767	2141397	0.215897546
481867	2141397	0.219487966
481967	2141397	0.224295786
482067	2141397	0.230338592
482167	2141397	0.237585142
482267	2141397	0.245955969
482367	2141397	0.255330316
482467	2141397	0.265557512
482567	2141397	0.276470001
482667	2141397	0.287895494
482767	2141397	0.299666732
482867	2141397	0.31162837
482967	2141397	0.323641304
483067	2141397	0.335585066
483167	2141397	0.347359008
483267	2141397	0.358882881
483367	2141397	0.37009728
483467	2141397	0.380964311
483567	2141397	0.391468767
483667	2141397	0.40162003
483767	2141397	0.411454929
483867	2141397	0.421041724
483967	2141397	0.430485294
484067	2141397	0.439933357
484167	2141397	0.449582978
484267	2141397	0.459685584
484367	2141397	0.470546969
484467	2141397	0.482516785
484567	2141397	0.49596109
484667	2141397	0.511214619
484767	2141397	0.528519297
484867	2141397	0.547968884
484967	2141397	0.569485191
485067	2141397	0.59283846
485167	2141397	0.617701024
485267	2141397	0.643709108
485367	2141397	0.670511919
485467	2141397	0.697800493
485567	2141397	0.725319079
485667	2141397	0.752865461
485767	2141397	0.780285915
485867	2141397	0.807468507
485967	2141397	0.834336704
486067	2141397	0.860844215
486167	2141397	0.88697137
486267	2141397	0.912723101
486367	2141397	0.938128414
486467	2141397	0.963241025
486567	2141397	0.988140277
486667	2141397	1.012930277
486767	2141397	1.037732828
486867	2141397	1.062666101
486967	2141397	1.087797929
487067	2141397	1.113066856
487167	2141397	1.138188079
487267	2141397	1.16260589
487367	2141397	1.18557426
487467	2141397	1.206372532
487567	2141397	1.224532294
487667	2141397	1.239930025
487767	2141397	1.252725069
487867	2141397	1.263230691
487967	2141397	1.271802281
488067	2141397	1.278772061
488167	2141397	1.284422739
488267	2141397	1.288983609
488367	2141397	1.292636461
488467	2141397	1.295524317
488567	2141397	1.297759859
488667	2141397	1.299432516
488767	2141397	1.30061403
488867	2141397	1.301362703
488967	2141397	1.30172659
489067	2141397	1.301745881
489167	2141397	1.301454683
489267	2141397	1.300882355
489367	2141397	1.300054514
489467	2141397	1.298993794
489567	2141397	1.297720429
489667	2141397	1.296252695
489767	2141397	1.294607254
489867	2141397	1.292799414
489967	2141397	1.290843334
490067	2141397	1.28875218
490167	2141397	1.286538245
490267	2141397	1.284213041
490367	2141397	1.281787365
490467	2141397	1.279271352
490567	2141397	1.276674509
490667	2141397	1.274005741
490767	2141397	1.271273369
490867	2141397	1.26848514
490967	2141397	1.265648232
491067	2141397	1.262769262
491167	2141397	1.259854289
491267	2141397	1.256908815
491367	2141397	1.253937795
491467	2141397	1.250945645
491567	2141397	1.24793625
491667	2141397	1.244912983
491767	2141397	1.241878718
491867	2141397	1.238835856
491967	2141397	1.235786346
492067	2141397	1.232731715
492167	2141397	1.229673093
492267	2141397	1.226611247
492367	2141397	1.223546613
492467	2141397	1.220479324
492567	2141397	1.217409244
492667	2141397	1.214335997
492767	2141397	1.211258996
492867	2141397	1.208177472
492967	2141397	1.205090494
493067	2141397	1.201996997
493167	2141397	1.198895798
493267	2141397	1.195785615
493367	2141397	1.19266508
493467	2141397	1.189532756
493567	2141397	1.186387144
493667	2141397	1.183226688
493767	2141397	1.180049789
493867	2141397	1.176854802
493967	2141397	1.173640044
494067	2141397	1.170403795
494167	2141397	1.167144297
494267	2141397	1.163859756
494367	2141397	1.160548345
494467	2141397	1.157208198
494567	2141397	1.153837421
494667	2141397	1.150434082
494767	2141397	1.146996225
494867	2141397	1.143521869
494967	2141397	1.140009017
495067	2141397	1.136455663
495167	2141397	1.132859809
495267	2141397	1.129219476
495367	2141397	1.125532721
495467	2141397	1.121797662
495567	2141397	1.118012501
495667	2141397	1.114175545
495767	2141397	1.11028524
495867	2141397	1.106340194
495967	2141397	1.102339206
496067	2141397	1.098281293
496167	2141397	1.094165708
496267	2141397	1.089991963
496367	2141397	1.085759839
496467	2141397	1.081469391
496567	2141397	1.077120952
496667	2141397	1.072715119
496767	2141397	1.068252748
496867	2141397	1.063734927
496967	2141397	1.059162958
497067	2141397	1.054538329
497167	2141397	1.049862681
497267	2141397	1.045137784
497367	2141397	1.040365505
497467	2141397	1.035547779
497567	2141397	1.030686585
497667	2141397	1.025783922
497767	2141397	1.02084179
497867	2141397	1.01586217
498567	2141397	0.980112804
498667	2141397	0.974899153
498767	2141397	0.969663596
498867	2141397	0.964407561
498967	2141397	0.959132418
499067	2141397	0.953839486
499167	2141397	0.94853003
499267	2141397	0.943205269
499367	2141397	0.937866381
499467	2141397	0.932514503
499567	2141397	0.927150735
499667	2141397	0.921776146
499767	2141397	0.916391777
499867	2141397	0.910998642
499967	2141397	0.905597733
500067	2141397	0.900190025
500167	2141397	0.894776473
500267	2141397	0.889358023
500367	2141397	0.883935606
500467	2141397	0.878510148
500567	2141397	0.873082568
500667	2141397	0.867653783
500767	2141397	0.862224706
500867	2141397	0.856796254
500967	2141397	0.851369345
501067	2141397	0.845944902
501167	2141397	0.840523854
501267	2141397	0.83510714
501367	2141397	0.829695708
501467	2141397	0.824290515
501567	2141397	0.818892535
501667	2141397	0.813502754
501767	2141397	0.808122173
501867	2141397	0.802751811
501967	2141397	0.797392704
502067	2141397	0.79204591
502167	2141397	0.786712504
479867	2141497	0.250822404
479967	2141497	0.246506431
480067	2141497	0.242196938
480167	2141497	0.237901331
480267	2141497	0.233629469
480367	2141497	0.229394258
480467	2141497	0.22521239
480567	2141497	0.221105245
480667	2141497	0.217099992
480767	2141497	0.213230931
480867	2141497	0.209541072
480967	2141497	0.206083975
481067	2141497	0.202925788
481167	2141497	0.200147352
481267	2141497	0.197846083
481767	2141497	0.198041461
481867	2141497	0.201433963
481967	2141497	0.206220324
482067	2141497	0.21243412
482167	2141497	0.220043289
482267	2141497	0.228950986
482367	2141497	0.239006714
482467	2141497	0.250024021
482567	2141497	0.261799681
482667	2141497	0.274130273
482767	2141497	0.286824188
482867	2141497	0.299709016
482967	2141497	0.312635286
483067	2141497	0.325477835
483167	2141497	0.338135888
483267	2141497	0.350532662
483367	2141497	0.362615
483467	2141497	0.374353355
483567	2141497	0.385742329
483667	2141497	0.39680187
483767	2141497	0.407579216
483867	2141497	0.418151548
483967	2141497	0.42862922
484067	2141497	0.43915912
484167	2141497	0.44992725
484267	2141497	0.461158894
484367	2141497	0.473113872
484467	2141497	0.486073789
484567	2141497	0.500318741
484667	2141497	0.516093804
484767	2141497	0.533570962
484867	2141497	0.552817559
484967	2141497	0.573783297
485067	2141497	0.59631131
485167	2141497	0.620168535
485267	2141497	0.645083589
485367	2141497	0.670780746
485467	2141497	0.697003863
485567	2141497	0.723529597
485667	2141497	0.750172314
485767	2141497	0.776783861
485867	2141497	0.803250795
485967	2141497	0.829490892
486067	2141497	0.855450023
486167	2141497	0.881100061
486267	2141497	0.906438277
486367	2141497	0.931488589
486467	2141497	0.956304973
486567	2141497	0.980977076
486667	2141497	1.005637006
486767	2141497	1.030463295
486867	2141497	1.055671017
486967	2141497	1.081464627
487067	2141497	1.107919443
487167	2141497	1.134782655
487267	2141497	1.161295807
487367	2141497	1.186273089
487467	2141497	1.208539555
487567	2141497	1.22741742
487667	2141497	1.242860493
487767	2141497	1.255248185
487867	2141497	1.265112585
487967	2141497	1.272965083
488067	2141497	1.279229051
488167	2141497	1.284231992
488267	2141497	1.288220162
488367	2141497	1.291377449
488467	2141497	1.293841884
488567	2141497	1.295718349
488667	2141497	1.297087844
488767	2141497	1.298014087
488867	2141497	1.298548182
488967	2141497	1.298731932
489067	2141497	1.298600194
489167	2141497	1.298182576
489267	2141497	1.297504667
489367	2141497	1.296588937
489467	2141497	1.295455405
489567	2141497	1.294122136
489667	2141497	1.292605616
489767	2141497	1.290921029
489867	2141497	1.289082477
489967	2141497	1.287103135
490067	2141497	1.284995378
490167	2141497	1.282770863
490267	2141497	1.280440603
490367	2141497	1.278015005
490467	2141497	1.275503906
490567	2141497	1.27291659
490667	2141497	1.270261797
490767	2141497	1.267547728
490867	2141497	1.264782041
490967	2141497	1.261971851
491067	2141497	1.259123721
491167	2141497	1.256243658
491267	2141497	1.253337114
491367	2141497	1.250408983
491467	2141497	1.247463604
491567	2141497	1.244504774
491667	2141497	1.241535754
491767	2141497	1.238559293
491867	2141497	1.235577645
491967	2141497	1.232592598
492067	2141497	1.2296055
492167	2141497	1.226617292
492267	2141497	1.223628542
492367	2141497	1.220639479
492467	2141497	1.217650028
492567	2141497	1.214659845
492667	2141497	1.211668346
492767	2141497	1.208674744
492867	2141497	1.205678075
492967	2141497	1.202677225
493067	2141497	1.199670952
493167	2141497	1.19665791
493267	2141497	1.193636665
493367	2141497	1.190605709
493467	2141497	1.187563476
493567	2141497	1.184508345
493667	2141497	1.181438656
493767	2141497	1.178352708
493867	2141497	1.175248765
493967	2141497	1.172125058
494067	2141497	1.168979784
494167	2141497	1.165811108
494267	2141497	1.16261716
494367	2141497	1.159396033
494467	2141497	1.156145783
494567	2141497	1.152864428
494667	2141497	1.149549949
494767	2141497	1.146200291
494867	2141497	1.142813366
494967	2141497	1.139387059
495067	2141497	1.135919238
495167	2141497	1.132407767
495267	2141497	1.128850519
495367	2141497	1.125245396
495467	2141497	1.121590354
495567	2141497	1.117883427
495667	2141497	1.114122759
495767	2141497	1.110306636
495867	2141497	1.106433517
495967	2141497	1.102502068
496067	2141497	1.098511194
496167	2141497	1.094460064
496267	2141497	1.090348135
496367	2141497	1.086175166
496467	2141497	1.081941231
496567	2141497	1.077646709
496667	2141497	1.073292284
496767	2141497	1.068878927
496867	2141497	1.064407868
496967	2141497	1.059880573
497067	2141497	1.055298708
497167	2141497	1.050664106
497267	2141497	1.045978731
497367	2141497	1.041244644
497467	2141497	1.036463971
497567	2141497	1.031638872
497667	2141497	1.026771517
497767	2141497	1.021864064
497867	2141497	1.016918639
497967	2141497	1.011937325
498067	2141497	1.006922144
498367	2141497	0.99169265
498467	2141497	0.986560889
498567	2141497	0.981404337
498667	2141497	0.976224591
498767	2141497	0.971023175
498867	2141497	0.965801549
498967	2141497	0.960561109
499067	2141497	0.95530319
499167	2141497	0.950029074
499267	2141497	0.944739992
499367	2141497	0.939437128
499467	2141497	0.934121624
499567	2141497	0.928794584
499667	2141497	0.923457078
499767	2141497	0.918110145
499867	2141497	0.912754797
499967	2141497	0.907392025
500067	2141497	0.902022798
500167	2141497	0.896648068
500267	2141497	0.891268774
500367	2141497	0.885885844
500467	2141497	0.880500196
500567	2141497	0.875112745
500667	2141497	0.869724401
500767	2141497	0.86433607
500867	2141497	0.858948664
500967	2141497	0.853563093
501067	2141497	0.848180273
501167	2141497	0.842801128
501267	2141497	0.837426589
501367	2141497	0.832057596
501467	2141497	0.826695101
501567	2141497	0.821340068
501667	2141497	0.815993475
501767	2141497	0.810656318
501867	2141497	0.805329605
501967	2141497	0.800014365
502067	2141497	0.794711644
479867	2141597	0.241655325
479967	2141597	0.237120887
480067	2141597	0.232575237
480167	2141597	0.228023651
480267	2141597	0.223473626
480367	2141597	0.218935476
480467	2141597	0.214423087
480567	2141597	0.209954866
480667	2141597	0.205554943
480767	2141597	0.201254676
480867	2141597	0.197094524
480967	2141597	0.193126352
481067	2141597	0.189416176
481167	2141597	0.186047317
481267	2141597	0.183123732
481867	2141597	0.18362158
481967	2141597	0.188377679
482067	2141597	0.194799957
482167	2141597	0.202854995
482267	2141597	0.212419443
482367	2141597	0.223298801
482467	2141597	0.235256026
482567	2141597	0.2480403
482667	2141597	0.261409373
482767	2141597	0.275143512
482867	2141597	0.289052273
482967	2141597	0.302976481
483067	2141597	0.316787627
483167	2141597	0.330386225
483267	2141597	0.34370006
483367	2141597	0.356682801
483467	2141597	0.369313172
483567	2141597	0.381594757
483667	2141597	0.393556411
483767	2141597	0.405253212
483867	2141597	0.416767817
483967	2141597	0.428211933
484067	2141597	0.439727402
484167	2141597	0.451486061
484267	2141597	0.463687153
484367	2141597	0.476550703
484467	2141597	0.490305354
484567	2141597	0.505169958
484667	2141597	0.521330223
484767	2141597	0.538914447
484867	2141597	0.557974579
484967	2141597	0.578478637
485067	2141597	0.600317118
485167	2141597	0.623321107
485267	2141597	0.647286206
485367	2141597	0.671995921
485467	2141597	0.697240243
485567	2141597	0.722827926
485667	2141597	0.748593046
485767	2141597	0.774397368
485867	2141597	0.800130174
485967	2141597	0.825706902
486067	2141597	0.851067643
486167	2141597	0.876176264
486267	2141597	0.901020853
486367	2141597	0.925616266
486467	2141597	0.950009809
486567	2141597	0.974291455
486667	2141597	0.998610091
486767	2141597	1.023195711
486867	2141597	1.048380006
486967	2141597	1.074584095
487067	2141597	1.102190516
487167	2141597	1.131176438
487267	2141597	1.160570688
487367	2141597	1.18836322
487467	2141597	1.212477609
487567	2141597	1.231948582
487667	2141597	1.24703496
487767	2141597	1.258572126
487867	2141597	1.267429249
487967	2141597	1.274300164
488067	2141597	1.279685457
488167	2141597	1.283933879
488267	2141597	1.287287582
488367	2141597	1.289916821
488467	2141597	1.291943804
488567	2141597	1.29345844
488667	2141597	1.294528667
488767	2141597	1.29520722
488867	2141597	1.295536147
488967	2141597	1.295549843
489067	2141597	1.295277131
489167	2141597	1.294742704
489267	2141597	1.293968152
489367	2141597	1.292972685
489467	2141597	1.291773668
489567	2141597	1.290387002
489667	2141597	1.288827414
489767	2141597	1.287108667
489867	2141597	1.285243713
489967	2141597	1.283244811
490067	2141597	1.281123609
490167	2141597	1.278891199
